"Step","model_type: resnet - Train/Accuracies","model_type: resnet - Train/Accuracies__MIN","model_type: resnet - Train/Accuracies__MAX"
"101600","0.9915625","0.9906640625","0.992265625"
"101650","0.991318359375","0.990234375","0.9923828125"
"101700","0.990380859375","0.989140625","0.9915234375"
"101750","0.991494140625","0.989765625","0.992734375"
"101800","0.991181640625","0.9901171875","0.9923046875"
"101850","0.9903417968749999","0.989375","0.9913671875"
"101900","0.99095703125","0.98984375","0.991875"
"101950","0.99130859375","0.990703125","0.99234375"
"102000","0.990146484375","0.9886328125","0.9912890625"
"102050","0.99130859375","0.9903515625","0.9924609375"
"102100","0.9901562500000001","0.9886328125","0.991328125"
"102150","0.9908007812499999","0.989921875","0.991796875"
"102200","0.99173828125","0.9909765625","0.9924609375"
"102250","0.990966796875","0.9900390625","0.9916015625"
"102300","0.990908203125","0.990234375","0.9915625"
"102350","0.9905859374999999","0.9899609375","0.9911328125"
"102400","0.990703125","0.9895703125","0.991640625"
"102450","0.992021484375","0.99109375","0.9929296875"
"102500","0.99048828125","0.98984375","0.9909375"
"102550","0.99095703125","0.9901953125","0.9919140625"
"102600","0.9902929687500001","0.989296875","0.9915234375"
"102650","0.9905371093750001","0.9895703125","0.9916796875"
"102700","0.99056640625","0.9896484375","0.9923046875"
"102750","0.991044921875","0.989609375","0.9925"
"102800","0.9912402343750001","0.990625","0.99203125"
"102850","0.991171875","0.9902734375","0.9923828125"
"102900","0.99125","0.990390625","0.9922265625"
"102950","0.9918652343750001","0.99140625","0.99265625"
"103000","0.991123046875","0.9906640625","0.991875"
"103050","0.9908398437499999","0.9902734375","0.9915625"
"103100","0.990341796875","0.9891015625","0.991484375"
"103150","0.99150390625","0.990703125","0.992578125"
"103200","0.9909375","0.9901953125","0.991796875"
"103250","0.9908984375","0.9902734375","0.9913671875"
"103300","0.9905859375","0.9897265625","0.9915625"
"103350","0.991015625","0.9901953125","0.9921484375"
"103400","0.990615234375","0.989453125","0.9916796875"
"103450","0.991083984375","0.9901953125","0.9921484375"
"103500","0.9905371093750001","0.9896484375","0.9914453125"
"103550","0.991083984375","0.9902734375","0.991640625"
"103600","0.9907421875","0.9896484375","0.99171875"
"103650","0.991572265625","0.9903515625","0.9924609375"
"103700","0.990908203125","0.99","0.99171875"
"103750","0.9916308593750001","0.9909375","0.992265625"
"103800","0.991220703125","0.99046875","0.9920703125"
"103850","0.991455078125","0.9901171875","0.9923046875"
"103900","0.991943359375","0.9909375","0.9927734375"
"103950","0.9905859375","0.98921875","0.991953125"
"104000","0.9919824218750001","0.991484375","0.9925390625"
"104050","0.9910546874999999","0.9902734375","0.992109375"
"104100","0.9911035156249999","0.9900390625","0.99203125"
"104150","0.991103515625","0.989921875","0.99203125"
"104200","0.9918261718749999","0.991171875","0.9924609375"
"104250","0.9905566406249999","0.989453125","0.9916796875"
"104300","0.99134765625","0.9904296875","0.992109375"
"104350","0.990537109375","0.989921875","0.9914453125"
"104400","0.990947265625","0.9898046875","0.991953125"
"104450","0.9916796875","0.99046875","0.9925390625"
"104500","0.990546875","0.9901171875","0.99109375"
"104550","0.99076171875","0.9901953125","0.9915625"
"104600","0.991318359375","0.990234375","0.99234375"
"104650","0.991474609375","0.9902734375","0.9923828125"
"104700","0.99111328125","0.99015625","0.9922265625"
"104750","0.991826171875","0.990859375","0.9925390625"
"104800","0.990693359375","0.9897265625","0.991953125"
"104850","0.99072265625","0.9902734375","0.99109375"
"104900","0.9905859375","0.989609375","0.9916015625"
"104950","0.99109375","0.990390625","0.99171875"
"105000","0.991259765625","0.9905078125","0.9919140625"
"105050","0.9917578125","0.991015625","0.9924609375"
"105100","0.990791015625","0.989921875","0.991640625"
"105150","0.9909765625","0.990078125","0.9922265625"
"105200","0.9913867187500001","0.990625","0.99203125"
"105250","0.9917578125","0.99078125","0.9928515625"
"105300","0.99197265625","0.99125","0.992734375"
"105350","0.9907812500000001","0.989609375","0.9916015625"
"105400","0.9898632812500001","0.9891015625","0.9910546875"
"105450","0.9903906250000001","0.988984375","0.99203125"
"105500","0.990849609375","0.989296875","0.992265625"
"105550","0.9915332031249999","0.9908984375","0.992109375"
"105600","0.99130859375","0.99046875","0.992265625"
"105650","0.99173828125","0.990390625","0.992734375"
"105700","0.991181640625","0.9908203125","0.9915625"
"105750","0.99150390625","0.9908203125","0.9918359375"
"105800","0.991279296875","0.9907421875","0.9919140625"
"105850","0.9912109375","0.990234375","0.9923046875"
"105900","0.9906640625","0.9895703125","0.991953125"
"105950","0.9905078125","0.9898046875","0.991328125"
"106000","0.9918066406249999","0.990703125","0.9928515625"
"106050","0.991259765625","0.9898828125","0.9922265625"
"106100","0.9914062499999999","0.9905078125","0.992421875"
"106150","0.99205078125","0.9915625","0.9925390625"
"106200","0.990830078125","0.989765625","0.9917578125"
"106250","0.990439453125","0.9895703125","0.99125"
"106300","0.9910546875","0.99015625","0.9919140625"
"106350","0.99216796875","0.9915625","0.992890625"
"106400","0.991123046875","0.99015625","0.99203125"
"106450","0.990146484375","0.9893359375","0.9908984375"
"106500","0.9920214843749999","0.991015625","0.993046875"
"106550","0.9915136718750001","0.99109375","0.9919140625"
"106600","0.990966796875","0.99","0.991875"
"106650","0.992109375","0.9915234375","0.9928515625"
"106700","0.990947265625","0.9898828125","0.9919921875"
"106750","0.990458984375","0.9896484375","0.99140625"
"106800","0.991416015625","0.9901953125","0.9922265625"
"106850","0.99138671875","0.9907421875","0.9925390625"
"106900","0.9918457031250001","0.9908203125","0.9925390625"
"106950","0.99150390625","0.9908203125","0.9921484375"
"107000","0.9905371093750001","0.9897265625","0.991640625"
"107050","0.99158203125","0.99078125","0.992265625"
"107100","0.991337890625","0.990390625","0.9920703125"
"107150","0.991298828125","0.9905859375","0.9919921875"
"107200","0.992197265625","0.9909765625","0.9931640625"
"107250","0.99193359375","0.9909765625","0.9929296875"
"107300","0.991044921875","0.990078125","0.991875"
"107350","0.9910937499999999","0.9903515625","0.992109375"
"107400","0.99091796875","0.9900390625","0.9919140625"
"107450","0.991142578125","0.990390625","0.991875"
"107500","0.991474609375","0.99078125","0.9925390625"
"107550","0.991376953125","0.9903125","0.9926953125"
"107600","0.990634765625","0.98984375","0.9916015625"
"107650","0.9913476562500001","0.9909375","0.9919921875"
"107700","0.991650390625","0.990703125","0.9926953125"
"107750","0.9903515625","0.98921875","0.9913671875"
"107800","0.9925390625000001","0.991640625","0.993359375"
"107850","0.99150390625","0.9908203125","0.9921484375"
"107900","0.991435546875","0.9903515625","0.9923828125"
"107950","0.991669921875","0.9905859375","0.9925"
"108000","0.991943359375","0.991328125","0.9927734375"
"108050","0.9916015625","0.990703125","0.9922265625"
"108100","0.991337890625","0.990703125","0.991953125"
"108150","0.9912890624999999","0.9904296875","0.9922265625"
"108200","0.9910546874999999","0.9900390625","0.992109375"
"108250","0.9908203124999999","0.9898828125","0.9919140625"
"108300","0.9909375","0.9896484375","0.99203125"
"108350","0.9920117187499999","0.9911328125","0.99265625"
"108400","0.99169921875","0.99078125","0.992421875"
"108450","0.991953125","0.991015625","0.992890625"
"108500","0.991943359375","0.991171875","0.992890625"
"108550","0.9920117187499999","0.9908203125","0.9930859375"
"108600","0.9909082031249999","0.9894140625","0.992109375"
"108650","0.992021484375","0.9909765625","0.99265625"
"108700","0.991455078125","0.9906640625","0.992265625"
"108750","0.9916308593750001","0.991015625","0.9923046875"
"108800","0.9908886718750001","0.9901171875","0.99203125"
"108850","0.991640625","0.99078125","0.9924609375"
"108900","0.9919140625","0.99078125","0.992890625"
"108950","0.99146484375","0.990859375","0.9923046875"
"109000","0.9913183593749999","0.9903125","0.9922265625"
"109050","0.991884765625","0.9910546875","0.99265625"
"109100","0.99197265625","0.9908203125","0.9926953125"
"109150","0.9902734375000001","0.989609375","0.99109375"
"109200","0.99125","0.990390625","0.9921484375"
"109250","0.9910058593750001","0.99046875","0.9916796875"
"109300","0.99162109375","0.990703125","0.992578125"
"109350","0.99248046875","0.9916796875","0.9932421875"
"109400","0.9918359375","0.990859375","0.9926953125"
"109450","0.991474609375","0.9901171875","0.99265625"
"109500","0.9919628906250001","0.9914453125","0.99265625"
"109550","0.990888671875","0.9897265625","0.9916015625"
"109600","0.9913964843749999","0.9904296875","0.992265625"
"109650","0.991279296875","0.990390625","0.99265625"
"109700","0.9915234374999999","0.9905078125","0.99234375"
"109750","0.991513671875","0.9905859375","0.99234375"
"109800","0.991416015625","0.990625","0.9921875"
"109850","0.9916699218749999","0.99078125","0.992578125"
"109900","0.9919921875","0.991015625","0.9926953125"
"109950","0.9916015625","0.9909765625","0.992265625"
"110000","0.991435546875","0.990234375","0.9922265625"
"110050","0.9908300781249999","0.9900390625","0.9915625"
"110100","0.9918164062500001","0.9910546875","0.9926171875"
"110150","0.9926855468750001","0.9915234375","0.99375"
"110200","0.99259765625","0.9916796875","0.993203125"
"110250","0.9917187499999999","0.9908984375","0.99265625"
"110300","0.9916308593750001","0.9907421875","0.992421875"
"110350","0.9925878906250001","0.99203125","0.9932421875"
"110400","0.9924511718749999","0.991875","0.9931640625"
"110450","0.9915332031249999","0.9903515625","0.99234375"
"110500","0.991435546875","0.990625","0.992421875"
"110550","0.99150390625","0.9907421875","0.99234375"
"110600","0.991015625","0.9902734375","0.9918359375"
"110650","0.9927734375","0.9921875","0.993359375"
"110700","0.9919726562500001","0.99109375","0.9926171875"
"110750","0.9918066406250001","0.9909765625","0.992578125"
"110800","0.9916796875","0.9907421875","0.992421875"
"110850","0.99046875","0.9894921875","0.991484375"
"110900","0.99173828125","0.99078125","0.9927734375"
"110950","0.99146484375","0.990546875","0.992265625"
"111000","0.99189453125","0.991015625","0.993046875"
"111050","0.992080078125","0.9914453125","0.9926171875"
"111100","0.99259765625","0.9917578125","0.9934375"
"111150","0.991796875","0.9911328125","0.9925"
"111200","0.99240234375","0.9919140625","0.993046875"
"111250","0.991982421875","0.990859375","0.9928515625"
"111300","0.9910937499999999","0.99","0.9922265625"
"111350","0.9917578125000001","0.99109375","0.9925390625"
"111400","0.9916308593750001","0.9910546875","0.9923828125"
"111450","0.992587890625","0.9922265625","0.9933203125"
"111500","0.99173828125","0.9909375","0.9926171875"
"111550","0.9914453125","0.9905859375","0.9924609375"
"111600","0.99208984375","0.99078125","0.9928125"
"111650","0.991513671875","0.99046875","0.9922265625"
"111700","0.991884765625","0.990859375","0.99265625"
"111750","0.992236328125","0.991640625","0.9928125"
"111800","0.99146484375","0.99046875","0.9925390625"
"111850","0.9916015625","0.990859375","0.9921484375"
"111900","0.990908203125","0.9899609375","0.9917578125"
"111950","0.99255859375","0.99125","0.9934765625"
"112000","0.99173828125","0.9906640625","0.99296875"
"112050","0.991884765625","0.99109375","0.9926953125"
"112100","0.991787109375","0.99078125","0.9927734375"
"112150","0.991455078125","0.9900390625","0.9923828125"
"112200","0.992353515625","0.991640625","0.993046875"
"112250","0.992265625","0.99140625","0.993359375"
"112300","0.99220703125","0.9910546875","0.993046875"
"112350","0.9923437499999999","0.991484375","0.99296875"
"112400","0.991640625","0.9907421875","0.992421875"
"112450","0.991357421875","0.990546875","0.9923828125"
"112500","0.9916308593750001","0.9911328125","0.99234375"
"112550","0.991953125","0.991328125","0.99265625"
"112600","0.99205078125","0.9912109375","0.9927734375"
"112650","0.99275390625","0.9921875","0.9934765625"
"112700","0.992548828125","0.9917578125","0.9934375"
"112750","0.991982421875","0.9909765625","0.9928125"
"112800","0.992705078125","0.9915625","0.993828125"
"112850","0.991328125","0.9898828125","0.9924609375"
"112900","0.99169921875","0.9905859375","0.9926171875"
"112950","0.9919140625","0.9906640625","0.9927734375"
"113000","0.991484375","0.99078125","0.992265625"
"113050","0.991328125","0.9905078125","0.992109375"
"113100","0.99125","0.9903125","0.9919921875"
"113150","0.993310546875","0.9926953125","0.99375"
"113200","0.9916796875","0.991015625","0.9923828125"
"113250","0.992666015625","0.991640625","0.9933984375"
"113300","0.991357421875","0.99046875","0.9921875"
"113350","0.99140625","0.990390625","0.99265625"
"113400","0.991728515625","0.9908203125","0.9926171875"
"113450","0.99146484375","0.990078125","0.992578125"
"113500","0.9914062499999999","0.99078125","0.9921484375"
"113550","0.99240234375","0.9915625","0.993203125"
"113600","0.9925585937500001","0.9915625","0.9934765625"
"113650","0.9911328125","0.9902734375","0.9919921875"
"113700","0.9919140625","0.9914453125","0.9925390625"
"113750","0.9911621093749999","0.990703125","0.991484375"
"113800","0.99201171875","0.9910546875","0.99328125"
"113850","0.9922265625000001","0.9905859375","0.993203125"
"113900","0.9927441406249999","0.992421875","0.99328125"
"113950","0.9924609375000001","0.991484375","0.9935546875"
"114000","0.991982421875","0.9912109375","0.9926953125"
"114050","0.992421875","0.99171875","0.993203125"
"114100","0.99193359375","0.9908203125","0.9927734375"
"114150","0.99146484375","0.990859375","0.9921875"
"114200","0.992958984375","0.9921875","0.9934375"
"114250","0.9928710937499999","0.9918359375","0.9939453125"
"114300","0.99265625","0.9914453125","0.9933203125"
"114350","0.9914062499999999","0.9903125","0.9924609375"
"114400","0.992216796875","0.991640625","0.9930859375"
"114450","0.99298828125","0.9923828125","0.993515625"
"114500","0.991904296875","0.9912109375","0.9925390625"
"114550","0.9916210937500001","0.991015625","0.992421875"
"114600","0.991416015625","0.9903515625","0.9923828125"
"114650","0.9926269531249999","0.991796875","0.9934765625"
"114700","0.991669921875","0.9909375","0.992421875"
"114750","0.9926171875","0.9915234375","0.9936328125"
"114800","0.991435546875","0.990546875","0.99234375"
"114850","0.992294921875","0.991171875","0.9934765625"
"114900","0.992763671875","0.992109375","0.993828125"
"114950","0.992529296875","0.99140625","0.99375"
"115000","0.9913476562500001","0.990390625","0.9926171875"
"115050","0.9923535156249998","0.9914453125","0.9933203125"
"115100","0.991650390625","0.9910546875","0.9924609375"
"115150","0.9921191406250001","0.99125","0.9930078125"
"115200","0.9922851562499999","0.991015625","0.993203125"
"115250","0.99216796875","0.991015625","0.993125"
"115300","0.991728515625","0.990859375","0.992421875"
"115350","0.9922949218749999","0.9914453125","0.9930859375"
"115400","0.9915332031249999","0.990390625","0.9923828125"
"115450","0.992373046875","0.9915234375","0.9933984375"
"115500","0.9919921875","0.9914453125","0.9925390625"
"115550","0.992412109375","0.991640625","0.9932421875"
"115600","0.992060546875","0.991171875","0.993125"
"115650","0.991982421875","0.9912890625","0.9928515625"
"115700","0.991708984375","0.991171875","0.992265625"
"115750","0.9928027343749999","0.991875","0.99375"
"115800","0.9921484374999999","0.9908984375","0.9930078125"
"115850","0.99265625","0.9917578125","0.99375"
"115900","0.99236328125","0.9916015625","0.9930859375"
"115950","0.992177734375","0.9909765625","0.992890625"
"116000","0.99150390625","0.990390625","0.9925390625"
"116050","0.9916796875","0.9908984375","0.9925"
"116100","0.9931542968749999","0.99234375","0.9941796875"
"116150","0.9930078124999999","0.9920703125","0.993828125"
"116200","0.992451171875","0.991953125","0.9931640625"
"116250","0.99232421875","0.9910546875","0.9932421875"
"116300","0.99236328125","0.991328125","0.9933984375"
"116350","0.9925195312499999","0.991953125","0.9933203125"
"116400","0.992158203125","0.9915234375","0.9928515625"
"116450","0.991826171875","0.9903515625","0.993046875"
"116500","0.9917578125","0.991015625","0.9926953125"
"116550","0.993505859375","0.992734375","0.9941796875"
"116600","0.993310546875","0.9926953125","0.9937890625"
"116650","0.9928320312500001","0.9923046875","0.99328125"
"116700","0.991708984375","0.990625","0.992734375"
"116750","0.9926171875","0.991875","0.9934765625"
"116800","0.99255859375","0.9916796875","0.9934375"
"116850","0.9919140625","0.9909765625","0.9930078125"
"116900","0.99275390625","0.99203125","0.9932421875"
"116950","0.99189453125","0.9909765625","0.99265625"
"117000","0.992060546875","0.991015625","0.9930078125"
"117050","0.993271484375","0.992578125","0.9942578125"
"117100","0.9921875","0.99125","0.99296875"
"117150","0.992158203125","0.9914453125","0.9929296875"
"117200","0.992158203125","0.9912109375","0.993046875"
"117250","0.99169921875","0.9909375","0.992734375"
"117300","0.9918359375","0.990859375","0.9927734375"
"117350","0.99279296875","0.9918359375","0.99390625"
"117400","0.992177734375","0.9910546875","0.992890625"
"117450","0.991826171875","0.9907421875","0.992734375"
"117500","0.9923535156250001","0.9917578125","0.99296875"
"117550","0.99158203125","0.9907421875","0.9923828125"
"117600","0.992236328125","0.9914453125","0.9928515625"
"117650","0.99287109375","0.9922265625","0.9936328125"
"117700","0.993037109375","0.992421875","0.993828125"
"117750","0.99177734375","0.99109375","0.9925390625"
"117800","0.99240234375","0.9912890625","0.993359375"
"117850","0.991240234375","0.9903515625","0.99234375"
"117900","0.9922460937500001","0.9914453125","0.9932421875"
"117950","0.9921484375","0.9915234375","0.9928515625"
"118000","0.99158203125","0.9905859375","0.9927734375"
"118050","0.99234375","0.9918359375","0.993125"
"118100","0.991201171875","0.9904296875","0.991953125"
"118150","0.992021484375","0.99125","0.9928125"
"118200","0.991923828125","0.9906640625","0.992734375"
"118250","0.9923828125","0.9915234375","0.99328125"
"118300","0.9917578125","0.9909375","0.9925390625"
"118350","0.9926562499999999","0.9918359375","0.9933984375"
"118400","0.99212890625","0.991484375","0.9926953125"
"118450","0.9929101562500001","0.991953125","0.99390625"
"118500","0.9923925781249999","0.991796875","0.9930859375"
"118550","0.992958984375","0.992421875","0.993828125"
"118600","0.991923828125","0.9911328125","0.9926171875"
"118650","0.9923730468749999","0.9912109375","0.9934375"
"118700","0.9928515625000001","0.9917578125","0.9940234375"
"118750","0.99224609375","0.9911328125","0.9935546875"
"118800","0.992607421875","0.9917578125","0.99328125"
"118850","0.99267578125","0.99171875","0.9935546875"
"118900","0.991943359375","0.9910546875","0.9928515625"
"118950","0.992197265625","0.991015625","0.9934765625"
"119000","0.9927929687500001","0.99203125","0.9940234375"
"119050","0.9928125","0.9922265625","0.9936328125"
"119100","0.992421875","0.991640625","0.9933203125"
"119150","0.993251953125","0.992578125","0.993984375"
"119200","0.992724609375","0.991953125","0.993515625"
"119250","0.9927734374999999","0.9917578125","0.9937109375"
"119300","0.99146484375","0.9908984375","0.9920703125"
"119350","0.9918359375000001","0.9909765625","0.9926953125"
"119400","0.9926562499999999","0.991796875","0.9933203125"
"119450","0.992734375","0.9921484375","0.9934375"
"119500","0.9919921875000001","0.9910546875","0.993046875"
"119550","0.9928515625000001","0.9918359375","0.9940234375"
"119600","0.992890625","0.99203125","0.993984375"
"119650","0.992158203125","0.991328125","0.993046875"
"119700","0.9925683593749999","0.991875","0.993125"
"119750","0.9916210937500001","0.9909765625","0.9923046875"
"119800","0.992900390625","0.9921875","0.9936328125"
"119850","0.992294921875","0.9912890625","0.993125"
"119900","0.992734375","0.9919921875","0.993671875"
"119950","0.993349609375","0.9927734375","0.9938671875"
"120000","0.9922167968750001","0.991171875","0.99328125"
"120050","0.992177734375","0.9912109375","0.99296875"
"120100","0.9929589843750001","0.9921875","0.99359375"
"120150","0.991962890625","0.9910546875","0.9930859375"
"120200","0.9926074218750001","0.991953125","0.993515625"
"120250","0.992470703125","0.9917578125","0.9934765625"
"120300","0.992900390625","0.9921484375","0.993828125"
"120350","0.992890625","0.9919140625","0.9938671875"
"120400","0.9932031250000001","0.992265625","0.994140625"
"120450","0.992666015625","0.99171875","0.99375"
"120500","0.9932910156250001","0.9925390625","0.9940234375"
"120550","0.9920605468750001","0.9909375","0.993359375"
"120600","0.99248046875","0.991796875","0.9932421875"
"120650","0.9937304687499999","0.9929296875","0.9943359375"
"120700","0.9937597656249999","0.9933203125","0.9945703125"
"120750","0.99328125","0.992578125","0.99390625"
"120800","0.9928125000000001","0.9919921875","0.9936328125"
"120850","0.992626953125","0.9916796875","0.993515625"
"120900","0.9932128906250001","0.9926171875","0.993828125"
"120950","0.993564453125","0.993046875","0.994140625"
"121000","0.992763671875","0.992109375","0.993671875"
"121050","0.992587890625","0.991875","0.993359375"
"121100","0.9920214843749999","0.9908203125","0.9929296875"
"121150","0.9927636718749999","0.9921875","0.9934375"
"121200","0.992578125","0.99171875","0.993515625"
"121250","0.9923632812500001","0.9915625","0.9930078125"
"121300","0.9927734375000001","0.9919140625","0.9940625"
"121350","0.9926367187499999","0.9918359375","0.9937109375"
"121400","0.9921386718749999","0.9915234375","0.9926953125"
"121450","0.992705078125","0.991796875","0.993828125"
"121500","0.9924999999999999","0.99125","0.9937109375"
"121550","0.991943359375","0.9907421875","0.9929296875"
"121600","0.9929492187500001","0.9923828125","0.9937109375"
"121650","0.9921875","0.99125","0.9931640625"
"121700","0.992177734375","0.99140625","0.9931640625"
"121750","0.99267578125","0.9921875","0.9934765625"
"121800","0.9926171875","0.99140625","0.9936328125"
"121850","0.9930957031250001","0.9921484375","0.9941796875"
"121900","0.993134765625","0.9920703125","0.9941796875"
"121950","0.993271484375","0.992421875","0.994140625"
"122000","0.992880859375","0.9920703125","0.993671875"
"122050","0.992802734375","0.9920703125","0.9936328125"
"122100","0.9931347656249999","0.992265625","0.994140625"
"122150","0.992587890625","0.9919140625","0.993125"
"122200","0.99365234375","0.993125","0.99421875"
"122250","0.992841796875","0.991796875","0.994453125"
"122300","0.9921093750000001","0.99140625","0.9928515625"
"122350","0.992041015625","0.9910546875","0.993046875"
"122400","0.993662109375","0.993046875","0.994296875"
"122450","0.99306640625","0.9928125","0.9933203125"
"122500","0.992216796875","0.99125","0.99328125"
"122550","0.992685546875","0.99203125","0.9932421875"
"122600","0.993134765625","0.9919140625","0.9942578125"
"122650","0.992734375","0.9916796875","0.9937109375"
"122700","0.9928613281249999","0.9917578125","0.9940625"
"122750","0.992666015625","0.9919921875","0.993515625"
"122800","0.9931835937500001","0.9921875","0.9941015625"
"122850","0.99263671875","0.9915625","0.9934375"
"122900","0.993994140625","0.9931640625","0.9948828125"
"122950","0.99248046875","0.9916796875","0.993359375"
"123000","0.99294921875","0.992109375","0.9935546875"
"123050","0.993017578125","0.992109375","0.9938671875"
"123100","0.992158203125","0.9913671875","0.99296875"
"123150","0.9923632812500001","0.991484375","0.99375"
"123200","0.991953125","0.9910546875","0.9928515625"
"123250","0.992314453125","0.9915625","0.9930078125"
"123300","0.9927734374999999","0.9919921875","0.993671875"
"123350","0.9926171874999999","0.991875","0.993125"
"123400","0.99259765625","0.9918359375","0.993203125"
"123450","0.9922949218749999","0.9914453125","0.993203125"
"123500","0.9928124999999999","0.9919140625","0.9940625"
"123550","0.9930273437499999","0.99234375","0.9940234375"
"123600","0.9921386718749999","0.9909765625","0.9929296875"
"123650","0.993115234375","0.992265625","0.9941015625"
"123700","0.9924902343750001","0.99125","0.9935546875"
"123750","0.9927441406249999","0.991953125","0.9935546875"
"123800","0.993310546875","0.992265625","0.9941796875"
"123850","0.99302734375","0.991796875","0.9940625"
"123900","0.9927636718749999","0.991953125","0.9934765625"
"123950","0.992666015625","0.991640625","0.9936328125"
"124000","0.9926171874999999","0.99171875","0.99375"
"124050","0.9928320312500001","0.992109375","0.993828125"
"124100","0.993330078125","0.9925390625","0.993984375"
"124150","0.9934375","0.9927734375","0.993984375"
"124200","0.992197265625","0.991328125","0.992890625"
"124250","0.992294921875","0.9915234375","0.9933203125"
"124300","0.991494140625","0.99078125","0.9922265625"
"124350","0.9934082031249999","0.992734375","0.994296875"
"124400","0.992861328125","0.991875","0.993515625"
"124450","0.9923242187500001","0.9914453125","0.993125"
"124500","0.9927734374999999","0.9918359375","0.993515625"
"124550","0.993076171875","0.992578125","0.993828125"
"124600","0.9927929687500001","0.99203125","0.9934765625"
"124650","0.992802734375","0.9918359375","0.99375"
"124700","0.9930957031250001","0.9921484375","0.993828125"
"124750","0.9928222656250001","0.9919921875","0.9936328125"
"124800","0.992470703125","0.9915234375","0.99328125"
"124850","0.9930761718750001","0.99234375","0.994140625"
"124900","0.9935351562499999","0.9927734375","0.9944921875"
"124950","0.992763671875","0.99203125","0.9935546875"
"125000","0.99294921875","0.9919921875","0.99390625"
"125050","0.9929687500000001","0.991796875","0.993984375"
"125100","0.9928125","0.9921484375","0.993515625"
"125150","0.994345703125","0.9934375","0.9951171875"
"125200","0.992734375","0.992109375","0.9933984375"
"125250","0.99265625","0.99171875","0.993671875"
"125300","0.9921191406250001","0.9912890625","0.9927734375"
"125350","0.993515625","0.9932421875","0.9937890625"
"125400","0.992919921875","0.992265625","0.9935546875"
"125450","0.99294921875","0.992265625","0.9936328125"
"125500","0.993115234375","0.992265625","0.9942578125"
"125550","0.9929492187500001","0.9919921875","0.9938671875"
"125600","0.992939453125","0.992265625","0.9936328125"
"125650","0.992529296875","0.99171875","0.993671875"
"125700","0.99306640625","0.9925390625","0.993671875"
"125750","0.99244140625","0.991953125","0.9933984375"
"125800","0.992451171875","0.991640625","0.993515625"
"125850","0.993271484375","0.9926171875","0.9940625"
"125900","0.992626953125","0.991640625","0.9934375"
"125950","0.993134765625","0.992421875","0.993671875"
"126000","0.992958984375","0.9921875","0.993984375"
"126050","0.99341796875","0.992421875","0.9941015625"
"126100","0.993017578125","0.9921875","0.9936328125"
"126150","0.992666015625","0.99203125","0.9934375"
"126200","0.992197265625","0.99109375","0.993046875"
"126250","0.9925292968749999","0.9915625","0.993515625"
"126300","0.9937988281250001","0.9930078125","0.994609375"
"126350","0.993134765625","0.9920703125","0.9943359375"
"126400","0.9929199218750001","0.9925390625","0.99359375"
"126450","0.991953125","0.9912109375","0.9929296875"
"126500","0.993271484375","0.992421875","0.994453125"
"126550","0.993203125","0.9920703125","0.9940625"
"126600","0.9928613281249999","0.992109375","0.993671875"
"126650","0.992724609375","0.99171875","0.993515625"
"126700","0.992998046875","0.9921875","0.9936328125"
"126750","0.992197265625","0.99109375","0.9930859375"
"126800","0.9933984375","0.992890625","0.9938671875"
"126850","0.9930273437499999","0.9923828125","0.993984375"
"126900","0.9921972656249999","0.991484375","0.9928515625"
"126950","0.992392578125","0.9913671875","0.993515625"
"127000","0.9935937499999999","0.9928515625","0.994609375"
"127050","0.9932519531249999","0.9923828125","0.994375"
"127100","0.992880859375","0.9918359375","0.9936328125"
"127150","0.99287109375","0.9921484375","0.9934375"
"127200","0.993486328125","0.99234375","0.994453125"
"127250","0.99294921875","0.9920703125","0.99359375"
"127300","0.993427734375","0.9923828125","0.9940625"
"127350","0.993876953125","0.9927734375","0.9945703125"
"127400","0.9928515625000001","0.9920703125","0.9936328125"
"127450","0.9929882812499999","0.9922265625","0.9940234375"
"127500","0.99240234375","0.9916796875","0.993125"
"127550","0.9926171875","0.9911328125","0.99390625"
"127600","0.992705078125","0.9919921875","0.993515625"
"127650","0.993486328125","0.9929296875","0.99421875"
"127700","0.9931738281250001","0.9925","0.9938671875"
"127750","0.992490234375","0.991640625","0.9933203125"
"127800","0.993427734375","0.992890625","0.99421875"
"127850","0.9926171875","0.9916015625","0.9934765625"
"127900","0.99173828125","0.9908984375","0.9928125"
"127950","0.99291015625","0.9921484375","0.9938671875"
"128000","0.9930859375","0.9919921875","0.9940625"
"128050","0.992529296875","0.9921875","0.9932421875"
"128100","0.993173828125","0.9924609375","0.993984375"
"128150","0.993056640625","0.992734375","0.9935546875"
"128200","0.992783203125","0.9920703125","0.9937109375"
"128250","0.9922949218749999","0.9915625","0.9929296875"
"128300","0.993427734375","0.9925","0.9942578125"
"128350","0.9930273437499999","0.9922265625","0.99390625"
"128400","0.993466796875","0.9928125","0.9938671875"
"128450","0.9935156249999999","0.9927734375","0.994296875"
"128500","0.9933105468749999","0.9923828125","0.994296875"
"128550","0.992744140625","0.99203125","0.99359375"
"128600","0.992861328125","0.991953125","0.9937890625"
"128650","0.9928124999999999","0.9919140625","0.993671875"
"128700","0.992666015625","0.991484375","0.993828125"
"128750","0.9923730468749999","0.991171875","0.9933203125"
"128800","0.9935742187500001","0.992890625","0.994375"
"128850","0.9926562499999999","0.99234375","0.993046875"
"128900","0.993896484375","0.993359375","0.9945703125"
"128950","0.993115234375","0.9925","0.9938671875"
"129000","0.99306640625","0.992421875","0.993828125"
