"Step","model_type: resnet - Train/Losses","model_type: resnet - Train/Losses__MIN","model_type: resnet - Train/Losses__MAX"
"44550","0.05783531256020069","0.044848885387182236","0.06579195708036423"
"44600","0.05882196128368378","0.03901335969567299","0.08555811643600464"
"44650","0.034424026031047106","0.024102354422211647","0.044527214020490646"
"44700","0.04755053110420704","0.04167227819561958","0.05334046855568886"
"44750","0.037163738161325455","0.030309300869703293","0.045877911150455475"
"44800","0.028448451776057482","0.021129311993718147","0.03491990268230438"
"44850","0.048749963752925396","0.04160382226109505","0.060467664152383804"
"44900","0.0598078491166234","0.04299352318048477","0.07969766855239868"
"44950","0.043243846856057644","0.040391359478235245","0.04926244542002678"
"45000","0.023658703546971083","0.01691589504480362","0.030550558120012283"
"45050","0.05567562207579613","0.046750351786613464","0.06511121988296509"
"45100","0.04286528192460537","0.03509968891739845","0.050134047865867615"
"45150","0.03391393553465605","0.024128196761012077","0.04281500726938248"
"45200","0.05941157229244709","0.04890318959951401","0.0669461339712143"
"45250","0.07724666595458984","0.06141345202922821","0.08653374016284943"
"45300","0.03923268709331751","0.033366527408361435","0.04791679233312607"
"45350","0.05149648804217577","0.04598492383956909","0.05811416357755661"
"45400","0.08648639358580112","0.07440021634101868","0.10067588090896606"
"45450","0.049058361910283566","0.03920687735080719","0.057182930409908295"
"45500","0.04518888797610998","0.034310292452573776","0.055987074971199036"
"45550","0.036477627232670784","0.02637827768921852","0.044225893914699554"
"45600","0.05438235029578209","0.048153772950172424","0.059154532849788666"
"45650","0.057162852957844734","0.03885579854249954","0.06563182175159454"
"45700","0.06981980707496405","0.05543551966547966","0.07964374125003815"
"45750","0.07641834579408169","0.06568480283021927","0.08720161765813828"
"45800","0.04271260369569063","0.03204146772623062","0.05494862049818039"
"45850","0.0464635556563735","0.0415615476667881","0.05148260295391083"
"45900","0.04144326038658619","0.03549078106880188","0.05495692417025566"
"45950","0.05005203187465668","0.03597592934966087","0.07515980303287506"
"46000","0.046769662760198116","0.04118670895695686","0.05068258196115494"
"46050","0.05785757303237915","0.045552849769592285","0.07206651568412781"
"46100","0.03718968201428652","0.03152965009212494","0.04378964379429817"
"46150","0.06696305610239506","0.06034836918115616","0.07103259116411209"
"46200","0.039670078083872795","0.027714628726243973","0.048157915472984314"
"46250","0.043751112185418606","0.03980385139584541","0.04961326718330383"
"46300","0.05286032147705555","0.03663915768265724","0.06575676053762436"
"46350","0.04391560424119234","0.040480487048625946","0.05068250000476837"
"46400","0.03532198164612055","0.023860132321715355","0.05139165744185448"
"46450","0.04056196287274361","0.025046881288290024","0.05408952385187149"
"46500","0.0299031063914299","0.02184951864182949","0.03869697451591492"
"46550","0.06725107505917549","0.05088561028242111","0.0777377039194107"
"46600","0.05240387748926878","0.036794327199459076","0.06952188163995743"
"46650","0.03337116539478302","0.027028053998947144","0.039051420986652374"
"46700","0.0496637225151062","0.04341832548379898","0.0561736598610878"
"46750","0.06626383867114782","0.04572517052292824","0.08403931558132172"
"46800","0.07148215360939503","0.05734235793352127","0.08173616230487823"
"46850","0.039793591015040874","0.02984493225812912","0.04540853947401047"
"46900","0.05610929522663355","0.042107123881578445","0.06308196485042572"
"46950","0.03377651236951351","0.023300856351852417","0.04526612162590027"
"47000","0.03776486124843359","0.031901419162750244","0.04453900456428528"
"47050","0.05073962267488241","0.039360418915748596","0.06596997380256653"
"47100","0.05565589852631092","0.045168813318014145","0.06144511699676514"
"47150","0.04503807611763477","0.033810000866651535","0.05061003193259239"
"47200","0.031944218557327986","0.021693170070648193","0.04487602412700653"
"47250","0.03561004716902971","0.021515753120183945","0.05392284318804741"
"47300","0.06454738508909941","0.04343631491065025","0.07667797803878784"
"47350","0.053772601298987865","0.04957655072212219","0.05937579274177551"
"47400","0.06679439917206764","0.054837681353092194","0.07117097824811935"
"47450","0.04443902336061001","0.03288143128156662","0.05256374552845955"
"47500","0.03571756789460778","0.026028716936707497","0.0426303967833519"
"47550","0.053473953157663345","0.0465063601732254","0.0608677938580513"
"47600","0.039975847117602825","0.03331102430820465","0.04468562826514244"
"47650","0.05876506585627794","0.049829743802547455","0.0716802179813385"
"47700","0.03733961842954159","0.032887645065784454","0.04259391501545906"
"47750","0.03142701182514429","0.026279611513018608","0.03688104823231697"
"47800","0.05863212049007416","0.048779118806123734","0.0660787969827652"
"47850","0.05519254133105278","0.04045034572482109","0.06927937269210815"
"47900","0.04358538240194321","0.034008629620075226","0.055383652448654175"
"47950","0.033736501820385456","0.029518745839595795","0.04382852092385292"
"48000","0.047642250545322895","0.041936151683330536","0.059202708303928375"
"48050","0.027360310312360525","0.02109275758266449","0.03938141465187073"
"48100","0.05505392048507929","0.04815516993403435","0.06549666821956635"
"48150","0.044039394706487656","0.041571855545043945","0.04650488123297691"
"48200","0.032051146030426025","0.02550400048494339","0.0363236740231514"
"48250","0.03628448490053415","0.027545470744371414","0.044055499136447906"
"48300","0.04916112031787634","0.03943045437335968","0.05566434934735298"
"48350","0.038528956938534975","0.02877078391611576","0.05048377811908722"
"48400","0.04011639021337032","0.03421483561396599","0.045044757425785065"
"48450","0.05452739354223013","0.04178697615861893","0.06585575640201569"
"48500","0.036043948493897915","0.030088182538747787","0.039319418370723724"
"48550","0.06560138985514641","0.044227566570043564","0.08416979759931564"
"48600","0.0358999278396368","0.023595601320266724","0.05038326233625412"
"48650","0.05231322254985571","0.03868335857987404","0.0655871108174324"
"48700","0.03232370829209685","0.024023858830332756","0.03843032568693161"
"48750","0.04034262429922819","0.024012137204408646","0.05826755613088608"
"48800","0.04971700254827738","0.04582159221172333","0.055844973772764206"
"48850","0.03663739841431379","0.02098340354859829","0.06827612221240997"
"48900","0.06053639203310013","0.05566908046603203","0.06787756085395813"
"48950","0.05981823615729809","0.04780169576406479","0.06793081760406494"
"49000","0.0755043551325798","0.07032221555709839","0.07845036685466766"
"49050","0.026271484326571226","0.01727459393441677","0.03725944459438324"
"49100","0.06365600693970919","0.053523335605859756","0.06926453113555908"
"49150","0.06623987667262554","0.060594022274017334","0.07295053452253342"
"49200","0.05777113977819681","0.052808355540037155","0.06341642141342163"
"49250","0.06457226164638996","0.05410373955965042","0.07272490859031677"
"49300","0.057366060093045235","0.043864913284778595","0.0641985833644867"
"49350","0.030314802192151546","0.024897754192352295","0.03367948532104492"
"49400","0.050295932218432426","0.038346655666828156","0.06173975020647049"
"49450","0.04570080619305372","0.03684695065021515","0.05408923327922821"
"49500","0.0640371860936284","0.05636090412735939","0.07137623429298401"
"49550","0.03184614097699523","0.024776192381978035","0.03689024597406387"
"49600","0.03538528783246875","0.029789449647068977","0.038761503994464874"
"49650","0.04519018065184355","0.03203681856393814","0.05752670764923096"
"49700","0.06259330734610558","0.05840228497982025","0.06935478001832962"
"49750","0.035051182843744755","0.02875993400812149","0.04240511357784271"
"49800","0.044814531691372395","0.040643952786922455","0.050371285527944565"
"49850","0.059471151791512966","0.04345325753092766","0.07247421890497208"
"49900","0.06848929636180401","0.062026165425777435","0.07706621289253235"
"49950","0.034706002566963434","0.02683183364570141","0.04590080678462982"
"50000","0.04971047677099705","0.04311516135931015","0.053605638444423676"
"50050","0.06270597409456968","0.05426762253046036","0.07343925535678864"
"50100","0.06432089023292065","0.05140182748436928","0.07802419364452362"
"50150","0.04456500615924597","0.037227563560009","0.051531996577978134"
"50200","0.054096417501568794","0.04265888035297394","0.07777521759271622"
"50250","0.04953781049698591","0.0337393544614315","0.06056000292301178"
"50300","0.032383982092142105","0.026796050369739532","0.04078470915555954"
"50350","0.04945531766861677","0.04060212895274162","0.0621270015835762"
"50400","0.02595182927325368","0.024002786725759506","0.02820100262761116"
"50450","0.08713498711585999","0.07147765904664993","0.11454746872186661"
"50500","0.03351766662672162","0.030272090807557106","0.036512523889541626"
"50550","0.054600393399596214","0.0461314395070076","0.06328069418668747"
"50600","0.044651267118752","0.03713555634021759","0.0536603145301342"
"50650","0.04079856164753437","0.033867090940475464","0.04508877545595169"
"50700","0.0624777190387249","0.05117131769657135","0.09229906648397446"
"50750","0.03466252097859979","0.022885220125317574","0.04704108089208603"
"50800","0.04403303191065788","0.03179235756397247","0.053547877818346024"
"50850","0.047246976755559444","0.04361383616924286","0.051070552319288254"
"50900","0.032731803599745035","0.022324206307530403","0.04337085038423538"
"50950","0.04774557799100876","0.03282647579908371","0.05947655439376831"
"51000","0.061499493196606636","0.050531379878520966","0.07255956530570984"
"51050","0.03206637641415","0.027260486036539078","0.03687455877661705"
"51100","0.03642179211601615","0.024105940014123917","0.0474335178732872"
"51150","0.03436641488224268","0.02922102063894272","0.040671054273843765"
"51200","0.04226143006235361","0.030136387795209885","0.05864659696817398"
"51250","0.05521436966955662","0.046811722218990326","0.06566271185874939"
"51300","0.018714894074946642","0.012858560308814049","0.0279950313270092"
"51350","0.041591702960431576","0.028712652623653412","0.06086225435137749"
"51400","0.053624263033270836","0.04665595293045044","0.06311821192502975"
"51450","0.026829500682651997","0.022468164563179016","0.031490445137023926"
"51500","0.06765817850828171","0.05756735801696777","0.08078523725271225"
"51550","0.032541911117732525","0.02873334288597107","0.035000503063201904"
"51600","0.03530276287347078","0.026843693107366562","0.04433152824640274"
"51650","0.034720384515821934","0.0254063718020916","0.046069227159023285"
"51700","0.03828226635232568","0.028706716373562813","0.04469072073698044"
"51750","0.027822131756693125","0.023273171856999397","0.02979120798408985"
"51800","0.04015614977106452","0.028410250321030617","0.0577017143368721"
"51850","0.03168313205242157","0.01766113191843033","0.04150138050317764"
"51900","0.029561855364590883","0.024545293301343918","0.03527421876788139"
"51950","0.03562616463750601","0.029468651860952377","0.04723947122693062"
"52000","0.07606306485831738","0.07470552623271942","0.07800313085317612"
"52050","0.05133174918591976","0.03852211311459541","0.058566588908433914"
"52100","0.07239652518182993","0.06169958785176277","0.08412899821996689"
"52150","0.04443521425127983","0.036025773733854294","0.0552859753370285"
"52200","0.027602086775004864","0.024922940880060196","0.030382800847291946"
"52250","0.046314314007759094","0.03863883391022682","0.05146825686097145"
"52300","0.0472441129386425","0.03206668049097061","0.06325085461139679"
"52350","0.02192175597883761","0.014382119290530682","0.033199604600667953"
"52400","0.046937184408307076","0.032439593225717545","0.0583423376083374"
"52450","0.0730750523507595","0.06875795125961304","0.07665485888719559"
"52500","0.029118831269443035","0.02315063402056694","0.03473354130983353"
"52550","0.04784033074975014","0.04043159633874893","0.054935239255428314"
"52600","0.037462860345840454","0.024646665900945663","0.047184765338897705"
"52650","0.04480395279824734","0.03868444263935089","0.05436037480831146"
"52700","0.02603744575753808","0.02292385883629322","0.03116559609770775"
"52750","0.027788592968136072","0.021274929866194725","0.03282295539975166"
"52800","0.038301610853523016","0.027734631672501564","0.051212675869464874"
"52850","0.04467073269188404","0.04282897710800171","0.04798906296491623"
"52900","0.035398053005337715","0.02722138538956642","0.04867032170295715"
"52950","0.040904690977185965","0.03033498115837574","0.05063564330339432"
"53000","0.03605072479695082","0.030481558293104172","0.04199809581041336"
"53050","0.03297580033540726","0.01889650896191597","0.043432094156742096"
"53100","0.059953223913908005","0.04980118200182915","0.06894436478614807"
"53150","0.05370861291885376","0.0480661615729332","0.06297525763511658"
"53200","0.04121749009937048","0.03004968911409378","0.04895801842212677"
"53250","0.020933040417730808","0.017665555700659752","0.02650563046336174"
"53300","0.054196772165596485","0.041757527738809586","0.07795677334070206"
"53350","0.038405949249863625","0.02306295931339264","0.0672074556350708"
"53400","0.025366117246448994","0.019832514226436615","0.03118073381483555"
"53450","0.050419049337506294","0.043942924588918686","0.0589250847697258"
"53500","0.050760104320943356","0.0422930084168911","0.061699748039245605"
"53550","0.06232311483472586","0.060429640114307404","0.066266268491745"
"53600","0.028322172351181507","0.022127225995063782","0.033015839755535126"
"53650","0.04072687681764364","0.033769264817237854","0.05342873930931091"
"53700","0.03007614379748702","0.016760328784585","0.035724490880966187"
"53750","0.05144626460969448","0.045179370790719986","0.05695625767111778"
"53800","0.030722392722964287","0.025026068091392517","0.038065314292907715"
"53850","0.042894517071545124","0.03769322484731674","0.047417156398296356"
"53900","0.04810806084424257","0.041672274470329285","0.059876032173633575"
"53950","0.024935785681009293","0.01393488422036171","0.030235081911087036"
"54000","0.07061661314219236","0.06094736233353615","0.08051585406064987"
"54050","0.030274631455540657","0.021894261240959167","0.043148934841156006"
"54100","0.04016118869185448","0.03165750578045845","0.05045081302523613"
"54150","0.042048048228025436","0.036825865507125854","0.051885612308979034"
"54200","0.04200860299170017","0.03994385153055191","0.04435330629348755"
"54250","0.05178264528512955","0.043366435915231705","0.06320060789585114"
"54300","0.044845594093203545","0.03861502557992935","0.051833294332027435"
"54350","0.032613640651106834","0.025645069777965546","0.041053686290979385"
"54400","0.058441716246306896","0.04041906073689461","0.08614736795425415"
"54450","0.035554961301386356","0.02427515760064125","0.04468285292387009"
"54500","0.03435222990810871","0.02779272571206093","0.040429580956697464"
"54550","0.06772604398429394","0.05439351499080658","0.07571357488632202"
"54600","0.040961846243590117","0.03048771806061268","0.05258722975850105"
"54650","0.03580413479357958","0.030702505260705948","0.042075015604496"
"54700","0.05980896297842264","0.04426323249936104","0.06993403285741806"
"54750","0.04090835805982351","0.03044414147734642","0.04855024069547653"
"54800","0.04076489619910717","0.03420263156294823","0.047845009714365005"
"54850","0.0431716600432992","0.03739141300320625","0.051452212035655975"
"54900","0.03144483454525471","0.026920517906546593","0.03790264576673508"
"54950","0.016020425129681826","0.013175815343856812","0.021162301301956177"
"55000","0.03257609298452735","0.022748686373233795","0.04950191080570221"
"55050","0.05141383968293667","0.04302503913640976","0.06578925251960754"
"55100","0.051777648739516735","0.04358941316604614","0.06821782886981964"
"55150","0.02611873485147953","0.023145435377955437","0.029915044084191322"
"55200","0.040095687843859196","0.032702378928661346","0.04555853456258774"
"55250","0.019941327162086964","0.017836058512330055","0.021573806181550026"
"55300","0.04086016537621617","0.024575302377343178","0.05373504012823105"
"55350","0.07439718954265118","0.06940241903066635","0.0799264907836914"
"55400","0.029924949631094933","0.026202015578746796","0.03327658772468567"
"55450","0.023731733672320843","0.020888425409793854","0.02795739658176899"
"55500","0.03021546918898821","0.026280615478754044","0.035967715084552765"
"55550","0.030564737506210804","0.022737499326467514","0.035109855234622955"
"55600","0.0228105615824461","0.012508716434240341","0.02902708388864994"
"55650","0.0440444927662611","0.03628985956311226","0.05298905819654465"
"55700","0.0296776806935668","0.024685710668563843","0.036567918956279755"
"55750","0.035294643603265285","0.027307726442813873","0.040876079350709915"
"55800","0.0504285478964448","0.039545632898807526","0.05788792669773102"
"55850","0.03932500910013914","0.03338710218667984","0.04772307351231575"
"55900","0.04160218499600887","0.03544527664780617","0.04495634883642197"
"55950","0.04966558050364256","0.04725724458694458","0.051871806383132935"
"56000","0.04554424714297056","0.033770568668842316","0.05564732849597931"
"56050","0.04015710670500994","0.030991844832897186","0.0442315936088562"
"56100","0.02777187153697014","0.0213022381067276","0.0314892940223217"
"56150","0.06946245487779379","0.05917408689856529","0.08592190593481064"
"56200","0.03880956582725048","0.028650518506765366","0.05011322349309921"
"56250","0.053113050758838654","0.03796636313199997","0.0610659196972847"
"56300","0.028133470099419355","0.015202317386865616","0.03501152992248535"
"56350","0.048134854063391685","0.038861390203237534","0.05846785008907318"
"56400","0.02985389670357108","0.021771008148789406","0.03410457819700241"
"56450","0.04223207477480173","0.02566375955939293","0.0641542598605156"
"56500","0.03814300335943699","0.03128103166818619","0.0460917167365551"
"56550","0.05650417786091566","0.04386107996106148","0.0715533047914505"
"56600","0.03629895858466625","0.032731324434280396","0.03889729082584381"
"56650","0.04747678805142641","0.037950608879327774","0.05617380142211914"
"56700","0.03160042827948928","0.019940895959734917","0.03858836367726326"
"56750","0.054446496069431305","0.043346814811229706","0.07059033215045929"
"56800","0.03397895907983184","0.02867378294467926","0.04286661744117737"
"56850","0.03717742580920458","0.03331248089671135","0.041315048933029175"
"56900","0.058629024773836136","0.03859485313296318","0.06953497231006622"
"56950","0.0407289732247591","0.03125068545341492","0.05661730468273163"
"57000","0.0291167083196342","0.022319238632917404","0.03603237867355347"
"57050","0.04689511377364397","0.04022817313671112","0.06040852144360542"
"57100","0.03964941203594208","0.031719014048576355","0.04728027060627937"
"57150","0.035844409838318825","0.033425647765398026","0.037710320204496384"
"57200","0.04889372084289789","0.04328824579715729","0.05284520983695984"
"57250","0.05660943407565355","0.04130476340651512","0.07393017411231995"
"57300","0.04705962631851435","0.039319779723882675","0.06332804262638092"
"57350","0.030811714474111795","0.02265012264251709","0.039920907467603683"
"57400","0.040370392613112926","0.03175242990255356","0.0444197803735733"
"57450","0.03868449851870537","0.03093559667468071","0.042189814150333405"
"57500","0.03844315838068724","0.03464803844690323","0.042228225618600845"
"57550","0.043132221326231956","0.0284743495285511","0.05149427056312561"
"57600","0.051875107921659946","0.04588770121335983","0.05530383810400963"
"57650","0.029723618645220995","0.019260190427303314","0.03867069631814957"
"57700","0.044419980607926846","0.03871547058224678","0.04925268888473511"
"57750","0.025341493543237448","0.02063671499490738","0.029518887400627136"
"57800","0.03710680361837149","0.03147882968187332","0.04562373459339142"
"57850","0.019805050222203135","0.010761191137135029","0.02553432248532772"
"57900","0.03623354667797685","0.022968566045165062","0.04967212304472923"
"57950","0.04234902933239937","0.034641437232494354","0.048929326236248016"
"58000","0.05470539443194866","0.05342106521129608","0.0570003017783165"
"58050","0.041658065281808376","0.03569339960813522","0.05363358184695244"
"58100","0.04731992818415165","0.04265235364437103","0.05009450018405914"
"58150","0.057719009928405285","0.05136393383145332","0.06495888531208038"
"58200","0.030124307610094547","0.025496013462543488","0.040009014308452606"
"58250","0.023929281625896692","0.01836824044585228","0.028981497511267662"
"58300","0.02878572279587388","0.022055940702557564","0.04360901564359665"
"58350","0.038468385115265846","0.02544291317462921","0.051309335976839066"
"58400","0.03434157418087125","0.027381500229239464","0.04412877559661865"
"58450","0.03324767202138901","0.028217367827892303","0.03867681324481964"
"58500","0.05189406592398882","0.049099452793598175","0.057695355266332626"
"58550","0.04882949963212013","0.044469255954027176","0.056736432015895844"
"58600","0.04899231903254986","0.04449619725346565","0.057377416640520096"
"58650","0.07050630636513233","0.0597970113158226","0.0752408504486084"
"58700","0.03709125006571412","0.02686622552573681","0.053935907781124115"
"58750","0.04574760887771845","0.03743131831288338","0.055954448878765106"
"58800","0.036009141243994236","0.03168405592441559","0.03987937420606613"
"58850","0.028701449744403362","0.022599009796977043","0.03461207449436188"
"58900","0.04496472887694836","0.034805215895175934","0.053145263344049454"
"58950","0.032971867360174656","0.027185644954442978","0.038797877728939056"
"59000","0.042594894766807556","0.03792904317378998","0.04785092920064926"
"59050","0.03530597873032093","0.03321985527873039","0.03711564093828201"
"59100","0.04708139784634113","0.03624551743268967","0.05403429642319679"
"59150","0.029312196653336287","0.024135161191225052","0.0365622378885746"
"59200","0.054013701155781746","0.04121258482336998","0.06775212287902832"
"59250","0.029185336083173752","0.023718200623989105","0.03403119742870331"
"59300","0.055626644752919674","0.04766976833343506","0.06453533470630646"
"59350","0.034619773738086224","0.02853262424468994","0.04174802079796791"
"59400","0.04819528479129076","0.03491026535630226","0.06905311346054077"
"59450","0.053408688865602016","0.04366432875394821","0.0678718313574791"
"59500","0.03209341783076525","0.023685943335294724","0.03884239122271538"
"59550","0.03688001912087202","0.03182396665215492","0.04841572046279907"
"59600","0.044862693175673485","0.040064357221126556","0.04756560176610947"
"59650","0.030101966578513384","0.023800479248166084","0.03891068696975708"
"59700","0.05598398670554161","0.0461164154112339","0.07613285630941391"
"59750","0.024777434300631285","0.02034912258386612","0.028802603483200073"
"59800","0.030399543698877096","0.020212320610880852","0.04221436381340027"
"59850","0.03573323879390955","0.0314674973487854","0.042108722031116486"
"59900","0.05528135132044554","0.0455666109919548","0.06033254414796829"
"59950","0.05885257851332426","0.038801632821559906","0.07602979242801666"
"60000","0.04229015111923218","0.03348192945122719","0.05386986956000328"
"60050","0.055440597236156464","0.048406653106212616","0.0632612481713295"
"60100","0.035548760555684566","0.029490981251001358","0.04526966065168381"
"60150","0.052223704755306244","0.04158014804124832","0.0655752494931221"
"60200","0.027291203383356333","0.023654762655496597","0.03416764736175537"
"60250","0.03313384810462594","0.026965970173478127","0.04028971493244171"
"60300","0.025762186385691166","0.015596935525536537","0.03637827932834625"
"60350","0.06144714914262295","0.05430163815617561","0.07067117094993591"
"60400","0.040754749439656734","0.025469645857810974","0.05046159029006958"
"60450","0.06518012378364801","0.049144987016916275","0.07963374257087708"
"60500","0.04776719864457846","0.03984576091170311","0.05846582353115082"
"60550","0.059974259696900845","0.05182808265089989","0.06491036713123322"
"60600","0.04893297050148249","0.039837274700403214","0.0596790686249733"
"60650","0.019852511351928115","0.014181087724864483","0.02455211617052555"
"60700","0.02523828949779272","0.020330725237727165","0.029431872069835663"
"60750","0.045674211345613","0.03463935852050781","0.058344706892967224"
"60800","0.041385491378605366","0.03535249084234238","0.052713725715875626"
"60850","0.055855194106698036","0.045751336961984634","0.0659342110157013"
"60900","0.04859233554452658","0.03705781325697899","0.057285454124212265"
"60950","0.057866016402840614","0.04819033667445183","0.06928835064172745"
"61000","0.04066138435155153","0.03403952717781067","0.050277598202228546"
"61050","0.03572088619694114","0.025521287694573402","0.040260929614305496"
"61100","0.05335383489727974","0.041736092418432236","0.0722915381193161"
"61150","0.022117720916867256","0.015124905854463577","0.031396061182022095"
"61200","0.03788823261857033","0.03537783399224281","0.04001295939087868"
"61250","0.065729770809412","0.05645933374762535","0.08664101362228394"
"61300","0.05057681817561388","0.044299058616161346","0.060318320989608765"
"61350","0.03581372369080782","0.02947589010000229","0.04039839282631874"
"61400","0.029488347936421633","0.017011165618896484","0.047380343079566956"
"61450","0.07865591160953045","0.06078731268644333","0.09817682206630707"
"61500","0.02631767699494958","0.018833279609680176","0.0320589616894722"
"61550","0.04071427648887038","0.029232511296868324","0.055044110864400864"
"61600","0.015094283735379577","0.009391848929226398","0.019457019865512848"
"61650","0.03228140948340297","0.027208447456359863","0.035811688750982285"
"61700","0.040402498096227646","0.03597915917634964","0.049671780318021774"
"61750","0.05370796751230955","0.04365164041519165","0.06718163192272186"
"61800","0.035294411703944206","0.026575423777103424","0.041370734572410583"
"61850","0.03125762101262808","0.02431338280439377","0.04130667448043823"
"61900","0.047905958257615566","0.04103339463472366","0.057815369218587875"
"61950","0.03428211295977235","0.02058235928416252","0.04702237248420715"
"62000","0.026732902973890305","0.021838795393705368","0.029471155256032944"
"62050","0.04462831374257803","0.03597671166062355","0.06100600212812424"
"62100","0.030710813589394093","0.0272127203643322","0.03559400886297226"
"62150","0.04140746686607599","0.03615109622478485","0.04423965513706207"
"62200","0.040953745134174824","0.0284523144364357","0.058993637561798096"
"62250","0.023766791447997093","0.016819819808006287","0.030564676970243454"
"62300","0.029108117800205946","0.025025781244039536","0.03518371656537056"
"62350","0.03530206950381398","0.025380488485097885","0.04566146433353424"
"62400","0.04559522680938244","0.034885916858911514","0.06552419811487198"
"62450","0.030317961238324642","0.023493170738220215","0.04583315923810005"
"62500","0.03532628109678626","0.024850359186530113","0.041685596108436584"
"62550","0.0456495713442564","0.03984040766954422","0.05321311950683594"
"62600","0.024426674004644156","0.021356992423534393","0.031064867973327637"
"62650","0.028479295782744884","0.017484813928604126","0.04347630590200424"
"62700","0.0364591246470809","0.028062839061021805","0.047594450414180756"
"62750","0.020740435924381018","0.011176418513059616","0.0332503467798233"
"62800","0.03917993605136871","0.03619389981031418","0.0427081435918808"
"62850","0.045430341735482216","0.0369722917675972","0.05929199233651161"
"62900","0.029460657853633165","0.024841586127877235","0.034652940928936005"
"62950","0.02894901344552636","0.02238084189593792","0.03969942778348923"
"63000","0.044709344394505024","0.033195845782756805","0.058654241263866425"
"63050","0.024123182520270348","0.022432811558246613","0.027541542425751686"
"63100","0.029778539203107357","0.023689281195402145","0.03501865267753601"
"63150","0.03169507626444101","0.022461172193288803","0.04266500473022461"
"63200","0.023744857870042324","0.013197531923651695","0.03366640582680702"
"63250","0.053885660134255886","0.043272536247968674","0.06753167510032654"
"63300","0.04388435464352369","0.038679394870996475","0.0515841543674469"
"63350","0.040651208721101284","0.036001287400722504","0.044545236974954605"
"63400","0.04037804901599884","0.03052903339266777","0.05078410357236862"
"63450","0.0454696137458086","0.03496380150318146","0.06771861016750336"
"63500","0.03212284157052636","0.027415065094828606","0.04125306010246277"
"63550","0.02132799755781889","0.015473874285817146","0.030881017446517944"
"63600","0.04172222688794136","0.03345954045653343","0.047596484422683716"
"63650","0.033123171888291836","0.0293881855905056","0.036510296165943146"
"63700","0.025876464787870646","0.019310232251882553","0.033559080213308334"
"63750","0.03772806888446212","0.026747064664959908","0.04646119847893715"
"63800","0.026186454109847546","0.01785917952656746","0.03122609481215477"
"63850","0.025475999340415","0.02136845886707306","0.031375594437122345"
"63900","0.033112714532762766","0.02650558389723301","0.04264561086893082"
"63950","0.043495191261172295","0.03413686901330948","0.05974947661161423"
"64000","0.051932381466031075","0.039909884333610535","0.06039135158061981"
"64050","0.031664593145251274","0.0164276584982872","0.057174958288669586"
"64100","0.04803389124572277","0.04007850959897041","0.054866939783096313"
"64150","0.020386356627568603","0.015003644861280918","0.02653878927230835"
"64200","0.05068117845803499","0.04299084097146988","0.055731628090143204"
"64250","0.05635419860482216","0.05019150674343109","0.06868322193622589"
"64300","0.04713878221809864","0.03684353828430176","0.0547662153840065"
"64350","0.03716345550492406","0.03008982725441456","0.04539119452238083"
"64400","0.05709480307996273","0.05178340524435043","0.06428522616624832"
"64450","0.0203483528457582","0.012942640110850334","0.03335936367511749"
"64500","0.02616421924903989","0.015553997829556465","0.04722847789525986"
"64550","0.038543298840522766","0.030517399311065674","0.04603838175535202"
"64600","0.053295490331947803","0.043651461601257324","0.0657186508178711"
"64650","0.029603762552142143","0.024775156751275063","0.032170794904232025"
"64700","0.03641967475414276","0.025998719036579132","0.04880128055810928"
"64750","0.034273600205779076","0.027587782591581345","0.039623554795980453"
"64800","0.032895914278924465","0.026158329099416733","0.04130420461297035"
"64850","0.03876172844320536","0.03237452358007431","0.043675318360328674"
"64900","0.046775467693805695","0.04079592600464821","0.05282708257436752"
"64950","0.029481221456080675","0.022028502076864243","0.03594149649143219"
"65000","0.04592929407954216","0.04097376763820648","0.05150984972715378"
"65050","0.04201201070100069","0.029177531599998474","0.057527732104063034"
"65100","0.02900735568255186","0.023743703961372375","0.03405231982469559"
"65150","0.03064147336408496","0.02669740468263626","0.03564839065074921"
"65200","0.07145091705024242","0.0642765685915947","0.07521211355924606"
"65250","0.03665805794298649","0.03245234489440918","0.04046449065208435"
"65300","0.06130771432071924","0.05123915523290634","0.0741342082619667"
"65350","0.0483244052156806","0.0358135811984539","0.05658360943198204"
"65400","0.026116805616766214","0.02433934435248375","0.030195744708180428"
"65450","0.027359966654330492","0.020956896245479584","0.03142772242426872"
"65500","0.025610567536205053","0.0195389986038208","0.03422496095299721"
"65550","0.05802620481699705","0.043747562915086746","0.0695369690656662"
"65600","0.042971025221049786","0.038646064698696136","0.046929165720939636"
"65650","0.027617105282843113","0.01870783232152462","0.03383477032184601"
"65700","0.040077321231365204","0.03373650088906288","0.042879462242126465"
"65750","0.04286060109734535","0.03540004789829254","0.04941362887620926"
"65800","0.06860849261283875","0.057731591165065765","0.08673785626888275"
"65850","0.034136137925088406","0.02008695900440216","0.0490650050342083"
"65900","0.03636018745601177","0.03344566375017166","0.03859502077102661"
"65950","0.0491002444177866","0.03805489093065262","0.058204010128974915"
"66000","0.04741548839956522","0.041297733783721924","0.050962671637535095"
"66050","0.03001808188855648","0.02393832616508007","0.04230032488703728"
"66100","0.03148702112957835","0.02002512477338314","0.04233049973845482"
"66150","0.06050616502761841","0.05183284729719162","0.07395057380199432"
"66200","0.03601591009646654","0.02391717955470085","0.041993796825408936"
"66250","0.05033350549638271","0.04457710310816765","0.056504979729652405"
