"Step","State: finished - Train/Accuracies","State: finished - Train/Accuracies__MIN","State: finished - Train/Accuracies__MAX"
"76085","0.614990234375","0.614990234375","0.614990234375"
"76104","0.624755859375","0.624755859375","0.624755859375"
"76116","0.619384765625","0.619384765625","0.619384765625"
"76143","0.62744140625","0.62744140625","0.62744140625"
"76169","0.617919921875","0.617919921875","0.617919921875"
"76188","0.616943359375","0.616943359375","0.616943359375"
"76197","0.621337890625","0.621337890625","0.621337890625"
"76260","0.62890625","0.62890625","0.62890625"
"76285","0.623291015625","0.623291015625","0.623291015625"
"76315","0.629150390625","0.629150390625","0.629150390625"
"76336","0.626953125","0.626953125","0.626953125"
"76408","0.62890625","0.62890625","0.62890625"
"76433","0.62158203125","0.62158203125","0.62158203125"
"76439","0.60546875","0.60546875","0.60546875"
"76459","0.61328125","0.61328125","0.61328125"
"76481","0.622802734375","0.622802734375","0.622802734375"
"76596","0.6201171875","0.6201171875","0.6201171875"
"76615","0.631591796875","0.631591796875","0.631591796875"
"76634","0.6201171875","0.6201171875","0.6201171875"
"76657","0.623291015625","0.623291015625","0.623291015625"
"76718","0.620849609375","0.620849609375","0.620849609375"
"76766","0.628662109375","0.628662109375","0.628662109375"
"76797","0.614990234375","0.614990234375","0.614990234375"
"76814","0.617431640625","0.617431640625","0.617431640625"
"76828","0.62841796875","0.62841796875","0.62841796875"
"76883","0.623779296875","0.623779296875","0.623779296875"
"76885","0.626708984375","0.626708984375","0.626708984375"
"76926","0.618408203125","0.618408203125","0.618408203125"
"76979","0.62353515625","0.62353515625","0.62353515625"
"77078","0.615966796875","0.615966796875","0.615966796875"
"77098","0.626220703125","0.626220703125","0.626220703125"
"77121","0.625244140625","0.625244140625","0.625244140625"
"77173","0.61669921875","0.61669921875","0.61669921875"
"77174","0.632568359375","0.632568359375","0.632568359375"
"77233","0.630126953125","0.630126953125","0.630126953125"
"77244","0.616943359375","0.616943359375","0.616943359375"
"77299","0.6201171875","0.6201171875","0.6201171875"
"77361","0.626953125","0.626953125","0.626953125"
"77369","0.6259765625","0.6259765625","0.6259765625"
"77400","0.60498046875","0.60498046875","0.60498046875"
"77463","0.620849609375","0.620849609375","0.620849609375"
"77480","0.61279296875","0.61279296875","0.61279296875"
"77489","0.627197265625","0.627197265625","0.627197265625"
"77503","0.6357421875","0.6357421875","0.6357421875"
"77534","0.625732421875","0.625732421875","0.625732421875"
"77550","0.624755859375","0.624755859375","0.624755859375"
"77552","0.63037109375","0.63037109375","0.63037109375"
"77558","0.623046875","0.623046875","0.623046875"
"77575","0.614990234375","0.614990234375","0.614990234375"
"77614","0.628662109375","0.628662109375","0.628662109375"
"77628","0.618408203125","0.618408203125","0.618408203125"
"77671","0.612548828125","0.612548828125","0.612548828125"
"77699","0.624267578125","0.624267578125","0.624267578125"
"77732","0.62255859375","0.62255859375","0.62255859375"
"77757","0.62255859375","0.62255859375","0.62255859375"
"77780","0.6279296875","0.6279296875","0.6279296875"
"77832","0.62890625","0.62890625","0.62890625"
"77854","0.6220703125","0.6220703125","0.6220703125"
"77856","0.619384765625","0.619384765625","0.619384765625"
"77897","0.62353515625","0.62353515625","0.62353515625"
"77926","0.62109375","0.62109375","0.62109375"
"77946","0.623291015625","0.623291015625","0.623291015625"
"78040","0.63134765625","0.63134765625","0.63134765625"
"78048","0.618408203125","0.618408203125","0.618408203125"
"78074","0.635009765625","0.635009765625","0.635009765625"
"78114","0.624267578125","0.624267578125","0.624267578125"
"78146","0.619140625","0.619140625","0.619140625"
"78170","0.63330078125","0.63330078125","0.63330078125"
"78312","0.6279296875","0.6279296875","0.6279296875"
"78319","0.625","0.625","0.625"
"78336","0.623046875","0.623046875","0.623046875"
"78339","0.625","0.625","0.625"
"78349","0.620849609375","0.620849609375","0.620849609375"
"78368","0.63525390625","0.63525390625","0.63525390625"
"78433","0.614990234375","0.614990234375","0.614990234375"
"78454","0.61572265625","0.61572265625","0.61572265625"
"78459","0.63427734375","0.63427734375","0.63427734375"
"78514","0.630859375","0.630859375","0.630859375"
"78605","0.618408203125","0.618408203125","0.618408203125"
"78611","0.623779296875","0.623779296875","0.623779296875"
"78619","0.62744140625","0.62744140625","0.62744140625"
"78647","0.628662109375","0.628662109375","0.628662109375"
"78682","0.6181640625","0.6181640625","0.6181640625"
"78690","0.623291015625","0.623291015625","0.623291015625"
"78765","0.6162109375","0.6162109375","0.6162109375"
"78809","0.622314453125","0.622314453125","0.622314453125"
"78831","0.615234375","0.615234375","0.615234375"
"78837","0.625732421875","0.625732421875","0.625732421875"
"78842","0.626953125","0.626953125","0.626953125"
"78881","0.620849609375","0.620849609375","0.620849609375"
"78886","0.626953125","0.626953125","0.626953125"
"78919","0.623779296875","0.623779296875","0.623779296875"
"78963","0.630615234375","0.630615234375","0.630615234375"
"79006","0.63134765625","0.63134765625","0.63134765625"
"79020","0.62109375","0.62109375","0.62109375"
"79062","0.620849609375","0.620849609375","0.620849609375"
"79081","0.61181640625","0.61181640625","0.61181640625"
"79111","0.626708984375","0.626708984375","0.626708984375"
"79117","0.614990234375","0.614990234375","0.614990234375"
"79125","0.63623046875","0.63623046875","0.63623046875"
"79268","0.635986328125","0.635986328125","0.635986328125"
"79291","0.6201171875","0.6201171875","0.6201171875"
"79303","0.625732421875","0.625732421875","0.625732421875"
"79305","0.61962890625","0.61962890625","0.61962890625"
"79336","0.61279296875","0.61279296875","0.61279296875"
"79345","0.6279296875","0.6279296875","0.6279296875"
"79378","0.627685546875","0.627685546875","0.627685546875"
"79399","0.6318359375","0.6318359375","0.6318359375"
"79415","0.62451171875","0.62451171875","0.62451171875"
"79458","0.617431640625","0.617431640625","0.617431640625"
"79459","0.626220703125","0.626220703125","0.626220703125"
"79484","0.60595703125","0.60595703125","0.60595703125"
"79506","0.626953125","0.626953125","0.626953125"
"79517","0.62353515625","0.62353515625","0.62353515625"
"79523","0.635986328125","0.635986328125","0.635986328125"
"79533","0.6259765625","0.6259765625","0.6259765625"
"79558","0.615966796875","0.615966796875","0.615966796875"
"79559","0.614013671875","0.614013671875","0.614013671875"
"79568","0.62744140625","0.62744140625","0.62744140625"
"79573","0.61669921875","0.61669921875","0.61669921875"
"79649","0.6083984375","0.6083984375","0.6083984375"
"79682","0.61083984375","0.61083984375","0.61083984375"
"79693","0.63623046875","0.63623046875","0.63623046875"
"79709","0.62060546875","0.62060546875","0.62060546875"
"79783","0.611083984375","0.611083984375","0.611083984375"
"79845","0.629150390625","0.629150390625","0.629150390625"
"79865","0.623779296875","0.623779296875","0.623779296875"
"79875","0.632080078125","0.632080078125","0.632080078125"
"79921","0.617431640625","0.617431640625","0.617431640625"
"79932","0.621826171875","0.621826171875","0.621826171875"
"79937","0.61865234375","0.61865234375","0.61865234375"
"79954","0.615966796875","0.615966796875","0.615966796875"
"79978","0.62890625","0.62890625","0.62890625"
"80026","0.622802734375","0.622802734375","0.622802734375"
"80035","0.62060546875","0.62060546875","0.62060546875"
"80065","0.61865234375","0.61865234375","0.61865234375"
"80117","0.627685546875","0.627685546875","0.627685546875"
"80133","0.62890625","0.62890625","0.62890625"
"80135","0.625732421875","0.625732421875","0.625732421875"
"80248","0.626220703125","0.626220703125","0.626220703125"
"80316","0.623291015625","0.623291015625","0.623291015625"
"80322","0.6142578125","0.6142578125","0.6142578125"
"80333","0.631103515625","0.631103515625","0.631103515625"
"80335","0.633056640625","0.633056640625","0.633056640625"
"80345","0.626708984375","0.626708984375","0.626708984375"
"80360","0.616455078125","0.616455078125","0.616455078125"
"80396","0.626220703125","0.626220703125","0.626220703125"
"80403","0.62841796875","0.62841796875","0.62841796875"
"80444","0.6220703125","0.6220703125","0.6220703125"
"80478","0.6328125","0.6328125","0.6328125"
"80487","0.619384765625","0.619384765625","0.619384765625"
"80516","0.614501953125","0.614501953125","0.614501953125"
"80554","0.623046875","0.623046875","0.623046875"
"80589","0.623046875","0.623046875","0.623046875"
"80592","0.633056640625","0.633056640625","0.633056640625"
"80595","0.617919921875","0.617919921875","0.617919921875"
"80602","0.61767578125","0.61767578125","0.61767578125"
"80619","0.6328125","0.6328125","0.6328125"
"80674","0.622802734375","0.622802734375","0.622802734375"
"80812","0.625732421875","0.625732421875","0.625732421875"
"80817","0.62255859375","0.62255859375","0.62255859375"
"80886","0.63720703125","0.63720703125","0.63720703125"
"80927","0.634033203125","0.634033203125","0.634033203125"
"80944","0.629150390625","0.629150390625","0.629150390625"
"81035","0.62548828125","0.62548828125","0.62548828125"
"81046","0.645263671875","0.645263671875","0.645263671875"
"81077","0.623291015625","0.623291015625","0.623291015625"
"81133","0.61767578125","0.61767578125","0.61767578125"
"81139","0.62353515625","0.62353515625","0.62353515625"
"81149","0.620849609375","0.620849609375","0.620849609375"
"81184","0.623046875","0.623046875","0.623046875"
"81185","0.62109375","0.62109375","0.62109375"
"81280","0.61962890625","0.61962890625","0.61962890625"
"81298","0.61962890625","0.61962890625","0.61962890625"
"81402","0.620361328125","0.620361328125","0.620361328125"
"81442","0.630859375","0.630859375","0.630859375"
"81452","0.62158203125","0.62158203125","0.62158203125"
"81481","0.62451171875","0.62451171875","0.62451171875"
"81491","0.633544921875","0.633544921875","0.633544921875"
"81534","0.6162109375","0.6162109375","0.6162109375"
"81553","0.634521484375","0.634521484375","0.634521484375"
"81555","0.624755859375","0.624755859375","0.624755859375"
"81564","0.6259765625","0.6259765625","0.6259765625"
"81629","0.630859375","0.630859375","0.630859375"
"81632","0.6259765625","0.6259765625","0.6259765625"
"81721","0.63671875","0.63671875","0.63671875"
"81762","0.61474609375","0.61474609375","0.61474609375"
"81777","0.631591796875","0.631591796875","0.631591796875"
"81794","0.619384765625","0.619384765625","0.619384765625"
"81809","0.620361328125","0.620361328125","0.620361328125"
"81819","0.624755859375","0.624755859375","0.624755859375"
"81825","0.61962890625","0.61962890625","0.61962890625"
"81856","0.615234375","0.615234375","0.615234375"
"81948","0.61279296875","0.61279296875","0.61279296875"
"81968","0.6337890625","0.6337890625","0.6337890625"
"81981","0.617431640625","0.617431640625","0.617431640625"
"82017","0.626953125","0.626953125","0.626953125"
"82056","0.635986328125","0.635986328125","0.635986328125"
"82077","0.63134765625","0.63134765625","0.63134765625"
"82085","0.625","0.625","0.625"
"82088","0.6220703125","0.6220703125","0.6220703125"
"82089","0.616455078125","0.616455078125","0.616455078125"
"82096","0.630615234375","0.630615234375","0.630615234375"
"82126","0.629150390625","0.629150390625","0.629150390625"
"82168","0.62158203125","0.62158203125","0.62158203125"
"82175","0.61572265625","0.61572265625","0.61572265625"
"82181","0.63037109375","0.63037109375","0.63037109375"
"82196","0.62890625","0.62890625","0.62890625"
"82214","0.636474609375","0.636474609375","0.636474609375"
"82353","0.6318359375","0.6318359375","0.6318359375"
"82363","0.63916015625","0.63916015625","0.63916015625"
"82374","0.6318359375","0.6318359375","0.6318359375"
"82391","0.630859375","0.630859375","0.630859375"
"82400","0.623779296875","0.623779296875","0.623779296875"
"82421","0.6142578125","0.6142578125","0.6142578125"
"82448","0.626708984375","0.626708984375","0.626708984375"
"82487","0.61328125","0.61328125","0.61328125"
"82497","0.62939453125","0.62939453125","0.62939453125"
"82517","0.615478515625","0.615478515625","0.615478515625"
"82523","0.62939453125","0.62939453125","0.62939453125"
"82568","0.6279296875","0.6279296875","0.6279296875"
"82574","0.624267578125","0.624267578125","0.624267578125"
"82585","0.622314453125","0.622314453125","0.622314453125"
"82593","0.6064453125","0.6064453125","0.6064453125"
"82610","0.630859375","0.630859375","0.630859375"
"82646","0.617431640625","0.617431640625","0.617431640625"
"82678","0.6259765625","0.6259765625","0.6259765625"
"82686","0.62109375","0.62109375","0.62109375"
"82726","0.624755859375","0.624755859375","0.624755859375"
"82751","0.627685546875","0.627685546875","0.627685546875"
"82753","0.6181640625","0.6181640625","0.6181640625"
"82773","0.630615234375","0.630615234375","0.630615234375"
"82790","0.63671875","0.63671875","0.63671875"
"82831","0.615234375","0.615234375","0.615234375"
"82871","0.615478515625","0.615478515625","0.615478515625"
"82925","0.614013671875","0.614013671875","0.614013671875"
"83018","0.6279296875","0.6279296875","0.6279296875"
"83033","0.62548828125","0.62548828125","0.62548828125"
"83039","0.62451171875","0.62451171875","0.62451171875"
"83045","0.631591796875","0.631591796875","0.631591796875"
"83083","0.628173828125","0.628173828125","0.628173828125"
"83120","0.63232421875","0.63232421875","0.63232421875"
"83122","0.627685546875","0.627685546875","0.627685546875"
"83123","0.6279296875","0.6279296875","0.6279296875"
"83124","0.6025390625","0.6025390625","0.6025390625"
"83142","0.62158203125","0.62158203125","0.62158203125"
"83171","0.63037109375","0.63037109375","0.63037109375"
"83212","0.622802734375","0.622802734375","0.622802734375"
"83259","0.635009765625","0.635009765625","0.635009765625"
"83273","0.627685546875","0.627685546875","0.627685546875"
"83291","0.63330078125","0.63330078125","0.63330078125"
"83297","0.633056640625","0.633056640625","0.633056640625"
"83301","0.627685546875","0.627685546875","0.627685546875"
"83341","0.627197265625","0.627197265625","0.627197265625"
"83360","0.63232421875","0.63232421875","0.63232421875"
"83422","0.63232421875","0.63232421875","0.63232421875"
"83442","0.619140625","0.619140625","0.619140625"
"83444","0.623046875","0.623046875","0.623046875"
"83461","0.628662109375","0.628662109375","0.628662109375"
"83513","0.615478515625","0.615478515625","0.615478515625"
"83517","0.626953125","0.626953125","0.626953125"
"83537","0.628662109375","0.628662109375","0.628662109375"
"83541","0.6298828125","0.6298828125","0.6298828125"
"83546","0.62841796875","0.62841796875","0.62841796875"
"83571","0.63134765625","0.63134765625","0.63134765625"
"83601","0.6220703125","0.6220703125","0.6220703125"
"83615","0.62548828125","0.62548828125","0.62548828125"
"83616","0.62548828125","0.62548828125","0.62548828125"
"83679","0.628173828125","0.628173828125","0.628173828125"
"83710","0.6298828125","0.6298828125","0.6298828125"
"83729","0.63671875","0.63671875","0.63671875"
"83752","0.628662109375","0.628662109375","0.628662109375"
"83778","0.61474609375","0.61474609375","0.61474609375"
"83790","0.63525390625","0.63525390625","0.63525390625"
"83814","0.62158203125","0.62158203125","0.62158203125"
"83829","0.6259765625","0.6259765625","0.6259765625"
"83833","0.623291015625","0.623291015625","0.623291015625"
"83854","0.630126953125","0.630126953125","0.630126953125"
"83915","0.626708984375","0.626708984375","0.626708984375"
"83953","0.6240234375","0.6240234375","0.6240234375"
"84008","0.62841796875","0.62841796875","0.62841796875"
"84080","0.62646484375","0.62646484375","0.62646484375"
"84085","0.626953125","0.626953125","0.626953125"
"84103","0.624755859375","0.624755859375","0.624755859375"
"84123","0.625732421875","0.625732421875","0.625732421875"
"84126","0.624755859375","0.624755859375","0.624755859375"
"84132","0.628173828125","0.628173828125","0.628173828125"
"84145","0.634521484375","0.634521484375","0.634521484375"
"84146","0.621337890625","0.621337890625","0.621337890625"
"84157","0.616943359375","0.616943359375","0.616943359375"
"84167","0.616943359375","0.616943359375","0.616943359375"
"84169","0.624755859375","0.624755859375","0.624755859375"
"84173","0.616455078125","0.616455078125","0.616455078125"
"84189","0.61669921875","0.61669921875","0.61669921875"
"84204","0.632080078125","0.632080078125","0.632080078125"
"84259","0.63134765625","0.63134765625","0.63134765625"
"84371","0.62353515625","0.62353515625","0.62353515625"
"84386","0.63623046875","0.63623046875","0.63623046875"
"84393","0.616943359375","0.616943359375","0.616943359375"
"84396","0.630126953125","0.630126953125","0.630126953125"
"84410","0.63623046875","0.63623046875","0.63623046875"
"84426","0.62451171875","0.62451171875","0.62451171875"
"84475","0.63525390625","0.63525390625","0.63525390625"
"84496","0.627197265625","0.627197265625","0.627197265625"
"84510","0.61474609375","0.61474609375","0.61474609375"
"84521","0.627197265625","0.627197265625","0.627197265625"
"84560","0.619384765625","0.619384765625","0.619384765625"
"84611","0.61865234375","0.61865234375","0.61865234375"
"84705","0.616455078125","0.616455078125","0.616455078125"
"84728","0.630126953125","0.630126953125","0.630126953125"
"84731","0.621826171875","0.621826171875","0.621826171875"
"84767","0.63818359375","0.63818359375","0.63818359375"
"85007","0.622802734375","0.622802734375","0.622802734375"
"85061","0.6162109375","0.6162109375","0.6162109375"
"85117","0.627197265625","0.627197265625","0.627197265625"
"85160","0.62646484375","0.62646484375","0.62646484375"
"85162","0.626708984375","0.626708984375","0.626708984375"
"85192","0.60888671875","0.60888671875","0.60888671875"
"85245","0.62451171875","0.62451171875","0.62451171875"
"85271","0.622802734375","0.622802734375","0.622802734375"
"85273","0.629638671875","0.629638671875","0.629638671875"
"85288","0.623779296875","0.623779296875","0.623779296875"
"85318","0.627197265625","0.627197265625","0.627197265625"
"85352","0.62060546875","0.62060546875","0.62060546875"
"85409","0.620361328125","0.620361328125","0.620361328125"
"85452","0.61376953125","0.61376953125","0.61376953125"
"85578","0.633056640625","0.633056640625","0.633056640625"
"85666","0.626953125","0.626953125","0.626953125"
"85692","0.623779296875","0.623779296875","0.623779296875"
"85719","0.627685546875","0.627685546875","0.627685546875"
"85754","0.62158203125","0.62158203125","0.62158203125"
"85776","0.631591796875","0.631591796875","0.631591796875"
"85796","0.612060546875","0.612060546875","0.612060546875"
"85844","0.616943359375","0.616943359375","0.616943359375"
"85861","0.611328125","0.611328125","0.611328125"
"85904","0.621826171875","0.621826171875","0.621826171875"
"85968","0.62255859375","0.62255859375","0.62255859375"
"85986","0.6376953125","0.6376953125","0.6376953125"
"86004","0.630126953125","0.630126953125","0.630126953125"
"86054","0.626220703125","0.626220703125","0.626220703125"
"86061","0.609375","0.609375","0.609375"
"86083","0.622314453125","0.622314453125","0.622314453125"
"86099","0.629150390625","0.629150390625","0.629150390625"
"86108","0.629638671875","0.629638671875","0.629638671875"
"86174","0.62646484375","0.62646484375","0.62646484375"
"86193","0.6162109375","0.6162109375","0.6162109375"
"86222","0.62109375","0.62109375","0.62109375"
"86249","0.622314453125","0.622314453125","0.622314453125"
"86326","0.62939453125","0.62939453125","0.62939453125"
"86351","0.623046875","0.623046875","0.623046875"
"86380","0.623291015625","0.623291015625","0.623291015625"
"86389","0.61962890625","0.61962890625","0.61962890625"
"86413","0.62890625","0.62890625","0.62890625"
"86452","0.63720703125","0.63720703125","0.63720703125"
"86455","0.619140625","0.619140625","0.619140625"
"86495","0.62939453125","0.62939453125","0.62939453125"
"86500","0.6240234375","0.6240234375","0.6240234375"
"86554","0.623779296875","0.623779296875","0.623779296875"
"86564","0.616455078125","0.616455078125","0.616455078125"
"86590","0.618896484375","0.618896484375","0.618896484375"
"86599","0.621826171875","0.621826171875","0.621826171875"
"86625","0.62548828125","0.62548828125","0.62548828125"
"86716","0.628662109375","0.628662109375","0.628662109375"
"86777","0.6318359375","0.6318359375","0.6318359375"
"86785","0.6220703125","0.6220703125","0.6220703125"
"86851","0.6171875","0.6171875","0.6171875"
"86853","0.638427734375","0.638427734375","0.638427734375"
"86858","0.625","0.625","0.625"
"86899","0.62451171875","0.62451171875","0.62451171875"
"86921","0.6103515625","0.6103515625","0.6103515625"
"86925","0.61767578125","0.61767578125","0.61767578125"
"86929","0.622314453125","0.622314453125","0.622314453125"
"86956","0.62646484375","0.62646484375","0.62646484375"
"86961","0.63623046875","0.63623046875","0.63623046875"
"86994","0.609375","0.609375","0.609375"
"87000","0.63232421875","0.63232421875","0.63232421875"
"87015","0.616943359375","0.616943359375","0.616943359375"
"87029","0.62646484375","0.62646484375","0.62646484375"
"87057","0.6279296875","0.6279296875","0.6279296875"
"87092","0.61083984375","0.61083984375","0.61083984375"
"87122","0.635009765625","0.635009765625","0.635009765625"
"87151","0.62451171875","0.62451171875","0.62451171875"
"87251","0.6328125","0.6328125","0.6328125"
"87260","0.6220703125","0.6220703125","0.6220703125"
"87292","0.6328125","0.6328125","0.6328125"
"87298","0.614990234375","0.614990234375","0.614990234375"
"87301","0.62744140625","0.62744140625","0.62744140625"
"87321","0.634765625","0.634765625","0.634765625"
"87362","0.620849609375","0.620849609375","0.620849609375"
"87395","0.614013671875","0.614013671875","0.614013671875"
"87402","0.628662109375","0.628662109375","0.628662109375"
"87429","0.626708984375","0.626708984375","0.626708984375"
"87459","0.621826171875","0.621826171875","0.621826171875"
"87502","0.627685546875","0.627685546875","0.627685546875"
"87503","0.622802734375","0.622802734375","0.622802734375"
"87522","0.64404296875","0.64404296875","0.64404296875"
"87538","0.625244140625","0.625244140625","0.625244140625"
"87605","0.626708984375","0.626708984375","0.626708984375"
"87709","0.62158203125","0.62158203125","0.62158203125"
"87732","0.6279296875","0.6279296875","0.6279296875"
"87733","0.645751953125","0.645751953125","0.645751953125"
"87745","0.621826171875","0.621826171875","0.621826171875"
"87746","0.621337890625","0.621337890625","0.621337890625"
"87774","0.6328125","0.6328125","0.6328125"
"87801","0.619873046875","0.619873046875","0.619873046875"
"87806","0.6279296875","0.6279296875","0.6279296875"
"87812","0.62548828125","0.62548828125","0.62548828125"
"87824","0.615478515625","0.615478515625","0.615478515625"
"87872","0.612548828125","0.612548828125","0.612548828125"
"87911","0.608154296875","0.608154296875","0.608154296875"
"87914","0.6220703125","0.6220703125","0.6220703125"
"87966","0.6435546875","0.6435546875","0.6435546875"
"88116","0.62744140625","0.62744140625","0.62744140625"
"88120","0.62548828125","0.62548828125","0.62548828125"
"88132","0.618896484375","0.618896484375","0.618896484375"
"88163","0.624267578125","0.624267578125","0.624267578125"
"88169","0.610595703125","0.610595703125","0.610595703125"
"88234","0.61767578125","0.61767578125","0.61767578125"
"88240","0.6259765625","0.6259765625","0.6259765625"
"88253","0.623046875","0.623046875","0.623046875"
"88267","0.632080078125","0.632080078125","0.632080078125"
"88298","0.628662109375","0.628662109375","0.628662109375"
"88304","0.630615234375","0.630615234375","0.630615234375"
"88319","0.631591796875","0.631591796875","0.631591796875"
"88323","0.632080078125","0.632080078125","0.632080078125"
"88393","0.613525390625","0.613525390625","0.613525390625"
"88399","0.63720703125","0.63720703125","0.63720703125"
"88444","0.618408203125","0.618408203125","0.618408203125"
"88494","0.623291015625","0.623291015625","0.623291015625"
"88536","0.62744140625","0.62744140625","0.62744140625"
"88624","0.612548828125","0.612548828125","0.612548828125"
"88626","0.62353515625","0.62353515625","0.62353515625"
"88641","0.632568359375","0.632568359375","0.632568359375"
"88642","0.629150390625","0.629150390625","0.629150390625"
"88644","0.617919921875","0.617919921875","0.617919921875"
"88667","0.6318359375","0.6318359375","0.6318359375"
"88714","0.62109375","0.62109375","0.62109375"
"88740","0.6279296875","0.6279296875","0.6279296875"
"88749","0.636474609375","0.636474609375","0.636474609375"
"88753","0.618896484375","0.618896484375","0.618896484375"
"88760","0.624755859375","0.624755859375","0.624755859375"
"88825","0.628662109375","0.628662109375","0.628662109375"
"88917","0.62060546875","0.62060546875","0.62060546875"
"88932","0.632568359375","0.632568359375","0.632568359375"
"88941","0.628173828125","0.628173828125","0.628173828125"
"89008","0.625244140625","0.625244140625","0.625244140625"
"89022","0.63134765625","0.63134765625","0.63134765625"
"89057","0.641845703125","0.641845703125","0.641845703125"
"89077","0.63232421875","0.63232421875","0.63232421875"
"89081","0.6259765625","0.6259765625","0.6259765625"
"89084","0.635986328125","0.635986328125","0.635986328125"
"89094","0.62255859375","0.62255859375","0.62255859375"
"89122","0.6171875","0.6171875","0.6171875"
"89225","0.6357421875","0.6357421875","0.6357421875"
"89328","0.624267578125","0.624267578125","0.624267578125"
"89351","0.619873046875","0.619873046875","0.619873046875"
"89380","0.625","0.625","0.625"
"89404","0.630126953125","0.630126953125","0.630126953125"
"89413","0.62939453125","0.62939453125","0.62939453125"
"89464","0.620849609375","0.620849609375","0.620849609375"
"89483","0.625244140625","0.625244140625","0.625244140625"
"89502","0.630859375","0.630859375","0.630859375"
"89507","0.617431640625","0.617431640625","0.617431640625"
"89525","0.63623046875","0.63623046875","0.63623046875"
"89625","0.618408203125","0.618408203125","0.618408203125"
"89646","0.6328125","0.6328125","0.6328125"
"89702","0.6318359375","0.6318359375","0.6318359375"
"89779","0.630126953125","0.630126953125","0.630126953125"
"89781","0.61669921875","0.61669921875","0.61669921875"
"89840","0.629638671875","0.629638671875","0.629638671875"
"89842","0.618408203125","0.618408203125","0.618408203125"
"89862","0.63037109375","0.63037109375","0.63037109375"
"89869","0.626220703125","0.626220703125","0.626220703125"
"89927","0.628662109375","0.628662109375","0.628662109375"
"89939","0.643310546875","0.643310546875","0.643310546875"
"89941","0.628662109375","0.628662109375","0.628662109375"
"89987","0.63525390625","0.63525390625","0.63525390625"
"90005","0.6318359375","0.6318359375","0.6318359375"
"90022","0.61572265625","0.61572265625","0.61572265625"
"90043","0.62255859375","0.62255859375","0.62255859375"
"90072","0.63134765625","0.63134765625","0.63134765625"
"90081","0.624755859375","0.624755859375","0.624755859375"
"90108","0.617919921875","0.617919921875","0.617919921875"
"90123","0.62158203125","0.62158203125","0.62158203125"
"90125","0.613037109375","0.613037109375","0.613037109375"
"90151","0.63134765625","0.63134765625","0.63134765625"
"90168","0.62109375","0.62109375","0.62109375"
"90173","0.623046875","0.623046875","0.623046875"
"90197","0.616943359375","0.616943359375","0.616943359375"
"90222","0.617919921875","0.617919921875","0.617919921875"
"90277","0.61767578125","0.61767578125","0.61767578125"
"90305","0.630859375","0.630859375","0.630859375"
"90340","0.62939453125","0.62939453125","0.62939453125"
"90503","0.62744140625","0.62744140625","0.62744140625"
"90568","0.62841796875","0.62841796875","0.62841796875"
"90824","0.628662109375","0.628662109375","0.628662109375"
"90826","0.6328125","0.6328125","0.6328125"
"90828","0.62158203125","0.62158203125","0.62158203125"
"90888","0.624755859375","0.624755859375","0.624755859375"
"90894","0.638916015625","0.638916015625","0.638916015625"
"90916","0.609619140625","0.609619140625","0.609619140625"
"90927","0.623779296875","0.623779296875","0.623779296875"
"90962","0.619384765625","0.619384765625","0.619384765625"
"90980","0.623779296875","0.623779296875","0.623779296875"
"90983","0.607666015625","0.607666015625","0.607666015625"
"91036","0.626220703125","0.626220703125","0.626220703125"
"91078","0.619384765625","0.619384765625","0.619384765625"
"91080","0.630859375","0.630859375","0.630859375"
"91085","0.62353515625","0.62353515625","0.62353515625"
"91123","0.6171875","0.6171875","0.6171875"
"91273","0.628173828125","0.628173828125","0.628173828125"
"91294","0.61767578125","0.61767578125","0.61767578125"
"91327","0.626708984375","0.626708984375","0.626708984375"
"91348","0.625732421875","0.625732421875","0.625732421875"
"91370","0.62744140625","0.62744140625","0.62744140625"
"91387","0.62255859375","0.62255859375","0.62255859375"
"91408","0.62255859375","0.62255859375","0.62255859375"
"91443","0.622314453125","0.622314453125","0.622314453125"
"91456","0.632080078125","0.632080078125","0.632080078125"
"91460","0.62158203125","0.62158203125","0.62158203125"
"91565","0.626220703125","0.626220703125","0.626220703125"
"91592","0.599853515625","0.599853515625","0.599853515625"
"91626","0.624755859375","0.624755859375","0.624755859375"
"91627","0.625","0.625","0.625"
"91641","0.629638671875","0.629638671875","0.629638671875"
"91672","0.626953125","0.626953125","0.626953125"
"91720","0.635009765625","0.635009765625","0.635009765625"
"91742","0.62646484375","0.62646484375","0.62646484375"
"91765","0.620849609375","0.620849609375","0.620849609375"
"91791","0.628173828125","0.628173828125","0.628173828125"
"91802","0.622314453125","0.622314453125","0.622314453125"
"91810","0.61474609375","0.61474609375","0.61474609375"
"91823","0.628173828125","0.628173828125","0.628173828125"
"91831","0.61376953125","0.61376953125","0.61376953125"
"91839","0.618896484375","0.618896484375","0.618896484375"
"91850","0.63525390625","0.63525390625","0.63525390625"
"91862","0.623779296875","0.623779296875","0.623779296875"
"91868","0.62060546875","0.62060546875","0.62060546875"
"91875","0.625","0.625","0.625"
"91891","0.632080078125","0.632080078125","0.632080078125"
"91892","0.623046875","0.623046875","0.623046875"
"91929","0.623779296875","0.623779296875","0.623779296875"
"91934","0.63037109375","0.63037109375","0.63037109375"
"91946","0.623046875","0.623046875","0.623046875"
"91950","0.620849609375","0.620849609375","0.620849609375"
"91992","0.629638671875","0.629638671875","0.629638671875"
