"Step","State: finished - Train/Losses","State: finished - Train/Losses__MIN","State: finished - Train/Losses__MAX"
"85776","0.5199415683746338","0.5199415683746338","0.5199415683746338"
"85796","0.5221201181411743","0.5221201181411743","0.5221201181411743"
"85844","0.5222926139831543","0.5222926139831543","0.5222926139831543"
"85861","0.5221644639968872","0.5221644639968872","0.5221644639968872"
"85904","0.5214706659317017","0.5214706659317017","0.5214706659317017"
"85968","0.5206735730171204","0.5206735730171204","0.5206735730171204"
"85986","0.5205348134040833","0.5205348134040833","0.5205348134040833"
"86004","0.5202751159667969","0.5202751159667969","0.5202751159667969"
"86054","0.521126925945282","0.521126925945282","0.521126925945282"
"86061","0.5221564769744873","0.5221564769744873","0.5221564769744873"
"86083","0.5218431353569031","0.5218431353569031","0.5218431353569031"
"86099","0.5203093886375427","0.5203093886375427","0.5203093886375427"
"86108","0.5209335088729858","0.5209335088729858","0.5209335088729858"
"86174","0.5212231278419495","0.5212231278419495","0.5212231278419495"
"86193","0.5210875272750854","0.5210875272750854","0.5210875272750854"
"86222","0.5219511985778809","0.5219511985778809","0.5219511985778809"
"86249","0.522685170173645","0.522685170173645","0.522685170173645"
"86326","0.521104097366333","0.521104097366333","0.521104097366333"
"86351","0.5213297605514526","0.5213297605514526","0.5213297605514526"
"86380","0.520972490310669","0.520972490310669","0.520972490310669"
"86389","0.5214290618896484","0.5214290618896484","0.5214290618896484"
"86413","0.5208464860916138","0.5208464860916138","0.5208464860916138"
"86452","0.5203853845596313","0.5203853845596313","0.5203853845596313"
"86455","0.5213645696640015","0.5213645696640015","0.5213645696640015"
"86495","0.5211786031723022","0.5211786031723022","0.5211786031723022"
"86500","0.5206184387207031","0.5206184387207031","0.5206184387207031"
"86554","0.5216651558876038","0.5216651558876038","0.5216651558876038"
"86564","0.5225620269775391","0.5225620269775391","0.5225620269775391"
"86590","0.5204898118972778","0.5204898118972778","0.5204898118972778"
"86599","0.5216057300567627","0.5216057300567627","0.5216057300567627"
"86625","0.5215616226196289","0.5215616226196289","0.5215616226196289"
"86716","0.5208300352096558","0.5208300352096558","0.5208300352096558"
"86777","0.5211052894592285","0.5211052894592285","0.5211052894592285"
"86785","0.5224481225013733","0.5224481225013733","0.5224481225013733"
"86851","0.5216430425643921","0.5216430425643921","0.5216430425643921"
"86853","0.520645260810852","0.520645260810852","0.520645260810852"
"86858","0.5218766331672668","0.5218766331672668","0.5218766331672668"
"86899","0.5208486914634705","0.5208486914634705","0.5208486914634705"
"86921","0.5217770338058472","0.5217770338058472","0.5217770338058472"
"86925","0.5220201015472412","0.5220201015472412","0.5220201015472412"
"86929","0.5211623907089233","0.5211623907089233","0.5211623907089233"
"86956","0.5211131572723389","0.5211131572723389","0.5211131572723389"
"86961","0.5197190046310425","0.5197190046310425","0.5197190046310425"
"86994","0.5220354795455933","0.5220354795455933","0.5220354795455933"
"87000","0.5210180282592773","0.5210180282592773","0.5210180282592773"
"87015","0.5215924382209778","0.5215924382209778","0.5215924382209778"
"87029","0.5219348669052124","0.5219348669052124","0.5219348669052124"
"87057","0.5208777785301208","0.5208777785301208","0.5208777785301208"
"87092","0.5221342444419861","0.5221342444419861","0.5221342444419861"
"87122","0.5223801136016846","0.5223801136016846","0.5223801136016846"
"87151","0.5205546021461487","0.5205546021461487","0.5205546021461487"
"87251","0.5200899839401245","0.5200899839401245","0.5200899839401245"
"87260","0.5211808681488037","0.5211808681488037","0.5211808681488037"
"87292","0.5207542777061462","0.5207542777061462","0.5207542777061462"
"87298","0.5215421915054321","0.5215421915054321","0.5215421915054321"
"87301","0.5199193358421326","0.5199193358421326","0.5199193358421326"
"87321","0.5205037593841553","0.5205037593841553","0.5205037593841553"
"87362","0.5224338173866272","0.5224338173866272","0.5224338173866272"
"87395","0.5227206945419312","0.5227206945419312","0.5227206945419312"
"87402","0.5207182168960571","0.5207182168960571","0.5207182168960571"
"87429","0.521575391292572","0.521575391292572","0.521575391292572"
"87459","0.521431565284729","0.521431565284729","0.521431565284729"
"87502","0.520660936832428","0.520660936832428","0.520660936832428"
"87503","0.5213357210159302","0.5213357210159302","0.5213357210159302"
"87522","0.519436776638031","0.519436776638031","0.519436776638031"
"87538","0.5212317705154419","0.5212317705154419","0.5212317705154419"
"87605","0.5207092761993408","0.5207092761993408","0.5207092761993408"
"87709","0.5211492776870728","0.5211492776870728","0.5211492776870728"
"87732","0.5207300186157227","0.5207300186157227","0.5207300186157227"
"87733","0.5198516845703125","0.5198516845703125","0.5198516845703125"
"87745","0.5214622020721436","0.5214622020721436","0.5214622020721436"
"87746","0.520533561706543","0.520533561706543","0.520533561706543"
"87774","0.5208424925804138","0.5208424925804138","0.5208424925804138"
"87801","0.5212967991828918","0.5212967991828918","0.5212967991828918"
"87806","0.5206773281097412","0.5206773281097412","0.5206773281097412"
"87812","0.5208690166473389","0.5208690166473389","0.5208690166473389"
"87824","0.5218799114227295","0.5218799114227295","0.5218799114227295"
"87872","0.5219755172729492","0.5219755172729492","0.5219755172729492"
"87911","0.5211486220359802","0.5211486220359802","0.5211486220359802"
"87914","0.5210435390472412","0.5210435390472412","0.5210435390472412"
"87966","0.5204687118530273","0.5204687118530273","0.5204687118530273"
"88116","0.5206881165504456","0.5206881165504456","0.5206881165504456"
"88120","0.5209318995475769","0.5209318995475769","0.5209318995475769"
"88132","0.5219238996505737","0.5219238996505737","0.5219238996505737"
"88163","0.5210332274436951","0.5210332274436951","0.5210332274436951"
"88169","0.5218787789344788","0.5218787789344788","0.5218787789344788"
"88234","0.5214422345161438","0.5214422345161438","0.5214422345161438"
"88240","0.5211374759674072","0.5211374759674072","0.5211374759674072"
"88253","0.5212975740432739","0.5212975740432739","0.5212975740432739"
"88267","0.5209997296333313","0.5209997296333313","0.5209997296333313"
"88298","0.520378589630127","0.520378589630127","0.520378589630127"
"88304","0.5205268263816833","0.5205268263816833","0.5205268263816833"
"88319","0.520250678062439","0.520250678062439","0.520250678062439"
"88323","0.5213140845298767","0.5213140845298767","0.5213140845298767"
"88393","0.5217620134353638","0.5217620134353638","0.5217620134353638"
"88399","0.5198346972465515","0.5198346972465515","0.5198346972465515"
"88444","0.5214260816574097","0.5214260816574097","0.5214260816574097"
"88494","0.5204446315765381","0.5204446315765381","0.5204446315765381"
"88536","0.5222660303115845","0.5222660303115845","0.5222660303115845"
"88624","0.5215501189231873","0.5215501189231873","0.5215501189231873"
"88626","0.5203616619110107","0.5203616619110107","0.5203616619110107"
"88641","0.520735502243042","0.520735502243042","0.520735502243042"
"88642","0.5224275588989258","0.5224275588989258","0.5224275588989258"
"88644","0.521597146987915","0.521597146987915","0.521597146987915"
"88667","0.5207232236862183","0.5207232236862183","0.5207232236862183"
"88714","0.5209637880325317","0.5209637880325317","0.5209637880325317"
"88740","0.5208721160888672","0.5208721160888672","0.5208721160888672"
"88749","0.5202623605728149","0.5202623605728149","0.5202623605728149"
"88753","0.5221421718597412","0.5221421718597412","0.5221421718597412"
"88760","0.5208882093429565","0.5208882093429565","0.5208882093429565"
"88825","0.5216296315193176","0.5216296315193176","0.5216296315193176"
"88917","0.5212135910987854","0.5212135910987854","0.5212135910987854"
"88932","0.5209583044052124","0.5209583044052124","0.5209583044052124"
"88941","0.5209464430809021","0.5209464430809021","0.5209464430809021"
"89008","0.5208944082260132","0.5208944082260132","0.5208944082260132"
"89022","0.5201783180236816","0.5201783180236816","0.5201783180236816"
"89057","0.5202215313911438","0.5202215313911438","0.5202215313911438"
"89077","0.5204083919525146","0.5204083919525146","0.5204083919525146"
"89081","0.5223339796066284","0.5223339796066284","0.5223339796066284"
"89084","0.5202142596244812","0.5202142596244812","0.5202142596244812"
"89094","0.520777702331543","0.520777702331543","0.520777702331543"
"89122","0.5216656923294067","0.5216656923294067","0.5216656923294067"
"89225","0.5206917524337769","0.5206917524337769","0.5206917524337769"
"89328","0.5208541750907898","0.5208541750907898","0.5208541750907898"
"89351","0.5214976072311401","0.5214976072311401","0.5214976072311401"
"89380","0.5207016468048096","0.5207016468048096","0.5207016468048096"
"89404","0.5205289125442505","0.5205289125442505","0.5205289125442505"
"89413","0.5213099718093872","0.5213099718093872","0.5213099718093872"
"89464","0.5212449431419373","0.5212449431419373","0.5212449431419373"
"89483","0.5211570858955383","0.5211570858955383","0.5211570858955383"
"89502","0.5201478004455566","0.5201478004455566","0.5201478004455566"
"89507","0.5235373973846436","0.5235373973846436","0.5235373973846436"
"89525","0.5205461978912354","0.5205461978912354","0.5205461978912354"
"89625","0.5206950306892395","0.5206950306892395","0.5206950306892395"
"89646","0.520332932472229","0.520332932472229","0.520332932472229"
"89702","0.5204423666000366","0.5204423666000366","0.5204423666000366"
"89779","0.5202517509460449","0.5202517509460449","0.5202517509460449"
"89781","0.5209294557571411","0.5209294557571411","0.5209294557571411"
"89840","0.5203292965888977","0.5203292965888977","0.5203292965888977"
"89842","0.5212901830673218","0.5212901830673218","0.5212901830673218"
"89862","0.5210304260253906","0.5210304260253906","0.5210304260253906"
"89869","0.5218983888626099","0.5218983888626099","0.5218983888626099"
"89927","0.5207672715187073","0.5207672715187073","0.5207672715187073"
"89939","0.5200697183609009","0.5200697183609009","0.5200697183609009"
"89941","0.5204649567604065","0.5204649567604065","0.5204649567604065"
"89987","0.5206734538078308","0.5206734538078308","0.5206734538078308"
"90005","0.519676148891449","0.519676148891449","0.519676148891449"
"90022","0.5210826396942139","0.5210826396942139","0.5210826396942139"
"90043","0.5215668082237244","0.5215668082237244","0.5215668082237244"
"90072","0.5205759406089783","0.5205759406089783","0.5205759406089783"
"90081","0.5210683941841125","0.5210683941841125","0.5210683941841125"
"90108","0.521136462688446","0.521136462688446","0.521136462688446"
"90123","0.5210479497909546","0.5210479497909546","0.5210479497909546"
"90125","0.5215620994567871","0.5215620994567871","0.5215620994567871"
"90151","0.5204053521156311","0.5204053521156311","0.5204053521156311"
"90168","0.5211459994316101","0.5211459994316101","0.5211459994316101"
"90173","0.521678626537323","0.521678626537323","0.521678626537323"
"90197","0.5217275619506836","0.5217275619506836","0.5217275619506836"
"90222","0.5216732025146484","0.5216732025146484","0.5216732025146484"
"90277","0.5210265517234802","0.5210265517234802","0.5210265517234802"
"90305","0.5203546285629272","0.5203546285629272","0.5203546285629272"
"90340","0.5206435918807983","0.5206435918807983","0.5206435918807983"
"90503","0.5200517177581787","0.5200517177581787","0.5200517177581787"
"90568","0.5227282643318176","0.5227282643318176","0.5227282643318176"
"90824","0.5205751657485962","0.5205751657485962","0.5205751657485962"
"90826","0.5200260877609253","0.5200260877609253","0.5200260877609253"
"90828","0.520954430103302","0.520954430103302","0.520954430103302"
"90888","0.520849347114563","0.520849347114563","0.520849347114563"
"90894","0.5201890468597412","0.5201890468597412","0.5201890468597412"
"90916","0.5235584378242493","0.5235584378242493","0.5235584378242493"
"90927","0.5214070677757263","0.5214070677757263","0.5214070677757263"
"90962","0.5207206606864929","0.5207206606864929","0.5207206606864929"
"90980","0.5208257436752319","0.5208257436752319","0.5208257436752319"
"90983","0.5213879346847534","0.5213879346847534","0.5213879346847534"
"91036","0.521604597568512","0.521604597568512","0.521604597568512"
"91078","0.5220356583595276","0.5220356583595276","0.5220356583595276"
"91080","0.5199841856956482","0.5199841856956482","0.5199841856956482"
"91085","0.5212752819061279","0.5212752819061279","0.5212752819061279"
"91123","0.5212039947509766","0.5212039947509766","0.5212039947509766"
"91273","0.5210596919059753","0.5210596919059753","0.5210596919059753"
"91294","0.5209792852401733","0.5209792852401733","0.5209792852401733"
"91327","0.5208182334899902","0.5208182334899902","0.5208182334899902"
"91348","0.5207290053367615","0.5207290053367615","0.5207290053367615"
"91370","0.5209754705429077","0.5209754705429077","0.5209754705429077"
"91387","0.5209345817565918","0.5209345817565918","0.5209345817565918"
"91408","0.5226102471351624","0.5226102471351624","0.5226102471351624"
"91443","0.5209817886352539","0.5209817886352539","0.5209817886352539"
"91456","0.520164430141449","0.520164430141449","0.520164430141449"
"91460","0.5217331647872925","0.5217331647872925","0.5217331647872925"
"91565","0.52081298828125","0.52081298828125","0.52081298828125"
"91592","0.522026777267456","0.522026777267456","0.522026777267456"
"91626","0.5215833187103271","0.5215833187103271","0.5215833187103271"
"91627","0.5213148593902588","0.5213148593902588","0.5213148593902588"
"91641","0.5200443267822266","0.5200443267822266","0.5200443267822266"
"91672","0.5211914777755737","0.5211914777755737","0.5211914777755737"
"91720","0.520359992980957","0.520359992980957","0.520359992980957"
"91742","0.5202121138572693","0.5202121138572693","0.5202121138572693"
"91765","0.5204522609710693","0.5204522609710693","0.5204522609710693"
"91791","0.520427942276001","0.520427942276001","0.520427942276001"
"91802","0.5210086107254028","0.5210086107254028","0.5210086107254028"
"91810","0.521445631980896","0.521445631980896","0.521445631980896"
"91823","0.5204201936721802","0.5204201936721802","0.5204201936721802"
"91831","0.5210784673690796","0.5210784673690796","0.5210784673690796"
"91839","0.521871030330658","0.521871030330658","0.521871030330658"
"91850","0.5199970006942749","0.5199970006942749","0.5199970006942749"
"91862","0.5212896466255188","0.5212896466255188","0.5212896466255188"
"91868","0.5216416120529175","0.5216416120529175","0.5216416120529175"
"91875","0.5219670534133911","0.5219670534133911","0.5219670534133911"
"91891","0.5212932825088501","0.5212932825088501","0.5212932825088501"
"91892","0.5210388898849487","0.5210388898849487","0.5210388898849487"
"91929","0.5205825567245483","0.5205825567245483","0.5205825567245483"
"91934","0.5204000473022461","0.5204000473022461","0.5204000473022461"
"91946","0.5205864906311035","0.5205864906311035","0.5205864906311035"
"91950","0.5214458703994751","0.5214458703994751","0.5214458703994751"
"91992","0.5218727588653564","0.5218727588653564","0.5218727588653564"
"92030","0.5207374691963196","0.5207374691963196","0.5207374691963196"
"92074","0.5217285752296448","0.5217285752296448","0.5217285752296448"
"92181","0.5218958854675293","0.5218958854675293","0.5218958854675293"
"92192","0.5204560160636902","0.5204560160636902","0.5204560160636902"
"92219","0.5203375816345215","0.5203375816345215","0.5203375816345215"
"92303","0.5209206938743591","0.5209206938743591","0.5209206938743591"
"92306","0.5209758281707764","0.5209758281707764","0.5209758281707764"
"92336","0.5219671130180359","0.5219671130180359","0.5219671130180359"
"92338","0.5208290815353394","0.5208290815353394","0.5208290815353394"
"92374","0.520607054233551","0.520607054233551","0.520607054233551"
"92389","0.520404577255249","0.520404577255249","0.520404577255249"
"92511","0.5207996368408203","0.5207996368408203","0.5207996368408203"
"92551","0.5225558280944824","0.5225558280944824","0.5225558280944824"
"92555","0.5208920240402222","0.5208920240402222","0.5208920240402222"
"92573","0.5213130116462708","0.5213130116462708","0.5213130116462708"
"92581","0.5211704969406128","0.5211704969406128","0.5211704969406128"
"92606","0.5213379859924316","0.5213379859924316","0.5213379859924316"
"92655","0.5208820700645447","0.5208820700645447","0.5208820700645447"
"92659","0.5207663774490356","0.5207663774490356","0.5207663774490356"
"92692","0.5215723514556885","0.5215723514556885","0.5215723514556885"
"92702","0.5213039517402649","0.5213039517402649","0.5213039517402649"
"92725","0.5201187133789062","0.5201187133789062","0.5201187133789062"
"92745","0.5207271575927734","0.5207271575927734","0.5207271575927734"
"92784","0.5220344066619873","0.5220344066619873","0.5220344066619873"
"92786","0.5214536190032959","0.5214536190032959","0.5214536190032959"
"92796","0.5211629867553711","0.5211629867553711","0.5211629867553711"
"92818","0.5214096903800964","0.5214096903800964","0.5214096903800964"
"92837","0.5215792059898376","0.5215792059898376","0.5215792059898376"
"92848","0.5200526714324951","0.5200526714324951","0.5200526714324951"
"92856","0.5209003686904907","0.5209003686904907","0.5209003686904907"
"92902","0.5206226110458374","0.5206226110458374","0.5206226110458374"
"92935","0.5189315676689148","0.5189315676689148","0.5189315676689148"
"92936","0.521052360534668","0.521052360534668","0.521052360534668"
"92951","0.521679162979126","0.521679162979126","0.521679162979126"
"92997","0.5218770503997803","0.5218770503997803","0.5218770503997803"
"93010","0.5213220119476318","0.5213220119476318","0.5213220119476318"
"93012","0.5202282667160034","0.5202282667160034","0.5202282667160034"
"93053","0.520980954170227","0.520980954170227","0.520980954170227"
"93075","0.5199195742607117","0.5199195742607117","0.5199195742607117"
"93082","0.5204192399978638","0.5204192399978638","0.5204192399978638"
"93087","0.5225175619125366","0.5225175619125366","0.5225175619125366"
"93110","0.5207719802856445","0.5207719802856445","0.5207719802856445"
"93119","0.5208175182342529","0.5208175182342529","0.5208175182342529"
"93166","0.5192955732345581","0.5192955732345581","0.5192955732345581"
"93225","0.5207217335700989","0.5207217335700989","0.5207217335700989"
"93250","0.5200057029724121","0.5200057029724121","0.5200057029724121"
"93279","0.521779477596283","0.521779477596283","0.521779477596283"
"93292","0.519698977470398","0.519698977470398","0.519698977470398"
"93305","0.5209039449691772","0.5209039449691772","0.5209039449691772"
"93317","0.5212222933769226","0.5212222933769226","0.5212222933769226"
"93325","0.5206433534622192","0.5206433534622192","0.5206433534622192"
"93389","0.5209403038024902","0.5209403038024902","0.5209403038024902"
"93464","0.5213059782981873","0.5213059782981873","0.5213059782981873"
"93470","0.5206381678581238","0.5206381678581238","0.5206381678581238"
"93475","0.5204228162765503","0.5204228162765503","0.5204228162765503"
"93489","0.5198878049850464","0.5198878049850464","0.5198878049850464"
"93500","0.5205585956573486","0.5205585956573486","0.5205585956573486"
"93561","0.5197585821151733","0.5197585821151733","0.5197585821151733"
"93578","0.5198743343353271","0.5198743343353271","0.5198743343353271"
"93615","0.521553099155426","0.521553099155426","0.521553099155426"
"93671","0.5210251212120056","0.5210251212120056","0.5210251212120056"
"93701","0.5200056433677673","0.5200056433677673","0.5200056433677673"
"93735","0.5205048322677612","0.5205048322677612","0.5205048322677612"
"93742","0.5213909149169922","0.5213909149169922","0.5213909149169922"
"93787","0.5213742256164551","0.5213742256164551","0.5213742256164551"
"93809","0.5214939117431641","0.5214939117431641","0.5214939117431641"
"93844","0.5204563140869141","0.5204563140869141","0.5204563140869141"
"93850","0.5193905234336853","0.5193905234336853","0.5193905234336853"
"93912","0.520720899105072","0.520720899105072","0.520720899105072"
"93953","0.5214279890060425","0.5214279890060425","0.5214279890060425"
"93960","0.5203150510787964","0.5203150510787964","0.5203150510787964"
"93964","0.5199970006942749","0.5199970006942749","0.5199970006942749"
"93980","0.5213557481765747","0.5213557481765747","0.5213557481765747"
"94008","0.5215168595314026","0.5215168595314026","0.5215168595314026"
"94083","0.5205956697463989","0.5205956697463989","0.5205956697463989"
"94109","0.5212259292602539","0.5212259292602539","0.5212259292602539"
"94116","0.5204832553863525","0.5204832553863525","0.5204832553863525"
"94124","0.5218051671981812","0.5218051671981812","0.5218051671981812"
"94156","0.520290732383728","0.520290732383728","0.520290732383728"
"94188","0.5199111104011536","0.5199111104011536","0.5199111104011536"
"94226","0.5202014446258545","0.5202014446258545","0.5202014446258545"
"94245","0.5201761722564697","0.5201761722564697","0.5201761722564697"
"94262","0.5205906629562378","0.5205906629562378","0.5205906629562378"
"94331","0.5204819440841675","0.5204819440841675","0.5204819440841675"
"94362","0.5202645063400269","0.5202645063400269","0.5202645063400269"
"94430","0.5211632251739502","0.5211632251739502","0.5211632251739502"
"94486","0.5221598148345947","0.5221598148345947","0.5221598148345947"
"94516","0.520622968673706","0.520622968673706","0.520622968673706"
"94543","0.5199322700500488","0.5199322700500488","0.5199322700500488"
"94573","0.5214319229125977","0.5214319229125977","0.5214319229125977"
"94598","0.5200406908988953","0.5200406908988953","0.5200406908988953"
"94620","0.5208175778388977","0.5208175778388977","0.5208175778388977"
"94631","0.5207266807556152","0.5207266807556152","0.5207266807556152"
"94642","0.5212140083312988","0.5212140083312988","0.5212140083312988"
"94655","0.5217344760894775","0.5217344760894775","0.5217344760894775"
"94681","0.520282506942749","0.520282506942749","0.520282506942749"
"94685","0.5206850171089172","0.5206850171089172","0.5206850171089172"
"94749","0.520244836807251","0.520244836807251","0.520244836807251"
"94775","0.5205056667327881","0.5205056667327881","0.5205056667327881"
"94826","0.5203931331634521","0.5203931331634521","0.5203931331634521"
"94836","0.5182989239692688","0.5182989239692688","0.5182989239692688"
"94854","0.5196620225906372","0.5196620225906372","0.5196620225906372"
"94873","0.5195702314376831","0.5195702314376831","0.5195702314376831"
"94904","0.5200408101081848","0.5200408101081848","0.5200408101081848"
"94921","0.5205094218254089","0.5205094218254089","0.5205094218254089"
"94987","0.519034206867218","0.519034206867218","0.519034206867218"
"95002","0.5214152336120605","0.5214152336120605","0.5214152336120605"
"95028","0.5199800729751587","0.5199800729751587","0.5199800729751587"
"95054","0.5208690762519836","0.5208690762519836","0.5208690762519836"
"95178","0.5187983512878418","0.5187983512878418","0.5187983512878418"
"95226","0.5205013751983643","0.5205013751983643","0.5205013751983643"
"95273","0.5206685066223145","0.5206685066223145","0.5206685066223145"
"95278","0.5217729210853577","0.5217729210853577","0.5217729210853577"
"95375","0.5196042060852051","0.5196042060852051","0.5196042060852051"
"95388","0.5210565328598022","0.5210565328598022","0.5210565328598022"
"95404","0.5215108394622803","0.5215108394622803","0.5215108394622803"
"95461","0.5197664499282837","0.5197664499282837","0.5197664499282837"
"95500","0.5187382102012634","0.5187382102012634","0.5187382102012634"
"95518","0.5185849666595459","0.5185849666595459","0.5185849666595459"
"95537","0.5190390944480896","0.5190390944480896","0.5190390944480896"
"95548","0.5199058055877686","0.5199058055877686","0.5199058055877686"
"95563","0.5205485224723816","0.5205485224723816","0.5205485224723816"
"95564","0.5199503302574158","0.5199503302574158","0.5199503302574158"
"95582","0.520231306552887","0.520231306552887","0.520231306552887"
"95588","0.5199697613716125","0.5199697613716125","0.5199697613716125"
"95597","0.5198143720626831","0.5198143720626831","0.5198143720626831"
"95608","0.5213757157325745","0.5213757157325745","0.5213757157325745"
"95660","0.5192986726760864","0.5192986726760864","0.5192986726760864"
"95753","0.520190954208374","0.520190954208374","0.520190954208374"
"95780","0.5188130140304565","0.5188130140304565","0.5188130140304565"
"95807","0.5181647539138794","0.5181647539138794","0.5181647539138794"
"95826","0.5195416808128357","0.5195416808128357","0.5195416808128357"
"95843","0.5195258855819702","0.5195258855819702","0.5195258855819702"
"95877","0.5192248225212097","0.5192248225212097","0.5192248225212097"
"95880","0.5203268527984619","0.5203268527984619","0.5203268527984619"
"95884","0.5195519328117371","0.5195519328117371","0.5195519328117371"
"95951","0.5203351974487305","0.5203351974487305","0.5203351974487305"
"96023","0.5179046988487244","0.5179046988487244","0.5179046988487244"
"96063","0.5195486545562744","0.5195486545562744","0.5195486545562744"
"96080","0.5198523998260498","0.5198523998260498","0.5198523998260498"
"96091","0.5207270979881287","0.5207270979881287","0.5207270979881287"
"96093","0.5181032419204712","0.5181032419204712","0.5181032419204712"
"96117","0.5188303589820862","0.5188303589820862","0.5188303589820862"
"96179","0.520800769329071","0.520800769329071","0.520800769329071"
"96211","0.518799364566803","0.518799364566803","0.518799364566803"
"96235","0.5195950865745544","0.5195950865745544","0.5195950865745544"
"96261","0.5186405181884766","0.5186405181884766","0.5186405181884766"
"96319","0.5193365216255188","0.5193365216255188","0.5193365216255188"
"96345","0.5182264447212219","0.5182264447212219","0.5182264447212219"
"96413","0.5185524225234985","0.5185524225234985","0.5185524225234985"
"96472","0.5190863013267517","0.5190863013267517","0.5190863013267517"
"96493","0.5171993970870972","0.5171993970870972","0.5171993970870972"
"96520","0.5193651914596558","0.5193651914596558","0.5193651914596558"
"96606","0.51862633228302","0.51862633228302","0.51862633228302"
"96652","0.5171738266944885","0.5171738266944885","0.5171738266944885"
"96721","0.5179780125617981","0.5179780125617981","0.5179780125617981"
"96761","0.5171718597412109","0.5171718597412109","0.5171718597412109"
"96806","0.5186439752578735","0.5186439752578735","0.5186439752578735"
"96813","0.5181431770324707","0.5181431770324707","0.5181431770324707"
"96832","0.5175292491912842","0.5175292491912842","0.5175292491912842"
"96837","0.5191318988800049","0.5191318988800049","0.5191318988800049"
"96858","0.5189247131347656","0.5189247131347656","0.5189247131347656"
"96891","0.5179257392883301","0.5179257392883301","0.5179257392883301"
"96916","0.5167135000228882","0.5167135000228882","0.5167135000228882"
"96978","0.518455982208252","0.518455982208252","0.518455982208252"
"97004","0.5207979083061218","0.5207979083061218","0.5207979083061218"
"97063","0.518508791923523","0.518508791923523","0.518508791923523"
"97123","0.5182995796203613","0.5182995796203613","0.5182995796203613"
"97151","0.5174420475959778","0.5174420475959778","0.5174420475959778"
"97186","0.5195463299751282","0.5195463299751282","0.5195463299751282"
"97193","0.5193706154823303","0.5193706154823303","0.5193706154823303"
"97209","0.5185882449150085","0.5185882449150085","0.5185882449150085"
"97211","0.5166678428649902","0.5166678428649902","0.5166678428649902"
"97366","0.5171865820884705","0.5171865820884705","0.5171865820884705"
"97381","0.5179039239883423","0.5179039239883423","0.5179039239883423"
"97412","0.517352819442749","0.517352819442749","0.517352819442749"
"97432","0.5180718302726746","0.5180718302726746","0.5180718302726746"
"97476","0.5178452730178833","0.5178452730178833","0.5178452730178833"
"97492","0.5172276496887207","0.5172276496887207","0.5172276496887207"
"97518","0.5193527936935425","0.5193527936935425","0.5193527936935425"
"97531","0.5155611038208008","0.5155611038208008","0.5155611038208008"
"97561","0.5172817707061768","0.5172817707061768","0.5172817707061768"
"97578","0.5167686939239502","0.5167686939239502","0.5167686939239502"
"97580","0.5167680978775024","0.5167680978775024","0.5167680978775024"
"97593","0.5155094861984253","0.5155094861984253","0.5155094861984253"
"97693","0.5168810486793518","0.5168810486793518","0.5168810486793518"
"97735","0.5183638334274292","0.5183638334274292","0.5183638334274292"
"97760","0.516010046005249","0.516010046005249","0.516010046005249"
"97779","0.5177397131919861","0.5177397131919861","0.5177397131919861"
"97826","0.516973614692688","0.516973614692688","0.516973614692688"
"97833","0.5171113014221191","0.5171113014221191","0.5171113014221191"
"97859","0.5149619579315186","0.5149619579315186","0.5149619579315186"
"97880","0.5175922513008118","0.5175922513008118","0.5175922513008118"
"97909","0.517733097076416","0.517733097076416","0.517733097076416"
"97988","0.516412615776062","0.516412615776062","0.516412615776062"
"97998","0.5166475772857666","0.5166475772857666","0.5166475772857666"
"98008","0.5175322890281677","0.5175322890281677","0.5175322890281677"
"98102","0.5165663361549377","0.5165663361549377","0.5165663361549377"
"98139","0.5154939889907837","0.5154939889907837","0.5154939889907837"
"98216","0.5155026912689209","0.5155026912689209","0.5155026912689209"
"98221","0.5153216123580933","0.5153216123580933","0.5153216123580933"
"98412","0.5170285701751709","0.5170285701751709","0.5170285701751709"
"98483","0.516632080078125","0.516632080078125","0.516632080078125"
"98601","0.5141501426696777","0.5141501426696777","0.5141501426696777"
"98613","0.5171136856079102","0.5171136856079102","0.5171136856079102"
"98637","0.5155070424079895","0.5155070424079895","0.5155070424079895"
"98664","0.5161738395690918","0.5161738395690918","0.5161738395690918"
"98673","0.5156278014183044","0.5156278014183044","0.5156278014183044"
"98689","0.5160021781921387","0.5160021781921387","0.5160021781921387"
"98696","0.51572585105896","0.51572585105896","0.51572585105896"
"98728","0.5173232555389404","0.5173232555389404","0.5173232555389404"
"98760","0.5160239338874817","0.5160239338874817","0.5160239338874817"
"98780","0.5154382586479187","0.5154382586479187","0.5154382586479187"
"98799","0.5184825658798218","0.5184825658798218","0.5184825658798218"
"98824","0.515293300151825","0.515293300151825","0.515293300151825"
"98947","0.5166347026824951","0.5166347026824951","0.5166347026824951"
"98981","0.5170246362686157","0.5170246362686157","0.5170246362686157"
"99010","0.5141865611076355","0.5141865611076355","0.5141865611076355"
"99017","0.5144506692886353","0.5144506692886353","0.5144506692886353"
"99119","0.5153052806854248","0.5153052806854248","0.5153052806854248"
"99155","0.5148508548736572","0.5148508548736572","0.5148508548736572"
"99161","0.5147005319595337","0.5147005319595337","0.5147005319595337"
"99272","0.5151674151420593","0.5151674151420593","0.5151674151420593"
"99399","0.5141792893409729","0.5141792893409729","0.5141792893409729"
"99443","0.5140312910079956","0.5140312910079956","0.5140312910079956"
"99462","0.5155976414680481","0.5155976414680481","0.5155976414680481"
