"Step","skilled-sweep-3 - Train/Accuracies","skilled-sweep-3 - Train/Accuracies__MIN","skilled-sweep-3 - Train/Accuracies__MAX","playful-sweep-2 - Train/Accuracies","playful-sweep-2 - Train/Accuracies__MIN","playful-sweep-2 - Train/Accuracies__MAX","prime-sweep-1 - Train/Accuracies","prime-sweep-1 - Train/Accuracies__MIN","prime-sweep-1 - Train/Accuracies__MAX"
"22634","0.595703125","0.595703125","0.595703125","0.5869140625","0.5869140625","0.5869140625","0.595947265625","0.595947265625","0.595947265625"
"22688","0.59130859375","0.59130859375","0.59130859375","0.581787109375","0.581787109375","0.581787109375","0.595947265625","0.595947265625","0.595947265625"
"22713","0.605224609375","0.605224609375","0.605224609375","0.577392578125","0.577392578125","0.577392578125","0.589111328125","0.589111328125","0.589111328125"
"22715","0.595703125","0.595703125","0.595703125","0.586181640625","0.586181640625","0.586181640625","0.57958984375","0.57958984375","0.57958984375"
"22717","0.60498046875","0.60498046875","0.60498046875","0.583251953125","0.583251953125","0.583251953125","0.591064453125","0.591064453125","0.591064453125"
"22729","0.593505859375","0.593505859375","0.593505859375","0.576171875","0.576171875","0.576171875","0.591796875","0.591796875","0.591796875"
"22735","0.596923828125","0.596923828125","0.596923828125","0.57421875","0.57421875","0.57421875","0.583740234375","0.583740234375","0.583740234375"
"22780","0.601806640625","0.601806640625","0.601806640625","0.586669921875","0.586669921875","0.586669921875","0.587646484375","0.587646484375","0.587646484375"
"22806","0.59521484375","0.59521484375","0.59521484375","0.58203125","0.58203125","0.58203125","0.594970703125","0.594970703125","0.594970703125"
"22832","0.603271484375","0.603271484375","0.603271484375","0.595947265625","0.595947265625","0.595947265625","0.596435546875","0.596435546875","0.596435546875"
"22837","0.586181640625","0.586181640625","0.586181640625","0.5732421875","0.5732421875","0.5732421875","0.585205078125","0.585205078125","0.585205078125"
"22846","0.592529296875","0.592529296875","0.592529296875","0.575927734375","0.575927734375","0.575927734375","0.576171875","0.576171875","0.576171875"
"22848","0.60595703125","0.60595703125","0.60595703125","0.577880859375","0.577880859375","0.577880859375","0.585693359375","0.585693359375","0.585693359375"
"22861","0.59130859375","0.59130859375","0.59130859375","0.575927734375","0.575927734375","0.575927734375","0.59033203125","0.59033203125","0.59033203125"
"22866","0.594482421875","0.594482421875","0.594482421875","0.580810546875","0.580810546875","0.580810546875","0.586181640625","0.586181640625","0.586181640625"
"22869","0.595947265625","0.595947265625","0.595947265625","0.59521484375","0.59521484375","0.59521484375","0.58837890625","0.58837890625","0.58837890625"
"22916","0.594482421875","0.594482421875","0.594482421875","0.5908203125","0.5908203125","0.5908203125","0.597900390625","0.597900390625","0.597900390625"
"22956","0.61572265625","0.61572265625","0.61572265625","0.593017578125","0.593017578125","0.593017578125","0.598388671875","0.598388671875","0.598388671875"
"22958","0.58935546875","0.58935546875","0.58935546875","0.58203125","0.58203125","0.58203125","0.58544921875","0.58544921875","0.58544921875"
"22960","0.590576171875","0.590576171875","0.590576171875","0.567138671875","0.567138671875","0.567138671875","0.594970703125","0.594970703125","0.594970703125"
"22977","0.595947265625","0.595947265625","0.595947265625","0.5888671875","0.5888671875","0.5888671875","0.591552734375","0.591552734375","0.591552734375"
"23000","0.600830078125","0.600830078125","0.600830078125","0.588134765625","0.588134765625","0.588134765625","0.6025390625","0.6025390625","0.6025390625"
"23011","0.59716796875","0.59716796875","0.59716796875","0.574462890625","0.574462890625","0.574462890625","0.59033203125","0.59033203125","0.59033203125"
"23017","0.59326171875","0.59326171875","0.59326171875","0.576904296875","0.576904296875","0.576904296875","0.587646484375","0.587646484375","0.587646484375"
"23035","0.58837890625","0.58837890625","0.58837890625","0.57666015625","0.57666015625","0.57666015625","0.587158203125","0.587158203125","0.587158203125"
"23083","0.59716796875","0.59716796875","0.59716796875","0.5771484375","0.5771484375","0.5771484375","0.600341796875","0.600341796875","0.600341796875"
"23090","0.6015625","0.6015625","0.6015625","0.57861328125","0.57861328125","0.57861328125","0.5927734375","0.5927734375","0.5927734375"
"23131","0.5947265625","0.5947265625","0.5947265625","0.588134765625","0.588134765625","0.588134765625","0.596435546875","0.596435546875","0.596435546875"
"23162","0.59228515625","0.59228515625","0.59228515625","0.582275390625","0.582275390625","0.582275390625","0.5869140625","0.5869140625","0.5869140625"
"23164","0.593994140625","0.593994140625","0.593994140625","0.5771484375","0.5771484375","0.5771484375","0.594970703125","0.594970703125","0.594970703125"
"23225","0.6005859375","0.6005859375","0.6005859375","0.591796875","0.591796875","0.591796875","0.589599609375","0.589599609375","0.589599609375"
"23245","0.595703125","0.595703125","0.595703125","0.576904296875","0.576904296875","0.576904296875","0.58935546875","0.58935546875","0.58935546875"
"23276","0.5986328125","0.5986328125","0.5986328125","0.59228515625","0.59228515625","0.59228515625","0.58544921875","0.58544921875","0.58544921875"
"23277","0.6005859375","0.6005859375","0.6005859375","0.57177734375","0.57177734375","0.57177734375","0.59130859375","0.59130859375","0.59130859375"
"23294","0.608154296875","0.608154296875","0.608154296875","0.59619140625","0.59619140625","0.59619140625","0.602783203125","0.602783203125","0.602783203125"
"23331","0.587890625","0.587890625","0.587890625","0.582763671875","0.582763671875","0.582763671875","0.583251953125","0.583251953125","0.583251953125"
"23334","0.60546875","0.60546875","0.60546875","0.587646484375","0.587646484375","0.587646484375","0.597412109375","0.597412109375","0.597412109375"
"23363","0.60302734375","0.60302734375","0.60302734375","0.587890625","0.587890625","0.587890625","0.591796875","0.591796875","0.591796875"
"23409","0.6025390625","0.6025390625","0.6025390625","0.592041015625","0.592041015625","0.592041015625","0.59912109375","0.59912109375","0.59912109375"
"23441","0.60400390625","0.60400390625","0.60400390625","0.568115234375","0.568115234375","0.568115234375","0.586181640625","0.586181640625","0.586181640625"
"23442","0.595703125","0.595703125","0.595703125","0.570068359375","0.570068359375","0.570068359375","0.590576171875","0.590576171875","0.590576171875"
"23454","0.607666015625","0.607666015625","0.607666015625","0.58251953125","0.58251953125","0.58251953125","0.60205078125","0.60205078125","0.60205078125"
"23476","0.59423828125","0.59423828125","0.59423828125","0.590087890625","0.590087890625","0.590087890625","0.601806640625","0.601806640625","0.601806640625"
"23508","0.585205078125","0.585205078125","0.585205078125","0.57421875","0.57421875","0.57421875","0.58203125","0.58203125","0.58203125"
"23513","0.600830078125","0.600830078125","0.600830078125","0.577880859375","0.577880859375","0.577880859375","0.58203125","0.58203125","0.58203125"
"23520","0.595458984375","0.595458984375","0.595458984375","0.569580078125","0.569580078125","0.569580078125","0.585693359375","0.585693359375","0.585693359375"
"23542","0.5908203125","0.5908203125","0.5908203125","0.581787109375","0.581787109375","0.581787109375","0.588623046875","0.588623046875","0.588623046875"
"23553","0.606689453125","0.606689453125","0.606689453125","0.583984375","0.583984375","0.583984375","0.600341796875","0.600341796875","0.600341796875"
"23579","0.60009765625","0.60009765625","0.60009765625","0.58447265625","0.58447265625","0.58447265625","0.59814453125","0.59814453125","0.59814453125"
"23596","0.6064453125","0.6064453125","0.6064453125","0.582763671875","0.582763671875","0.582763671875","0.595703125","0.595703125","0.595703125"
"23609","0.58642578125","0.58642578125","0.58642578125","0.57177734375","0.57177734375","0.57177734375","0.591796875","0.591796875","0.591796875"
"23616","0.58837890625","0.58837890625","0.58837890625","0.572509765625","0.572509765625","0.572509765625","0.582275390625","0.582275390625","0.582275390625"
"23618","0.6083984375","0.6083984375","0.6083984375","0.5888671875","0.5888671875","0.5888671875","0.59814453125","0.59814453125","0.59814453125"
"23651","0.60400390625","0.60400390625","0.60400390625","0.5732421875","0.5732421875","0.5732421875","0.58935546875","0.58935546875","0.58935546875"
"23659","0.604736328125","0.604736328125","0.604736328125","0.590087890625","0.590087890625","0.590087890625","0.6025390625","0.6025390625","0.6025390625"
"23661","0.599853515625","0.599853515625","0.599853515625","0.59228515625","0.59228515625","0.59228515625","0.593505859375","0.593505859375","0.593505859375"
"23669","0.595703125","0.595703125","0.595703125","0.582275390625","0.582275390625","0.582275390625","0.59521484375","0.59521484375","0.59521484375"
"23698","0.597412109375","0.597412109375","0.597412109375","0.5771484375","0.5771484375","0.5771484375","0.5888671875","0.5888671875","0.5888671875"
"23724","0.610107421875","0.610107421875","0.610107421875","0.58447265625","0.58447265625","0.58447265625","0.5966796875","0.5966796875","0.5966796875"
"23726","0.591064453125","0.591064453125","0.591064453125","0.57861328125","0.57861328125","0.57861328125","0.578369140625","0.578369140625","0.578369140625"
"23743","0.595947265625","0.595947265625","0.595947265625","0.569580078125","0.569580078125","0.569580078125","0.58935546875","0.58935546875","0.58935546875"
"23747","0.60888671875","0.60888671875","0.60888671875","0.5966796875","0.5966796875","0.5966796875","0.5908203125","0.5908203125","0.5908203125"
"23763","0.598876953125","0.598876953125","0.598876953125","0.585205078125","0.585205078125","0.585205078125","0.586181640625","0.586181640625","0.586181640625"
"23765","0.598388671875","0.598388671875","0.598388671875","0.5859375","0.5859375","0.5859375","0.58154296875","0.58154296875","0.58154296875"
"23864","0.6015625","0.6015625","0.6015625","0.59326171875","0.59326171875","0.59326171875","0.599609375","0.599609375","0.599609375"
"23872","0.59912109375","0.59912109375","0.59912109375","0.577880859375","0.577880859375","0.577880859375","0.59716796875","0.59716796875","0.59716796875"
"23879","0.5908203125","0.5908203125","0.5908203125","0.574462890625","0.574462890625","0.574462890625","0.584228515625","0.584228515625","0.584228515625"
"23894","0.59765625","0.59765625","0.59765625","0.583984375","0.583984375","0.583984375","0.59912109375","0.59912109375","0.59912109375"
"23945","0.59765625","0.59765625","0.59765625","0.582763671875","0.582763671875","0.582763671875","0.600830078125","0.600830078125","0.600830078125"
"23951","0.59716796875","0.59716796875","0.59716796875","0.576904296875","0.576904296875","0.576904296875","0.602294921875","0.602294921875","0.602294921875"
"23962","0.608154296875","0.608154296875","0.608154296875","0.58740234375","0.58740234375","0.58740234375","0.5947265625","0.5947265625","0.5947265625"
"24031","0.607666015625","0.607666015625","0.607666015625","0.57861328125","0.57861328125","0.57861328125","0.593994140625","0.593994140625","0.593994140625"
"24036","0.600341796875","0.600341796875","0.600341796875","0.581787109375","0.581787109375","0.581787109375","0.585205078125","0.585205078125","0.585205078125"
"24054","0.59814453125","0.59814453125","0.59814453125","0.590576171875","0.590576171875","0.590576171875","0.605712890625","0.605712890625","0.605712890625"
"24095","0.59521484375","0.59521484375","0.59521484375","0.575439453125","0.575439453125","0.575439453125","0.588134765625","0.588134765625","0.588134765625"
"24118","0.59619140625","0.59619140625","0.59619140625","0.579345703125","0.579345703125","0.579345703125","0.594482421875","0.594482421875","0.594482421875"
"24119","0.5947265625","0.5947265625","0.5947265625","0.57666015625","0.57666015625","0.57666015625","0.590087890625","0.590087890625","0.590087890625"
"24128","0.599853515625","0.599853515625","0.599853515625","0.582763671875","0.582763671875","0.582763671875","0.60595703125","0.60595703125","0.60595703125"
"24138","0.60009765625","0.60009765625","0.60009765625","0.595947265625","0.595947265625","0.595947265625","0.593017578125","0.593017578125","0.593017578125"
"24164","0.612548828125","0.612548828125","0.612548828125","0.5888671875","0.5888671875","0.5888671875","0.60400390625","0.60400390625","0.60400390625"
"24166","0.6162109375","0.6162109375","0.6162109375","0.580322265625","0.580322265625","0.580322265625","0.603515625","0.603515625","0.603515625"
"24274","0.590087890625","0.590087890625","0.590087890625","0.593017578125","0.593017578125","0.593017578125","0.59619140625","0.59619140625","0.59619140625"
"24290","0.59814453125","0.59814453125","0.59814453125","0.581787109375","0.581787109375","0.581787109375","0.59375","0.59375","0.59375"
"24298","0.597412109375","0.597412109375","0.597412109375","0.57568359375","0.57568359375","0.57568359375","0.58447265625","0.58447265625","0.58447265625"
"24381","0.60302734375","0.60302734375","0.60302734375","0.583984375","0.583984375","0.583984375","0.5810546875","0.5810546875","0.5810546875"
"24383","0.60595703125","0.60595703125","0.60595703125","0.581787109375","0.581787109375","0.581787109375","0.5947265625","0.5947265625","0.5947265625"
"24388","0.599853515625","0.599853515625","0.599853515625","0.601318359375","0.601318359375","0.601318359375","0.6064453125","0.6064453125","0.6064453125"
"24428","0.605224609375","0.605224609375","0.605224609375","0.578369140625","0.578369140625","0.578369140625","0.595458984375","0.595458984375","0.595458984375"
"24449","0.58984375","0.58984375","0.58984375","0.57421875","0.57421875","0.57421875","0.578125","0.578125","0.578125"
"24460","0.61376953125","0.61376953125","0.61376953125","0.57421875","0.57421875","0.57421875","0.591796875","0.591796875","0.591796875"
"24464","0.60546875","0.60546875","0.60546875","0.586669921875","0.586669921875","0.586669921875","0.599365234375","0.599365234375","0.599365234375"
"24470","0.615966796875","0.615966796875","0.615966796875","0.587646484375","0.587646484375","0.587646484375","0.590576171875","0.590576171875","0.590576171875"
"24487","0.597412109375","0.597412109375","0.597412109375","0.58740234375","0.58740234375","0.58740234375","0.592041015625","0.592041015625","0.592041015625"
"24498","0.595703125","0.595703125","0.595703125","0.59765625","0.59765625","0.59765625","0.58984375","0.58984375","0.58984375"
"24500","0.592529296875","0.592529296875","0.592529296875","0.588623046875","0.588623046875","0.588623046875","0.5849609375","0.5849609375","0.5849609375"
"24508","0.59912109375","0.59912109375","0.59912109375","0.583984375","0.583984375","0.583984375","0.575439453125","0.575439453125","0.575439453125"
"24517","0.5947265625","0.5947265625","0.5947265625","0.58447265625","0.58447265625","0.58447265625","0.58837890625","0.58837890625","0.58837890625"
"24555","0.6005859375","0.6005859375","0.6005859375","0.58984375","0.58984375","0.58984375","0.599365234375","0.599365234375","0.599365234375"
"24557","0.59033203125","0.59033203125","0.59033203125","0.5849609375","0.5849609375","0.5849609375","0.595703125","0.595703125","0.595703125"
"24572","0.61669921875","0.61669921875","0.61669921875","0.586181640625","0.586181640625","0.586181640625","0.591796875","0.591796875","0.591796875"
"24576","0.60009765625","0.60009765625","0.60009765625","0.584716796875","0.584716796875","0.584716796875","0.593994140625","0.593994140625","0.593994140625"
"24583","0.6015625","0.6015625","0.6015625","0.582275390625","0.582275390625","0.582275390625","0.583984375","0.583984375","0.583984375"
"24591","0.60205078125","0.60205078125","0.60205078125","0.5859375","0.5859375","0.5859375","0.60205078125","0.60205078125","0.60205078125"
"24594","0.609619140625","0.609619140625","0.609619140625","0.584716796875","0.584716796875","0.584716796875","0.599365234375","0.599365234375","0.599365234375"
"24652","0.616943359375","0.616943359375","0.616943359375","0.59228515625","0.59228515625","0.59228515625","0.590576171875","0.590576171875","0.590576171875"
"24653","0.6005859375","0.6005859375","0.6005859375","0.58251953125","0.58251953125","0.58251953125","0.59814453125","0.59814453125","0.59814453125"
"24672","0.59765625","0.59765625","0.59765625","0.575439453125","0.575439453125","0.575439453125","0.593505859375","0.593505859375","0.593505859375"
"24689","0.591552734375","0.591552734375","0.591552734375","0.5869140625","0.5869140625","0.5869140625","0.595703125","0.595703125","0.595703125"
"24714","0.598388671875","0.598388671875","0.598388671875","0.5830078125","0.5830078125","0.5830078125","0.59033203125","0.59033203125","0.59033203125"
"24718","0.595947265625","0.595947265625","0.595947265625","0.591796875","0.591796875","0.591796875","0.58544921875","0.58544921875","0.58544921875"
"24755","0.607421875","0.607421875","0.607421875","0.579345703125","0.579345703125","0.579345703125","0.603759765625","0.603759765625","0.603759765625"
"24794","0.597900390625","0.597900390625","0.597900390625","0.574462890625","0.574462890625","0.574462890625","0.587158203125","0.587158203125","0.587158203125"
"24795","0.60498046875","0.60498046875","0.60498046875","0.5908203125","0.5908203125","0.5908203125","0.593017578125","0.593017578125","0.593017578125"
"24809","0.6015625","0.6015625","0.6015625","0.57861328125","0.57861328125","0.57861328125","0.592041015625","0.592041015625","0.592041015625"
"24810","0.609130859375","0.609130859375","0.609130859375","0.589111328125","0.589111328125","0.589111328125","0.593505859375","0.593505859375","0.593505859375"
"24811","0.589111328125","0.589111328125","0.589111328125","0.5703125","0.5703125","0.5703125","0.580810546875","0.580810546875","0.580810546875"
"24816","0.603515625","0.603515625","0.603515625","0.59326171875","0.59326171875","0.59326171875","0.603271484375","0.603271484375","0.603271484375"
"24819","0.597412109375","0.597412109375","0.597412109375","0.56787109375","0.56787109375","0.56787109375","0.58837890625","0.58837890625","0.58837890625"
"24830","0.58837890625","0.58837890625","0.58837890625","0.583984375","0.583984375","0.583984375","0.60009765625","0.60009765625","0.60009765625"
"24833","0.60693359375","0.60693359375","0.60693359375","0.582275390625","0.582275390625","0.582275390625","0.607666015625","0.607666015625","0.607666015625"
"24867","0.59619140625","0.59619140625","0.59619140625","0.570068359375","0.570068359375","0.570068359375","0.5908203125","0.5908203125","0.5908203125"
"24898","0.599609375","0.599609375","0.599609375","0.593505859375","0.593505859375","0.593505859375","0.58984375","0.58984375","0.58984375"
"24906","0.59521484375","0.59521484375","0.59521484375","0.574951171875","0.574951171875","0.574951171875","0.59716796875","0.59716796875","0.59716796875"
"24925","0.58935546875","0.58935546875","0.58935546875","0.5703125","0.5703125","0.5703125","0.5908203125","0.5908203125","0.5908203125"
"24926","0.614013671875","0.614013671875","0.614013671875","0.59423828125","0.59423828125","0.59423828125","0.59619140625","0.59619140625","0.59619140625"
"24934","0.604736328125","0.604736328125","0.604736328125","0.591796875","0.591796875","0.591796875","0.601806640625","0.601806640625","0.601806640625"
"24987","0.60400390625","0.60400390625","0.60400390625","0.584716796875","0.584716796875","0.584716796875","0.602294921875","0.602294921875","0.602294921875"
"25004","0.60302734375","0.60302734375","0.60302734375","0.58154296875","0.58154296875","0.58154296875","0.58251953125","0.58251953125","0.58251953125"
"25008","0.606201171875","0.606201171875","0.606201171875","0.584716796875","0.584716796875","0.584716796875","0.587890625","0.587890625","0.587890625"
"25025","0.60791015625","0.60791015625","0.60791015625","0.588134765625","0.588134765625","0.588134765625","0.592529296875","0.592529296875","0.592529296875"
"25026","0.6005859375","0.6005859375","0.6005859375","0.59521484375","0.59521484375","0.59521484375","0.60009765625","0.60009765625","0.60009765625"
"25031","0.59814453125","0.59814453125","0.59814453125","0.572021484375","0.572021484375","0.572021484375","0.591552734375","0.591552734375","0.591552734375"
"25052","0.59326171875","0.59326171875","0.59326171875","0.57568359375","0.57568359375","0.57568359375","0.586181640625","0.586181640625","0.586181640625"
"25054","0.606689453125","0.606689453125","0.606689453125","0.587646484375","0.587646484375","0.587646484375","0.607421875","0.607421875","0.607421875"
"25136","0.60009765625","0.60009765625","0.60009765625","0.573486328125","0.573486328125","0.573486328125","0.588623046875","0.588623046875","0.588623046875"
"25140","0.60546875","0.60546875","0.60546875","0.58984375","0.58984375","0.58984375","0.603271484375","0.603271484375","0.603271484375"
"25141","0.607177734375","0.607177734375","0.607177734375","0.58642578125","0.58642578125","0.58642578125","0.603759765625","0.603759765625","0.603759765625"
"25144","0.59423828125","0.59423828125","0.59423828125","0.576171875","0.576171875","0.576171875","0.57958984375","0.57958984375","0.57958984375"
"25160","0.59228515625","0.59228515625","0.59228515625","0.583984375","0.583984375","0.583984375","0.599365234375","0.599365234375","0.599365234375"
"25179","0.605224609375","0.605224609375","0.605224609375","0.58544921875","0.58544921875","0.58544921875","0.5859375","0.5859375","0.5859375"
"25180","0.589599609375","0.589599609375","0.589599609375","0.580322265625","0.580322265625","0.580322265625","0.57470703125","0.57470703125","0.57470703125"
"25202","0.597900390625","0.597900390625","0.597900390625","0.594482421875","0.594482421875","0.594482421875","0.585205078125","0.585205078125","0.585205078125"
"25216","0.588623046875","0.588623046875","0.588623046875","0.5859375","0.5859375","0.5859375","0.58740234375","0.58740234375","0.58740234375"
"25230","0.59521484375","0.59521484375","0.59521484375","0.589111328125","0.589111328125","0.589111328125","0.586669921875","0.586669921875","0.586669921875"
"25237","0.5927734375","0.5927734375","0.5927734375","0.59423828125","0.59423828125","0.59423828125","0.5869140625","0.5869140625","0.5869140625"
"25276","0.6083984375","0.6083984375","0.6083984375","0.586181640625","0.586181640625","0.586181640625","0.60791015625","0.60791015625","0.60791015625"
"25309","0.5830078125","0.5830078125","0.5830078125","0.585693359375","0.585693359375","0.585693359375","0.594970703125","0.594970703125","0.594970703125"
"25338","0.607177734375","0.607177734375","0.607177734375","0.580810546875","0.580810546875","0.580810546875","0.60009765625","0.60009765625","0.60009765625"
"25351","0.609619140625","0.609619140625","0.609619140625","0.583984375","0.583984375","0.583984375","0.603759765625","0.603759765625","0.603759765625"
"25380","0.6025390625","0.6025390625","0.6025390625","0.586669921875","0.586669921875","0.586669921875","0.589111328125","0.589111328125","0.589111328125"
"25387","0.590576171875","0.590576171875","0.590576171875","0.5810546875","0.5810546875","0.5810546875","0.595947265625","0.595947265625","0.595947265625"
"25456","0.6103515625","0.6103515625","0.6103515625","0.593994140625","0.593994140625","0.593994140625","0.606201171875","0.606201171875","0.606201171875"
"25473","0.594482421875","0.594482421875","0.594482421875","0.590576171875","0.590576171875","0.590576171875","0.59228515625","0.59228515625","0.59228515625"
"25478","0.611328125","0.611328125","0.611328125","0.58154296875","0.58154296875","0.58154296875","0.593994140625","0.593994140625","0.593994140625"
"25502","0.602294921875","0.602294921875","0.602294921875","0.58642578125","0.58642578125","0.58642578125","0.59130859375","0.59130859375","0.59130859375"
"25539","0.595947265625","0.595947265625","0.595947265625","0.586669921875","0.586669921875","0.586669921875","0.5947265625","0.5947265625","0.5947265625"
"25542","0.601806640625","0.601806640625","0.601806640625","0.589599609375","0.589599609375","0.589599609375","0.598876953125","0.598876953125","0.598876953125"
"25565","0.596435546875","0.596435546875","0.596435546875","0.583251953125","0.583251953125","0.583251953125","0.593505859375","0.593505859375","0.593505859375"
"25580","0.610107421875","0.610107421875","0.610107421875","0.585205078125","0.585205078125","0.585205078125","0.5849609375","0.5849609375","0.5849609375"
"25625","0.598876953125","0.598876953125","0.598876953125","0.58740234375","0.58740234375","0.58740234375","0.595458984375","0.595458984375","0.595458984375"
"25639","0.6123046875","0.6123046875","0.6123046875","0.583251953125","0.583251953125","0.583251953125","0.60791015625","0.60791015625","0.60791015625"
"25669","0.598388671875","0.598388671875","0.598388671875","0.57421875","0.57421875","0.57421875","0.592529296875","0.592529296875","0.592529296875"
"25678","0.607666015625","0.607666015625","0.607666015625","0.578369140625","0.578369140625","0.578369140625","0.58642578125","0.58642578125","0.58642578125"
"25682","0.60400390625","0.60400390625","0.60400390625","0.57958984375","0.57958984375","0.57958984375","0.59326171875","0.59326171875","0.59326171875"
"25739","0.60302734375","0.60302734375","0.60302734375","0.580078125","0.580078125","0.580078125","0.593017578125","0.593017578125","0.593017578125"
"25750","0.59765625","0.59765625","0.59765625","0.59228515625","0.59228515625","0.59228515625","0.5947265625","0.5947265625","0.5947265625"
"25763","0.597900390625","0.597900390625","0.597900390625","0.5712890625","0.5712890625","0.5712890625","0.594482421875","0.594482421875","0.594482421875"
"25774","0.606689453125","0.606689453125","0.606689453125","0.58251953125","0.58251953125","0.58251953125","0.5908203125","0.5908203125","0.5908203125"
"25790","0.604248046875","0.604248046875","0.604248046875","0.584228515625","0.584228515625","0.584228515625","0.59130859375","0.59130859375","0.59130859375"
"25804","0.59326171875","0.59326171875","0.59326171875","0.58837890625","0.58837890625","0.58837890625","0.583251953125","0.583251953125","0.583251953125"
"25845","0.6064453125","0.6064453125","0.6064453125","0.587890625","0.587890625","0.587890625","0.587890625","0.587890625","0.587890625"
"25849","0.59716796875","0.59716796875","0.59716796875","0.576904296875","0.576904296875","0.576904296875","0.59716796875","0.59716796875","0.59716796875"
"25896","0.6015625","0.6015625","0.6015625","0.586181640625","0.586181640625","0.586181640625","0.608642578125","0.608642578125","0.608642578125"
"25898","0.600830078125","0.600830078125","0.600830078125","0.576904296875","0.576904296875","0.576904296875","0.587890625","0.587890625","0.587890625"
"25924","0.60498046875","0.60498046875","0.60498046875","0.5810546875","0.5810546875","0.5810546875","0.592041015625","0.592041015625","0.592041015625"
"25931","0.605712890625","0.605712890625","0.605712890625","0.588623046875","0.588623046875","0.588623046875","0.60107421875","0.60107421875","0.60107421875"
"25937","0.5986328125","0.5986328125","0.5986328125","0.597900390625","0.597900390625","0.597900390625","0.578125","0.578125","0.578125"
"25942","0.598388671875","0.598388671875","0.598388671875","0.58447265625","0.58447265625","0.58447265625","0.59326171875","0.59326171875","0.59326171875"
"25957","0.602783203125","0.602783203125","0.602783203125","0.60107421875","0.60107421875","0.60107421875","0.593994140625","0.593994140625","0.593994140625"
"25960","0.606201171875","0.606201171875","0.606201171875","0.59130859375","0.59130859375","0.59130859375","0.593505859375","0.593505859375","0.593505859375"
"25965","0.5986328125","0.5986328125","0.5986328125","0.574462890625","0.574462890625","0.574462890625","0.577392578125","0.577392578125","0.577392578125"
"26028","0.60009765625","0.60009765625","0.60009765625","0.59326171875","0.59326171875","0.59326171875","0.597412109375","0.597412109375","0.597412109375"
"26084","0.590087890625","0.590087890625","0.590087890625","0.583984375","0.583984375","0.583984375","0.5947265625","0.5947265625","0.5947265625"
"26093","0.594482421875","0.594482421875","0.594482421875","0.58642578125","0.58642578125","0.58642578125","0.599365234375","0.599365234375","0.599365234375"
"26120","0.60400390625","0.60400390625","0.60400390625","0.583251953125","0.583251953125","0.583251953125","0.599609375","0.599609375","0.599609375"
"26131","0.604736328125","0.604736328125","0.604736328125","0.5830078125","0.5830078125","0.5830078125","0.597412109375","0.597412109375","0.597412109375"
"26158","0.609619140625","0.609619140625","0.609619140625","0.584228515625","0.584228515625","0.584228515625","0.606689453125","0.606689453125","0.606689453125"
"26265","0.5927734375","0.5927734375","0.5927734375","0.583251953125","0.583251953125","0.583251953125","0.596923828125","0.596923828125","0.596923828125"
"26310","0.5966796875","0.5966796875","0.5966796875","0.58935546875","0.58935546875","0.58935546875","0.598388671875","0.598388671875","0.598388671875"
"26364","0.609375","0.609375","0.609375","0.59326171875","0.59326171875","0.59326171875","0.608642578125","0.608642578125","0.608642578125"
"26376","0.608642578125","0.608642578125","0.608642578125","0.58642578125","0.58642578125","0.58642578125","0.584716796875","0.584716796875","0.584716796875"
"26392","0.599365234375","0.599365234375","0.599365234375","0.57861328125","0.57861328125","0.57861328125","0.609130859375","0.609130859375","0.609130859375"
"26397","0.5869140625","0.5869140625","0.5869140625","0.589599609375","0.589599609375","0.589599609375","0.5830078125","0.5830078125","0.5830078125"
"26410","0.61181640625","0.61181640625","0.61181640625","0.59375","0.59375","0.59375","0.602294921875","0.602294921875","0.602294921875"
"26452","0.595703125","0.595703125","0.595703125","0.578857421875","0.578857421875","0.578857421875","0.5830078125","0.5830078125","0.5830078125"
"26463","0.608642578125","0.608642578125","0.608642578125","0.599609375","0.599609375","0.599609375","0.588623046875","0.588623046875","0.588623046875"
"26481","0.610595703125","0.610595703125","0.610595703125","0.594482421875","0.594482421875","0.594482421875","0.611328125","0.611328125","0.611328125"
"26482","0.594482421875","0.594482421875","0.594482421875","0.583740234375","0.583740234375","0.583740234375","0.6005859375","0.6005859375","0.6005859375"
"26509","0.582275390625","0.582275390625","0.582275390625","0.563232421875","0.563232421875","0.563232421875","0.583740234375","0.583740234375","0.583740234375"
"26545","0.61279296875","0.61279296875","0.61279296875","0.57470703125","0.57470703125","0.57470703125","0.583251953125","0.583251953125","0.583251953125"
"26556","0.59912109375","0.59912109375","0.59912109375","0.576416015625","0.576416015625","0.576416015625","0.603759765625","0.603759765625","0.603759765625"
"26597","0.5986328125","0.5986328125","0.5986328125","0.575927734375","0.575927734375","0.575927734375","0.587646484375","0.587646484375","0.587646484375"
"26601","0.6064453125","0.6064453125","0.6064453125","0.574951171875","0.574951171875","0.574951171875","0.591796875","0.591796875","0.591796875"
"26624","0.607666015625","0.607666015625","0.607666015625","0.594970703125","0.594970703125","0.594970703125","0.595947265625","0.595947265625","0.595947265625"
"26625","0.595458984375","0.595458984375","0.595458984375","0.57568359375","0.57568359375","0.57568359375","0.59521484375","0.59521484375","0.59521484375"
"26662","0.609130859375","0.609130859375","0.609130859375","0.58837890625","0.58837890625","0.58837890625","0.602783203125","0.602783203125","0.602783203125"
