"Step","skilled-sweep-3 - Train/Accuracies final ","skilled-sweep-3 - Train/Accuracies final __MIN","skilled-sweep-3 - Train/Accuracies final __MAX","playful-sweep-2 - Train/Accuracies final ","playful-sweep-2 - Train/Accuracies final __MIN","playful-sweep-2 - Train/Accuracies final __MAX","prime-sweep-1 - Train/Accuracies final ","prime-sweep-1 - Train/Accuracies final __MIN","prime-sweep-1 - Train/Accuracies final __MAX"
"148755","0.5","0.5","0.5","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"148780","0.515625","0.515625","0.515625","0.5","0.5","0.5","0.5625","0.5625","0.5625"
"148789","0.484375","0.484375","0.484375","0.640625","0.640625","0.640625","0.5","0.5","0.5"
"148796","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125"
"148802","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375"
"148821","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875","0.671875","0.671875","0.671875"
"148823","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"148824","0.53125","0.53125","0.53125","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"148834","0.375","0.375","0.375","0.453125","0.453125","0.453125","0.546875","0.546875","0.546875"
"148849","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.4375","0.4375","0.4375"
"148871","0.5","0.5","0.5","0.421875","0.421875","0.421875","0.390625","0.390625","0.390625"
"148872","0.421875","0.421875","0.421875","0.59375","0.59375","0.59375","0.375","0.375","0.375"
"148882","0.5","0.5","0.5","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125"
"148918","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875","0.609375","0.609375","0.609375"
"148932","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625"
"148979","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125"
"148989","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"149018","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875"
"149059","0.609375","0.609375","0.609375","0.53125","0.53125","0.53125","0.4375","0.4375","0.4375"
"149079","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"149138","0.578125","0.578125","0.578125","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625"
"149154","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"149193","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375","0.40625","0.40625","0.40625"
"149211","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375","0.484375","0.484375","0.484375"
"149219","0.546875","0.546875","0.546875","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"149264","0.59375","0.59375","0.59375","0.609375","0.609375","0.609375","0.578125","0.578125","0.578125"
"149284","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.34375","0.34375","0.34375"
"149306","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"149323","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125","0.421875","0.421875","0.421875"
"149357","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375"
"149362","0.4375","0.4375","0.4375","0.5625","0.5625","0.5625","0.453125","0.453125","0.453125"
"149391","0.4375","0.4375","0.4375","0.40625","0.40625","0.40625","0.421875","0.421875","0.421875"
"149393","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"149440","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"149493","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"149511","0.5","0.5","0.5","0.4375","0.4375","0.4375","0.5625","0.5625","0.5625"
"149536","0.421875","0.421875","0.421875","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125"
"149546","0.421875","0.421875","0.421875","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"149577","0.53125","0.53125","0.53125","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"149589","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"149592","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875","0.40625","0.40625","0.40625"
"149597","0.46875","0.46875","0.46875","0.5","0.5","0.5","0.375","0.375","0.375"
"149602","0.40625","0.40625","0.40625","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375"
"149652","0.5","0.5","0.5","0.5625","0.5625","0.5625","0.390625","0.390625","0.390625"
"149659","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125","0.578125","0.578125","0.578125"
"149680","0.5625","0.5625","0.5625","0.453125","0.453125","0.453125","0.5625","0.5625","0.5625"
"149684","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375"
"149691","0.46875","0.46875","0.46875","0.296875","0.296875","0.296875","0.4375","0.4375","0.4375"
"149698","0.5","0.5","0.5","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875"
"149706","0.34375","0.34375","0.34375","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"149718","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875"
"149752","0.390625","0.390625","0.390625","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"149754","0.390625","0.390625","0.390625","0.609375","0.609375","0.609375","0.546875","0.546875","0.546875"
"149816","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"149831","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875"
"149845","0.625","0.625","0.625","0.625","0.625","0.625","0.546875","0.546875","0.546875"
"149858","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"149906","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625"
"149913","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875","0.625","0.625","0.625"
"149926","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625","0.5","0.5","0.5"
"149928","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"149939","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.40625","0.40625","0.40625"
"149942","0.578125","0.578125","0.578125","0.546875","0.546875","0.546875","0.453125","0.453125","0.453125"
"149957","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"149970","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375","0.59375","0.59375","0.59375"
"150003","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"150018","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375"
"150030","0.578125","0.578125","0.578125","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625"
"150046","0.40625","0.40625","0.40625","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375"
"150051","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"150052","0.5","0.5","0.5","0.484375","0.484375","0.484375","0.5","0.5","0.5"
"150076","0.5625","0.5625","0.5625","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"150117","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875"
"150129","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875"
"150141","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"150151","0.59375","0.59375","0.59375","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"150171","0.546875","0.546875","0.546875","0.609375","0.609375","0.609375","0.546875","0.546875","0.546875"
"150214","0.5","0.5","0.5","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625"
"150221","0.5625","0.5625","0.5625","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125"
"150298","0.546875","0.546875","0.546875","0.640625","0.640625","0.640625","0.53125","0.53125","0.53125"
"150313","0.40625","0.40625","0.40625","0.375","0.375","0.375","0.453125","0.453125","0.453125"
"150331","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125"
"150333","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.40625","0.40625","0.40625"
"150343","0.65625","0.65625","0.65625","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375"
"150356","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125"
"150385","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.609375","0.609375","0.609375"
"150404","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125"
"150408","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875"
"150420","0.625","0.625","0.625","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125"
"150421","0.375","0.375","0.375","0.359375","0.359375","0.359375","0.453125","0.453125","0.453125"
"150445","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375","0.578125","0.578125","0.578125"
"150482","0.546875","0.546875","0.546875","0.609375","0.609375","0.609375","0.59375","0.59375","0.59375"
"150485","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.421875","0.421875","0.421875"
"150497","0.5","0.5","0.5","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875"
"150525","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"150536","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375"
"150543","0.5625","0.5625","0.5625","0.421875","0.421875","0.421875","0.578125","0.578125","0.578125"
"150568","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125","0.59375","0.59375","0.59375"
"150603","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875"
"150605","0.546875","0.546875","0.546875","0.453125","0.453125","0.453125","0.546875","0.546875","0.546875"
"150617","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.390625","0.390625","0.390625"
"150662","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875"
"150681","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375"
"150691","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875"
"150692","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"150694","0.421875","0.421875","0.421875","0.421875","0.421875","0.421875","0.4375","0.4375","0.4375"
"150715","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.421875","0.421875","0.421875"
"150719","0.3125","0.3125","0.3125","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375"
"150737","0.46875","0.46875","0.46875","0.375","0.375","0.375","0.484375","0.484375","0.484375"
"150745","0.40625","0.40625","0.40625","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"150761","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625","0.4375","0.4375","0.4375"
"150778","0.578125","0.578125","0.578125","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375"
"150785","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.671875","0.671875","0.671875"
"150815","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375"
"150822","0.546875","0.546875","0.546875","0.609375","0.609375","0.609375","0.546875","0.546875","0.546875"
"150857","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"150875","0.46875","0.46875","0.46875","0.40625","0.40625","0.40625","0.46875","0.46875","0.46875"
"150878","0.609375","0.609375","0.609375","0.609375","0.609375","0.609375","0.578125","0.578125","0.578125"
"150881","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625"
"150899","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375"
"150918","0.34375","0.34375","0.34375","0.34375","0.34375","0.34375","0.515625","0.515625","0.515625"
"150936","0.59375","0.59375","0.59375","0.625","0.625","0.625","0.59375","0.59375","0.59375"
"150946","0.46875","0.46875","0.46875","0.40625","0.40625","0.40625","0.5","0.5","0.5"
"150989","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625"
"150995","0.390625","0.390625","0.390625","0.53125","0.53125","0.53125","0.359375","0.359375","0.359375"
"151000","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"151025","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125"
"151028","0.515625","0.515625","0.515625","0.609375","0.609375","0.609375","0.5","0.5","0.5"
"151045","0.515625","0.515625","0.515625","0.625","0.625","0.625","0.53125","0.53125","0.53125"
"151051","0.453125","0.453125","0.453125","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"151053","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625","0.453125","0.453125","0.453125"
"151054","0.671875","0.671875","0.671875","0.625","0.625","0.625","0.59375","0.59375","0.59375"
"151092","0.546875","0.546875","0.546875","0.625","0.625","0.625","0.5","0.5","0.5"
"151125","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.640625","0.640625","0.640625"
"151166","0.375","0.375","0.375","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"151169","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"151221","0.578125","0.578125","0.578125","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375"
"151222","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375"
"151261","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125"
"151304","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"151336","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625"
"151349","0.390625","0.390625","0.390625","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375"
"151374","0.53125","0.53125","0.53125","0.375","0.375","0.375","0.453125","0.453125","0.453125"
"151390","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875"
"151399","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625"
"151422","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125"
"151437","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125"
"151470","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625"
"151474","0.59375","0.59375","0.59375","0.578125","0.578125","0.578125","0.59375","0.59375","0.59375"
"151476","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875"
"151478","0.40625","0.40625","0.40625","0.40625","0.40625","0.40625","0.53125","0.53125","0.53125"
"151480","0.4375","0.4375","0.4375","0.609375","0.609375","0.609375","0.515625","0.515625","0.515625"
"151492","0.546875","0.546875","0.546875","0.609375","0.609375","0.609375","0.5","0.5","0.5"
"151494","0.578125","0.578125","0.578125","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375"
"151497","0.453125","0.453125","0.453125","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"151520","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875"
"151521","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375"
"151556","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"151566","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375","0.34375","0.34375","0.34375"
"151568","0.53125","0.53125","0.53125","0.65625","0.65625","0.65625","0.515625","0.515625","0.515625"
"151618","0.546875","0.546875","0.546875","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875"
"151638","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875","0.59375","0.59375","0.59375"
"151709","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"151715","0.453125","0.453125","0.453125","0.40625","0.40625","0.40625","0.421875","0.421875","0.421875"
"151737","0.421875","0.421875","0.421875","0.40625","0.40625","0.40625","0.390625","0.390625","0.390625"
"151771","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375"
"151774","0.578125","0.578125","0.578125","0.609375","0.609375","0.609375","0.640625","0.640625","0.640625"
"151794","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375"
"151808","0.46875","0.46875","0.46875","0.578125","0.578125","0.578125","0.4375","0.4375","0.4375"
"151831","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375","0.5","0.5","0.5"
"151846","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.421875","0.421875","0.421875"
"151861","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.390625","0.390625","0.390625"
"151871","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"151880","0.421875","0.421875","0.421875","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"151889","0.46875","0.46875","0.46875","0.5","0.5","0.5","0.421875","0.421875","0.421875"
"151912","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375","0.5625","0.5625","0.5625"
"151977","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"151985","0.59375","0.59375","0.59375","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"151997","0.5","0.5","0.5","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125"
"151998","0.34375","0.34375","0.34375","0.40625","0.40625","0.40625","0.46875","0.46875","0.46875"
"152076","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"152082","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"152125","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625"
"152172","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625"
"152187","0.59375","0.59375","0.59375","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"152217","0.375","0.375","0.375","0.4375","0.4375","0.4375","0.5","0.5","0.5"
"152248","0.390625","0.390625","0.390625","0.5","0.5","0.5","0.4375","0.4375","0.4375"
"152261","0.5625","0.5625","0.5625","0.40625","0.40625","0.40625","0.515625","0.515625","0.515625"
"152269","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.46875","0.46875","0.46875"
"152310","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375"
"152345","0.515625","0.515625","0.515625","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375"
"152349","0.421875","0.421875","0.421875","0.5","0.5","0.5","0.59375","0.59375","0.59375"
"152350","0.578125","0.578125","0.578125","0.5625","0.5625","0.5625","0.546875","0.546875","0.546875"
"152353","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"152385","0.390625","0.390625","0.390625","0.4375","0.4375","0.4375","0.5","0.5","0.5"
"152393","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875","0.4375","0.4375","0.4375"
"152396","0.546875","0.546875","0.546875","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625"
"152405","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"152423","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.390625","0.390625","0.390625"
"152432","0.328125","0.328125","0.328125","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"152436","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"152465","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"152499","0.4375","0.4375","0.4375","0.40625","0.40625","0.40625","0.5625","0.5625","0.5625"
"152511","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"152547","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125"
"152581","0.40625","0.40625","0.40625","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"152582","0.59375","0.59375","0.59375","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"152594","0.390625","0.390625","0.390625","0.390625","0.390625","0.390625","0.5","0.5","0.5"
"152628","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125"
"152651","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"152675","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875"
"152678","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625"
"152681","0.46875","0.46875","0.46875","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"152691","0.359375","0.359375","0.359375","0.4375","0.4375","0.4375","0.4375","0.4375","0.4375"
"152707","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375"
"152773","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875","0.421875","0.421875","0.421875"
"152776","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"152779","0.46875","0.46875","0.46875","0.609375","0.609375","0.609375","0.484375","0.484375","0.484375"
"152791","0.46875","0.46875","0.46875","0.5","0.5","0.5","0.640625","0.640625","0.640625"
"152800","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125"
"152816","0.5","0.5","0.5","0.4375","0.4375","0.4375","0.4375","0.4375","0.4375"
"152821","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"152848","0.5","0.5","0.5","0.421875","0.421875","0.421875","0.59375","0.59375","0.59375"
"152899","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.390625","0.390625","0.390625"
"152913","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125","0.59375","0.59375","0.59375"
"152959","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375"
"152989","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"153009","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875"
"153024","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125"
"153075","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"153085","0.375","0.375","0.375","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"153097","0.421875","0.421875","0.421875","0.6875","0.6875","0.6875","0.4375","0.4375","0.4375"
"153130","0.546875","0.546875","0.546875","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"153134","0.453125","0.453125","0.453125","0.578125","0.578125","0.578125","0.4375","0.4375","0.4375"
"153142","0.421875","0.421875","0.421875","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"153174","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125"
"153209","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125"
"153235","0.59375","0.59375","0.59375","0.40625","0.40625","0.40625","0.53125","0.53125","0.53125"
"153239","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"153241","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.421875","0.421875","0.421875"
"153250","0.46875","0.46875","0.46875","0.421875","0.421875","0.421875","0.546875","0.546875","0.546875"
"153260","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"153301","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"153305","0.375","0.375","0.375","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"153308","0.453125","0.453125","0.453125","0.40625","0.40625","0.40625","0.53125","0.53125","0.53125"
"153317","0.65625","0.65625","0.65625","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"153349","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625","0.390625","0.390625","0.390625"
"153355","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875","0.453125","0.453125","0.453125"
"153378","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625"
"153436","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"153486","0.375","0.375","0.375","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"153523","0.359375","0.359375","0.359375","0.453125","0.453125","0.453125","0.53125","0.53125","0.53125"
"153528","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875"
"153558","0.390625","0.390625","0.390625","0.5","0.5","0.5","0.4375","0.4375","0.4375"
"153582","0.53125","0.53125","0.53125","0.59375","0.59375","0.59375","0.609375","0.609375","0.609375"
"153612","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.421875","0.421875","0.421875"
"153646","0.609375","0.609375","0.609375","0.5625","0.5625","0.5625","0.625","0.625","0.625"
"153650","0.4375","0.4375","0.4375","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"153661","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"153672","0.40625","0.40625","0.40625","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"153686","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625"
"153719","0.390625","0.390625","0.390625","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375"
"153724","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.625","0.625","0.625"
"153749","0.59375","0.59375","0.59375","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125"
"153758","0.5625","0.5625","0.5625","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"153759","0.40625","0.40625","0.40625","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125"
"153775","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"153779","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"153798","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125"
"153852","0.453125","0.453125","0.453125","0.53125","0.53125","0.53125","0.5","0.5","0.5"
"153853","0.59375","0.59375","0.59375","0.625","0.625","0.625","0.546875","0.546875","0.546875"
"153890","0.546875","0.546875","0.546875","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875"
"153891","0.625","0.625","0.625","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125"
"153903","0.546875","0.546875","0.546875","0.59375","0.59375","0.59375","0.578125","0.578125","0.578125"
"153920","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375"
"153924","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625"
"153937","0.46875","0.46875","0.46875","0.359375","0.359375","0.359375","0.4375","0.4375","0.4375"
"153976","0.4375","0.4375","0.4375","0.328125","0.328125","0.328125","0.375","0.375","0.375"
"154021","0.59375","0.59375","0.59375","0.40625","0.40625","0.40625","0.46875","0.46875","0.46875"
"154030","0.4375","0.4375","0.4375","0.59375","0.59375","0.59375","0.515625","0.515625","0.515625"
"154036","0.578125","0.578125","0.578125","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375"
