"Step","skilled-sweep-3 - Train/Losses","skilled-sweep-3 - Train/Losses__MIN","skilled-sweep-3 - Train/Losses__MAX","playful-sweep-2 - Train/Losses","playful-sweep-2 - Train/Losses__MIN","playful-sweep-2 - Train/Losses__MAX","prime-sweep-1 - Train/Losses","prime-sweep-1 - Train/Losses__MIN","prime-sweep-1 - Train/Losses__MAX"
"32432","0.544867217540741","0.544867217540741","0.544867217540741","0.5657548308372498","0.5657548308372498","0.5657548308372498","0.5540520548820496","0.5540520548820496","0.5540520548820496"
"32436","0.5438905358314514","0.5438905358314514","0.5438905358314514","0.5663501024246216","0.5663501024246216","0.5663501024246216","0.5543130040168762","0.5543130040168762","0.5543130040168762"
"32470","0.5447741150856018","0.5447741150856018","0.5447741150856018","0.564243733882904","0.564243733882904","0.564243733882904","0.553051233291626","0.553051233291626","0.553051233291626"
"32527","0.542203962802887","0.542203962802887","0.542203962802887","0.5657058954238892","0.5657058954238892","0.5657058954238892","0.5523805022239685","0.5523805022239685","0.5523805022239685"
"32539","0.5431605577468872","0.5431605577468872","0.5431605577468872","0.5641621351242065","0.5641621351242065","0.5641621351242065","0.5528377890586853","0.5528377890586853","0.5528377890586853"
"32558","0.5448406934738159","0.5448406934738159","0.5448406934738159","0.5669351816177368","0.5669351816177368","0.5669351816177368","0.5555716753005981","0.5555716753005981","0.5555716753005981"
"32573","0.5426244139671326","0.5426244139671326","0.5426244139671326","0.5669755935668945","0.5669755935668945","0.5669755935668945","0.5534730553627014","0.5534730553627014","0.5534730553627014"
"32586","0.5450991988182068","0.5450991988182068","0.5450991988182068","0.5652651190757751","0.5652651190757751","0.5652651190757751","0.5545154213905334","0.5545154213905334","0.5545154213905334"
"32592","0.5440186262130737","0.5440186262130737","0.5440186262130737","0.5650219321250916","0.5650219321250916","0.5650219321250916","0.5541451573371887","0.5541451573371887","0.5541451573371887"
"32602","0.5423758625984192","0.5423758625984192","0.5423758625984192","0.5646647810935974","0.5646647810935974","0.5646647810935974","0.5523228645324707","0.5523228645324707","0.5523228645324707"
"32613","0.5440837740898132","0.5440837740898132","0.5440837740898132","0.5646607875823975","0.5646607875823975","0.5646607875823975","0.5548856854438782","0.5548856854438782","0.5548856854438782"
"32627","0.5429807305335999","0.5429807305335999","0.5429807305335999","0.5649266839027405","0.5649266839027405","0.5649266839027405","0.5543658137321472","0.5543658137321472","0.5543658137321472"
"32640","0.5439385175704956","0.5439385175704956","0.5439385175704956","0.5664837956428528","0.5664837956428528","0.5664837956428528","0.5539612770080566","0.5539612770080566","0.5539612770080566"
"32679","0.5435099601745605","0.5435099601745605","0.5435099601745605","0.5637891888618469","0.5637891888618469","0.5637891888618469","0.5538396835327148","0.5538396835327148","0.5538396835327148"
"32692","0.5426172018051147","0.5426172018051147","0.5426172018051147","0.5656865239143372","0.5656865239143372","0.5656865239143372","0.5533502101898193","0.5533502101898193","0.5533502101898193"
"32695","0.5428460240364075","0.5428460240364075","0.5428460240364075","0.5654906034469604","0.5654906034469604","0.5654906034469604","0.5525947213172913","0.5525947213172913","0.5525947213172913"
"32715","0.5426509976387024","0.5426509976387024","0.5426509976387024","0.5652278065681458","0.5652278065681458","0.5652278065681458","0.5530897378921509","0.5530897378921509","0.5530897378921509"
"32722","0.5433134436607361","0.5433134436607361","0.5433134436607361","0.5655310750007629","0.5655310750007629","0.5655310750007629","0.5543580055236816","0.5543580055236816","0.5543580055236816"
"32751","0.544308066368103","0.544308066368103","0.544308066368103","0.5655869245529175","0.5655869245529175","0.5655869245529175","0.5535109639167786","0.5535109639167786","0.5535109639167786"
"32765","0.5428982377052307","0.5428982377052307","0.5428982377052307","0.5652316212654114","0.5652316212654114","0.5652316212654114","0.553963840007782","0.553963840007782","0.553963840007782"
"32770","0.5429714322090149","0.5429714322090149","0.5429714322090149","0.5650768876075745","0.5650768876075745","0.5650768876075745","0.5531783699989319","0.5531783699989319","0.5531783699989319"
"32813","0.5435193777084351","0.5435193777084351","0.5435193777084351","0.565782368183136","0.565782368183136","0.565782368183136","0.5538290143013","0.5538290143013","0.5538290143013"
"32822","0.5462660789489746","0.5462660789489746","0.5462660789489746","0.5651958584785461","0.5651958584785461","0.5651958584785461","0.5532591938972473","0.5532591938972473","0.5532591938972473"
"32842","0.5433236956596375","0.5433236956596375","0.5433236956596375","0.5657926797866821","0.5657926797866821","0.5657926797866821","0.5527252554893494","0.5527252554893494","0.5527252554893494"
"32939","0.5434606671333313","0.5434606671333313","0.5434606671333313","0.565180778503418","0.565180778503418","0.565180778503418","0.5536475777626038","0.5536475777626038","0.5536475777626038"
"32950","0.5431507229804993","0.5431507229804993","0.5431507229804993","0.5653010010719299","0.5653010010719299","0.5653010010719299","0.5535334348678589","0.5535334348678589","0.5535334348678589"
"32951","0.5431628227233887","0.5431628227233887","0.5431628227233887","0.5653455257415771","0.5653455257415771","0.5653455257415771","0.5521682500839233","0.5521682500839233","0.5521682500839233"
"32957","0.5431064367294312","0.5431064367294312","0.5431064367294312","0.5637415051460266","0.5637415051460266","0.5637415051460266","0.5525723695755005","0.5525723695755005","0.5525723695755005"
"32977","0.5443702936172485","0.5443702936172485","0.5443702936172485","0.5652858018875122","0.5652858018875122","0.5652858018875122","0.5536997318267822","0.5536997318267822","0.5536997318267822"
"33016","0.5421686172485352","0.5421686172485352","0.5421686172485352","0.565491259098053","0.565491259098053","0.565491259098053","0.5535238981246948","0.5535238981246948","0.5535238981246948"
"33020","0.5440555214881897","0.5440555214881897","0.5440555214881897","0.5661969780921936","0.5661969780921936","0.5661969780921936","0.552323579788208","0.552323579788208","0.552323579788208"
"33028","0.5432040095329285","0.5432040095329285","0.5432040095329285","0.5651729702949524","0.5651729702949524","0.5651729702949524","0.5530376434326172","0.5530376434326172","0.5530376434326172"
"33051","0.5435836315155029","0.5435836315155029","0.5435836315155029","0.5647779107093811","0.5647779107093811","0.5647779107093811","0.5527058243751526","0.5527058243751526","0.5527058243751526"
"33065","0.5422613024711609","0.5422613024711609","0.5422613024711609","0.5654300451278687","0.5654300451278687","0.5654300451278687","0.5534855723381042","0.5534855723381042","0.5534855723381042"
"33137","0.5440613031387329","0.5440613031387329","0.5440613031387329","0.5647836327552795","0.5647836327552795","0.5647836327552795","0.552352786064148","0.552352786064148","0.552352786064148"
"33155","0.5427855849266052","0.5427855849266052","0.5427855849266052","0.5635721683502197","0.5635721683502197","0.5635721683502197","0.5518565773963928","0.5518565773963928","0.5518565773963928"
"33176","0.5435693860054016","0.5435693860054016","0.5435693860054016","0.5659588575363159","0.5659588575363159","0.5659588575363159","0.5540425181388855","0.5540425181388855","0.5540425181388855"
"33223","0.5431348085403442","0.5431348085403442","0.5431348085403442","0.5658472776412964","0.5658472776412964","0.5658472776412964","0.5523725748062134","0.5523725748062134","0.5523725748062134"
"33231","0.5445976257324219","0.5445976257324219","0.5445976257324219","0.5642080903053284","0.5642080903053284","0.5642080903053284","0.5535295605659485","0.5535295605659485","0.5535295605659485"
"33234","0.5447379350662231","0.5447379350662231","0.5447379350662231","0.5655779838562012","0.5655779838562012","0.5655779838562012","0.5524692535400391","0.5524692535400391","0.5524692535400391"
"33243","0.5439562797546387","0.5439562797546387","0.5439562797546387","0.5642151832580566","0.5642151832580566","0.5642151832580566","0.5528296232223511","0.5528296232223511","0.5528296232223511"
"33269","0.5432111024856567","0.5432111024856567","0.5432111024856567","0.5642684698104858","0.5642684698104858","0.5642684698104858","0.5524023175239563","0.5524023175239563","0.5524023175239563"
"33337","0.5425578355789185","0.5425578355789185","0.5425578355789185","0.5649884939193726","0.5649884939193726","0.5649884939193726","0.5531315207481384","0.5531315207481384","0.5531315207481384"
"33356","0.542885422706604","0.542885422706604","0.542885422706604","0.5653278827667236","0.5653278827667236","0.5653278827667236","0.5529770851135254","0.5529770851135254","0.5529770851135254"
"33370","0.543967604637146","0.543967604637146","0.543967604637146","0.5647379159927368","0.5647379159927368","0.5647379159927368","0.5531495809555054","0.5531495809555054","0.5531495809555054"
"33388","0.5441054701805115","0.5441054701805115","0.5441054701805115","0.5648941397666931","0.5648941397666931","0.5648941397666931","0.5521750450134277","0.5521750450134277","0.5521750450134277"
"33412","0.5419115424156189","0.5419115424156189","0.5419115424156189","0.5645233988761902","0.5645233988761902","0.5645233988761902","0.5513635873794556","0.5513635873794556","0.5513635873794556"
"33432","0.5434419512748718","0.5434419512748718","0.5434419512748718","0.5643146634101868","0.5643146634101868","0.5643146634101868","0.5534384250640869","0.5534384250640869","0.5534384250640869"
"33433","0.5433753728866577","0.5433753728866577","0.5433753728866577","0.5667400360107422","0.5667400360107422","0.5667400360107422","0.5501140356063843","0.5501140356063843","0.5501140356063843"
"33443","0.5428887605667114","0.5428887605667114","0.5428887605667114","0.5662751197814941","0.5662751197814941","0.5662751197814941","0.553523600101471","0.553523600101471","0.553523600101471"
"33448","0.5449199080467224","0.5449199080467224","0.5449199080467224","0.5647958517074585","0.5647958517074585","0.5647958517074585","0.5538933277130127","0.5538933277130127","0.5538933277130127"
"33451","0.5444443821907043","0.5444443821907043","0.5444443821907043","0.5637291073799133","0.5637291073799133","0.5637291073799133","0.5532341003417969","0.5532341003417969","0.5532341003417969"
"33459","0.5433619618415833","0.5433619618415833","0.5433619618415833","0.5662621259689331","0.5662621259689331","0.5662621259689331","0.5528513193130493","0.5528513193130493","0.5528513193130493"
"33495","0.5414684414863586","0.5414684414863586","0.5414684414863586","0.5650326013565063","0.5650326013565063","0.5650326013565063","0.550260066986084","0.550260066986084","0.550260066986084"
"33516","0.5432142615318298","0.5432142615318298","0.5432142615318298","0.5671243667602539","0.5671243667602539","0.5671243667602539","0.5528605580329895","0.5528605580329895","0.5528605580329895"
"33545","0.5430771112442017","0.5430771112442017","0.5430771112442017","0.5652785897254944","0.5652785897254944","0.5652785897254944","0.5526096820831299","0.5526096820831299","0.5526096820831299"
"33585","0.5427947640419006","0.5427947640419006","0.5427947640419006","0.5663095116615295","0.5663095116615295","0.5663095116615295","0.552686333656311","0.552686333656311","0.552686333656311"
"33607","0.5422466993331909","0.5422466993331909","0.5422466993331909","0.5636284947395325","0.5636284947395325","0.5636284947395325","0.5515314340591431","0.5515314340591431","0.5515314340591431"
"33609","0.5423623919487","0.5423623919487","0.5423623919487","0.5654351115226746","0.5654351115226746","0.5654351115226746","0.5526138544082642","0.5526138544082642","0.5526138544082642"
"33632","0.5422759652137756","0.5422759652137756","0.5422759652137756","0.564367413520813","0.564367413520813","0.564367413520813","0.5531783699989319","0.5531783699989319","0.5531783699989319"
"33651","0.5446844696998596","0.5446844696998596","0.5446844696998596","0.5660092830657959","0.5660092830657959","0.5660092830657959","0.5522688031196594","0.5522688031196594","0.5522688031196594"
"33660","0.5421553254127502","0.5421553254127502","0.5421553254127502","0.5636056065559387","0.5636056065559387","0.5636056065559387","0.5513231754302979","0.5513231754302979","0.5513231754302979"
"33661","0.5442057847976685","0.5442057847976685","0.5442057847976685","0.5640348196029663","0.5640348196029663","0.5640348196029663","0.5514770150184631","0.5514770150184631","0.5514770150184631"
"33667","0.5440219640731812","0.5440219640731812","0.5440219640731812","0.5643414855003357","0.5643414855003357","0.5643414855003357","0.5513378977775574","0.5513378977775574","0.5513378977775574"
"33680","0.5444369316101074","0.5444369316101074","0.5444369316101074","0.5642232298851013","0.5642232298851013","0.5642232298851013","0.551030695438385","0.551030695438385","0.551030695438385"
"33754","0.5430455803871155","0.5430455803871155","0.5430455803871155","0.5649005174636841","0.5649005174636841","0.5649005174636841","0.552863359451294","0.552863359451294","0.552863359451294"
"33773","0.5421755313873291","0.5421755313873291","0.5421755313873291","0.5645896196365356","0.5645896196365356","0.5645896196365356","0.5506442189216614","0.5506442189216614","0.5506442189216614"
"33820","0.5432174801826477","0.5432174801826477","0.5432174801826477","0.566622793674469","0.566622793674469","0.566622793674469","0.5536836981773376","0.5536836981773376","0.5536836981773376"
"33826","0.542665421962738","0.542665421962738","0.542665421962738","0.5635154247283936","0.5635154247283936","0.5635154247283936","0.551398754119873","0.551398754119873","0.551398754119873"
"33827","0.5441460609436035","0.5441460609436035","0.5441460609436035","0.5637243986129761","0.5637243986129761","0.5637243986129761","0.5502284169197083","0.5502284169197083","0.5502284169197083"
"33887","0.5443419814109802","0.5443419814109802","0.5443419814109802","0.5631454586982727","0.5631454586982727","0.5631454586982727","0.5516912341117859","0.5516912341117859","0.5516912341117859"
"33892","0.5441624522209167","0.5441624522209167","0.5441624522209167","0.5626360177993774","0.5626360177993774","0.5626360177993774","0.5525197386741638","0.5525197386741638","0.5525197386741638"
"33900","0.5430107712745667","0.5430107712745667","0.5430107712745667","0.5640622973442078","0.5640622973442078","0.5640622973442078","0.5511258840560913","0.5511258840560913","0.5511258840560913"
"33908","0.5432857871055603","0.5432857871055603","0.5432857871055603","0.5636171102523804","0.5636171102523804","0.5636171102523804","0.549410343170166","0.549410343170166","0.549410343170166"
"33948","0.5432693362236023","0.5432693362236023","0.5432693362236023","0.5628977417945862","0.5628977417945862","0.5628977417945862","0.5526013374328613","0.5526013374328613","0.5526013374328613"
"33999","0.5427194237709045","0.5427194237709045","0.5427194237709045","0.5640466809272766","0.5640466809272766","0.5640466809272766","0.5508146286010742","0.5508146286010742","0.5508146286010742"
"34007","0.5427124500274658","0.5427124500274658","0.5427124500274658","0.5645291805267334","0.5645291805267334","0.5645291805267334","0.550311803817749","0.550311803817749","0.550311803817749"
"34022","0.5436195135116577","0.5436195135116577","0.5436195135116577","0.5640764236450195","0.5640764236450195","0.5640764236450195","0.5528368353843689","0.5528368353843689","0.5528368353843689"
"34031","0.5443873405456543","0.5443873405456543","0.5443873405456543","0.5626704096794128","0.5626704096794128","0.5626704096794128","0.5520838499069214","0.5520838499069214","0.5520838499069214"
"34046","0.5425245761871338","0.5425245761871338","0.5425245761871338","0.5625795125961304","0.5625795125961304","0.5625795125961304","0.5508458018302917","0.5508458018302917","0.5508458018302917"
"34061","0.5435019731521606","0.5435019731521606","0.5435019731521606","0.5630634427070618","0.5630634427070618","0.5630634427070618","0.5501164197921753","0.5501164197921753","0.5501164197921753"
"34108","0.5431424975395203","0.5431424975395203","0.5431424975395203","0.5626590251922607","0.5626590251922607","0.5626590251922607","0.5514353513717651","0.5514353513717651","0.5514353513717651"
"34109","0.5434255003929138","0.5434255003929138","0.5434255003929138","0.5647915005683899","0.5647915005683899","0.5647915005683899","0.550135612487793","0.550135612487793","0.550135612487793"
"34129","0.5435501933097839","0.5435501933097839","0.5435501933097839","0.5629720687866211","0.5629720687866211","0.5629720687866211","0.5508175492286682","0.5508175492286682","0.5508175492286682"
"34158","0.5431177020072937","0.5431177020072937","0.5431177020072937","0.5634448528289795","0.5634448528289795","0.5634448528289795","0.5505295395851135","0.5505295395851135","0.5505295395851135"
"34183","0.54318767786026","0.54318767786026","0.54318767786026","0.5634972453117371","0.5634972453117371","0.5634972453117371","0.5483195781707764","0.5483195781707764","0.5483195781707764"
"34207","0.5434219837188721","0.5434219837188721","0.5434219837188721","0.5615475177764893","0.5615475177764893","0.5615475177764893","0.5501296520233154","0.5501296520233154","0.5501296520233154"
"34229","0.5435336828231812","0.5435336828231812","0.5435336828231812","0.5607853531837463","0.5607853531837463","0.5607853531837463","0.5508947372436523","0.5508947372436523","0.5508947372436523"
"34230","0.5445558428764343","0.5445558428764343","0.5445558428764343","0.5628138184547424","0.5628138184547424","0.5628138184547424","0.5494828224182129","0.5494828224182129","0.5494828224182129"
"34232","0.5437008142471313","0.5437008142471313","0.5437008142471313","0.5629720091819763","0.5629720091819763","0.5629720091819763","0.5506430268287659","0.5506430268287659","0.5506430268287659"
"34248","0.5448273420333862","0.5448273420333862","0.5448273420333862","0.5629715323448181","0.5629715323448181","0.5629715323448181","0.5507732629776001","0.5507732629776001","0.5507732629776001"
"34265","0.5432663559913635","0.5432663559913635","0.5432663559913635","0.5630288124084473","0.5630288124084473","0.5630288124084473","0.549871563911438","0.549871563911438","0.549871563911438"
"34294","0.542936384677887","0.542936384677887","0.542936384677887","0.5615836977958679","0.5615836977958679","0.5615836977958679","0.5502511262893677","0.5502511262893677","0.5502511262893677"
"34302","0.5436046123504639","0.5436046123504639","0.5436046123504639","0.5622443556785583","0.5622443556785583","0.5622443556785583","0.5494655966758728","0.5494655966758728","0.5494655966758728"
"34343","0.5425940155982971","0.5425940155982971","0.5425940155982971","0.5618911385536194","0.5618911385536194","0.5618911385536194","0.549666166305542","0.549666166305542","0.549666166305542"
"34365","0.5425572395324707","0.5425572395324707","0.5425572395324707","0.5616721510887146","0.5616721510887146","0.5616721510887146","0.5491662621498108","0.5491662621498108","0.5491662621498108"
"34393","0.5419235229492188","0.5419235229492188","0.5419235229492188","0.5618835091590881","0.5618835091590881","0.5618835091590881","0.5481632351875305","0.5481632351875305","0.5481632351875305"
"34442","0.5429415702819824","0.5429415702819824","0.5429415702819824","0.5609180331230164","0.5609180331230164","0.5609180331230164","0.5499582290649414","0.5499582290649414","0.5499582290649414"
"34445","0.5434980988502502","0.5434980988502502","0.5434980988502502","0.5604987740516663","0.5604987740516663","0.5604987740516663","0.5481194257736206","0.5481194257736206","0.5481194257736206"
"34448","0.5426841378211975","0.5426841378211975","0.5426841378211975","0.5602431297302246","0.5602431297302246","0.5602431297302246","0.54902583360672","0.54902583360672","0.54902583360672"
"34494","0.5430306792259216","0.5430306792259216","0.5430306792259216","0.561466634273529","0.561466634273529","0.561466634273529","0.5469488501548767","0.5469488501548767","0.5469488501548767"
"34499","0.5446454286575317","0.5446454286575317","0.5446454286575317","0.5619155764579773","0.5619155764579773","0.5619155764579773","0.549330472946167","0.549330472946167","0.549330472946167"
"34503","0.5428445935249329","0.5428445935249329","0.5428445935249329","0.5618875622749329","0.5618875622749329","0.5618875622749329","0.5476534962654114","0.5476534962654114","0.5476534962654114"
"34504","0.5428050756454468","0.5428050756454468","0.5428050756454468","0.5603765249252319","0.5603765249252319","0.5603765249252319","0.5487634539604187","0.5487634539604187","0.5487634539604187"
"34507","0.5437614917755127","0.5437614917755127","0.5437614917755127","0.56085604429245","0.56085604429245","0.56085604429245","0.5494213104248047","0.5494213104248047","0.5494213104248047"
"34525","0.5436124801635742","0.5436124801635742","0.5436124801635742","0.5599476099014282","0.5599476099014282","0.5599476099014282","0.5498310923576355","0.5498310923576355","0.5498310923576355"
"34544","0.5438442230224609","0.5438442230224609","0.5438442230224609","0.5598112940788269","0.5598112940788269","0.5598112940788269","0.5484945178031921","0.5484945178031921","0.5484945178031921"
"34549","0.5430490970611572","0.5430490970611572","0.5430490970611572","0.5611785650253296","0.5611785650253296","0.5611785650253296","0.5467990636825562","0.5467990636825562","0.5467990636825562"
"34561","0.5429980754852295","0.5429980754852295","0.5429980754852295","0.560817539691925","0.560817539691925","0.560817539691925","0.5478793978691101","0.5478793978691101","0.5478793978691101"
"34577","0.5417019128799438","0.5417019128799438","0.5417019128799438","0.5605212450027466","0.5605212450027466","0.5605212450027466","0.5483806729316711","0.5483806729316711","0.5483806729316711"
"34590","0.5446460843086243","0.5446460843086243","0.5446460843086243","0.5614284873008728","0.5614284873008728","0.5614284873008728","0.549660861492157","0.549660861492157","0.549660861492157"
"34643","0.5445188879966736","0.5445188879966736","0.5445188879966736","0.5606269836425781","0.5606269836425781","0.5606269836425781","0.549683690071106","0.549683690071106","0.549683690071106"
"34644","0.5445612072944641","0.5445612072944641","0.5445612072944641","0.5598140358924866","0.5598140358924866","0.5598140358924866","0.5502972602844238","0.5502972602844238","0.5502972602844238"
"34646","0.5417352318763733","0.5417352318763733","0.5417352318763733","0.5607542991638184","0.5607542991638184","0.5607542991638184","0.5486527681350708","0.5486527681350708","0.5486527681350708"
"34700","0.543038010597229","0.543038010597229","0.543038010597229","0.5600677728652954","0.5600677728652954","0.5600677728652954","0.5479497909545898","0.5479497909545898","0.5479497909545898"
"34704","0.5452068448066711","0.5452068448066711","0.5452068448066711","0.559719979763031","0.559719979763031","0.559719979763031","0.5474327206611633","0.5474327206611633","0.5474327206611633"
"34716","0.5430857539176941","0.5430857539176941","0.5430857539176941","0.5607783198356628","0.5607783198356628","0.5607783198356628","0.5488173961639404","0.5488173961639404","0.5488173961639404"
"34736","0.5418676137924194","0.5418676137924194","0.5418676137924194","0.5583212971687317","0.5583212971687317","0.5583212971687317","0.5474652051925659","0.5474652051925659","0.5474652051925659"
"34801","0.5445536375045776","0.5445536375045776","0.5445536375045776","0.5607078671455383","0.5607078671455383","0.5607078671455383","0.5477967262268066","0.5477967262268066","0.5477967262268066"
"34842","0.5424184203147888","0.5424184203147888","0.5424184203147888","0.5594673156738281","0.5594673156738281","0.5594673156738281","0.5457137227058411","0.5457137227058411","0.5457137227058411"
"34872","0.5436059236526489","0.5436059236526489","0.5436059236526489","0.5604550242424011","0.5604550242424011","0.5604550242424011","0.5470876097679138","0.5470876097679138","0.5470876097679138"
"34887","0.5438777804374695","0.5438777804374695","0.5438777804374695","0.561980128288269","0.561980128288269","0.561980128288269","0.5493979454040527","0.5493979454040527","0.5493979454040527"
"34898","0.5424334406852722","0.5424334406852722","0.5424334406852722","0.5609826445579529","0.5609826445579529","0.5609826445579529","0.5468597412109375","0.5468597412109375","0.5468597412109375"
"34903","0.5432540774345398","0.5432540774345398","0.5432540774345398","0.5607832074165344","0.5607832074165344","0.5607832074165344","0.547941267490387","0.547941267490387","0.547941267490387"
"34921","0.5429579615592957","0.5429579615592957","0.5429579615592957","0.5566643476486206","0.5566643476486206","0.5566643476486206","0.5464528799057007","0.5464528799057007","0.5464528799057007"
"34928","0.5443211197853088","0.5443211197853088","0.5443211197853088","0.5602325201034546","0.5602325201034546","0.5602325201034546","0.5474058985710144","0.5474058985710144","0.5474058985710144"
"34954","0.5439700484275818","0.5439700484275818","0.5439700484275818","0.5582444667816162","0.5582444667816162","0.5582444667816162","0.5467785596847534","0.5467785596847534","0.5467785596847534"
"34960","0.5436995029449463","0.5436995029449463","0.5436995029449463","0.558120846748352","0.558120846748352","0.558120846748352","0.5484476685523987","0.5484476685523987","0.5484476685523987"
"34968","0.5436933040618896","0.5436933040618896","0.5436933040618896","0.5593991279602051","0.5593991279602051","0.5593991279602051","0.5473588705062866","0.5473588705062866","0.5473588705062866"
"34989","0.5428662896156311","0.5428662896156311","0.5428662896156311","0.5580703020095825","0.5580703020095825","0.5580703020095825","0.5473206043243408","0.5473206043243408","0.5473206043243408"
"35004","0.544463038444519","0.544463038444519","0.544463038444519","0.5586185455322266","0.5586185455322266","0.5586185455322266","0.5482580661773682","0.5482580661773682","0.5482580661773682"
"35011","0.5432149767875671","0.5432149767875671","0.5432149767875671","0.5578659772872925","0.5578659772872925","0.5578659772872925","0.5468277931213379","0.5468277931213379","0.5468277931213379"
"35031","0.5437613129615784","0.5437613129615784","0.5437613129615784","0.5592572093009949","0.5592572093009949","0.5592572093009949","0.5463919043540955","0.5463919043540955","0.5463919043540955"
"35053","0.5421545505523682","0.5421545505523682","0.5421545505523682","0.5570783615112305","0.5570783615112305","0.5570783615112305","0.5458200573921204","0.5458200573921204","0.5458200573921204"
"35066","0.5424124002456665","0.5424124002456665","0.5424124002456665","0.5589918494224548","0.5589918494224548","0.5589918494224548","0.5470981001853943","0.5470981001853943","0.5470981001853943"
"35069","0.5419386625289917","0.5419386625289917","0.5419386625289917","0.5576408505439758","0.5576408505439758","0.5576408505439758","0.5453659296035767","0.5453659296035767","0.5453659296035767"
"35107","0.5426844954490662","0.5426844954490662","0.5426844954490662","0.5578711032867432","0.5578711032867432","0.5578711032867432","0.5468195676803589","0.5468195676803589","0.5468195676803589"
"35112","0.5428400635719299","0.5428400635719299","0.5428400635719299","0.5581458210945129","0.5581458210945129","0.5581458210945129","0.5455425977706909","0.5455425977706909","0.5455425977706909"
"35116","0.5437539219856262","0.5437539219856262","0.5437539219856262","0.5593822002410889","0.5593822002410889","0.5593822002410889","0.546247661113739","0.546247661113739","0.546247661113739"
"35120","0.5421281456947327","0.5421281456947327","0.5421281456947327","0.559171199798584","0.559171199798584","0.559171199798584","0.5465471148490906","0.5465471148490906","0.5465471148490906"
"35153","0.5422562956809998","0.5422562956809998","0.5422562956809998","0.5585857629776001","0.5585857629776001","0.5585857629776001","0.5475488305091858","0.5475488305091858","0.5475488305091858"
"35175","0.5430518388748169","0.5430518388748169","0.5430518388748169","0.5581125020980835","0.5581125020980835","0.5581125020980835","0.5473572015762329","0.5473572015762329","0.5473572015762329"
"35202","0.5425405502319336","0.5425405502319336","0.5425405502319336","0.5587641000747681","0.5587641000747681","0.5587641000747681","0.5469710230827332","0.5469710230827332","0.5469710230827332"
"35214","0.5434898734092712","0.5434898734092712","0.5434898734092712","0.5583646893501282","0.5583646893501282","0.5583646893501282","0.548048198223114","0.548048198223114","0.548048198223114"
"35221","0.5429769158363342","0.5429769158363342","0.5429769158363342","0.5575337409973145","0.5575337409973145","0.5575337409973145","0.547246515750885","0.547246515750885","0.547246515750885"
"35228","0.5454710721969604","0.5454710721969604","0.5454710721969604","0.5588467121124268","0.5588467121124268","0.5588467121124268","0.5461379289627075","0.5461379289627075","0.5461379289627075"
"35233","0.5439436435699463","0.5439436435699463","0.5439436435699463","0.5595718622207642","0.5595718622207642","0.5595718622207642","0.548265814781189","0.548265814781189","0.548265814781189"
"35256","0.5426257848739624","0.5426257848739624","0.5426257848739624","0.5563384294509888","0.5563384294509888","0.5563384294509888","0.5460650324821472","0.5460650324821472","0.5460650324821472"
"35260","0.543641209602356","0.543641209602356","0.543641209602356","0.5602197647094727","0.5602197647094727","0.5602197647094727","0.5486154556274414","0.5486154556274414","0.5486154556274414"
"35265","0.5416929125785828","0.5416929125785828","0.5416929125785828","0.5586883425712585","0.5586883425712585","0.5586883425712585","0.5451682806015015","0.5451682806015015","0.5451682806015015"
"35276","0.5441964864730835","0.5441964864730835","0.5441964864730835","0.5591709613800049","0.5591709613800049","0.5591709613800049","0.5460357666015625","0.5460357666015625","0.5460357666015625"
"35298","0.5423809885978699","0.5423809885978699","0.5423809885978699","0.5572777390480042","0.5572777390480042","0.5572777390480042","0.5467826128005981","0.5467826128005981","0.5467826128005981"
"35306","0.5430651307106018","0.5430651307106018","0.5430651307106018","0.559290885925293","0.559290885925293","0.559290885925293","0.5455589294433594","0.5455589294433594","0.5455589294433594"
"35308","0.5433433055877686","0.5433433055877686","0.5433433055877686","0.5584327578544617","0.5584327578544617","0.5584327578544617","0.548259973526001","0.548259973526001","0.548259973526001"
"35332","0.543018102645874","0.543018102645874","0.543018102645874","0.5580850839614868","0.5580850839614868","0.5580850839614868","0.5491891503334045","0.5491891503334045","0.5491891503334045"
"35349","0.5430268049240112","0.5430268049240112","0.5430268049240112","0.5574684143066406","0.5574684143066406","0.5574684143066406","0.5459910035133362","0.5459910035133362","0.5459910035133362"
"35359","0.5439699292182922","0.5439699292182922","0.5439699292182922","0.5587812662124634","0.5587812662124634","0.5587812662124634","0.5463233590126038","0.5463233590126038","0.5463233590126038"
"35377","0.5421642661094666","0.5421642661094666","0.5421642661094666","0.5563984513282776","0.5563984513282776","0.5563984513282776","0.5455055832862854","0.5455055832862854","0.5455055832862854"
"35414","0.5417485237121582","0.5417485237121582","0.5417485237121582","0.5573326945304871","0.5573326945304871","0.5573326945304871","0.5460143685340881","0.5460143685340881","0.5460143685340881"
"35419","0.5434431433677673","0.5434431433677673","0.5434431433677673","0.5584030151367188","0.5584030151367188","0.5584030151367188","0.5447683930397034","0.5447683930397034","0.5447683930397034"
"35427","0.5439886450767517","0.5439886450767517","0.5439886450767517","0.5593677163124084","0.5593677163124084","0.5593677163124084","0.5466321110725403","0.5466321110725403","0.5466321110725403"
"35475","0.542603075504303","0.542603075504303","0.542603075504303","0.5592584609985352","0.5592584609985352","0.5592584609985352","0.5464533567428589","0.5464533567428589","0.5464533567428589"
