"Step","kan_10_5_splendid-sweep-1 - Train/Losses_every_step","kan_10_5_splendid-sweep-1 - Train/Losses_every_step__MIN","kan_10_5_splendid-sweep-1 - Train/Losses_every_step__MAX"
"25591","0.47105616331100464","0.47105616331100464","0.47105616331100464"
"25625","0.4714645743370056","0.4714645743370056","0.4714645743370056"
"25639","0.46846407651901245","0.46846407651901245","0.46846407651901245"
"25652","0.4668906629085541","0.4668906629085541","0.4668906629085541"
"25669","0.47321805357933044","0.47321805357933044","0.47321805357933044"
"25678","0.46669143438339233","0.46669143438339233","0.46669143438339233"
"25682","0.47618502378463745","0.47618502378463745","0.47618502378463745"
"25692","0.4754154682159424","0.4754154682159424","0.4754154682159424"
"25694","0.4776654541492462","0.4776654541492462","0.4776654541492462"
"25705","0.47177034616470337","0.47177034616470337","0.47177034616470337"
"25729","0.46996569633483887","0.46996569633483887","0.46996569633483887"
"25732","0.4713466167449951","0.4713466167449951","0.4713466167449951"
"25739","0.46880340576171875","0.46880340576171875","0.46880340576171875"
"25750","0.47060054540634155","0.47060054540634155","0.47060054540634155"
"25757","0.47253766655921936","0.47253766655921936","0.47253766655921936"
"25758","0.46820956468582153","0.46820956468582153","0.46820956468582153"
"25763","0.4760100245475769","0.4760100245475769","0.4760100245475769"
"25764","0.4751647710800171","0.4751647710800171","0.4751647710800171"
"25773","0.46948885917663574","0.46948885917663574","0.46948885917663574"
"25774","0.4667988419532776","0.4667988419532776","0.4667988419532776"
"25784","0.4678618609905243","0.4678618609905243","0.4678618609905243"
"25790","0.47425147891044617","0.47425147891044617","0.47425147891044617"
"25804","0.46908876299858093","0.46908876299858093","0.46908876299858093"
"25814","0.4711613953113556","0.4711613953113556","0.4711613953113556"
"25821","0.47060173749923706","0.47060173749923706","0.47060173749923706"
"25835","0.4772815704345703","0.4772815704345703","0.4772815704345703"
"25845","0.48253509402275085","0.48253509402275085","0.48253509402275085"
"25849","0.46869826316833496","0.46869826316833496","0.46869826316833496"
"25870","0.4756869673728943","0.4756869673728943","0.4756869673728943"
"25896","0.4716283082962036","0.4716283082962036","0.4716283082962036"
"25898","0.4691864550113678","0.4691864550113678","0.4691864550113678"
"25911","0.4669882655143738","0.4669882655143738","0.4669882655143738"
"25924","0.46715494990348816","0.46715494990348816","0.46715494990348816"
"25925","0.4708842933177948","0.4708842933177948","0.4708842933177948"
"25931","0.46575218439102173","0.46575218439102173","0.46575218439102173"
"25937","0.469277948141098","0.469277948141098","0.469277948141098"
"25942","0.46942275762557983","0.46942275762557983","0.46942275762557983"
"25957","0.46590912342071533","0.46590912342071533","0.46590912342071533"
"25960","0.4687543511390686","0.4687543511390686","0.4687543511390686"
"25963","0.46946531534194946","0.46946531534194946","0.46946531534194946"
"25965","0.4717668890953064","0.4717668890953064","0.4717668890953064"
"25970","0.47017908096313477","0.47017908096313477","0.47017908096313477"
"26018","0.4762006402015686","0.4762006402015686","0.4762006402015686"
"26028","0.4719897210597992","0.4719897210597992","0.4719897210597992"
"26081","0.472420334815979","0.472420334815979","0.472420334815979"
"26084","0.4696146547794342","0.4696146547794342","0.4696146547794342"
"26093","0.4668278992176056","0.4668278992176056","0.4668278992176056"
"26105","0.4702625870704651","0.4702625870704651","0.4702625870704651"
"26114","0.47313448786735535","0.47313448786735535","0.47313448786735535"
"26120","0.46794426441192627","0.46794426441192627","0.46794426441192627"
"26131","0.4653151333332062","0.4653151333332062","0.4653151333332062"
"26154","0.470061719417572","0.470061719417572","0.470061719417572"
"26158","0.4693107008934021","0.4693107008934021","0.4693107008934021"
"26168","0.4675293564796448","0.4675293564796448","0.4675293564796448"
"26226","0.469448447227478","0.469448447227478","0.469448447227478"
"26252","0.4685637056827545","0.4685637056827545","0.4685637056827545"
"26265","0.47296246886253357","0.47296246886253357","0.47296246886253357"
"26306","0.46903982758522034","0.46903982758522034","0.46903982758522034"
"26310","0.4729151129722595","0.4729151129722595","0.4729151129722595"
"26331","0.4681617319583893","0.4681617319583893","0.4681617319583893"
"26332","0.47249549627304077","0.47249549627304077","0.47249549627304077"
"26342","0.4708225727081299","0.4708225727081299","0.4708225727081299"
"26347","0.47438979148864746","0.47438979148864746","0.47438979148864746"
"26364","0.46722787618637085","0.46722787618637085","0.46722787618637085"
"26376","0.4668214023113251","0.4668214023113251","0.4668214023113251"
"26382","0.4678393602371216","0.4678393602371216","0.4678393602371216"
"26386","0.46862441301345825","0.46862441301345825","0.46862441301345825"
"26392","0.4661032557487488","0.4661032557487488","0.4661032557487488"
"26397","0.4642973840236664","0.4642973840236664","0.4642973840236664"
"26410","0.47354811429977417","0.47354811429977417","0.47354811429977417"
"26422","0.46828722953796387","0.46828722953796387","0.46828722953796387"
"26430","0.46979373693466187","0.46979373693466187","0.46979373693466187"
"26452","0.466586172580719","0.466586172580719","0.466586172580719"
"26463","0.4679223597049713","0.4679223597049713","0.4679223597049713"
"26481","0.46557581424713135","0.46557581424713135","0.46557581424713135"
"26482","0.4704820513725281","0.4704820513725281","0.4704820513725281"
"26501","0.4671900272369385","0.4671900272369385","0.4671900272369385"
"26509","0.46928513050079346","0.46928513050079346","0.46928513050079346"
"26528","0.468082070350647","0.468082070350647","0.468082070350647"
"26545","0.46683818101882935","0.46683818101882935","0.46683818101882935"
"26546","0.46610358357429504","0.46610358357429504","0.46610358357429504"
"26556","0.46571967005729675","0.46571967005729675","0.46571967005729675"
"26590","0.46428465843200684","0.46428465843200684","0.46428465843200684"
"26597","0.4631911516189575","0.4631911516189575","0.4631911516189575"
"26601","0.4697439670562744","0.4697439670562744","0.4697439670562744"
"26624","0.4691668748855591","0.4691668748855591","0.4691668748855591"
"26625","0.4708543121814728","0.4708543121814728","0.4708543121814728"
"26627","0.46982789039611816","0.46982789039611816","0.46982789039611816"
"26628","0.4688718318939209","0.4688718318939209","0.4688718318939209"
"26662","0.47158730030059814","0.47158730030059814","0.47158730030059814"
"26685","0.4675259590148926","0.4675259590148926","0.4675259590148926"
"26693","0.46625083684921265","0.46625083684921265","0.46625083684921265"
"26707","0.47508519887924194","0.47508519887924194","0.47508519887924194"
"26708","0.46984148025512695","0.46984148025512695","0.46984148025512695"
"26736","0.4701334536075592","0.4701334536075592","0.4701334536075592"
"26737","0.4678323268890381","0.4678323268890381","0.4678323268890381"
"26752","0.47062668204307556","0.47062668204307556","0.47062668204307556"
"26758","0.4691157937049866","0.4691157937049866","0.4691157937049866"
"26762","0.4736858606338501","0.4736858606338501","0.4736858606338501"
"26776","0.46778854727745056","0.46778854727745056","0.46778854727745056"
"26833","0.46762698888778687","0.46762698888778687","0.46762698888778687"
"26836","0.4709504246711731","0.4709504246711731","0.4709504246711731"
"26861","0.46414339542388916","0.46414339542388916","0.46414339542388916"
"26876","0.4645625948905945","0.4645625948905945","0.4645625948905945"
"26887","0.4659903943538666","0.4659903943538666","0.4659903943538666"
"26890","0.46866196393966675","0.46866196393966675","0.46866196393966675"
"26944","0.46491268277168274","0.46491268277168274","0.46491268277168274"
"26951","0.46533501148223877","0.46533501148223877","0.46533501148223877"
"26958","0.46386051177978516","0.46386051177978516","0.46386051177978516"
"26980","0.46702200174331665","0.46702200174331665","0.46702200174331665"
"26989","0.4673672914505005","0.4673672914505005","0.4673672914505005"
"27032","0.4679383933544159","0.4679383933544159","0.4679383933544159"
"27045","0.46751976013183594","0.46751976013183594","0.46751976013183594"
"27084","0.46430981159210205","0.46430981159210205","0.46430981159210205"
"27086","0.47028878331184387","0.47028878331184387","0.47028878331184387"
"27103","0.4669090509414673","0.4669090509414673","0.4669090509414673"
"27127","0.46486881375312805","0.46486881375312805","0.46486881375312805"
"27141","0.4663199782371521","0.4663199782371521","0.4663199782371521"
"27191","0.4701257348060608","0.4701257348060608","0.4701257348060608"
"27199","0.47053200006484985","0.47053200006484985","0.47053200006484985"
"27200","0.46689319610595703","0.46689319610595703","0.46689319610595703"
"27203","0.4677329659461975","0.4677329659461975","0.4677329659461975"
"27208","0.4724186062812805","0.4724186062812805","0.4724186062812805"
"27213","0.4693787097930908","0.4693787097930908","0.4693787097930908"
"27216","0.4750717282295227","0.4750717282295227","0.4750717282295227"
"27224","0.4705149233341217","0.4705149233341217","0.4705149233341217"
"27251","0.46465232968330383","0.46465232968330383","0.46465232968330383"
"27262","0.4717332720756531","0.4717332720756531","0.4717332720756531"
"27272","0.4661997854709625","0.4661997854709625","0.4661997854709625"
"27286","0.4672124683856964","0.4672124683856964","0.4672124683856964"
"27304","0.47049710154533386","0.47049710154533386","0.47049710154533386"
"27336","0.46505802869796753","0.46505802869796753","0.46505802869796753"
"27350","0.46569377183914185","0.46569377183914185","0.46569377183914185"
"27372","0.47222328186035156","0.47222328186035156","0.47222328186035156"
"27391","0.46149587631225586","0.46149587631225586","0.46149587631225586"
"27395","0.46495872735977173","0.46495872735977173","0.46495872735977173"
"27414","0.46498411893844604","0.46498411893844604","0.46498411893844604"
"27432","0.4643869996070862","0.4643869996070862","0.4643869996070862"
"27442","0.4656594395637512","0.4656594395637512","0.4656594395637512"
"27445","0.46887412667274475","0.46887412667274475","0.46887412667274475"
"27457","0.4650917053222656","0.4650917053222656","0.4650917053222656"
"27463","0.4637484848499298","0.4637484848499298","0.4637484848499298"
"27466","0.4681023359298706","0.4681023359298706","0.4681023359298706"
"27469","0.46412914991378784","0.46412914991378784","0.46412914991378784"
"27476","0.4659559428691864","0.4659559428691864","0.4659559428691864"
"27479","0.46761763095855713","0.46761763095855713","0.46761763095855713"
"27493","0.4621760845184326","0.4621760845184326","0.4621760845184326"
"27505","0.46700018644332886","0.46700018644332886","0.46700018644332886"
"27508","0.4619781970977783","0.4619781970977783","0.4619781970977783"
"27510","0.46013444662094116","0.46013444662094116","0.46013444662094116"
"27514","0.4641904830932617","0.4641904830932617","0.4641904830932617"
"27530","0.4680233299732208","0.4680233299732208","0.4680233299732208"
"27548","0.4657488763332367","0.4657488763332367","0.4657488763332367"
"27555","0.46495524048805237","0.46495524048805237","0.46495524048805237"
"27566","0.4653756022453308","0.4653756022453308","0.4653756022453308"
"27589","0.46417513489723206","0.46417513489723206","0.46417513489723206"
"27590","0.4616103172302246","0.4616103172302246","0.4616103172302246"
"27595","0.4649367332458496","0.4649367332458496","0.4649367332458496"
"27600","0.46295368671417236","0.46295368671417236","0.46295368671417236"
"27617","0.46552079916000366","0.46552079916000366","0.46552079916000366"
"27629","0.46379780769348145","0.46379780769348145","0.46379780769348145"
"27630","0.4655121862888336","0.4655121862888336","0.4655121862888336"
"27651","0.46735191345214844","0.46735191345214844","0.46735191345214844"
"27657","0.46362268924713135","0.46362268924713135","0.46362268924713135"
"27660","0.46561315655708313","0.46561315655708313","0.46561315655708313"
"27679","0.4701731204986572","0.4701731204986572","0.4701731204986572"
"27684","0.4805619716644287","0.4805619716644287","0.4805619716644287"
"27701","0.4631044566631317","0.4631044566631317","0.4631044566631317"
"27716","0.46456536650657654","0.46456536650657654","0.46456536650657654"
"27727","0.4634973406791687","0.4634973406791687","0.4634973406791687"
"27731","0.4658697843551636","0.4658697843551636","0.4658697843551636"
"27752","0.4619482755661011","0.4619482755661011","0.4619482755661011"
"27760","0.4643755257129669","0.4643755257129669","0.4643755257129669"
"27769","0.46349260210990906","0.46349260210990906","0.46349260210990906"
"27781","0.4675377607345581","0.4675377607345581","0.4675377607345581"
"27790","0.46626168489456177","0.46626168489456177","0.46626168489456177"
"27799","0.4632173180580139","0.4632173180580139","0.4632173180580139"
"27832","0.4647880792617798","0.4647880792617798","0.4647880792617798"
"27867","0.46456241607666016","0.46456241607666016","0.46456241607666016"
"27869","0.4665340781211853","0.4665340781211853","0.4665340781211853"
"27899","0.46474218368530273","0.46474218368530273","0.46474218368530273"
"27907","0.4654500186443329","0.4654500186443329","0.4654500186443329"
"27912","0.4688026010990143","0.4688026010990143","0.4688026010990143"
"27917","0.4640718102455139","0.4640718102455139","0.4640718102455139"
"27918","0.4642680883407593","0.4642680883407593","0.4642680883407593"
"27920","0.4607623815536499","0.4607623815536499","0.4607623815536499"
"27925","0.4638669788837433","0.4638669788837433","0.4638669788837433"
"27928","0.46394017338752747","0.46394017338752747","0.46394017338752747"
"27930","0.463512122631073","0.463512122631073","0.463512122631073"
"27935","0.4662649631500244","0.4662649631500244","0.4662649631500244"
"27937","0.4700605869293213","0.4700605869293213","0.4700605869293213"
"27945","0.4606597125530243","0.4606597125530243","0.4606597125530243"
"27973","0.4629165828227997","0.4629165828227997","0.4629165828227997"
"27988","0.4653281271457672","0.4653281271457672","0.4653281271457672"
"27992","0.46287021040916443","0.46287021040916443","0.46287021040916443"
"27994","0.4599916934967041","0.4599916934967041","0.4599916934967041"
"28015","0.46445608139038086","0.46445608139038086","0.46445608139038086"
"28029","0.46669402718544006","0.46669402718544006","0.46669402718544006"
"28069","0.4643321931362152","0.4643321931362152","0.4643321931362152"
"28077","0.46388497948646545","0.46388497948646545","0.46388497948646545"
"28082","0.4605478346347809","0.4605478346347809","0.4605478346347809"
"28083","0.46417683362960815","0.46417683362960815","0.46417683362960815"
"28092","0.4628143310546875","0.4628143310546875","0.4628143310546875"
"28098","0.46313178539276123","0.46313178539276123","0.46313178539276123"
"28107","0.4638511836528778","0.4638511836528778","0.4638511836528778"
"28112","0.4627651274204254","0.4627651274204254","0.4627651274204254"
"28115","0.4662992060184479","0.4662992060184479","0.4662992060184479"
"28117","0.46936407685279846","0.46936407685279846","0.46936407685279846"
"28126","0.46575862169265747","0.46575862169265747","0.46575862169265747"
"28132","0.4665222465991974","0.4665222465991974","0.4665222465991974"
"28133","0.46056586503982544","0.46056586503982544","0.46056586503982544"
"28165","0.4643329977989197","0.4643329977989197","0.4643329977989197"
"28172","0.4674761891365051","0.4674761891365051","0.4674761891365051"
"28187","0.4653482437133789","0.4653482437133789","0.4653482437133789"
"28193","0.4633329510688782","0.4633329510688782","0.4633329510688782"
"28197","0.46548551321029663","0.46548551321029663","0.46548551321029663"
"28198","0.4617055356502533","0.4617055356502533","0.4617055356502533"
"28214","0.4640604257583618","0.4640604257583618","0.4640604257583618"
"28228","0.4787871241569519","0.4787871241569519","0.4787871241569519"
"28231","0.5012624263763428","0.5012624263763428","0.5012624263763428"
"28243","0.48287636041641235","0.48287636041641235","0.48287636041641235"
"28247","0.46792834997177124","0.46792834997177124","0.46792834997177124"
"28273","0.4656809866428375","0.4656809866428375","0.4656809866428375"
"28285","0.4639991521835327","0.4639991521835327","0.4639991521835327"
"28331","0.4644148349761963","0.4644148349761963","0.4644148349761963"
"28339","0.4669795036315918","0.4669795036315918","0.4669795036315918"
"28344","0.4597201943397522","0.4597201943397522","0.4597201943397522"
"28362","0.4645770788192749","0.4645770788192749","0.4645770788192749"
"28371","0.4622744917869568","0.4622744917869568","0.4622744917869568"
"28372","0.46164751052856445","0.46164751052856445","0.46164751052856445"
"28394","0.46630769968032837","0.46630769968032837","0.46630769968032837"
"28398","0.46603861451148987","0.46603861451148987","0.46603861451148987"
"28408","0.4653986096382141","0.4653986096382141","0.4653986096382141"
"28409","0.46607184410095215","0.46607184410095215","0.46607184410095215"
"28413","0.4683849811553955","0.4683849811553955","0.4683849811553955"
"28448","0.4637197256088257","0.4637197256088257","0.4637197256088257"
"28452","0.46446022391319275","0.46446022391319275","0.46446022391319275"
"28457","0.4619356393814087","0.4619356393814087","0.4619356393814087"
"28459","0.4632698893547058","0.4632698893547058","0.4632698893547058"
"28504","0.46169036626815796","0.46169036626815796","0.46169036626815796"
"28518","0.46454548835754395","0.46454548835754395","0.46454548835754395"
"28542","0.46307504177093506","0.46307504177093506","0.46307504177093506"
"28547","0.4620533585548401","0.4620533585548401","0.4620533585548401"
"28584","0.4666590094566345","0.4666590094566345","0.4666590094566345"
"28585","0.45956045389175415","0.45956045389175415","0.45956045389175415"
"28590","0.4639594554901123","0.4639594554901123","0.4639594554901123"
"28600","0.4761278033256531","0.4761278033256531","0.4761278033256531"
"28617","0.46475082635879517","0.46475082635879517","0.46475082635879517"
"28620","0.4623698592185974","0.4623698592185974","0.4623698592185974"
"28627","0.46294236183166504","0.46294236183166504","0.46294236183166504"
"28659","0.46097153425216675","0.46097153425216675","0.46097153425216675"
"28660","0.46724656224250793","0.46724656224250793","0.46724656224250793"
"28664","0.4599563479423523","0.4599563479423523","0.4599563479423523"
"28680","0.46469926834106445","0.46469926834106445","0.46469926834106445"
"28691","0.46410807967185974","0.46410807967185974","0.46410807967185974"
"28699","0.4639928936958313","0.4639928936958313","0.4639928936958313"
"28705","0.4740639328956604","0.4740639328956604","0.4740639328956604"
"28710","0.47012943029403687","0.47012943029403687","0.47012943029403687"
"28716","0.4615790843963623","0.4615790843963623","0.4615790843963623"
"28720","0.4625262916088104","0.4625262916088104","0.4625262916088104"
"28754","0.46141254901885986","0.46141254901885986","0.46141254901885986"
"28771","0.4635692238807678","0.4635692238807678","0.4635692238807678"
"28803","0.46132755279541016","0.46132755279541016","0.46132755279541016"
"28805","0.46270063519477844","0.46270063519477844","0.46270063519477844"
"28810","0.4635496735572815","0.4635496735572815","0.4635496735572815"
"28824","0.4596802890300751","0.4596802890300751","0.4596802890300751"
"28842","0.459719717502594","0.459719717502594","0.459719717502594"
"28849","0.46655964851379395","0.46655964851379395","0.46655964851379395"
"28850","0.4676639437675476","0.4676639437675476","0.4676639437675476"
"28865","0.4760279357433319","0.4760279357433319","0.4760279357433319"
"28874","0.47541946172714233","0.47541946172714233","0.47541946172714233"
"28891","0.46762651205062866","0.46762651205062866","0.46762651205062866"
"28916","0.46130651235580444","0.46130651235580444","0.46130651235580444"
"28938","0.4640772342681885","0.4640772342681885","0.4640772342681885"
"28975","0.45846107602119446","0.45846107602119446","0.45846107602119446"
"28987","0.4652097821235657","0.4652097821235657","0.4652097821235657"
"28992","0.46230170130729675","0.46230170130729675","0.46230170130729675"
"29003","0.460952490568161","0.460952490568161","0.460952490568161"
"29006","0.46422141790390015","0.46422141790390015","0.46422141790390015"
"29010","0.4610176682472229","0.4610176682472229","0.4610176682472229"
"29020","0.46162402629852295","0.46162402629852295","0.46162402629852295"
"29021","0.4608484208583832","0.4608484208583832","0.4608484208583832"
"29025","0.4608702063560486","0.4608702063560486","0.4608702063560486"
"29058","0.4600546360015869","0.4600546360015869","0.4600546360015869"
"29064","0.4598229229450226","0.4598229229450226","0.4598229229450226"
"29066","0.4639633893966675","0.4639633893966675","0.4639633893966675"
"29075","0.4629964828491211","0.4629964828491211","0.4629964828491211"
"29076","0.4633427858352661","0.4633427858352661","0.4633427858352661"
"29089","0.46581995487213135","0.46581995487213135","0.46581995487213135"
"29095","0.46085262298583984","0.46085262298583984","0.46085262298583984"
"29103","0.4628756642341614","0.4628756642341614","0.4628756642341614"
"29111","0.4690021276473999","0.4690021276473999","0.4690021276473999"
"29131","0.4614253342151642","0.4614253342151642","0.4614253342151642"
"29156","0.45983731746673584","0.45983731746673584","0.45983731746673584"
"29161","0.4603830873966217","0.4603830873966217","0.4603830873966217"
"29171","0.46695008873939514","0.46695008873939514","0.46695008873939514"
"29174","0.4624677896499634","0.4624677896499634","0.4624677896499634"
"29196","0.4622716009616852","0.4622716009616852","0.4622716009616852"
"29240","0.47098809480667114","0.47098809480667114","0.47098809480667114"
"29263","0.4620909094810486","0.4620909094810486","0.4620909094810486"
"29268","0.458636611700058","0.458636611700058","0.458636611700058"
"29271","0.46165263652801514","0.46165263652801514","0.46165263652801514"
"29273","0.4637187719345093","0.4637187719345093","0.4637187719345093"
"29280","0.45978492498397827","0.45978492498397827","0.45978492498397827"
"29292","0.46547210216522217","0.46547210216522217","0.46547210216522217"
"29305","0.4608820080757141","0.4608820080757141","0.4608820080757141"
"29320","0.4650596082210541","0.4650596082210541","0.4650596082210541"
"29324","0.4674833118915558","0.4674833118915558","0.4674833118915558"
"29344","0.4573690891265869","0.4573690891265869","0.4573690891265869"
"29346","0.46094274520874023","0.46094274520874023","0.46094274520874023"
"29381","0.46657809615135193","0.46657809615135193","0.46657809615135193"
"29408","0.46579864621162415","0.46579864621162415","0.46579864621162415"
"29422","0.46388375759124756","0.46388375759124756","0.46388375759124756"
"29427","0.4649646580219269","0.4649646580219269","0.4649646580219269"
"29459","0.4665980935096741","0.4665980935096741","0.4665980935096741"
"29471","0.4618180990219116","0.4618180990219116","0.4618180990219116"
"29472","0.46095025539398193","0.46095025539398193","0.46095025539398193"
"29474","0.4618873596191406","0.4618873596191406","0.4618873596191406"
"29500","0.4616091251373291","0.4616091251373291","0.4616091251373291"
"29507","0.4715946912765503","0.4715946912765503","0.4715946912765503"
"29515","0.46050047874450684","0.46050047874450684","0.46050047874450684"
"29573","0.466781884431839","0.466781884431839","0.466781884431839"
"29581","0.46928641200065613","0.46928641200065613","0.46928641200065613"
"29582","0.46110761165618896","0.46110761165618896","0.46110761165618896"
"29583","0.4661673605442047","0.4661673605442047","0.4661673605442047"
"29584","0.4630047678947449","0.4630047678947449","0.4630047678947449"
"29585","0.462832510471344","0.462832510471344","0.462832510471344"
"29604","0.45785650610923767","0.45785650610923767","0.45785650610923767"
"29608","0.4610811769962311","0.4610811769962311","0.4610811769962311"
"29609","0.4597049951553345","0.4597049951553345","0.4597049951553345"
"29620","0.4618285298347473","0.4618285298347473","0.4618285298347473"
"29624","0.4627537131309509","0.4627537131309509","0.4627537131309509"
"29639","0.4598112106323242","0.4598112106323242","0.4598112106323242"
"29660","0.4587274193763733","0.4587274193763733","0.4587274193763733"
"29668","0.4628591537475586","0.4628591537475586","0.4628591537475586"
"29681","0.4636019468307495","0.4636019468307495","0.4636019468307495"
"29688","0.46751314401626587","0.46751314401626587","0.46751314401626587"
"29692","0.46118104457855225","0.46118104457855225","0.46118104457855225"
"29708","0.46214383840560913","0.46214383840560913","0.46214383840560913"
"29711","0.46008530259132385","0.46008530259132385","0.46008530259132385"
"29712","0.46075403690338135","0.46075403690338135","0.46075403690338135"
"29713","0.461349219083786","0.461349219083786","0.461349219083786"
"29714","0.4598122239112854","0.4598122239112854","0.4598122239112854"
"29728","0.45982372760772705","0.45982372760772705","0.45982372760772705"
"29749","0.46468257904052734","0.46468257904052734","0.46468257904052734"
"29761","0.4588194489479065","0.4588194489479065","0.4588194489479065"
"29781","0.46200525760650635","0.46200525760650635","0.46200525760650635"
"29783","0.46009039878845215","0.46009039878845215","0.46009039878845215"
"29786","0.46676671504974365","0.46676671504974365","0.46676671504974365"
"29796","0.45886099338531494","0.45886099338531494","0.45886099338531494"
"29798","0.46522241830825806","0.46522241830825806","0.46522241830825806"
"29806","0.4639032483100891","0.4639032483100891","0.4639032483100891"
"29820","0.4588451087474823","0.4588451087474823","0.4588451087474823"
"29832","0.4601837992668152","0.4601837992668152","0.4601837992668152"
"29838","0.4605553448200226","0.4605553448200226","0.4605553448200226"
"29854","0.46556782722473145","0.46556782722473145","0.46556782722473145"
"29890","0.4602331519126892","0.4602331519126892","0.4602331519126892"
"29904","0.46098828315734863","0.46098828315734863","0.46098828315734863"
"29925","0.4641782343387604","0.4641782343387604","0.4641782343387604"
"29930","0.4640706181526184","0.4640706181526184","0.4640706181526184"
"29932","0.4641905426979065","0.4641905426979065","0.4641905426979065"
"29962","0.4599253535270691","0.4599253535270691","0.4599253535270691"
"29991","0.46458351612091064","0.46458351612091064","0.46458351612091064"
"29998","0.45821863412857056","0.45821863412857056","0.45821863412857056"
"30037","0.460191011428833","0.460191011428833","0.460191011428833"
"30051","0.45962193608283997","0.45962193608283997","0.45962193608283997"
"30052","0.4668201208114624","0.4668201208114624","0.4668201208114624"
"30068","0.46120375394821167","0.46120375394821167","0.46120375394821167"
"30071","0.4639906883239746","0.4639906883239746","0.4639906883239746"
"30098","0.45854097604751587","0.45854097604751587","0.45854097604751587"
"30102","0.46116065979003906","0.46116065979003906","0.46116065979003906"
"30103","0.46385952830314636","0.46385952830314636","0.46385952830314636"
"30105","0.46126115322113037","0.46126115322113037","0.46126115322113037"
"30114","0.4648857116699219","0.4648857116699219","0.4648857116699219"
"30119","0.4644097089767456","0.4644097089767456","0.4644097089767456"
"30123","0.46580296754837036","0.46580296754837036","0.46580296754837036"
"30159","0.45870310068130493","0.45870310068130493","0.45870310068130493"
"30162","0.4596255421638489","0.4596255421638489","0.4596255421638489"
"30175","0.45978599786758423","0.45978599786758423","0.45978599786758423"
"30183","0.4660585820674896","0.4660585820674896","0.4660585820674896"
"30188","0.4650954008102417","0.4650954008102417","0.4650954008102417"
"30207","0.46561720967292786","0.46561720967292786","0.46561720967292786"
"30231","0.46051186323165894","0.46051186323165894","0.46051186323165894"
"30249","0.46269091963768005","0.46269091963768005","0.46269091963768005"
"30273","0.4595479965209961","0.4595479965209961","0.4595479965209961"
"30319","0.4595530033111572","0.4595530033111572","0.4595530033111572"
"30324","0.4619421064853668","0.4619421064853668","0.4619421064853668"
"30339","0.45800331234931946","0.45800331234931946","0.45800331234931946"
"30341","0.4614759683609009","0.4614759683609009","0.4614759683609009"
"30367","0.4606955647468567","0.4606955647468567","0.4606955647468567"
"30370","0.46060341596603394","0.46060341596603394","0.46060341596603394"
"30377","0.4597942531108856","0.4597942531108856","0.4597942531108856"
"30378","0.46026235818862915","0.46026235818862915","0.46026235818862915"
"30394","0.45912694931030273","0.45912694931030273","0.45912694931030273"
"30458","0.4669387638568878","0.4669387638568878","0.4669387638568878"
"30461","0.4619811773300171","0.4619811773300171","0.4619811773300171"
"30468","0.45894044637680054","0.45894044637680054","0.45894044637680054"
"30476","0.4574948847293854","0.4574948847293854","0.4574948847293854"
"30479","0.4559755027294159","0.4559755027294159","0.4559755027294159"
"30493","0.45852401852607727","0.45852401852607727","0.45852401852607727"
"30506","0.45942360162734985","0.45942360162734985","0.45942360162734985"
"30522","0.45751145482063293","0.45751145482063293","0.45751145482063293"
"30529","0.4591490626335144","0.4591490626335144","0.4591490626335144"
"30534","0.4625508189201355","0.4625508189201355","0.4625508189201355"
"30535","0.46077609062194824","0.46077609062194824","0.46077609062194824"
"30552","0.4614866375923157","0.4614866375923157","0.4614866375923157"
"30557","0.46361684799194336","0.46361684799194336","0.46361684799194336"
"30567","0.4607396721839905","0.4607396721839905","0.4607396721839905"
"30572","0.46090054512023926","0.46090054512023926","0.46090054512023926"
"30574","0.4587482810020447","0.4587482810020447","0.4587482810020447"
"30585","0.46321290731430054","0.46321290731430054","0.46321290731430054"
"30594","0.45998209714889526","0.45998209714889526","0.45998209714889526"
"30597","0.45767083764076233","0.45767083764076233","0.45767083764076233"
"30603","0.4595862627029419","0.4595862627029419","0.4595862627029419"
"30619","0.456339955329895","0.456339955329895","0.456339955329895"
"30624","0.4598701596260071","0.4598701596260071","0.4598701596260071"
"30634","0.46022456884384155","0.46022456884384155","0.46022456884384155"
"30666","0.4578248858451843","0.4578248858451843","0.4578248858451843"
"30668","0.4573988914489746","0.4573988914489746","0.4573988914489746"
"30683","0.4593205451965332","0.4593205451965332","0.4593205451965332"
"30691","0.458185076713562","0.458185076713562","0.458185076713562"
"30697","0.45967352390289307","0.45967352390289307","0.45967352390289307"
"30698","0.45643627643585205","0.45643627643585205","0.45643627643585205"
"30710","0.4611523151397705","0.4611523151397705","0.4611523151397705"
"30750","0.46300584077835083","0.46300584077835083","0.46300584077835083"
"30772","0.46246427297592163","0.46246427297592163","0.46246427297592163"
"30802","0.46571749448776245","0.46571749448776245","0.46571749448776245"
"30806","0.46203792095184326","0.46203792095184326","0.46203792095184326"
"30815","0.45949786901474","0.45949786901474","0.45949786901474"
"30825","0.456523597240448","0.456523597240448","0.456523597240448"
"30826","0.461459219455719","0.461459219455719","0.461459219455719"
"30831","0.4589143395423889","0.4589143395423889","0.4589143395423889"
"30833","0.45654624700546265","0.45654624700546265","0.45654624700546265"
"30835","0.45875102281570435","0.45875102281570435","0.45875102281570435"
"30839","0.4591338336467743","0.4591338336467743","0.4591338336467743"
"30845","0.45987552404403687","0.45987552404403687","0.45987552404403687"
