"Step","mlp_10_5_misty-sweep-1 - Train/Losses_every_step","mlp_10_5_misty-sweep-1 - Train/Losses_every_step__MIN","mlp_10_5_misty-sweep-1 - Train/Losses_every_step__MAX"
"12238","0.5127375721931458","0.5127375721931458","0.5127375721931458"
"12239","0.5107519030570984","0.5107519030570984","0.5107519030570984"
"12242","0.5115560293197632","0.5115560293197632","0.5115560293197632"
"12276","0.5150344371795654","0.5150344371795654","0.5150344371795654"
"12294","0.5169370174407959","0.5169370174407959","0.5169370174407959"
"12296","0.5139868855476379","0.5139868855476379","0.5139868855476379"
"12304","0.514750599861145","0.514750599861145","0.514750599861145"
"12312","0.511714518070221","0.511714518070221","0.511714518070221"
"12316","0.5131191611289978","0.5131191611289978","0.5131191611289978"
"12352","0.515509843826294","0.515509843826294","0.515509843826294"
"12372","0.5121083855628967","0.5121083855628967","0.5121083855628967"
"12377","0.5138715505599976","0.5138715505599976","0.5138715505599976"
"12388","0.5157736539840698","0.5157736539840698","0.5157736539840698"
"12410","0.5129793882369995","0.5129793882369995","0.5129793882369995"
"12414","0.5143717527389526","0.5143717527389526","0.5143717527389526"
"12434","0.5104746222496033","0.5104746222496033","0.5104746222496033"
"12436","0.5150530934333801","0.5150530934333801","0.5150530934333801"
"12471","0.5104105472564697","0.5104105472564697","0.5104105472564697"
"12478","0.5132231712341309","0.5132231712341309","0.5132231712341309"
"12497","0.5095692873001099","0.5095692873001099","0.5095692873001099"
"12501","0.5123282074928284","0.5123282074928284","0.5123282074928284"
"12513","0.5152658224105835","0.5152658224105835","0.5152658224105835"
"12525","0.5131624341011047","0.5131624341011047","0.5131624341011047"
"12532","0.5102554559707642","0.5102554559707642","0.5102554559707642"
"12549","0.5113114714622498","0.5113114714622498","0.5113114714622498"
"12566","0.5099601149559021","0.5099601149559021","0.5099601149559021"
"12572","0.5100270509719849","0.5100270509719849","0.5100270509719849"
"12598","0.5151748657226562","0.5151748657226562","0.5151748657226562"
"12601","0.5154266953468323","0.5154266953468323","0.5154266953468323"
"12638","0.5103675127029419","0.5103675127029419","0.5103675127029419"
"12642","0.5059502124786377","0.5059502124786377","0.5059502124786377"
"12656","0.5087114572525024","0.5087114572525024","0.5087114572525024"
"12662","0.5105587840080261","0.5105587840080261","0.5105587840080261"
"12675","0.5143243670463562","0.5143243670463562","0.5143243670463562"
"12707","0.512022852897644","0.512022852897644","0.512022852897644"
"12731","0.5103095173835754","0.5103095173835754","0.5103095173835754"
"12734","0.515041708946228","0.515041708946228","0.515041708946228"
"12735","0.5066564083099365","0.5066564083099365","0.5066564083099365"
"12736","0.5119483470916748","0.5119483470916748","0.5119483470916748"
"12748","0.5082356333732605","0.5082356333732605","0.5082356333732605"
"12757","0.5131847858428955","0.5131847858428955","0.5131847858428955"
"12758","0.5101643204689026","0.5101643204689026","0.5101643204689026"
"12777","0.5106604099273682","0.5106604099273682","0.5106604099273682"
"12806","0.5107195973396301","0.5107195973396301","0.5107195973396301"
"12808","0.5081755518913269","0.5081755518913269","0.5081755518913269"
"12819","0.5113945007324219","0.5113945007324219","0.5113945007324219"
"12825","0.510439395904541","0.510439395904541","0.510439395904541"
"12828","0.5071054697036743","0.5071054697036743","0.5071054697036743"
"12832","0.503893256187439","0.503893256187439","0.503893256187439"
"12841","0.5088284611701965","0.5088284611701965","0.5088284611701965"
"12849","0.5054599046707153","0.5054599046707153","0.5054599046707153"
"12850","0.5055108070373535","0.5055108070373535","0.5055108070373535"
"12882","0.508042573928833","0.508042573928833","0.508042573928833"
"12888","0.5056712627410889","0.5056712627410889","0.5056712627410889"
"12893","0.5113908052444458","0.5113908052444458","0.5113908052444458"
"12929","0.5047798156738281","0.5047798156738281","0.5047798156738281"
"12930","0.5017406940460205","0.5017406940460205","0.5017406940460205"
"12931","0.5058004856109619","0.5058004856109619","0.5058004856109619"
"12941","0.507376492023468","0.507376492023468","0.507376492023468"
"12956","0.5094246864318848","0.5094246864318848","0.5094246864318848"
"12959","0.5062788724899292","0.5062788724899292","0.5062788724899292"
"12965","0.5100467205047607","0.5100467205047607","0.5100467205047607"
"12971","0.5071966648101807","0.5071966648101807","0.5071966648101807"
"12972","0.5071678161621094","0.5071678161621094","0.5071678161621094"
"12975","0.508033037185669","0.508033037185669","0.508033037185669"
"12981","0.5112036466598511","0.5112036466598511","0.5112036466598511"
"12997","0.50551438331604","0.50551438331604","0.50551438331604"
"12998","0.5091175436973572","0.5091175436973572","0.5091175436973572"
"13001","0.5080770254135132","0.5080770254135132","0.5080770254135132"
"13009","0.5095791816711426","0.5095791816711426","0.5095791816711426"
"13015","0.5064363479614258","0.5064363479614258","0.5064363479614258"
"13020","0.5124297142028809","0.5124297142028809","0.5124297142028809"
"13034","0.5138596892356873","0.5138596892356873","0.5138596892356873"
"13035","0.5079250335693359","0.5079250335693359","0.5079250335693359"
"13038","0.5184165835380554","0.5184165835380554","0.5184165835380554"
"13042","0.5178372263908386","0.5178372263908386","0.5178372263908386"
"13072","0.5171209573745728","0.5171209573745728","0.5171209573745728"
"13081","0.5163443684577942","0.5163443684577942","0.5163443684577942"
"13090","0.5149798393249512","0.5149798393249512","0.5149798393249512"
"13111","0.5153636932373047","0.5153636932373047","0.5153636932373047"
"13113","0.5066407918930054","0.5066407918930054","0.5066407918930054"
"13115","0.5076971054077148","0.5076971054077148","0.5076971054077148"
"13138","0.5069391131401062","0.5069391131401062","0.5069391131401062"
"13142","0.5081461071968079","0.5081461071968079","0.5081461071968079"
"13172","0.5020396709442139","0.5020396709442139","0.5020396709442139"
"13174","0.502863883972168","0.502863883972168","0.502863883972168"
"13176","0.5077511072158813","0.5077511072158813","0.5077511072158813"
"13198","0.5021175742149353","0.5021175742149353","0.5021175742149353"
"13204","0.5040060877799988","0.5040060877799988","0.5040060877799988"
"13237","0.5022823214530945","0.5022823214530945","0.5022823214530945"
"13253","0.5085005164146423","0.5085005164146423","0.5085005164146423"
"13258","0.5083673000335693","0.5083673000335693","0.5083673000335693"
"13267","0.5042673349380493","0.5042673349380493","0.5042673349380493"
"13278","0.5048791170120239","0.5048791170120239","0.5048791170120239"
"13299","0.5037526488304138","0.5037526488304138","0.5037526488304138"
"13304","0.5076199769973755","0.5076199769973755","0.5076199769973755"
"13310","0.5061821341514587","0.5061821341514587","0.5061821341514587"
"13321","0.5029482841491699","0.5029482841491699","0.5029482841491699"
"13324","0.5054892301559448","0.5054892301559448","0.5054892301559448"
"13328","0.5065804719924927","0.5065804719924927","0.5065804719924927"
"13332","0.5099364519119263","0.5099364519119263","0.5099364519119263"
"13335","0.5023671388626099","0.5023671388626099","0.5023671388626099"
"13336","0.503570556640625","0.503570556640625","0.503570556640625"
"13340","0.5064183473587036","0.5064183473587036","0.5064183473587036"
"13352","0.5076918005943298","0.5076918005943298","0.5076918005943298"
"13354","0.5052430629730225","0.5052430629730225","0.5052430629730225"
"13357","0.5050041675567627","0.5050041675567627","0.5050041675567627"
"13375","0.50077223777771","0.50077223777771","0.50077223777771"
"13381","0.5031632781028748","0.5031632781028748","0.5031632781028748"
"13388","0.5025097131729126","0.5025097131729126","0.5025097131729126"
"13398","0.5066811442375183","0.5066811442375183","0.5066811442375183"
"13402","0.5075550079345703","0.5075550079345703","0.5075550079345703"
"13452","0.5064593553543091","0.5064593553543091","0.5064593553543091"
"13453","0.5102148056030273","0.5102148056030273","0.5102148056030273"
"13456","0.5073969960212708","0.5073969960212708","0.5073969960212708"
"13465","0.5067583322525024","0.5067583322525024","0.5067583322525024"
"13467","0.5057799220085144","0.5057799220085144","0.5057799220085144"
"13477","0.5035348534584045","0.5035348534584045","0.5035348534584045"
"13493","0.499939888715744","0.499939888715744","0.499939888715744"
"13498","0.5045217275619507","0.5045217275619507","0.5045217275619507"
"13500","0.5057518482208252","0.5057518482208252","0.5057518482208252"
"13513","0.5011975169181824","0.5011975169181824","0.5011975169181824"
"13514","0.5001220703125","0.5001220703125","0.5001220703125"
"13519","0.5088019371032715","0.5088019371032715","0.5088019371032715"
"13532","0.501811146736145","0.501811146736145","0.501811146736145"
"13542","0.5063664317131042","0.5063664317131042","0.5063664317131042"
"13547","0.5024317502975464","0.5024317502975464","0.5024317502975464"
"13562","0.5058079957962036","0.5058079957962036","0.5058079957962036"
"13563","0.5019083023071289","0.5019083023071289","0.5019083023071289"
"13566","0.5016131401062012","0.5016131401062012","0.5016131401062012"
"13586","0.5086679458618164","0.5086679458618164","0.5086679458618164"
"13590","0.5050681233406067","0.5050681233406067","0.5050681233406067"
"13596","0.50153648853302","0.50153648853302","0.50153648853302"
"13603","0.5023348927497864","0.5023348927497864","0.5023348927497864"
"13659","0.5030176639556885","0.5030176639556885","0.5030176639556885"
"13697","0.502209484577179","0.502209484577179","0.502209484577179"
"13708","0.503045380115509","0.503045380115509","0.503045380115509"
"13727","0.49784985184669495","0.49784985184669495","0.49784985184669495"
"13742","0.5043500661849976","0.5043500661849976","0.5043500661849976"
"13767","0.49680259823799133","0.49680259823799133","0.49680259823799133"
"13775","0.4969233274459839","0.4969233274459839","0.4969233274459839"
"13821","0.5066439509391785","0.5066439509391785","0.5066439509391785"
"13853","0.5005155801773071","0.5005155801773071","0.5005155801773071"
"13861","0.4984683096408844","0.4984683096408844","0.4984683096408844"
"13900","0.495830774307251","0.495830774307251","0.495830774307251"
"13948","0.49704015254974365","0.49704015254974365","0.49704015254974365"
"13957","0.49589335918426514","0.49589335918426514","0.49589335918426514"
"13974","0.49972105026245117","0.49972105026245117","0.49972105026245117"
"13985","0.49596524238586426","0.49596524238586426","0.49596524238586426"
"13999","0.49322161078453064","0.49322161078453064","0.49322161078453064"
"14018","0.49772578477859497","0.49772578477859497","0.49772578477859497"
"14049","0.4965181052684784","0.4965181052684784","0.4965181052684784"
"14079","0.4908454120159149","0.4908454120159149","0.4908454120159149"
"14080","0.5029981732368469","0.5029981732368469","0.5029981732368469"
"14090","0.498891144990921","0.498891144990921","0.498891144990921"
"14092","0.49876150488853455","0.49876150488853455","0.49876150488853455"
"14096","0.4948367476463318","0.4948367476463318","0.4948367476463318"
"14130","0.49973952770233154","0.49973952770233154","0.49973952770233154"
"14137","0.49318259954452515","0.49318259954452515","0.49318259954452515"
"14141","0.49374502897262573","0.49374502897262573","0.49374502897262573"
"14152","0.498649001121521","0.498649001121521","0.498649001121521"
"14153","0.49783265590667725","0.49783265590667725","0.49783265590667725"
"14169","0.4934767782688141","0.4934767782688141","0.4934767782688141"
"14170","0.498521625995636","0.498521625995636","0.498521625995636"
"14177","0.500112771987915","0.500112771987915","0.500112771987915"
"14194","0.49446117877960205","0.49446117877960205","0.49446117877960205"
"14206","0.49740952253341675","0.49740952253341675","0.49740952253341675"
"14207","0.49551236629486084","0.49551236629486084","0.49551236629486084"
"14229","0.4931787848472595","0.4931787848472595","0.4931787848472595"
"14246","0.496984601020813","0.496984601020813","0.496984601020813"
"14253","0.49587738513946533","0.49587738513946533","0.49587738513946533"
"14291","0.49479833245277405","0.49479833245277405","0.49479833245277405"
"14298","0.49444347620010376","0.49444347620010376","0.49444347620010376"
"14321","0.49885761737823486","0.49885761737823486","0.49885761737823486"
"14337","0.48850297927856445","0.48850297927856445","0.48850297927856445"
"14344","0.4978429973125458","0.4978429973125458","0.4978429973125458"
"14348","0.5028460621833801","0.5028460621833801","0.5028460621833801"
"14358","0.49163711071014404","0.49163711071014404","0.49163711071014404"
"14379","0.496022492647171","0.496022492647171","0.496022492647171"
"14389","0.49781695008277893","0.49781695008277893","0.49781695008277893"
"14418","0.4909517168998718","0.4909517168998718","0.4909517168998718"
"14436","0.49052760004997253","0.49052760004997253","0.49052760004997253"
"14439","0.49368634819984436","0.49368634819984436","0.49368634819984436"
"14442","0.49079862236976624","0.49079862236976624","0.49079862236976624"
"14451","0.48839104175567627","0.48839104175567627","0.48839104175567627"
"14461","0.49339598417282104","0.49339598417282104","0.49339598417282104"
"14478","0.4959675669670105","0.4959675669670105","0.4959675669670105"
"14481","0.4915046691894531","0.4915046691894531","0.4915046691894531"
"14482","0.49018847942352295","0.49018847942352295","0.49018847942352295"
"14484","0.4945661425590515","0.4945661425590515","0.4945661425590515"
"14494","0.49589481949806213","0.49589481949806213","0.49589481949806213"
"14509","0.49319374561309814","0.49319374561309814","0.49319374561309814"
"14511","0.498553603887558","0.498553603887558","0.498553603887558"
"14515","0.49645692110061646","0.49645692110061646","0.49645692110061646"
"14529","0.4930790960788727","0.4930790960788727","0.4930790960788727"
"14567","0.4959505796432495","0.4959505796432495","0.4959505796432495"
"14570","0.49210548400878906","0.49210548400878906","0.49210548400878906"
"14589","0.4895539879798889","0.4895539879798889","0.4895539879798889"
"14593","0.4897705316543579","0.4897705316543579","0.4897705316543579"
"14629","0.4918389916419983","0.4918389916419983","0.4918389916419983"
"14634","0.48829445242881775","0.48829445242881775","0.48829445242881775"
"14640","0.49030256271362305","0.49030256271362305","0.49030256271362305"
"14646","0.48671573400497437","0.48671573400497437","0.48671573400497437"
"14663","0.4915236234664917","0.4915236234664917","0.4915236234664917"
"14667","0.4918972849845886","0.4918972849845886","0.4918972849845886"
"14671","0.48709362745285034","0.48709362745285034","0.48709362745285034"
"14687","0.4930849075317383","0.4930849075317383","0.4930849075317383"
"14697","0.48693394660949707","0.48693394660949707","0.48693394660949707"
"14708","0.4946993589401245","0.4946993589401245","0.4946993589401245"
"14715","0.48637738823890686","0.48637738823890686","0.48637738823890686"
"14717","0.49266451597213745","0.49266451597213745","0.49266451597213745"
"14718","0.4884095788002014","0.4884095788002014","0.4884095788002014"
"14723","0.490045428276062","0.490045428276062","0.490045428276062"
"14724","0.49051064252853394","0.49051064252853394","0.49051064252853394"
"14733","0.4915086627006531","0.4915086627006531","0.4915086627006531"
"14736","0.4878566861152649","0.4878566861152649","0.4878566861152649"
"14737","0.4967554211616516","0.4967554211616516","0.4967554211616516"
"14746","0.49080607295036316","0.49080607295036316","0.49080607295036316"
"14756","0.4937698543071747","0.4937698543071747","0.4937698543071747"
"14762","0.488106906414032","0.488106906414032","0.488106906414032"
"14771","0.4884214401245117","0.4884214401245117","0.4884214401245117"
"14782","0.4984246790409088","0.4984246790409088","0.4984246790409088"
"14784","0.49463769793510437","0.49463769793510437","0.49463769793510437"
"14787","0.4966508150100708","0.4966508150100708","0.4966508150100708"
"14792","0.4909190535545349","0.4909190535545349","0.4909190535545349"
"14798","0.4906010031700134","0.4906010031700134","0.4906010031700134"
"14800","0.49148380756378174","0.49148380756378174","0.49148380756378174"
"14825","0.5038368105888367","0.5038368105888367","0.5038368105888367"
"14830","0.4893375039100647","0.4893375039100647","0.4893375039100647"
"14849","0.4947875142097473","0.4947875142097473","0.4947875142097473"
"14869","0.4925733804702759","0.4925733804702759","0.4925733804702759"
"14876","0.4881114661693573","0.4881114661693573","0.4881114661693573"
"14878","0.48848676681518555","0.48848676681518555","0.48848676681518555"
"14884","0.4878242611885071","0.4878242611885071","0.4878242611885071"
"14888","0.48764774203300476","0.48764774203300476","0.48764774203300476"
"14899","0.48915430903434753","0.48915430903434753","0.48915430903434753"
"14905","0.48717930912971497","0.48717930912971497","0.48717930912971497"
"14906","0.48671478033065796","0.48671478033065796","0.48671478033065796"
"14909","0.49007707834243774","0.49007707834243774","0.49007707834243774"
"14924","0.4895298480987549","0.4895298480987549","0.4895298480987549"
"14928","0.49232354760169983","0.49232354760169983","0.49232354760169983"
"14931","0.4886643886566162","0.4886643886566162","0.4886643886566162"
"14955","0.491514652967453","0.491514652967453","0.491514652967453"
"14959","0.48939812183380127","0.48939812183380127","0.48939812183380127"
"14977","0.48897475004196167","0.48897475004196167","0.48897475004196167"
"14980","0.4913373291492462","0.4913373291492462","0.4913373291492462"
"14982","0.48692211508750916","0.48692211508750916","0.48692211508750916"
"14988","0.48735326528549194","0.48735326528549194","0.48735326528549194"
"15003","0.485694944858551","0.485694944858551","0.485694944858551"
"15013","0.48609983921051025","0.48609983921051025","0.48609983921051025"
"15020","0.49768170714378357","0.49768170714378357","0.49768170714378357"
"15047","0.5031130909919739","0.5031130909919739","0.5031130909919739"
"15077","0.4870525896549225","0.4870525896549225","0.4870525896549225"
"15085","0.4881095290184021","0.4881095290184021","0.4881095290184021"
"15087","0.48679763078689575","0.48679763078689575","0.48679763078689575"
"15091","0.4874984622001648","0.4874984622001648","0.4874984622001648"
"15098","0.4885072708129883","0.4885072708129883","0.4885072708129883"
"15113","0.4968314468860626","0.4968314468860626","0.4968314468860626"
"15131","0.48973724246025085","0.48973724246025085","0.48973724246025085"
"15139","0.48783057928085327","0.48783057928085327","0.48783057928085327"
"15150","0.484573096036911","0.484573096036911","0.484573096036911"
"15164","0.491452157497406","0.491452157497406","0.491452157497406"
"15178","0.4911850094795227","0.4911850094795227","0.4911850094795227"
"15182","0.49433988332748413","0.49433988332748413","0.49433988332748413"
"15197","0.4858168363571167","0.4858168363571167","0.4858168363571167"
"15218","0.48993581533432007","0.48993581533432007","0.48993581533432007"
"15222","0.4862403869628906","0.4862403869628906","0.4862403869628906"
"15225","0.4869012236595154","0.4869012236595154","0.4869012236595154"
"15227","0.48227059841156006","0.48227059841156006","0.48227059841156006"
"15229","0.4850720763206482","0.4850720763206482","0.4850720763206482"
"15234","0.48528116941452026","0.48528116941452026","0.48528116941452026"
"15242","0.48385757207870483","0.48385757207870483","0.48385757207870483"
"15244","0.48232197761535645","0.48232197761535645","0.48232197761535645"
"15248","0.4878281354904175","0.4878281354904175","0.4878281354904175"
"15260","0.48424431681632996","0.48424431681632996","0.48424431681632996"
"15282","0.4875209927558899","0.4875209927558899","0.4875209927558899"
"15289","0.48745298385620117","0.48745298385620117","0.48745298385620117"
"15307","0.4846574068069458","0.4846574068069458","0.4846574068069458"
"15309","0.48842543363571167","0.48842543363571167","0.48842543363571167"
"15329","0.48787981271743774","0.48787981271743774","0.48787981271743774"
"15346","0.48101431131362915","0.48101431131362915","0.48101431131362915"
"15362","0.4916455149650574","0.4916455149650574","0.4916455149650574"
"15366","0.48579591512680054","0.48579591512680054","0.48579591512680054"
"15385","0.48933807015419006","0.48933807015419006","0.48933807015419006"
"15389","0.4880320429801941","0.4880320429801941","0.4880320429801941"
"15421","0.49056917428970337","0.49056917428970337","0.49056917428970337"
"15443","0.48512277007102966","0.48512277007102966","0.48512277007102966"
"15459","0.4812243580818176","0.4812243580818176","0.4812243580818176"
"15467","0.48494237661361694","0.48494237661361694","0.48494237661361694"
"15474","0.482549786567688","0.482549786567688","0.482549786567688"
"15475","0.47831565141677856","0.47831565141677856","0.47831565141677856"
"15481","0.48259031772613525","0.48259031772613525","0.48259031772613525"
"15506","0.48606550693511963","0.48606550693511963","0.48606550693511963"
"15516","0.47919195890426636","0.47919195890426636","0.47919195890426636"
"15535","0.4840303659439087","0.4840303659439087","0.4840303659439087"
"15552","0.49173709750175476","0.49173709750175476","0.49173709750175476"
"15566","0.4843669831752777","0.4843669831752777","0.4843669831752777"
"15573","0.49869096279144287","0.49869096279144287","0.49869096279144287"
"15581","0.48326677083969116","0.48326677083969116","0.48326677083969116"
"15583","0.4859016537666321","0.4859016537666321","0.4859016537666321"
"15619","0.4841492176055908","0.4841492176055908","0.4841492176055908"
"15630","0.48768407106399536","0.48768407106399536","0.48768407106399536"
"15643","0.4783749580383301","0.4783749580383301","0.4783749580383301"
"15645","0.48009634017944336","0.48009634017944336","0.48009634017944336"
"15686","0.48519206047058105","0.48519206047058105","0.48519206047058105"
"15687","0.48453617095947266","0.48453617095947266","0.48453617095947266"
"15691","0.4945390820503235","0.4945390820503235","0.4945390820503235"
"15692","0.4803151786327362","0.4803151786327362","0.4803151786327362"
"15706","0.4782472848892212","0.4782472848892212","0.4782472848892212"
"15711","0.4816180467605591","0.4816180467605591","0.4816180467605591"
"15712","0.4802781939506531","0.4802781939506531","0.4802781939506531"
"15713","0.48394930362701416","0.48394930362701416","0.48394930362701416"
"15715","0.4826417565345764","0.4826417565345764","0.4826417565345764"
"15735","0.48904949426651","0.48904949426651","0.48904949426651"
"15740","0.48979926109313965","0.48979926109313965","0.48979926109313965"
"15746","0.48498862981796265","0.48498862981796265","0.48498862981796265"
"15747","0.48138636350631714","0.48138636350631714","0.48138636350631714"
"15748","0.4826149344444275","0.4826149344444275","0.4826149344444275"
"15749","0.48361319303512573","0.48361319303512573","0.48361319303512573"
"15773","0.475427508354187","0.475427508354187","0.475427508354187"
"15776","0.4802284240722656","0.4802284240722656","0.4802284240722656"
"15788","0.4813675880432129","0.4813675880432129","0.4813675880432129"
"15804","0.48502326011657715","0.48502326011657715","0.48502326011657715"
"15815","0.4847649335861206","0.4847649335861206","0.4847649335861206"
"15816","0.4789457321166992","0.4789457321166992","0.4789457321166992"
"15818","0.4837243854999542","0.4837243854999542","0.4837243854999542"
"15826","0.4832562804222107","0.4832562804222107","0.4832562804222107"
"15831","0.47716838121414185","0.47716838121414185","0.47716838121414185"
"15837","0.47727322578430176","0.47727322578430176","0.47727322578430176"
"15844","0.48065659403800964","0.48065659403800964","0.48065659403800964"
"15845","0.4789894223213196","0.4789894223213196","0.4789894223213196"
"15856","0.4759244918823242","0.4759244918823242","0.4759244918823242"
"15860","0.47642165422439575","0.47642165422439575","0.47642165422439575"
"15878","0.4760133624076843","0.4760133624076843","0.4760133624076843"
"15888","0.4766518473625183","0.4766518473625183","0.4766518473625183"
"15890","0.4820631742477417","0.4820631742477417","0.4820631742477417"
"15898","0.47761982679367065","0.47761982679367065","0.47761982679367065"
"15899","0.4781278669834137","0.4781278669834137","0.4781278669834137"
"15900","0.4845203757286072","0.4845203757286072","0.4845203757286072"
"15916","0.48071587085723877","0.48071587085723877","0.48071587085723877"
"15918","0.4847063422203064","0.4847063422203064","0.4847063422203064"
"15923","0.4739239811897278","0.4739239811897278","0.4739239811897278"
"15926","0.4771568775177002","0.4771568775177002","0.4771568775177002"
"15927","0.48483434319496155","0.48483434319496155","0.48483434319496155"
"15941","0.4796604514122009","0.4796604514122009","0.4796604514122009"
"15954","0.47971445322036743","0.47971445322036743","0.47971445322036743"
"15956","0.480353981256485","0.480353981256485","0.480353981256485"
"15975","0.4883580803871155","0.4883580803871155","0.4883580803871155"
"15986","0.47516220808029175","0.47516220808029175","0.47516220808029175"
"15991","0.481436550617218","0.481436550617218","0.481436550617218"
"16000","0.47851980442092534","0.47851980442092534","0.47851980442092534"
"16035","0.4812892973423004","0.4812892973423004","0.4812892973423004"
"16051","0.4828404188156128","0.4828404188156128","0.4828404188156128"
"16055","0.4791911244392395","0.4791911244392395","0.4791911244392395"
"16058","0.4842519760131836","0.4842519760131836","0.4842519760131836"
"16070","0.4804466962814331","0.4804466962814331","0.4804466962814331"
"16091","0.47446727752685547","0.47446727752685547","0.47446727752685547"
"16100","0.48367631435394287","0.48367631435394287","0.48367631435394287"
"16103","0.479350209236145","0.479350209236145","0.479350209236145"
"16117","0.4779088497161865","0.4779088497161865","0.4779088497161865"
"16142","0.48240935802459717","0.48240935802459717","0.48240935802459717"
"16145","0.47638994455337524","0.47638994455337524","0.47638994455337524"
"16183","0.4758855700492859","0.4758855700492859","0.4758855700492859"
"16193","0.477275013923645","0.477275013923645","0.477275013923645"
"16194","0.4753776788711548","0.4753776788711548","0.4753776788711548"
"16202","0.48060286045074463","0.48060286045074463","0.48060286045074463"
"16215","0.4764541983604431","0.4764541983604431","0.4764541983604431"
"16223","0.47984904050827026","0.47984904050827026","0.47984904050827026"
"16240","0.48011258244514465","0.48011258244514465","0.48011258244514465"
"16249","0.4803526699542999","0.4803526699542999","0.4803526699542999"
"16254","0.47651416063308716","0.47651416063308716","0.47651416063308716"
"16268","0.4795146584510803","0.4795146584510803","0.4795146584510803"
"16280","0.47710707783699036","0.47710707783699036","0.47710707783699036"
"16287","0.47397667169570923","0.47397667169570923","0.47397667169570923"
"16308","0.4758193790912628","0.4758193790912628","0.4758193790912628"
"16314","0.47821545600891113","0.47821545600891113","0.47821545600891113"
"16316","0.4783226549625397","0.4783226549625397","0.4783226549625397"
"16333","0.47594282031059265","0.47594282031059265","0.47594282031059265"
"16336","0.4753659963607788","0.4753659963607788","0.4753659963607788"
"16348","0.4722028076648712","0.4722028076648712","0.4722028076648712"
"16350","0.47288572788238525","0.47288572788238525","0.47288572788238525"
"16352","0.4776636064052582","0.4776636064052582","0.4776636064052582"
"16357","0.4841997027397156","0.4841997027397156","0.4841997027397156"
"16399","0.4720015823841095","0.4720015823841095","0.4720015823841095"
"16410","0.4765462875366211","0.4765462875366211","0.4765462875366211"
"16430","0.4807530641555786","0.4807530641555786","0.4807530641555786"
"16452","0.47282925248146057","0.47282925248146057","0.47282925248146057"
"16473","0.47530025243759155","0.47530025243759155","0.47530025243759155"
"16483","0.4710249900817871","0.4710249900817871","0.4710249900817871"
"16488","0.4780872166156769","0.4780872166156769","0.4780872166156769"
"16490","0.4749270975589752","0.4749270975589752","0.4749270975589752"
"16491","0.47366684675216675","0.47366684675216675","0.47366684675216675"
"16501","0.47746405005455017","0.47746405005455017","0.47746405005455017"
"16502","0.4765505790710449","0.4765505790710449","0.4765505790710449"
"16516","0.47019875049591064","0.47019875049591064","0.47019875049591064"
"16518","0.4725215435028076","0.4725215435028076","0.4725215435028076"
"16527","0.4728771150112152","0.4728771150112152","0.4728771150112152"
"16529","0.47146955132484436","0.47146955132484436","0.47146955132484436"
"16530","0.4730445444583893","0.4730445444583893","0.4730445444583893"
"16540","0.4720922112464905","0.4720922112464905","0.4720922112464905"
"16541","0.486745685338974","0.486745685338974","0.486745685338974"
"16544","0.48659825325012207","0.48659825325012207","0.48659825325012207"
"16554","0.5129441022872925","0.5129441022872925","0.5129441022872925"
"16556","0.4836747646331787","0.4836747646331787","0.4836747646331787"
"16571","0.48699334263801575","0.48699334263801575","0.48699334263801575"
"16596","0.47216105461120605","0.47216105461120605","0.47216105461120605"
"16613","0.47694462537765503","0.47694462537765503","0.47694462537765503"
"16615","0.4767645001411438","0.4767645001411438","0.4767645001411438"
"16617","0.4789683222770691","0.4789683222770691","0.4789683222770691"
"16621","0.47526049613952637","0.47526049613952637","0.47526049613952637"
"16623","0.47049105167388916","0.47049105167388916","0.47049105167388916"
"16625","0.47665345668792725","0.47665345668792725","0.47665345668792725"
"16628","0.47370922565460205","0.47370922565460205","0.47370922565460205"
"16630","0.4726005494594574","0.4726005494594574","0.4726005494594574"
"16636","0.4759247601032257","0.4759247601032257","0.4759247601032257"
"16649","0.4725695252418518","0.4725695252418518","0.4725695252418518"
"16655","0.4753292202949524","0.4753292202949524","0.4753292202949524"
"16672","0.47201448678970337","0.47201448678970337","0.47201448678970337"
"16691","0.471014142036438","0.471014142036438","0.471014142036438"
"16693","0.47225189208984375","0.47225189208984375","0.47225189208984375"
"16705","0.47718191146850586","0.47718191146850586","0.47718191146850586"
"16724","0.4763945937156677","0.4763945937156677","0.4763945937156677"
"16731","0.4750802516937256","0.4750802516937256","0.4750802516937256"
"16734","0.47380825877189636","0.47380825877189636","0.47380825877189636"
"16736","0.47144627571105957","0.47144627571105957","0.47144627571105957"
"16739","0.4756619334220886","0.4756619334220886","0.4756619334220886"
"16758","0.4733413755893707","0.4733413755893707","0.4733413755893707"
"16783","0.47314679622650146","0.47314679622650146","0.47314679622650146"
"16814","0.47067394852638245","0.47067394852638245","0.47067394852638245"
"16822","0.4733920395374298","0.4733920395374298","0.4733920395374298"
"16832","0.4916893541812897","0.4916893541812897","0.4916893541812897"
"16853","0.47808846831321716","0.47808846831321716","0.47808846831321716"
"16876","0.4719747304916382","0.4719747304916382","0.4719747304916382"
"16884","0.4792506694793701","0.4792506694793701","0.4792506694793701"
"16892","0.46825456619262695","0.46825456619262695","0.46825456619262695"
"16899","0.47420263290405273","0.47420263290405273","0.47420263290405273"
"16901","0.4730454087257385","0.4730454087257385","0.4730454087257385"
"16916","0.4713902771472931","0.4713902771472931","0.4713902771472931"
