"Step","skilled-sweep-3 - Train/Losses final","skilled-sweep-3 - Train/Losses final__MIN","skilled-sweep-3 - Train/Losses final__MAX","playful-sweep-2 - Train/Losses final","playful-sweep-2 - Train/Losses final__MIN","playful-sweep-2 - Train/Losses final__MAX","prime-sweep-1 - Train/Losses final","prime-sweep-1 - Train/Losses final__MIN","prime-sweep-1 - Train/Losses final__MAX"
"62131","0.69775390625","0.69775390625","0.69775390625","0.69775390625","0.69775390625","0.69775390625","0.69189453125","0.69189453125","0.69189453125"
"62139","0.69189453125","0.69189453125","0.69189453125","0.6943359375","0.6943359375","0.6943359375","0.689453125","0.689453125","0.689453125"
"62145","0.685546875","0.685546875","0.685546875","0.68994140625","0.68994140625","0.68994140625","0.6865234375","0.6865234375","0.6865234375"
"62164","0.7060546875","0.7060546875","0.7060546875","0.6982421875","0.6982421875","0.6982421875","0.70166015625","0.70166015625","0.70166015625"
"62203","0.689453125","0.689453125","0.689453125","0.69287109375","0.69287109375","0.69287109375","0.6923828125","0.6923828125","0.6923828125"
"62218","0.693359375","0.693359375","0.693359375","0.6845703125","0.6845703125","0.6845703125","0.68505859375","0.68505859375","0.68505859375"
"62225","0.69482421875","0.69482421875","0.69482421875","0.69189453125","0.69189453125","0.69189453125","0.69970703125","0.69970703125","0.69970703125"
"62227","0.6943359375","0.6943359375","0.6943359375","0.69580078125","0.69580078125","0.69580078125","0.6923828125","0.6923828125","0.6923828125"
"62228","0.69970703125","0.69970703125","0.69970703125","0.69580078125","0.69580078125","0.69580078125","0.69287109375","0.69287109375","0.69287109375"
"62259","0.69775390625","0.69775390625","0.69775390625","0.6953125","0.6953125","0.6953125","0.6953125","0.6953125","0.6953125"
"62263","0.70361328125","0.70361328125","0.70361328125","0.701171875","0.701171875","0.701171875","0.70166015625","0.70166015625","0.70166015625"
"62282","0.697265625","0.697265625","0.697265625","0.6962890625","0.6962890625","0.6962890625","0.68701171875","0.68701171875","0.68701171875"
"62285","0.7021484375","0.7021484375","0.7021484375","0.6982421875","0.6982421875","0.6982421875","0.7021484375","0.7021484375","0.7021484375"
"62358","0.6923828125","0.6923828125","0.6923828125","0.68115234375","0.68115234375","0.68115234375","0.685546875","0.685546875","0.685546875"
"62384","0.6982421875","0.6982421875","0.6982421875","0.703125","0.703125","0.703125","0.7001953125","0.7001953125","0.7001953125"
"62394","0.69482421875","0.69482421875","0.69482421875","0.693359375","0.693359375","0.693359375","0.689453125","0.689453125","0.689453125"
"62418","0.69775390625","0.69775390625","0.69775390625","0.69677734375","0.69677734375","0.69677734375","0.69775390625","0.69775390625","0.69775390625"
"62459","0.693359375","0.693359375","0.693359375","0.6923828125","0.6923828125","0.6923828125","0.6875","0.6875","0.6875"
"62469","0.6953125","0.6953125","0.6953125","0.70166015625","0.70166015625","0.70166015625","0.6904296875","0.6904296875","0.6904296875"
"62501","0.69384765625","0.69384765625","0.69384765625","0.6953125","0.6953125","0.6953125","0.6865234375","0.6865234375","0.6865234375"
"62532","0.689453125","0.689453125","0.689453125","0.6865234375","0.6865234375","0.6865234375","0.68603515625","0.68603515625","0.68603515625"
"62591","0.68212890625","0.68212890625","0.68212890625","0.6865234375","0.6865234375","0.6865234375","0.6904296875","0.6904296875","0.6904296875"
"62619","0.68896484375","0.68896484375","0.68896484375","0.689453125","0.689453125","0.689453125","0.69677734375","0.69677734375","0.69677734375"
"62624","0.69580078125","0.69580078125","0.69580078125","0.69580078125","0.69580078125","0.69580078125","0.705078125","0.705078125","0.705078125"
"62672","0.69970703125","0.69970703125","0.69970703125","0.69921875","0.69921875","0.69921875","0.70703125","0.70703125","0.70703125"
"62730","0.681640625","0.681640625","0.681640625","0.68408203125","0.68408203125","0.68408203125","0.6884765625","0.6884765625","0.6884765625"
"62774","0.68896484375","0.68896484375","0.68896484375","0.69921875","0.69921875","0.69921875","0.6982421875","0.6982421875","0.6982421875"
"62781","0.69970703125","0.69970703125","0.69970703125","0.68798828125","0.68798828125","0.68798828125","0.69482421875","0.69482421875","0.69482421875"
"62815","0.69287109375","0.69287109375","0.69287109375","0.6943359375","0.6943359375","0.6943359375","0.69189453125","0.69189453125","0.69189453125"
"62827","0.6982421875","0.6982421875","0.6982421875","0.69140625","0.69140625","0.69140625","0.69580078125","0.69580078125","0.69580078125"
"62893","0.703125","0.703125","0.703125","0.6962890625","0.6962890625","0.6962890625","0.69970703125","0.69970703125","0.69970703125"
"62922","0.69873046875","0.69873046875","0.69873046875","0.69482421875","0.69482421875","0.69482421875","0.6962890625","0.6962890625","0.6962890625"
"62960","0.6875","0.6875","0.6875","0.69189453125","0.69189453125","0.69189453125","0.69384765625","0.69384765625","0.69384765625"
"62964","0.6953125","0.6953125","0.6953125","0.6826171875","0.6826171875","0.6826171875","0.6865234375","0.6865234375","0.6865234375"
"62975","0.6923828125","0.6923828125","0.6923828125","0.69384765625","0.69384765625","0.69384765625","0.70166015625","0.70166015625","0.70166015625"
"62980","0.70068359375","0.70068359375","0.70068359375","0.6875","0.6875","0.6875","0.6904296875","0.6904296875","0.6904296875"
"63014","0.70068359375","0.70068359375","0.70068359375","0.69580078125","0.69580078125","0.69580078125","0.701171875","0.701171875","0.701171875"
"63047","0.69384765625","0.69384765625","0.69384765625","0.6875","0.6875","0.6875","0.6884765625","0.6884765625","0.6884765625"
"63145","0.7060546875","0.7060546875","0.7060546875","0.69677734375","0.69677734375","0.69677734375","0.69482421875","0.69482421875","0.69482421875"
"63154","0.69140625","0.69140625","0.69140625","0.6953125","0.6953125","0.6953125","0.68408203125","0.68408203125","0.68408203125"
"63158","0.69970703125","0.69970703125","0.69970703125","0.69384765625","0.69384765625","0.69384765625","0.69482421875","0.69482421875","0.69482421875"
"63171","0.6875","0.6875","0.6875","0.68994140625","0.68994140625","0.68994140625","0.68505859375","0.68505859375","0.68505859375"
"63173","0.697265625","0.697265625","0.697265625","0.69384765625","0.69384765625","0.69384765625","0.6923828125","0.6923828125","0.6923828125"
"63201","0.70166015625","0.70166015625","0.70166015625","0.70263671875","0.70263671875","0.70263671875","0.7041015625","0.7041015625","0.7041015625"
"63211","0.7001953125","0.7001953125","0.7001953125","0.697265625","0.697265625","0.697265625","0.70458984375","0.70458984375","0.70458984375"
"63230","0.69287109375","0.69287109375","0.69287109375","0.69580078125","0.69580078125","0.69580078125","0.69140625","0.69140625","0.69140625"
"63243","0.69384765625","0.69384765625","0.69384765625","0.7001953125","0.7001953125","0.7001953125","0.6923828125","0.6923828125","0.6923828125"
"63259","0.6875","0.6875","0.6875","0.68798828125","0.68798828125","0.68798828125","0.697265625","0.697265625","0.697265625"
"63268","0.70361328125","0.70361328125","0.70361328125","0.701171875","0.701171875","0.701171875","0.70751953125","0.70751953125","0.70751953125"
"63274","0.69189453125","0.69189453125","0.69189453125","0.6923828125","0.6923828125","0.6923828125","0.6943359375","0.6943359375","0.6943359375"
"63285","0.69677734375","0.69677734375","0.69677734375","0.6982421875","0.6982421875","0.6982421875","0.69970703125","0.69970703125","0.69970703125"
"63314","0.6943359375","0.6943359375","0.6943359375","0.697265625","0.697265625","0.697265625","0.70068359375","0.70068359375","0.70068359375"
"63330","0.69775390625","0.69775390625","0.69775390625","0.69580078125","0.69580078125","0.69580078125","0.685546875","0.685546875","0.685546875"
"63363","0.69775390625","0.69775390625","0.69775390625","0.693359375","0.693359375","0.693359375","0.69921875","0.69921875","0.69921875"
"63392","0.69580078125","0.69580078125","0.69580078125","0.69677734375","0.69677734375","0.69677734375","0.693359375","0.693359375","0.693359375"
"63394","0.68408203125","0.68408203125","0.68408203125","0.689453125","0.689453125","0.689453125","0.6845703125","0.6845703125","0.6845703125"
"63407","0.6953125","0.6953125","0.6953125","0.6943359375","0.6943359375","0.6943359375","0.6962890625","0.6962890625","0.6962890625"
"63410","0.69140625","0.69140625","0.69140625","0.693359375","0.693359375","0.693359375","0.69140625","0.69140625","0.69140625"
"63411","0.69189453125","0.69189453125","0.69189453125","0.6904296875","0.6904296875","0.6904296875","0.68798828125","0.68798828125","0.68798828125"
"63413","0.69580078125","0.69580078125","0.69580078125","0.6953125","0.6953125","0.6953125","0.69140625","0.69140625","0.69140625"
"63420","0.69384765625","0.69384765625","0.69384765625","0.6884765625","0.6884765625","0.6884765625","0.693359375","0.693359375","0.693359375"
"63435","0.68994140625","0.68994140625","0.68994140625","0.69970703125","0.69970703125","0.69970703125","0.69189453125","0.69189453125","0.69189453125"
"63466","0.7041015625","0.7041015625","0.7041015625","0.703125","0.703125","0.703125","0.69775390625","0.69775390625","0.69775390625"
"63507","0.6953125","0.6953125","0.6953125","0.69384765625","0.69384765625","0.69384765625","0.6943359375","0.6943359375","0.6943359375"
"63546","0.693359375","0.693359375","0.693359375","0.693359375","0.693359375","0.693359375","0.6923828125","0.6923828125","0.6923828125"
"63549","0.6875","0.6875","0.6875","0.6884765625","0.6884765625","0.6884765625","0.693359375","0.693359375","0.693359375"
"63555","0.6962890625","0.6962890625","0.6962890625","0.689453125","0.689453125","0.689453125","0.69482421875","0.69482421875","0.69482421875"
"63560","0.69384765625","0.69384765625","0.69384765625","0.7001953125","0.7001953125","0.7001953125","0.70458984375","0.70458984375","0.70458984375"
"63563","0.6943359375","0.6943359375","0.6943359375","0.69580078125","0.69580078125","0.69580078125","0.69091796875","0.69091796875","0.69091796875"
"63576","0.68603515625","0.68603515625","0.68603515625","0.6943359375","0.6943359375","0.6943359375","0.68798828125","0.68798828125","0.68798828125"
"63672","0.69287109375","0.69287109375","0.69287109375","0.69580078125","0.69580078125","0.69580078125","0.70068359375","0.70068359375","0.70068359375"
"63687","0.6953125","0.6953125","0.6953125","0.69384765625","0.69384765625","0.69384765625","0.6884765625","0.6884765625","0.6884765625"
"63688","0.6962890625","0.6962890625","0.6962890625","0.69482421875","0.69482421875","0.69482421875","0.7001953125","0.7001953125","0.7001953125"
"63692","0.689453125","0.689453125","0.689453125","0.6904296875","0.6904296875","0.6904296875","0.681640625","0.681640625","0.681640625"
"63730","0.68896484375","0.68896484375","0.68896484375","0.68603515625","0.68603515625","0.68603515625","0.68310546875","0.68310546875","0.68310546875"
"63732","0.69775390625","0.69775390625","0.69775390625","0.69384765625","0.69384765625","0.69384765625","0.693359375","0.693359375","0.693359375"
"63786","0.697265625","0.697265625","0.697265625","0.697265625","0.697265625","0.697265625","0.697265625","0.697265625","0.697265625"
"63799","0.69873046875","0.69873046875","0.69873046875","0.69677734375","0.69677734375","0.69677734375","0.69287109375","0.69287109375","0.69287109375"
"63819","0.69775390625","0.69775390625","0.69775390625","0.69775390625","0.69775390625","0.69775390625","0.69287109375","0.69287109375","0.69287109375"
"63846","0.6923828125","0.6923828125","0.6923828125","0.6953125","0.6953125","0.6953125","0.701171875","0.701171875","0.701171875"
"63856","0.6943359375","0.6943359375","0.6943359375","0.69140625","0.69140625","0.69140625","0.6953125","0.6953125","0.6953125"
"63927","0.69921875","0.69921875","0.69921875","0.6953125","0.6953125","0.6953125","0.69482421875","0.69482421875","0.69482421875"
"63944","0.69140625","0.69140625","0.69140625","0.6923828125","0.6923828125","0.6923828125","0.69384765625","0.69384765625","0.69384765625"
"63956","0.68505859375","0.68505859375","0.68505859375","0.68896484375","0.68896484375","0.68896484375","0.68798828125","0.68798828125","0.68798828125"
"63966","0.7001953125","0.7001953125","0.7001953125","0.69677734375","0.69677734375","0.69677734375","0.7001953125","0.7001953125","0.7001953125"
"63969","0.69970703125","0.69970703125","0.69970703125","0.69189453125","0.69189453125","0.69189453125","0.69384765625","0.69384765625","0.69384765625"
"63970","0.7041015625","0.7041015625","0.7041015625","0.6943359375","0.6943359375","0.6943359375","0.69873046875","0.69873046875","0.69873046875"
"64015","0.6953125","0.6953125","0.6953125","0.69140625","0.69140625","0.69140625","0.69775390625","0.69775390625","0.69775390625"
"64029","0.69091796875","0.69091796875","0.69091796875","0.69384765625","0.69384765625","0.69384765625","0.69140625","0.69140625","0.69140625"
"64059","0.7001953125","0.7001953125","0.7001953125","0.701171875","0.701171875","0.701171875","0.69189453125","0.69189453125","0.69189453125"
"64078","0.6923828125","0.6923828125","0.6923828125","0.6943359375","0.6943359375","0.6943359375","0.6982421875","0.6982421875","0.6982421875"
"64114","0.69287109375","0.69287109375","0.69287109375","0.69482421875","0.69482421875","0.69482421875","0.6943359375","0.6943359375","0.6943359375"
"64148","0.69482421875","0.69482421875","0.69482421875","0.68408203125","0.68408203125","0.68408203125","0.6923828125","0.6923828125","0.6923828125"
"64173","0.68798828125","0.68798828125","0.68798828125","0.68701171875","0.68701171875","0.68701171875","0.69580078125","0.69580078125","0.69580078125"
"64181","0.69482421875","0.69482421875","0.69482421875","0.69140625","0.69140625","0.69140625","0.69677734375","0.69677734375","0.69677734375"
"64189","0.69580078125","0.69580078125","0.69580078125","0.68994140625","0.68994140625","0.68994140625","0.6884765625","0.6884765625","0.6884765625"
"64190","0.69189453125","0.69189453125","0.69189453125","0.68798828125","0.68798828125","0.68798828125","0.6884765625","0.6884765625","0.6884765625"
"64213","0.701171875","0.701171875","0.701171875","0.69384765625","0.69384765625","0.69384765625","0.69140625","0.69140625","0.69140625"
"64220","0.6923828125","0.6923828125","0.6923828125","0.69189453125","0.69189453125","0.69189453125","0.697265625","0.697265625","0.697265625"
"64237","0.7001953125","0.7001953125","0.7001953125","0.6982421875","0.6982421875","0.6982421875","0.69775390625","0.69775390625","0.69775390625"
"64247","0.69287109375","0.69287109375","0.69287109375","0.69287109375","0.69287109375","0.69287109375","0.703125","0.703125","0.703125"
"64252","0.6943359375","0.6943359375","0.6943359375","0.69140625","0.69140625","0.69140625","0.70166015625","0.70166015625","0.70166015625"
"64263","0.6923828125","0.6923828125","0.6923828125","0.69775390625","0.69775390625","0.69775390625","0.68896484375","0.68896484375","0.68896484375"
"64294","0.697265625","0.697265625","0.697265625","0.68994140625","0.68994140625","0.68994140625","0.69384765625","0.69384765625","0.69384765625"
"64300","0.68701171875","0.68701171875","0.68701171875","0.6875","0.6875","0.6875","0.68701171875","0.68701171875","0.68701171875"
"64309","0.689453125","0.689453125","0.689453125","0.69140625","0.69140625","0.69140625","0.68994140625","0.68994140625","0.68994140625"
"64315","0.68994140625","0.68994140625","0.68994140625","0.685546875","0.685546875","0.685546875","0.6884765625","0.6884765625","0.6884765625"
"64334","0.69873046875","0.69873046875","0.69873046875","0.693359375","0.693359375","0.693359375","0.70068359375","0.70068359375","0.70068359375"
"64363","0.6845703125","0.6845703125","0.6845703125","0.68896484375","0.68896484375","0.68896484375","0.69384765625","0.69384765625","0.69384765625"
"64378","0.697265625","0.697265625","0.697265625","0.69140625","0.69140625","0.69140625","0.68896484375","0.68896484375","0.68896484375"
"64388","0.69482421875","0.69482421875","0.69482421875","0.68896484375","0.68896484375","0.68896484375","0.69140625","0.69140625","0.69140625"
"64412","0.7080078125","0.7080078125","0.7080078125","0.69970703125","0.69970703125","0.69970703125","0.7001953125","0.7001953125","0.7001953125"
"64414","0.69482421875","0.69482421875","0.69482421875","0.69775390625","0.69775390625","0.69775390625","0.693359375","0.693359375","0.693359375"
"64442","0.69482421875","0.69482421875","0.69482421875","0.6904296875","0.6904296875","0.6904296875","0.69482421875","0.69482421875","0.69482421875"
"64449","0.6923828125","0.6923828125","0.6923828125","0.6953125","0.6953125","0.6953125","0.697265625","0.697265625","0.697265625"
"64454","0.697265625","0.697265625","0.697265625","0.7041015625","0.7041015625","0.7041015625","0.69189453125","0.69189453125","0.69189453125"
"64462","0.6943359375","0.6943359375","0.6943359375","0.693359375","0.693359375","0.693359375","0.697265625","0.697265625","0.697265625"
"64513","0.69384765625","0.69384765625","0.69384765625","0.6962890625","0.6962890625","0.6962890625","0.697265625","0.697265625","0.697265625"
"64515","0.69873046875","0.69873046875","0.69873046875","0.69189453125","0.69189453125","0.69189453125","0.693359375","0.693359375","0.693359375"
"64520","0.69384765625","0.69384765625","0.69384765625","0.68359375","0.68359375","0.68359375","0.6884765625","0.6884765625","0.6884765625"
"64533","0.6865234375","0.6865234375","0.6865234375","0.69580078125","0.69580078125","0.69580078125","0.69677734375","0.69677734375","0.69677734375"
"64565","0.68798828125","0.68798828125","0.68798828125","0.69287109375","0.69287109375","0.69287109375","0.6904296875","0.6904296875","0.6904296875"
"64567","0.69482421875","0.69482421875","0.69482421875","0.697265625","0.697265625","0.697265625","0.6875","0.6875","0.6875"
"64584","0.69580078125","0.69580078125","0.69580078125","0.693359375","0.693359375","0.693359375","0.689453125","0.689453125","0.689453125"
"64585","0.69091796875","0.69091796875","0.69091796875","0.69140625","0.69140625","0.69140625","0.6884765625","0.6884765625","0.6884765625"
"64598","0.68603515625","0.68603515625","0.68603515625","0.6845703125","0.6845703125","0.6845703125","0.6904296875","0.6904296875","0.6904296875"
"64615","0.69580078125","0.69580078125","0.69580078125","0.69775390625","0.69775390625","0.69775390625","0.69384765625","0.69384765625","0.69384765625"
"64624","0.685546875","0.685546875","0.685546875","0.6875","0.6875","0.6875","0.6875","0.6875","0.6875"
"64637","0.6923828125","0.6923828125","0.6923828125","0.693359375","0.693359375","0.693359375","0.6923828125","0.6923828125","0.6923828125"
"64679","0.6865234375","0.6865234375","0.6865234375","0.693359375","0.693359375","0.693359375","0.6904296875","0.6904296875","0.6904296875"
"64697","0.69140625","0.69140625","0.69140625","0.69140625","0.69140625","0.69140625","0.703125","0.703125","0.703125"
"64716","0.701171875","0.701171875","0.701171875","0.7001953125","0.7001953125","0.7001953125","0.7021484375","0.7021484375","0.7021484375"
"64754","0.689453125","0.689453125","0.689453125","0.6982421875","0.6982421875","0.6982421875","0.69140625","0.69140625","0.69140625"
"64758","0.69384765625","0.69384765625","0.69384765625","0.69384765625","0.69384765625","0.69384765625","0.69970703125","0.69970703125","0.69970703125"
"64773","0.69287109375","0.69287109375","0.69287109375","0.69189453125","0.69189453125","0.69189453125","0.689453125","0.689453125","0.689453125"
"64784","0.70361328125","0.70361328125","0.70361328125","0.6943359375","0.6943359375","0.6943359375","0.69921875","0.69921875","0.69921875"
"64788","0.693359375","0.693359375","0.693359375","0.6953125","0.6953125","0.6953125","0.68896484375","0.68896484375","0.68896484375"
"64789","0.6962890625","0.6962890625","0.6962890625","0.68896484375","0.68896484375","0.68896484375","0.6875","0.6875","0.6875"
"64868","0.68798828125","0.68798828125","0.68798828125","0.69287109375","0.69287109375","0.69287109375","0.69189453125","0.69189453125","0.69189453125"
"64932","0.69921875","0.69921875","0.69921875","0.701171875","0.701171875","0.701171875","0.70849609375","0.70849609375","0.70849609375"
"64954","0.69970703125","0.69970703125","0.69970703125","0.6953125","0.6953125","0.6953125","0.6953125","0.6953125","0.6953125"
"64968","0.6962890625","0.6962890625","0.6962890625","0.6953125","0.6953125","0.6953125","0.70947265625","0.70947265625","0.70947265625"
"65006","0.70068359375","0.70068359375","0.70068359375","0.6875","0.6875","0.6875","0.69091796875","0.69091796875","0.69091796875"
"65020","0.6884765625","0.6884765625","0.6884765625","0.69384765625","0.69384765625","0.69384765625","0.68701171875","0.68701171875","0.68701171875"
"65030","0.7001953125","0.7001953125","0.7001953125","0.693359375","0.693359375","0.693359375","0.69873046875","0.69873046875","0.69873046875"
"65057","0.703125","0.703125","0.703125","0.6923828125","0.6923828125","0.6923828125","0.6982421875","0.6982421875","0.6982421875"
"65082","0.69189453125","0.69189453125","0.69189453125","0.69189453125","0.69189453125","0.69189453125","0.70556640625","0.70556640625","0.70556640625"
"65093","0.69384765625","0.69384765625","0.69384765625","0.68994140625","0.68994140625","0.68994140625","0.70263671875","0.70263671875","0.70263671875"
"65110","0.68896484375","0.68896484375","0.68896484375","0.6923828125","0.6923828125","0.6923828125","0.69677734375","0.69677734375","0.69677734375"
"65138","0.69384765625","0.69384765625","0.69384765625","0.69384765625","0.69384765625","0.69384765625","0.68994140625","0.68994140625","0.68994140625"
"65142","0.693359375","0.693359375","0.693359375","0.6943359375","0.6943359375","0.6943359375","0.69580078125","0.69580078125","0.69580078125"
"65152","0.6875","0.6875","0.6875","0.68701171875","0.68701171875","0.68701171875","0.6875","0.6875","0.6875"
"65178","0.6904296875","0.6904296875","0.6904296875","0.68896484375","0.68896484375","0.68896484375","0.68701171875","0.68701171875","0.68701171875"
"65203","0.68896484375","0.68896484375","0.68896484375","0.6904296875","0.6904296875","0.6904296875","0.6923828125","0.6923828125","0.6923828125"
"65213","0.69140625","0.69140625","0.69140625","0.6962890625","0.6962890625","0.6962890625","0.693359375","0.693359375","0.693359375"
"65232","0.6943359375","0.6943359375","0.6943359375","0.693359375","0.693359375","0.693359375","0.70166015625","0.70166015625","0.70166015625"
"65277","0.68896484375","0.68896484375","0.68896484375","0.685546875","0.685546875","0.685546875","0.685546875","0.685546875","0.685546875"
"65280","0.69287109375","0.69287109375","0.69287109375","0.693359375","0.693359375","0.693359375","0.68994140625","0.68994140625","0.68994140625"
"65289","0.6953125","0.6953125","0.6953125","0.6923828125","0.6923828125","0.6923828125","0.6962890625","0.6962890625","0.6962890625"
"65312","0.69873046875","0.69873046875","0.69873046875","0.70166015625","0.70166015625","0.70166015625","0.705078125","0.705078125","0.705078125"
"65373","0.68994140625","0.68994140625","0.68994140625","0.68994140625","0.68994140625","0.68994140625","0.6845703125","0.6845703125","0.6845703125"
"65426","0.69873046875","0.69873046875","0.69873046875","0.6904296875","0.6904296875","0.6904296875","0.69580078125","0.69580078125","0.69580078125"
"65452","0.6962890625","0.6962890625","0.6962890625","0.6943359375","0.6943359375","0.6943359375","0.69091796875","0.69091796875","0.69091796875"
"65479","0.68798828125","0.68798828125","0.68798828125","0.6943359375","0.6943359375","0.6943359375","0.69873046875","0.69873046875","0.69873046875"
"65486","0.6962890625","0.6962890625","0.6962890625","0.7001953125","0.7001953125","0.7001953125","0.69140625","0.69140625","0.69140625"
"65517","0.693359375","0.693359375","0.693359375","0.6923828125","0.6923828125","0.6923828125","0.6943359375","0.6943359375","0.6943359375"
"65546","0.6875","0.6875","0.6875","0.68603515625","0.68603515625","0.68603515625","0.6865234375","0.6865234375","0.6865234375"
"65582","0.69189453125","0.69189453125","0.69189453125","0.6884765625","0.6884765625","0.6884765625","0.69189453125","0.69189453125","0.69189453125"
"65626","0.6865234375","0.6865234375","0.6865234375","0.6826171875","0.6826171875","0.6826171875","0.68896484375","0.68896484375","0.68896484375"
"65627","0.69580078125","0.69580078125","0.69580078125","0.6982421875","0.6982421875","0.6982421875","0.69580078125","0.69580078125","0.69580078125"
"65632","0.69140625","0.69140625","0.69140625","0.6923828125","0.6923828125","0.6923828125","0.69091796875","0.69091796875","0.69091796875"
"65633","0.68701171875","0.68701171875","0.68701171875","0.6904296875","0.6904296875","0.6904296875","0.6865234375","0.6865234375","0.6865234375"
"65635","0.6982421875","0.6982421875","0.6982421875","0.69189453125","0.69189453125","0.69189453125","0.693359375","0.693359375","0.693359375"
"65640","0.697265625","0.697265625","0.697265625","0.69921875","0.69921875","0.69921875","0.708984375","0.708984375","0.708984375"
"65724","0.6884765625","0.6884765625","0.6884765625","0.69482421875","0.69482421875","0.69482421875","0.69140625","0.69140625","0.69140625"
"65764","0.703125","0.703125","0.703125","0.697265625","0.697265625","0.697265625","0.7001953125","0.7001953125","0.7001953125"
"65767","0.69677734375","0.69677734375","0.69677734375","0.70654296875","0.70654296875","0.70654296875","0.69921875","0.69921875","0.69921875"
"65801","0.6826171875","0.6826171875","0.6826171875","0.6962890625","0.6962890625","0.6962890625","0.6962890625","0.6962890625","0.6962890625"
"65820","0.68896484375","0.68896484375","0.68896484375","0.6982421875","0.6982421875","0.6982421875","0.69287109375","0.69287109375","0.69287109375"
"65825","0.68798828125","0.68798828125","0.68798828125","0.6875","0.6875","0.6875","0.6953125","0.6953125","0.6953125"
"65849","0.6884765625","0.6884765625","0.6884765625","0.68603515625","0.68603515625","0.68603515625","0.68896484375","0.68896484375","0.68896484375"
"65890","0.693359375","0.693359375","0.693359375","0.6982421875","0.6982421875","0.6982421875","0.69873046875","0.69873046875","0.69873046875"
"65904","0.68896484375","0.68896484375","0.68896484375","0.68701171875","0.68701171875","0.68701171875","0.69140625","0.69140625","0.69140625"
"65908","0.68994140625","0.68994140625","0.68994140625","0.69580078125","0.69580078125","0.69580078125","0.69140625","0.69140625","0.69140625"
"65914","0.693359375","0.693359375","0.693359375","0.69140625","0.69140625","0.69140625","0.68994140625","0.68994140625","0.68994140625"
"65926","0.6904296875","0.6904296875","0.6904296875","0.693359375","0.693359375","0.693359375","0.69580078125","0.69580078125","0.69580078125"
"65937","0.68896484375","0.68896484375","0.68896484375","0.68408203125","0.68408203125","0.68408203125","0.6923828125","0.6923828125","0.6923828125"
"65958","0.6875","0.6875","0.6875","0.69140625","0.69140625","0.69140625","0.69091796875","0.69091796875","0.69091796875"
"65963","0.701171875","0.701171875","0.701171875","0.7001953125","0.7001953125","0.7001953125","0.69677734375","0.69677734375","0.69677734375"
"65971","0.69384765625","0.69384765625","0.69384765625","0.689453125","0.689453125","0.689453125","0.6875","0.6875","0.6875"
"66014","0.6865234375","0.6865234375","0.6865234375","0.685546875","0.685546875","0.685546875","0.68603515625","0.68603515625","0.68603515625"
"66077","0.69873046875","0.69873046875","0.69873046875","0.6865234375","0.6865234375","0.6865234375","0.69189453125","0.69189453125","0.69189453125"
"66087","0.69140625","0.69140625","0.69140625","0.6943359375","0.6943359375","0.6943359375","0.69091796875","0.69091796875","0.69091796875"
"66091","0.701171875","0.701171875","0.701171875","0.7080078125","0.7080078125","0.7080078125","0.71044921875","0.71044921875","0.71044921875"
"66095","0.6875","0.6875","0.6875","0.69482421875","0.69482421875","0.69482421875","0.701171875","0.701171875","0.701171875"
"66118","0.6875","0.6875","0.6875","0.693359375","0.693359375","0.693359375","0.69091796875","0.69091796875","0.69091796875"
"66154","0.69384765625","0.69384765625","0.69384765625","0.6953125","0.6953125","0.6953125","0.69189453125","0.69189453125","0.69189453125"
"66172","0.6962890625","0.6962890625","0.6962890625","0.69873046875","0.69873046875","0.69873046875","0.69775390625","0.69775390625","0.69775390625"
"66201","0.6962890625","0.6962890625","0.6962890625","0.703125","0.703125","0.703125","0.69775390625","0.69775390625","0.69775390625"
"66204","0.6962890625","0.6962890625","0.6962890625","0.701171875","0.701171875","0.701171875","0.6904296875","0.6904296875","0.6904296875"
"66258","0.7001953125","0.7001953125","0.7001953125","0.693359375","0.693359375","0.693359375","0.70068359375","0.70068359375","0.70068359375"
"66269","0.68896484375","0.68896484375","0.68896484375","0.69189453125","0.69189453125","0.69189453125","0.6923828125","0.6923828125","0.6923828125"
"66273","0.69775390625","0.69775390625","0.69775390625","0.70068359375","0.70068359375","0.70068359375","0.70166015625","0.70166015625","0.70166015625"
"66306","0.69482421875","0.69482421875","0.69482421875","0.69482421875","0.69482421875","0.69482421875","0.70166015625","0.70166015625","0.70166015625"
"66330","0.693359375","0.693359375","0.693359375","0.6962890625","0.6962890625","0.6962890625","0.69677734375","0.69677734375","0.69677734375"
"66332","0.6904296875","0.6904296875","0.6904296875","0.69189453125","0.69189453125","0.69189453125","0.68994140625","0.68994140625","0.68994140625"
"66336","0.6953125","0.6953125","0.6953125","0.7001953125","0.7001953125","0.7001953125","0.701171875","0.701171875","0.701171875"
"66337","0.6962890625","0.6962890625","0.6962890625","0.689453125","0.689453125","0.689453125","0.6923828125","0.6923828125","0.6923828125"
"66359","0.69287109375","0.69287109375","0.69287109375","0.69287109375","0.69287109375","0.69287109375","0.6904296875","0.6904296875","0.6904296875"
"66363","0.6845703125","0.6845703125","0.6845703125","0.6806640625","0.6806640625","0.6806640625","0.68359375","0.68359375","0.68359375"
"66376","0.68701171875","0.68701171875","0.68701171875","0.6904296875","0.6904296875","0.6904296875","0.69140625","0.69140625","0.69140625"
"66377","0.68505859375","0.68505859375","0.68505859375","0.69921875","0.69921875","0.69921875","0.69677734375","0.69677734375","0.69677734375"
