"Step","postactivation_production: mlp - Train/Losses","postactivation_production: mlp - Train/Losses__MIN","postactivation_production: mlp - Train/Losses__MAX","postactivation_production: kan - Train/Losses","postactivation_production: kan - Train/Losses__MIN","postactivation_production: kan - Train/Losses__MAX"
"94516","0.3255537360906601","0.11608980596065521","0.6979235410690308","0.540009131655097","0.19044725596904755","0.7961380481719971"
"94543","0.0028341080430739868","0.00013334344839677215","0.020850276574492455","0.0026032690111605916","0.0002459414827171713","0.01052411925047636"
"94573","0.04346158461024364","0.0010982321109622717","0.12469468265771866","0.0651162468129769","0.0019785910844802856","0.17887438833713531"
"94598","0.003978556670093288","0.0005490173934958875","0.03624584525823593","0.06059278600150719","0.003250457812100649","0.21610213816165924"
"94614","0.14807768886288006","0.020749535411596298","0.2657634913921356","0.22525324299931526","0.08185674250125885","0.3801038861274719"
"94620","0.02101069436951851","0.00019248627359047532","0.27281489968299866","0.0057013047189684585","0.0007023655343800783","0.02278750017285347"
"94631","0.0009604714718686107","0.00003593045403249562","0.006948254536837339","0.0011510999866004568","0.00013753652456216514","0.005040657240897417"
"94642","0.007300118869170547","0.00029989343602210283","0.04241768643260002","0.0032831330681801774","0.0005897150258533657","0.014337543398141861"
"94647","0.18044576455528538","0.004578019492328167","0.6819164752960205","0.16509399190545082","0.05801461637020111","0.2478903830051422"
"94655","0.9273685892422994","0.7640525102615356","1.089970588684082","1.137060932815075","0.9496092796325684","1.4551177024841309"
"94681","0.27755281527837117","0.10750328004360199","0.43881383538246155","0.4480199106037617","0.230566143989563","0.71494460105896"
"94685","0.8918696959813436","0.7365524768829346","1.0783798694610596","1.0155163705348969","0.5949784517288208","1.247567892074585"
"94732","0.031694184864560764","0.005064922384917736","0.09674187004566193","0.08775336039252579","0.010541882365942001","0.2824496924877167"
"94749","1.1707472801208496","0.9715827703475952","1.2809886932373047","1.2756479382514954","0.9984513521194458","1.5056679248809814"
"94775","0.0005525521761834776","0.000027808531740447506","0.002725490601733327","0.0006008062737237196","0.00025731592904776335","0.0011674356646835804"
"94826","0.2968794941902161","0.1816333383321762","0.470339834690094","0.42657259851694107","0.1891147494316101","0.7548497915267944"
"94836","0.0011371751092762376","0.0001401629560859874","0.010229051113128662","0.0023270872661669273","0.00032737423316575587","0.006297492887824774"
"94854","1.57995392481486","1.4520169496536255","1.7288258075714111","1.6869232654571533","1.4834988117218018","1.923084020614624"
"94873","0.3616490811109543","0.1767607182264328","0.6137779355049133","0.45271737687289715","0.20051105320453644","0.6622415781021118"
"94904","1.285771385828654","1.1196199655532837","1.447509765625","1.493265613913536","1.0952001810073853","1.7861835956573486"
"94921","0.005581435826995099","0.00030229639378376305","0.021333089098334312","0.012832062144298106","0.0024360036477446556","0.02500472590327263"
"94987","0.0013220675053162267","0.00002051408046099823","0.014215225353837013","0.017007338945404626","0.0009654443711042404","0.10402810573577881"
"95002","0.019462792140742143","0.0013333712704479694","0.05445847287774086","0.07595713017508388","0.007130075246095657","0.1967363804578781"
"95008","0.002132138217954586","0.0004307120689190924","0.004190891049802303","0.038116310053737834","0.002057640114799142","0.163567915558815"
"95028","0.29945499698321026","0.18035253882408142","0.40617698431015015","0.4114637207239866","0.22526700794696808","0.6175583600997925"
"95031","1.0398452321688334","0.779910147190094","1.3396135568618774","1.1832484230399132","0.8942694664001465","1.3872296810150146"
"95050","0.0005795241069184461","0.000016259367839666083","0.005807478446513414","0.00026151828933507204","0.0001313389657298103","0.0005108989425934851"
"95054","0.7349795818328857","0.6216719150543213","0.9907433986663818","0.9153412207961082","0.630749523639679","1.1060194969177246"
"95056","1.5469881216684978","1.4502102136611938","1.7136292457580566","1.6549099534749985","1.4197256565093994","1.9503624439239502"
"95125","0.8899914304415385","0.7405034303665161","1.0890769958496094","1.0568227916955948","0.7714468240737915","1.3727030754089355"
"95143","0.005911026277074901","0.00004663149593397975","0.019708123058080673","0.023019008192932233","0.0015229599084705114","0.05703489109873772"
"95178","0.03656206935023268","0.0014850546140223742","0.18320216238498688","0.06850169482640922","0.009906867519021034","0.1149391382932663"
"95181","0.010887869323293367","0.002083409810438752","0.037030454725027084","0.030152333958540112","0.0024039680138230324","0.07929287850856781"
"95226","1.4739243904749553","1.3255150318145752","1.6079790592193604","1.6173291951417923","1.427846908569336","1.8354580402374268"
"95252","1.6058913628260294","1.385413646697998","1.7788913249969482","1.6638766378164291","1.3454616069793701","1.8328266143798828"
"95273","0.3497930496931076","0.15990570187568665","0.5402295589447021","0.49530158936977386","0.24260950088500977","0.8590843081474304"
"95277","0.21213235060373942","0.04849834740161896","0.4473728835582733","0.3716727700084448","0.05703461170196533","0.6722441911697388"
"95278","0.07431878770391147","0.01581197790801525","0.1659834086894989","0.22226942889392376","0.06003251671791077","0.46146708726882935"
"95321","1.0701203107833863","0.8068844079971313","1.4105863571166992","1.151219666004181","1.0076866149902344","1.2906709909439087"
"95352","0.07391904927790165","0.017878040671348572","0.2118077427148819","0.16343504562973976","0.042178474366664886","0.3517301678657532"
"95375","0.6511687318483989","0.4504742920398712","0.9687756299972534","0.8712900429964066","0.5357508659362793","1.2421964406967163"
"95388","0.0009322297305819423","0.000053241910791257396","0.004436679184436798","0.004582767220199457","0.00007713139348197728","0.025364436209201813"
"95394","0.015540505712851881","0.002891417359933257","0.03183440864086151","0.09311266732402146","0.00789086613804102","0.3016127943992615"
"95404","1.4492724180221557","1.3168632984161377","1.5936940908432007","1.6693252176046371","1.453967809677124","1.930916428565979"
"95409","0.02541368205565959","0.00038435502210631967","0.17536665499210358","0.0629501569783315","0.008086985908448696","0.20371191203594208"
"95457","0.01342367592927379","0.00027320071239955723","0.1600184440612793","0.006572446833160939","0.00026092780171893537","0.01705239713191986"
"95461","1.4755023797353108","1.326427936553955","1.6272153854370117","1.6639299392700195","1.4481925964355469","1.957368016242981"
"95465","0.012895009211691406","0.00020297009905334562","0.1085052639245987","0.02595864818431437","0.00017391931032761931","0.09444871544837952"
"95497","0.8617349028587341","0.612350583076477","1.2468361854553223","0.967313140630722","0.6668334007263184","1.3155667781829834"
"95500","0.4269494344790777","0.21880973875522614","0.7368648052215576","0.5631766431033611","0.2967455983161926","0.7406021952629089"
"95518","0.011448064516298474","0.0014266625512391329","0.04157404229044914","0.017682073172181845","0.0027765179984271526","0.08312798291444778"
"95537","0.12295409962534905","0.05075906589627266","0.4169270396232605","0.23226054245606065","0.035753656178712845","0.4092399477958679"
"95548","1.288045636812846","1.0728387832641602","1.5344672203063965","1.5352418571710587","1.2591016292572021","1.72487211227417"
"95563","0.02298630978912115","0.0018236101604998112","0.13705994188785553","0.0844589500920847","0.009506055153906345","0.197250097990036"
"95564","0.004858560814075948","0.00010032686259364709","0.039619266986846924","0.01848228176822886","0.003913951572030783","0.03375009819865227"
"95582","1.493205459912618","1.3515064716339111","1.5988508462905884","1.619641825556755","1.3812623023986816","1.8674981594085693"
"95588","0.031529712739090124","0.002847104799002409","0.09835062175989151","0.10338685452006757","0.010780328884720802","0.34180521965026855"
"95597","0.010986252629663795","0.0005562548176385462","0.036268074065446854","0.022231263312278315","0.0031089948024600744","0.05764501914381981"
"95608","0.007547884581921001","0.00042397965444251895","0.045451875776052475","0.002964317136502359","0.0003836051910184324","0.014375602826476097"
"95660","0.02249128473146508","0.0006146335508674383","0.08071310818195343","0.07568770294892602","0.0012084560003131628","0.11887745559215546"
"95685","0.11577552619079749","0.011819219216704369","0.38398340344429016","0.2661054413765669","0.1760847270488739","0.3841537833213806"
"95753","0.0005258089729371326","0.000048949957999866456","0.005987484473735094","0.0005136627028150542","0.000028941965865669772","0.0010020717745646834"
"95780","0.45357879201571144","0.3101477026939392","0.6522042751312256","0.5640447847545147","0.3278607130050659","0.8229739665985107"
"95807","0.03616928601016601","0.0038619795814156532","0.07744754105806351","0.14016086235642433","0.05294208973646164","0.2999674081802368"
"95826","0.007869668627002587","0.00034215953201055527","0.054300058633089066","0.008309537122840993","0.0012909031938761473","0.026392605155706406"
"95843","0.0017212855474402508","0.0002423974801786244","0.007581260055303574","0.004215628301608376","0.000602312502451241","0.016170112416148186"
"95844","0.029356291321649526","0.00046795824891887605","0.07268103957176208","0.07639407413080335","0.017997022718191147","0.16699326038360596"
"95864","0.5497966806093851","0.4096137583255768","0.7006840705871582","0.7219343110918999","0.4958982467651367","0.979228675365448"
"95877","0.9239910999933879","0.5704683065414429","1.1847337484359741","1.0669975131750107","0.5890313386917114","1.4334319829940796"
"95880","0.41241110662619274","0.21685083210468292","0.634576678276062","0.5985580533742905","0.3841656446456909","1.0594563484191895"
"95884","0.7933016260464986","0.6074137091636658","1.0562853813171387","0.9338122308254242","0.5823453664779663","1.32417631149292"
"95951","1.3393683195114137","1.1982300281524658","1.5889277458190918","1.4976419359445572","1.1028696298599243","1.6776577234268188"
"96023","0.002853480059032639","0.00006444152677431703","0.030037039890885353","0.008689942142154905","0.0001556575734866783","0.026166435331106186"
"96028","0.8313087900479634","0.6530352830886841","1.07183837890625","1.0541101843118668","0.8207610845565796","1.2206614017486572"
"96042","0.025288832459288337","0.0007930592400953174","0.19212736189365387","0.059467857936397195","0.011820683255791664","0.13791343569755554"
"96063","0.008128732751356438","0.00014727111556567252","0.05130808800458908","0.007779055995342787","0.0005850988090969622","0.01611427217721939"
"96071","0.02473653128836304","0.00024547381326556206","0.16519717872142792","0.02326598748913966","0.002911174902692437","0.06481630355119705"
"96080","0.005840046152782937","0.0005857219221070409","0.032167281955480576","0.006094446813222021","0.0014917608350515366","0.018136097118258476"
"96091","1.4794117132822673","1.265357494354248","1.7265338897705078","1.6143629550933838","1.3653557300567627","1.8646800518035889"
"96093","1.3925158580144246","1.2957561016082764","1.590712070465088","1.4551355093717575","1.1432301998138428","1.6827406883239746"
"96117","0.14998268807927767","0.03591833636164665","0.34104397892951965","0.31301535852253437","0.15546685457229614","0.5904721021652222"
"96163","0.016151293188643952","0.00034111147397197783","0.16643749177455902","0.010951811324048322","0.00024205789668485522","0.036351632326841354"
"96176","0.1674374335135023","0.012743466533720493","0.45607563853263855","0.46260076109319925","0.1173470988869667","0.9811170101165771"
"96179","0.0043374038175291695","0.00012008653720840812","0.02131136693060398","0.019838234136841493","0.00031083603971637785","0.0815407931804657"
"96190","0.008163006754087595","0.00019237103697378188","0.10091140866279602","0.012793416462955065","0.0007506433175876737","0.049963753670454025"
"96211","0.025313705215618636","0.00022456157603301108","0.20232988893985748","0.05048502411227673","0.0015345271676778793","0.1328578144311905"
"96235","1.4930396795272827","1.3948750495910645","1.61561119556427","1.6364102065563202","1.4417972564697266","1.9146486520767212"
"96261","0.002251636463915929","0.0002508933248464018","0.010386748239398003","0.010372573015047237","0.002685255603864789","0.03411605954170227"
"96277","0.00038879571645035563","0.00002867117837013211","0.004001061897724867","0.0015509616259805625","0.00007733915117569268","0.008967980742454529"
"96319","0.33231321573257444","0.1995229721069336","0.508331298828125","0.47846174612641335","0.2989917993545532","0.6756632924079895"
"96345","0.00731901887144583","0.0002821115776896477","0.03227243199944496","0.013722385570872575","0.0024697473272681236","0.040851593017578125"
"96385","0.6828752259413401","0.4684223234653473","0.9211902618408203","0.8615232110023499","0.5918287038803101","1.1462302207946777"
"96401","1.3037654876708984","1.104343056678772","1.4623615741729736","1.3718258440494537","1.0970640182495117","1.6031615734100342"
"96413","1.491837771733602","1.3339183330535889","1.7255196571350098","1.6224380731582642","1.4947552680969238","1.7474387884140015"
"96466","0.041999372219045955","0.0036086980253458023","0.17128951847553253","0.1240454189828597","0.007483478169888258","0.4448018968105316"
"96472","0.0028438754166321208","0.00011361842916812748","0.01858712173998356","0.015072886795678642","0.0003665402182377875","0.10882602632045746"
"96493","0.030863279663026332","0.0016100576613098383","0.3591987192630768","0.021072405856102705","0.00468489108607173","0.10597347468137741"
"96511","0.14824237525463105","0.0690586045384407","0.22009146213531494","0.35005710646510124","0.16263723373413086","0.5710535049438477"
"96515","0.11085706556138272","0.0005448310985229909","0.5418201088905334","0.1835910570807755","0.04780024662613869","0.25250449776649475"
"96520","0.6020332535107931","0.43413934111595154","0.859253466129303","0.7585862092673779","0.40832793712615967","1.026707649230957"
"96524","0.11761521014074484","0.024487443268299103","0.38953620195388794","0.22716616466641426","0.11145508289337158","0.3885539174079895"
"96529","0.4076218952735265","0.2465587705373764","0.6198223829269409","0.5401808023452759","0.26743319630622864","0.9814550280570984"
"96581","1.2639114300409953","1.1314547061920166","1.4001885652542114","1.3941442668437958","1.1431796550750732","1.638983964920044"
"96606","0.964676574865977","0.8305720090866089","1.06026291847229","1.1047039330005646","0.840412974357605","1.3899255990982056"
"96609","0.0059901272198961426","0.0000359459372702986","0.04963623732328415","0.010653211531462148","0.00008918845560401678","0.032299358397722244"
"96652","0.9698019663492838","0.8446774482727051","1.1252965927124023","1.0591923892498016","0.7358304262161255","1.2950680255889893"
"96716","0.26856474081675213","0.12947051227092743","0.4710058867931366","0.3781771548092365","0.11721447110176086","0.5608164072036743"
"96721","0.03055569939315319","0.0020938818342983723","0.08465710282325745","0.08610348834190518","0.011473928578197956","0.20039139688014984"
"96746","0.059274906975527605","0.013573345728218555","0.190607488155365","0.11408779816702008","0.03609568253159523","0.21666035056114197"
"96761","0.07985438946634531","0.013572405092418194","0.198921337723732","0.16001349268481135","0.0393613800406456","0.3810034990310669"
"96770","1.34141317208608","1.1754140853881836","1.5221211910247803","1.4771053940057755","1.3205567598342896","1.7862577438354492"
"96788","0.014734012284316122","0.0005361957009881735","0.09673299640417099","0.04274481098400429","0.0024380646646022797","0.1431846171617508"
"96802","0.19219843323032063","0.056142788380384445","0.43153029680252075","0.4350063055753708","0.2438984513282776","0.636596143245697"
"96806","0.2944946040709813","0.17733246088027954","0.4850861430168152","0.3956874515861273","0.14663374423980713","0.5825330018997192"
"96807","0.14952217030028503","0.027660103514790535","0.3980589509010315","0.33099908800795674","0.049263861030340195","0.7879983186721802"
"96813","0.0032664362573996187","0.00023663192405365407","0.018996575847268105","0.00840107913245447","0.001038246089592576","0.04457682743668556"
"96832","0.9117928981781006","0.7250832915306091","1.2041113376617432","1.1268043518066406","0.7767816781997681","1.3410184383392334"
"96837","0.0037333501808461734","0.00008991963841253892","0.035205546766519547","0.004111618722163257","0.0001895426685223356","0.028027767315506935"
"96858","0.7274996280670166","0.5049532651901245","0.9716336727142334","0.861288994550705","0.5329098701477051","1.103813648223877"
"96878","0.8809583385785421","0.5368372201919556","1.1569068431854248","1.023906484246254","0.6623363494873047","1.3683483600616455"
"96891","0.013739909773964125","0.00010013440623879433","0.10522916167974472","0.0014205428742570803","0.00017588946502655745","0.007814147509634495"
"96912","0.0194742948631756","0.0004584465059451759","0.0530453622341156","0.044672993826679885","0.014662264846265316","0.12426015734672546"
"96916","1.0364068190256754","0.8055423498153687","1.2286157608032227","1.2718691676855087","0.9302382469177246","1.553831934928894"
"96978","0.14001052702466646","0.03789295256137848","0.3462369441986084","0.3277102690190077","0.03385527431964874","0.6059648990631104"
"97004","0.0031390739362298823","0.00011443988478276879","0.019701799377799034","0.0035341597395017743","0.0002689356333576143","0.013186296448111534"
"97063","0.03623067575196425","0.001384989358484745","0.09829270839691162","0.09406905598007143","0.014979287981987","0.2132580578327179"
"97089","0.8603000044822693","0.6329100728034973","1.0551481246948242","0.974344901740551","0.7164244055747986","1.381887435913086"
"97123","0.010845640767365694","0.0004690868081524968","0.06164795532822609","0.024111334612825885","0.00178953493013978","0.07503830641508102"
"97151","0.0017119283322244883","0.00007073201413732022","0.00498883007094264","0.011286396049399627","0.00038225026219151914","0.05668226629495621"
"97173","0.18554817711313565","0.05192161723971367","0.4360487759113312","0.4062384031713009","0.14391954243183136","0.8656907081604004"
"97176","0.2669822573661804","0.17112524807453156","0.4004532992839813","0.4056967608630657","0.2095104455947876","0.6254260540008545"
"97186","0.013563645761920876","0.00002342169864277821","0.08868864178657532","0.010807663810737722","0.00008243725460488349","0.06400361657142639"
"97190","0.007883708633016795","0.0003622182412073016","0.09231573343276978","0.015554152138065547","0.0026505221612751484","0.04549620300531387"
"97193","0.007850352119809638","0.0004880945780314505","0.06656338274478912","0.043518176302313805","0.004951811395585537","0.1667931228876114"
"97209","0.6408696413040161","0.47091439366340637","0.8573640584945679","0.7162170223891735","0.30912795662879944","1.130615472793579"
"97211","1.5185583670934042","1.3262042999267578","1.8041795492172241","1.5382408797740936","1.4375183582305908","1.7286791801452637"
"97280","0.010271834805219744","0.00027158643933944404","0.09095102548599243","0.02471484955458436","0.0013958306517452002","0.08760689944028854"
"97284","0.037803918775171044","0.0016697258688509464","0.14734910428524017","0.051168571575544775","0.003251747228205204","0.20528164505958557"
"97300","0.003846716644814781","0.00002043585482169874","0.03527010977268219","0.01603083989721199","0.00011613672540988773","0.07628387957811356"
"97305","0.0010782584412178645","0.00032265481422655284","0.002157951705157757","0.013701748917810619","0.0022719725966453552","0.039209239184856415"
"97316","0.0028793595389288384","0.00004092856761417352","0.02234756201505661","0.0013684874920727452","0.00024146154464688152","0.003378767054527998"
"97330","1.26705694993337","1.0983805656433105","1.4864482879638672","1.4015565812587738","1.0956097841262817","1.6357941627502441"
"97341","0.014211746243624172","0.000027775480702985078","0.12338466942310333","0.010612422709527891","0.000761394330766052","0.0690467581152916"
"97366","0.8005109667778015","0.5762942433357239","0.975371241569519","0.9558799788355827","0.653530478477478","1.2477867603302002"
"97381","1.2214858214060464","0.9771661758422852","1.3806136846542358","1.259078100323677","0.9732626676559448","1.4515420198440552"
"97412","0.04889250125270337","0.0011154498206451535","0.22265061736106873","0.08308691921411082","0.002422142308205366","0.288217693567276"
"97414","0.04225190857735773","0.0033386058639734983","0.21877145767211914","0.06734371418133378","0.00654539093375206","0.23205934464931488"
"97432","1.343453319867452","1.1858282089233398","1.511746883392334","1.508968248963356","1.343057632446289","1.6925783157348633"
"97436","0.0029697776091779813","0.00002232470069429837","0.012448105029761791","0.005295772396493703","0.0003263487888034433","0.03289640322327614"
"97471","1.3383418162663778","1.2209298610687256","1.544287085533142","1.5012083947658539","1.2405085563659668","1.7860171794891357"
"97475","0.02492112109127144","0.0022267689928412437","0.15836340188980103","0.09678354149218649","0.006204526871442795","0.19127246737480164"
"97476","0.897028919061025","0.7630571126937866","1.0170660018920898","1.0688228458166122","0.8128631114959717","1.2840734720230103"
"97492","0.007283379731234163","0.0003131772391498089","0.08288966119289398","0.015562105283606797","0.001191735384054482","0.05764085426926613"
"97518","0.16814394940932592","0.038299210369586945","0.35346394777297974","0.30355005618184805","0.03340885788202286","0.7431480884552002"
"97531","1.1611734787623087","0.9762364625930786","1.3642315864562988","1.310596339404583","0.9716036915779114","1.5893793106079102"
"97561","0.0006674359440997554","0.000055250471632461995","0.002642896957695484","0.0007838963319954928","0.0001363248738925904","0.0015595954610034823"
"97578","0.31621687710285185","0.1950930655002594","0.5582491159439087","0.4413756914436817","0.18134528398513794","0.5990923643112183"
"97580","1.3421058893203734","1.1482367515563965","1.511012077331543","1.551969513297081","1.3760762214660645","1.7719793319702148"
"97593","1.2704769770304363","1.150071382522583","1.485728144645691","1.4341541826725006","1.1253200769424438","1.6286327838897705"
"97681","0.2194619151453177","0.044967975467443466","0.42601633071899414","0.20993277058005333","0.147552028298378","0.2518194615840912"
"97693","0.1218523825208346","0.04833518713712692","0.29904183745384216","0.288398246280849","0.10627744346857071","0.38406020402908325"
"97735","1.4519651730855305","1.344817876815796","1.6187247037887573","1.6516212671995163","1.3046543598175049","1.9140770435333252"
"97760","1.1913620233535767","1.0254828929901123","1.3735620975494385","1.3154591098427773","0.9592291712760925","1.5695418119430542"
"97779","0.004545252843915174","0.0004679448320530355","0.016326988115906715","0.008410146881942637","0.0013463225914165378","0.020978953689336777"
"97826","0.0012774184201892543","0.000016303896700264886","0.010809450410306454","0.0007569997305836296","0.00010498566552996635","0.002561496337875724"
"97833","0.21966015920042992","0.04953218996524811","0.5108625888824463","0.38570232782512903","0.04278726130723953","0.7334377765655518"
"97834","0.005124985721583168","0.0003373773070052266","0.05422403663396835","0.00316814924008213","0.0004732899833470583","0.007689760997891426"
"97859","1.0367926637331644","0.880291223526001","1.2621428966522217","1.1655239090323448","0.8737311363220215","1.361853837966919"
"97880","1.5137998898824057","1.3824788331985474","1.6353013515472412","1.610255628824234","1.4834487438201904","1.8073532581329346"
"97882","1.008615012963613","0.862690269947052","1.2190948724746704","1.1641960889101028","0.9027465581893921","1.3637566566467285"
"97909","0.002112576183086882","0.0005112430662848055","0.007611599750816822","0.015710780367953703","0.0010304322931915522","0.05855967104434967"
"97944","0.38762075304985044","0.2656724154949188","0.6045939326286316","0.5429218858480453","0.30945050716400146","0.9868382811546326"
"97954","0.20011879454056422","0.053924791514873505","0.6167055368423462","0.32986171171069145","0.05559200048446655","0.5873861312866211"
"97988","0.36570738355318705","0.21362176537513733","0.6210038065910339","0.5222935155034065","0.30244746804237366","0.8362463712692261"
"97998","0.5900622149308522","0.43087148666381836","0.7229292392730713","0.6668809168040752","0.47626903653144836","0.9726518392562866"
"98008","0.018606193969996337","0.00018667458789423108","0.09269902855157852","0.018981367902597412","0.0007318796124309301","0.04502027481794357"
"98030","0.005404096880617241","0.00001963484100997448","0.04484014958143234","0.0015034367334010312","0.0001612367486814037","0.005568409338593483"
"98096","0.3306881695985794","0.22424714267253876","0.4705645442008972","0.4371147323399782","0.22091726958751678","0.6534149646759033"
"98102","0.006537276915817832","0.00004636697849491611","0.048249501734972","0.015330553502280964","0.00011534709483385086","0.05188002437353134"
"98139","1.1546828587849935","0.9773415327072144","1.30368971824646","1.3315757364034653","0.9820027947425842","1.6740093231201172"
"98143","0.6276311099529266","0.48034313321113586","0.8566659688949585","0.8171309903264046","0.5549201369285583","1.102656364440918"
"98176","0.2595403969287872","0.07025133818387985","0.45310312509536743","0.3557910043746233","0.0607587993144989","0.7649616003036499"
"98216","0.7944554011027019","0.6067503094673157","1.203902006149292","0.9497634321451187","0.7330775260925293","1.2341994047164917"
"98219","0.000783199078675049","0.00008626592170912772","0.0024885796010494232","0.003176330796122784","0.00039073414518497884","0.01208120584487915"
"98221","0.22476162885626158","0.05427681654691696","0.4707132577896118","0.3291802443563938","0.04429590702056885","0.6804589033126831"
"98247","0.007280142357800893","0.000011907204680028372","0.03034934215247631","0.019745006757148076","0.0008708029636181891","0.05643589049577713"
"98340","0.001963201543549076","0.0001425076916348189","0.015062070451676846","0.013658155963639729","0.0004126027342863381","0.0611225850880146"
"98399","0.7780582745869954","0.6177610158920288","0.9321385622024536","1.0119867846369743","0.7194602489471436","1.3684539794921875"
"98412","0.059491234055409827","0.0017551265191286802","0.21789300441741943","0.09346061036922038","0.008091999217867851","0.24764810502529144"
"98436","0.00783876674831845","0.0002690275141503662","0.02268918976187706","0.02062074185232632","0.0022544811945408583","0.044049400836229324"
"98456","0.0018684175296584727","0.00000948991782934172","0.022792430594563484","0.00024474021438436466","0.000042976007534889504","0.000996326794847846"
"98460","0.03092332909194132","0.00241405563428998","0.14714772999286652","0.07755916914902627","0.016283852979540825","0.17694847285747528"
"98483","0.002977985225819187","0.000011758345863199793","0.028702372685074806","0.000914129121156293","0.00005200468876864761","0.004793631844222546"
"98506","0.015225284360349178","0.0021803374402225018","0.06324441730976105","0.054444097564555705","0.01020099688321352","0.14524155855178833"
"98507","0.06310399450982611","0.00474300654605031","0.1360476016998291","0.20835394226014614","0.09403827786445618","0.3646538555622101"
"98601","0.40285760958989464","0.25423750281333923","0.6873153448104858","0.5140263214707375","0.2190859317779541","0.755085289478302"
"98613","1.024576473236084","0.7697848677635193","1.2162213325500488","1.166038230061531","0.7265383005142212","1.6642564535140991"
"98637","1.4701810121536254","1.3309311866760254","1.6896512508392334","1.5590153336524963","1.2851117849349976","1.7447130680084229"
"98664","0.02214364650232407","0.000470148486783728","0.15833276510238647","0.010137984500033781","0.0012659123167395592","0.035163477063179016"
"98673","1.2542346954345702","1.078373908996582","1.4730720520019531","1.3934661895036697","1.240755319595337","1.6366350650787354"
"98680","0.9020140608151753","0.6683428883552551","1.1277801990509033","1.1146534010767937","0.6394976377487183","1.5005394220352173"
"98689","0.6750003337860108","0.5056403875350952","0.8477502465248108","0.7958315312862396","0.5121945738792419","1.0556414127349854"
"98696","0.8575979789098104","0.6842864751815796","1.0579417943954468","0.9664660096168518","0.6031678915023804","1.331973910331726"
"98713","0.8354153752326965","0.5278563499450684","1.1031488180160522","0.9488967284560204","0.7419003248214722","1.1687676906585693"
"98714","0.0008848573546856642","0.0001740875595714897","0.0032225963659584522","0.0013421375042526051","0.0005875056376680732","0.0021635862067341805"
"98725","0.013984771905234084","0.000478944304632023","0.11329347640275955","0.051456568122375757","0.005664778407663107","0.19428592920303345"
"98728","0.09958614508310953","0.01902339607477188","0.331035315990448","0.17782930319663137","0.011759939603507519","0.38363391160964966"
"98760","0.034735631694396335","0.0019296021200716496","0.12847387790679932","0.061761153396219015","0.022799052298069","0.13060930371284485"
"98780","0.044124553080958626","0.0006797717651352286","0.44125401973724365","0.012967096336069517","0.0012231114087626338","0.03341427817940712"
"98799","0.018472261249553413","0.0007996333879418671","0.06825091689825058","0.06628751032985747","0.005238158628344536","0.16560664772987366"
"98824","1.3747893571853638","1.127877950668335","1.6655128002166748","1.5298356264829636","1.1590402126312256","1.9207239151000977"
"98853","0.004340964138585453","0.0004536470223683864","0.014506260864436626","0.023331071162829176","0.003836623625829816","0.053141623735427856"
"98876","0.03046544793372353","0.0014188236091285944","0.14933054149150848","0.0498559552943334","0.012492113746702671","0.15588778257369995"
"98947","0.7444404125213623","0.5736083984375","0.9827251434326172","0.8397652208805084","0.5178766846656799","1.2132759094238281"
"98965","0.00031722873003066826","0.00006869372009532526","0.0014981786953285336","0.0009612339290470118","0.00015808608441147953","0.002633251016959548"
"98969","0.008944904990494251","0.002071728464215994","0.026746179908514023","0.03673630388220772","0.003744123037904501","0.09146926552057266"
"98981","0.26118111312389375","0.13721714913845062","0.5012624263763428","0.3011836390942335","0.08895982801914215","0.4977557063102722"
"99010","0.1479222779472669","0.026115689426660538","0.32787010073661804","0.19690207671374083","0.11544997990131378","0.3050655126571655"
"99017","1.282161545753479","1.1315608024597168","1.4516336917877197","1.404749110341072","1.108504056930542","1.666388988494873"
"99119","0.8495946764945984","0.7030686140060425","1.1433120965957642","1.038165383040905","0.7083339691162109","1.3598198890686035"
"99126","0.012967137167652253","0.000024366217985516414","0.07794719189405441","0.029989612006829702","0.0001065455871867016","0.14210547506809235"
"99155","0.002710908422401796","0.00043602054938673973","0.010667146183550358","0.006266719174163882","0.00035218853736296296","0.01752919703722"
"99161","0.02722851710083584","0.003155458951368928","0.1311449557542801","0.05490092938998714","0.007076732348650694","0.15037666261196136"
"99166","0.00512613505028033","0.00006679583748336881","0.04352375492453575","0.014503018401228474","0.00016988329298328608","0.09072859585285187"
"99249","0.0035259761483757758","0.00011218619329156354","0.029992032796144485","0.0010118791396962479","0.00034880085149779916","0.002896814374253154"
"99272","0.011094338165518518","0.000339827238349244","0.06844805926084518","0.02015458099776879","0.0010364733170717955","0.10011713951826096"
"99399","0.7513597965240478","0.5852935314178467","0.9054222106933594","0.7823565825819969","0.5342040657997131","0.9925934076309204"
"99440","0.006340070588824649","0.0014203261816874146","0.013876598328351974","0.0288970866240561","0.002859892789274454","0.1307869702577591"
"99443","0.6655232946077982","0.5229839086532593","0.8317232131958008","0.7603160515427589","0.4515169858932495","0.964760422706604"
"99462","0.054781319852918384","0.003949999343603849","0.08997437357902527","0.14055740553885698","0.05465487390756607","0.21975894272327423"
"99467","0.05092361886054277","0.0022127777338027954","0.13377347588539124","0.08158384112175554","0.004377803765237331","0.24706965684890747"
"99475","1.5601238171259562","1.4568902254104614","1.687711477279663","1.7233771681785583","1.4477729797363281","1.968294620513916"
"99502","0.6693538149197896","0.5263309478759766","0.8629562854766846","0.7302061915397644","0.4750712811946869","0.965722918510437"
