"Step","postactivation_production: mlp - Train/Accuracy","postactivation_production: mlp - Train/Accuracy__MIN","postactivation_production: mlp - Train/Accuracy__MAX","postactivation_production: kan - Train/Accuracy","postactivation_production: kan - Train/Accuracy__MIN","postactivation_production: kan - Train/Accuracy__MAX"
"179169","1","1","1","1","1","1"
"179187","1","1","1","1","1","1"
"179208","0.996875","0.984375","1","0.984375","0.921875","1"
"179216","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"179224","0.5395833333333333","0.421875","0.640625","0.4375","0.328125","0.640625"
"179257","0.8302083333333333","0.703125","0.90625","0.791015625","0.609375","0.921875"
"179258","1","1","1","1","1","1"
"179292","1","1","1","1","1","1"
"179400","1","1","1","0.998046875","0.984375","1"
"179413","0.9989583333333333","0.984375","1","0.98828125","0.96875","1"
"179437","0.9989583333333333","0.984375","1","0.994140625","0.984375","1"
"179442","0.7947916666666667","0.703125","0.90625","0.6875","0.515625","0.828125"
"179473","0.5145833333333333","0.421875","0.59375","0.50390625","0.359375","0.609375"
"179563","0.9958333333333333","0.96875","1","0.96875","0.90625","1"
"179572","1","1","1","1","1","1"
"179602","0.9979166666666667","0.984375","1","0.998046875","0.984375","1"
"179669","0.996875","0.96875","1","0.978515625","0.859375","1"
"179678","0.9822916666666667","0.921875","1","0.9765625","0.90625","1"
"179697","0.42083333333333334","0.3125","0.5625","0.43359375","0.21875","0.578125"
"179703","1","1","1","1","1","1"
"179735","0.7895833333333333","0.65625","0.90625","0.798828125","0.65625","0.9375"
"179753","1","1","1","0.998046875","0.984375","1"
"179777","0.7364583333333333","0.609375","0.890625","0.677734375","0.515625","0.859375"
"179802","0.940625","0.84375","1","0.908203125","0.84375","1"
"179810","1","1","1","1","1","1"
"179818","1","1","1","0.998046875","0.984375","1"
"179856","1","1","1","1","1","1"
"179872","0.80625","0.6875","0.875","0.740234375","0.578125","0.90625"
"179877","0.7927083333333333","0.65625","0.890625","0.73046875","0.578125","0.875"
"179896","0.9989583333333333","0.984375","1","0.96484375","0.90625","1"
"179903","1","1","1","1","1","1"
"179910","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"179920","1","1","1","1","1","1"
"179936","1","1","1","0.982421875","0.9375","1"
"179963","0.9958333333333333","0.984375","1","0.966796875","0.859375","1"
"179967","1","1","1","1","1","1"
"180019","0.9979166666666667","0.984375","1","0.990234375","0.984375","1"
"180024","0.590625","0.4375","0.6875","0.5234375","0.390625","0.65625"
"180028","0.5614583333333333","0.484375","0.640625","0.541015625","0.421875","0.78125"
"180029","0.6302083333333334","0.5","0.765625","0.509765625","0.359375","0.765625"
"180034","1","1","1","1","1","1"
"180039","1","1","1","1","1","1"
"180054","0.5854166666666667","0.390625","0.734375","0.5703125","0.40625","0.828125"
"180057","0.9989583333333333","0.984375","1","0.99609375","0.984375","1"
"180077","0.8520833333333333","0.765625","0.921875","0.796875","0.6875","0.875"
"180100","0.8270833333333333","0.71875","0.9375","0.744140625","0.5625","0.921875"
"180109","0.6833333333333333","0.546875","0.78125","0.619140625","0.421875","0.796875"
"180123","0.7166666666666667","0.65625","0.796875","0.689453125","0.5625","0.78125"
"180146","0.9979166666666667","0.984375","1","0.986328125","0.953125","1"
"180178","0.49375","0.328125","0.578125","0.484375","0.328125","0.6875"
"180186","0.5854166666666667","0.484375","0.6875","0.544921875","0.375","0.78125"
"180192","0.99375","0.953125","1","0.97265625","0.875","1"
"180204","1","1","1","1","1","1"
"180211","1","1","1","1","1","1"
"180222","1","1","1","1","1","1"
"180236","0.6114583333333333","0.484375","0.734375","0.5859375","0.34375","0.8125"
"180256","1","1","1","1","1","1"
"180272","0.9604166666666667","0.859375","1","0.9375","0.875","1"
"180278","0.95","0.84375","1","0.90625","0.78125","1"
"180310","1","1","1","0.998046875","0.984375","1"
"180381","0.6427083333333333","0.4375","0.765625","0.623046875","0.53125","0.78125"
"180383","1","1","1","1","1","1"
"180417","1","1","1","1","1","1"
"180469","0.9916666666666667","0.953125","1","0.9765625","0.90625","1"
"180489","1","1","1","1","1","1"
"180561","1","1","1","1","1","1"
"180595","0.996875","0.984375","1","0.974609375","0.921875","1"
"180629","0.734375","0.625","0.859375","0.708984375","0.53125","0.890625"
"180642","0.9989583333333333","0.984375","1","0.982421875","0.9375","1"
"180659","1","1","1","0.998046875","0.984375","1"
"180690","1","1","1","1","1","1"
"180693","1","1","1","1","1","1"
"180697","1","1","1","1","1","1"
"180703","1","1","1","1","1","1"
"180733","0.9989583333333333","0.984375","1","0.98828125","0.953125","1"
"180759","0.7177083333333333","0.625","0.84375","0.65625","0.515625","0.828125"
"180764","1","1","1","1","1","1"
"180782","1","1","1","1","1","1"
"180814","0.6104166666666667","0.5","0.71875","0.587890625","0.453125","0.8125"
"180864","1","1","1","1","1","1"
"180865","1","1","1","1","1","1"
"180877","0.6729166666666667","0.609375","0.765625","0.638671875","0.515625","0.765625"
"180921","1","1","1","1","1","1"
"180947","1","1","1","1","1","1"
"180952","1","1","1","1","1","1"
"180956","1","1","1","1","1","1"
"180957","1","1","1","1","1","1"
"180973","0.44375","0.28125","0.59375","0.458984375","0.28125","0.734375"
"180981","1","1","1","1","1","1"
"181051","1","1","1","1","1","1"
"181061","0.7625","0.625","0.875","0.705078125","0.453125","0.921875"
"181077","0.9989583333333333","0.984375","1","1","1","1"
"181100","0.98125","0.9375","1","0.947265625","0.84375","1"
"181104","1","1","1","1","1","1"
"181118","0.46145833333333336","0.390625","0.578125","0.4453125","0.3125","0.625"
"181160","1","1","1","1","1","1"
"181190","0.8104166666666667","0.640625","0.90625","0.728515625","0.609375","0.84375"
"181198","1","1","1","0.99609375","0.96875","1"
"181203","0.446875","0.328125","0.59375","0.390625","0.265625","0.578125"
"181209","1","1","1","1","1","1"
"181236","0.8458333333333333","0.703125","0.984375","0.74609375","0.5","0.875"
"181263","0.7604166666666666","0.65625","0.859375","0.728515625","0.609375","0.90625"
"181267","1","1","1","1","1","1"
"181284","1","1","1","1","1","1"
"181285","1","1","1","1","1","1"
"181294","0.996875","0.984375","1","0.9609375","0.859375","1"
"181323","1","1","1","0.99609375","0.984375","1"
"181332","0.9958333333333333","0.953125","1","0.974609375","0.890625","1"
"181362","0.85625","0.796875","0.921875","0.8359375","0.765625","0.921875"
"181366","0.9979166666666667","0.984375","1","0.98828125","0.9375","1"
"181378","0.9958333333333333","0.96875","1","0.958984375","0.859375","1"
"181399","0.80625","0.703125","0.9375","0.72265625","0.515625","0.9375"
"181409","0.85","0.734375","0.921875","0.798828125","0.6875","0.921875"
"181410","1","1","1","1","1","1"
"181412","1","1","1","1","1","1"
"181421","0.9989583333333333","0.984375","1","1","1","1"
"181428","0.9895833333333334","0.9375","1","0.98046875","0.90625","1"
"181429","0.8270833333333333","0.671875","0.96875","0.767578125","0.625","0.9375"
"181443","1","1","1","1","1","1"
"181446","1","1","1","0.994140625","0.984375","1"
"181467","1","1","1","0.986328125","0.96875","1"
"181481","1","1","1","1","1","1"
"181511","0.8666666666666667","0.765625","0.953125","0.794921875","0.625","0.953125"
"181535","1","1","1","1","1","1"
"181570","0.8697916666666666","0.8125","0.9375","0.791015625","0.625","0.921875"
"181573","0.9989583333333333","0.984375","1","0.98046875","0.9375","1"
"181581","1","1","1","0.998046875","0.984375","1"
"181589","1","1","1","1","1","1"
"181609","0.9614583333333333","0.890625","1","0.923828125","0.8125","1"
"181619","1","1","1","0.99609375","0.984375","1"
"181631","0.4125","0.296875","0.53125","0.40625","0.21875","0.59375"
"181646","0.9958333333333333","0.96875","1","0.96484375","0.84375","1"
"181650","1","1","1","1","1","1"
"181669","0.8791666666666667","0.796875","0.984375","0.81640625","0.6875","0.953125"
"181683","1","1","1","1","1","1"
"181685","1","1","1","1","1","1"
"181695","1","1","1","1","1","1"
"181722","1","1","1","1","1","1"
"181740","1","1","1","1","1","1"
"181752","0.4083333333333333","0.3125","0.546875","0.373046875","0.1875","0.609375"
"181790","0.9958333333333333","0.953125","1","0.953125","0.859375","1"
"181877","1","1","1","0.998046875","0.984375","1"
"181886","0.7666666666666667","0.640625","0.859375","0.697265625","0.515625","0.875"
"181891","1","1","1","0.99609375","0.984375","1"
"181896","0.740625","0.609375","0.859375","0.646484375","0.5","0.8125"
"181906","1","1","1","1","1","1"
"181920","1","1","1","1","1","1"
"181921","0.571875","0.4375","0.75","0.52734375","0.359375","0.75"
"181949","1","1","1","1","1","1"
"182005","0.9885416666666667","0.9375","1","0.953125","0.875","1"
"182007","0.803125","0.71875","0.890625","0.78515625","0.671875","0.890625"
"182051","1","1","1","1","1","1"
"182070","1","1","1","1","1","1"
"182081","1","1","1","1","1","1"
"182096","0.65625","0.5625","0.78125","0.595703125","0.4375","0.765625"
"182129","1","1","1","1","1","1"
"182134","0.984375","0.921875","1","0.95703125","0.828125","1"
"182153","0.9989583333333333","0.984375","1","0.99609375","0.984375","1"
"182178","0.5520833333333334","0.453125","0.6875","0.537109375","0.421875","0.703125"
"182190","1","1","1","1","1","1"
"182194","1","1","1","1","1","1"
"182216","0.9989583333333333","0.984375","1","0.994140625","0.96875","1"
"182290","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"182300","1","1","1","1","1","1"
"182320","1","1","1","1","1","1"
"182332","1","1","1","1","1","1"
"182347","0.965625","0.890625","1","0.921875","0.828125","1"
"182394","0.9989583333333333","0.984375","1","0.984375","0.9375","1"
"182414","1","1","1","1","1","1"
"182441","1","1","1","1","1","1"
"182457","1","1","1","1","1","1"
"182471","0.8302083333333333","0.703125","0.90625","0.81640625","0.703125","0.921875"
"182485","0.8614583333333333","0.734375","0.9375","0.7890625","0.640625","0.9375"
"182517","0.634375","0.546875","0.765625","0.5625","0.375","0.765625"
"182539","1","1","1","1","1","1"
"182557","1","1","1","0.998046875","0.984375","1"
"182562","0.8666666666666667","0.78125","0.921875","0.8046875","0.640625","0.9375"
"182572","1","1","1","0.998046875","0.984375","1"
"182587","1","1","1","1","1","1"
"182594","1","1","1","0.994140625","0.984375","1"
"182605","0.8333333333333334","0.734375","0.9375","0.791015625","0.671875","0.90625"
"182611","0.6354166666666666","0.5","0.78125","0.599609375","0.421875","0.828125"
"182627","1","1","1","1","1","1"
"182630","0.975","0.90625","1","0.943359375","0.859375","1"
"182637","1","1","1","1","1","1"
"182681","0.8604166666666667","0.796875","0.9375","0.814453125","0.671875","0.90625"
"182717","1","1","1","1","1","1"
"182723","1","1","1","1","1","1"
"182724","0.8333333333333334","0.734375","0.921875","0.78125","0.625","0.890625"
"182741","1","1","1","1","1","1"
"182779","1","1","1","1","1","1"
"182801","0.5833333333333334","0.46875","0.640625","0.53125","0.4375","0.640625"
"182829","0.6822916666666666","0.53125","0.78125","0.59765625","0.453125","0.765625"
"182856","0.9760416666666667","0.9375","1","0.951171875","0.875","1"
"182857","1","1","1","0.9921875","0.96875","1"
"182894","0.9958333333333333","0.96875","1","0.962890625","0.875","1"
"182950","1","1","1","1","1","1"
"182953","0.7385416666666667","0.65625","0.859375","0.658203125","0.484375","0.828125"
"183008","1","1","1","1","1","1"
"183037","1","1","1","1","1","1"
"183118","0.7822916666666667","0.59375","0.96875","0.705078125","0.46875","0.921875"
"183150","0.6104166666666667","0.484375","0.6875","0.583984375","0.46875","0.78125"
"183215","0.790625","0.65625","0.921875","0.720703125","0.578125","0.921875"
"183216","1","1","1","1","1","1"
"183220","1","1","1","1","1","1"
"183224","1","1","1","1","1","1"
"183229","1","1","1","1","1","1"
"183246","0.6177083333333333","0.46875","0.734375","0.580078125","0.421875","0.78125"
"183255","1","1","1","1","1","1"
"183290","0.8583333333333333","0.78125","0.9375","0.771484375","0.671875","0.9375"
"183300","0.8177083333333334","0.703125","0.90625","0.763671875","0.640625","0.90625"
"183334","1","1","1","1","1","1"
"183344","0.9979166666666667","0.984375","1","0.98828125","0.96875","1"
"183389","1","1","1","0.98828125","0.953125","1"
"183395","0.7604166666666666","0.6875","0.84375","0.705078125","0.59375","0.84375"
"183408","1","1","1","1","1","1"
"183418","0.9697916666666667","0.90625","1","0.9296875","0.84375","1"
"183516","1","1","1","1","1","1"
"183559","0.9989583333333333","0.984375","1","0.99609375","0.984375","1"
"183563","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"183577","0.9916666666666667","0.984375","1","0.990234375","0.96875","1"
"183595","1","1","1","0.998046875","0.984375","1"
"183600","0.6114583333333333","0.453125","0.703125","0.552734375","0.390625","0.828125"
"183622","1","1","1","0.994140625","0.96875","1"
"183623","0.765625","0.640625","0.875","0.7109375","0.546875","0.921875"
"183626","1","1","1","1","1","1"
"183678","0.96875","0.921875","1","0.943359375","0.890625","0.984375"
"183703","0.8385416666666666","0.734375","0.9375","0.806640625","0.65625","0.921875"
"183738","0.9458333333333333","0.875","1","0.908203125","0.828125","1"
"183742","1","1","1","1","1","1"
"183796","1","1","1","1","1","1"
"183853","1","1","1","1","1","1"
"183911","0.8145833333333333","0.6875","0.921875","0.75","0.625","0.953125"
"183912","0.9989583333333333","0.984375","1","0.974609375","0.90625","1"
"183921","0.7291666666666666","0.59375","0.859375","0.681640625","0.53125","0.8125"
"183937","0.8020833333333334","0.6875","0.953125","0.765625","0.640625","0.90625"
"183947","1","1","1","1","1","1"
"183953","1","1","1","1","1","1"
"184016","0.9989583333333333","0.984375","1","1","1","1"
"184037","1","1","1","0.998046875","0.984375","1"
"184055","1","1","1","0.9921875","0.984375","1"
"184074","0.9770833333333333","0.953125","1","0.94921875","0.890625","1"
"184078","0.8125","0.6875","0.921875","0.736328125","0.59375","0.890625"
"184090","1","1","1","0.98828125","0.953125","1"
"184101","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"184105","1","1","1","1","1","1"
"184120","1","1","1","1","1","1"
"184135","0.5260416666666666","0.390625","0.671875","0.478515625","0.34375","0.671875"
"184189","1","1","1","1","1","1"
"184205","1","1","1","1","1","1"
"184242","1","1","1","1","1","1"
"184250","1","1","1","0.9921875","0.984375","1"
"184254","0.915625","0.8125","1","0.853515625","0.734375","1"
"184286","0.8729166666666667","0.796875","0.921875","0.83203125","0.6875","0.96875"
"184294","0.996875","0.96875","1","0.95703125","0.84375","1"
"184295","1","1","1","1","1","1"
"184313","0.4739583333333333","0.359375","0.578125","0.400390625","0.25","0.546875"
"184320","0.5666666666666667","0.421875","0.671875","0.53125","0.34375","0.703125"
"184409","0.8614583333333333","0.734375","0.921875","0.814453125","0.6875","0.921875"
"184425","0.5729166666666666","0.375","0.734375","0.5625","0.40625","0.75"
"184432","0.99375","0.9375","1","0.966796875","0.828125","1"
"184437","1","1","1","1","1","1"
"184451","0.84375","0.765625","0.90625","0.826171875","0.734375","0.90625"
"184463","1","1","1","1","1","1"
"184489","0.965625","0.9375","0.984375","0.94140625","0.890625","1"
"184523","1","1","1","0.998046875","0.984375","1"
"184574","1","1","1","0.994140625","0.984375","1"
"184578","1","1","1","1","1","1"
"184593","0.48333333333333334","0.375","0.5625","0.41796875","0.265625","0.640625"
"184597","0.7104166666666667","0.578125","0.859375","0.666015625","0.546875","0.828125"
"184607","0.8770833333333333","0.78125","0.953125","0.8203125","0.734375","0.9375"
"184608","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"184638","0.9989583333333333","0.984375","1","1","1","1"
"184642","0.6989583333333333","0.53125","0.8125","0.654296875","0.5625","0.75"
"184653","1","1","1","1","1","1"
"184656","0.47604166666666664","0.359375","0.5625","0.43359375","0.265625","0.625"
"184659","1","1","1","1","1","1"
"184682","1","1","1","1","1","1"
"184689","0.7697916666666667","0.59375","0.9375","0.697265625","0.5","0.921875"
"184698","1","1","1","1","1","1"
"184724","1","1","1","0.99609375","0.984375","1"
"184786","0.43020833333333336","0.328125","0.546875","0.34765625","0.1875","0.53125"
"184805","0.5666666666666667","0.390625","0.65625","0.552734375","0.40625","0.703125"
"184812","1","1","1","1","1","1"
"184823","1","1","1","1","1","1"
"184832","0.7375","0.640625","0.828125","0.69921875","0.5625","0.859375"
"184834","1","1","1","0.986328125","0.953125","1"
"184835","0.9322916666666666","0.84375","1","0.876953125","0.78125","0.984375"
"184839","0.9979166666666667","0.984375","1","0.994140625","0.984375","1"
"184886","0.9260416666666667","0.828125","1","0.90625","0.84375","1"
"184900","0.70625","0.59375","0.8125","0.677734375","0.53125","0.8125"
"184903","1","1","1","1","1","1"
"184963","0.8375","0.75","0.921875","0.77734375","0.671875","0.875"
"184969","1","1","1","1","1","1"
"184999","1","1","1","0.998046875","0.984375","1"
"185063","0.7802083333333333","0.671875","0.8125","0.7265625","0.640625","0.828125"
"185103","1","1","1","1","1","1"
"185123","1","1","1","1","1","1"
"185133","1","1","1","1","1","1"
"185137","1","1","1","0.99609375","0.984375","1"
"185140","1","1","1","1","1","1"
"185146","1","1","1","1","1","1"
"185192","1","1","1","1","1","1"
"185194","0.7166666666666667","0.625","0.796875","0.66015625","0.546875","0.796875"
"185267","1","1","1","1","1","1"
"185275","0.615625","0.515625","0.703125","0.57421875","0.359375","0.78125"
"185286","0.73125","0.625","0.859375","0.654296875","0.46875","0.859375"
"185291","1","1","1","1","1","1"
"185299","1","1","1","1","1","1"
"185304","0.7260416666666667","0.609375","0.828125","0.65625","0.484375","0.84375"
"185337","0.9364583333333333","0.828125","1","0.904296875","0.8125","1"
"185338","0.9895833333333334","0.953125","1","0.970703125","0.9375","1"
"185341","1","1","1","1","1","1"
"185343","1","1","1","0.9921875","0.953125","1"
"185351","1","1","1","1","1","1"
"185374","0.8645833333333334","0.765625","0.9375","0.783203125","0.59375","0.953125"
"185379","0.95","0.90625","1","0.921875","0.84375","0.984375"
"185510","0.41041666666666665","0.296875","0.53125","0.34765625","0.234375","0.546875"
"185538","1","1","1","1","1","1"
"185574","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"185601","0.8229166666666666","0.6875","0.9375","0.748046875","0.53125","0.921875"
"185604","0.9770833333333333","0.9375","1","0.947265625","0.84375","1"
"185608","0.6895833333333333","0.609375","0.796875","0.654296875","0.53125","0.859375"
"185668","0.94375","0.890625","0.984375","0.912109375","0.8125","0.984375"
"185699","0.575","0.46875","0.734375","0.578125","0.46875","0.734375"
"185723","0.7375","0.625","0.90625","0.703125","0.5625","0.875"
"185724","0.9916666666666667","0.953125","1","0.962890625","0.859375","1"
"185758","1","1","1","0.990234375","0.953125","1"
"185763","0.996875","0.96875","1","0.9453125","0.765625","1"
"185811","0.6625","0.5","0.78125","0.623046875","0.46875","0.796875"
"185824","1","1","1","0.998046875","0.984375","1"
"185825","1","1","1","1","1","1"
"185830","1","1","1","1","1","1"
"185867","1","1","1","1","1","1"
"185873","0.6302083333333334","0.484375","0.796875","0.560546875","0.34375","0.75"
"185877","1","1","1","1","1","1"
"185888","0.8520833333333333","0.75","0.921875","0.794921875","0.640625","0.921875"
"185919","1","1","1","0.998046875","0.984375","1"
"185954","0.9979166666666667","0.984375","1","0.9921875","0.96875","1"
"185968","0.7645833333333333","0.609375","0.859375","0.70703125","0.5625","0.828125"
"185990","0.4635416666666667","0.375","0.546875","0.447265625","0.3125","0.671875"
"186003","0.9822916666666667","0.9375","1","0.958984375","0.9375","1"
"186025","1","1","1","1","1","1"
"186046","1","1","1","1","1","1"
"186047","1","1","1","1","1","1"
"186069","0.9989583333333333","0.984375","1","1","1","1"
"186088","1","1","1","1","1","1"
"186103","0.9895833333333334","0.96875","1","0.98046875","0.953125","1"
"186135","0.9875","0.96875","1","0.9609375","0.859375","1"
"186136","1","1","1","1","1","1"
"186187","0.99375","0.96875","1","0.97265625","0.859375","1"
"186209","0.9989583333333333","0.984375","1","1","1","1"
"186216","1","1","1","1","1","1"
"186259","1","1","1","1","1","1"
"186323","1","1","1","1","1","1"
"186334","1","1","1","1","1","1"
"186336","1","1","1","0.9921875","0.96875","1"
"186337","1","1","1","1","1","1"
"186340","1","1","1","1","1","1"
"186344","0.996875","0.984375","1","0.994140625","0.984375","1"
"186366","0.9989583333333333","0.984375","1","0.986328125","0.96875","1"
"186381","0.9958333333333333","0.96875","1","0.962890625","0.859375","1"
"186434","1","1","1","1","1","1"
"186460","1","1","1","1","1","1"
"186497","0.5822916666666667","0.484375","0.734375","0.529296875","0.390625","0.734375"
"186521","1","1","1","1","1","1"
"186535","1","1","1","1","1","1"
"186556","1","1","1","1","1","1"
"186579","0.47708333333333336","0.328125","0.578125","0.3984375","0.296875","0.5625"
"186597","0.7520833333333333","0.671875","0.84375","0.634765625","0.5","0.796875"
"186619","0.9979166666666667","0.984375","1","0.9921875","0.953125","1"
"186629","0.99375","0.953125","1","0.962890625","0.875","1"
"186631","0.8","0.71875","0.875","0.71875","0.53125","0.84375"
"186642","0.609375","0.5","0.734375","0.580078125","0.46875","0.78125"
"186652","1","1","1","1","1","1"
"186653","1","1","1","1","1","1"
"186655","1","1","1","1","1","1"
"186685","0.571875","0.359375","0.765625","0.505859375","0.34375","0.765625"
"186703","0.7197916666666667","0.625","0.84375","0.63671875","0.515625","0.8125"
"186714","0.9927083333333333","0.96875","1","0.98046875","0.9375","1"
"186762","1","1","1","1","1","1"
"186788","0.8364583333333333","0.78125","0.890625","0.783203125","0.6875","0.890625"
"186803","1","1","1","1","1","1"
"186840","0.9895833333333334","0.9375","1","0.962890625","0.8125","1"
"186862","0.9989583333333333","0.984375","1","0.98828125","0.96875","1"
"186874","1","1","1","1","1","1"
"186880","1","1","1","1","1","1"
"186898","1","1","1","1","1","1"
"186900","0.8104166666666667","0.640625","0.921875","0.7578125","0.5625","0.921875"
"186911","0.7989583333333333","0.671875","0.90625","0.71875","0.5","0.90625"
"186919","1","1","1","1","1","1"
"186920","1","1","1","1","1","1"
"186922","0.8208333333333333","0.6875","0.90625","0.78125","0.6875","0.890625"
"186955","0.5895833333333333","0.421875","0.75","0.5625","0.375","0.8125"
"186978","1","1","1","1","1","1"
"186986","1","1","1","1","1","1"
"186991","1","1","1","1","1","1"
"187016","1","1","1","1","1","1"
"187019","0.6333333333333333","0.5","0.796875","0.546875","0.359375","0.734375"
"187047","1","1","1","1","1","1"
"187064","1","1","1","1","1","1"
"187083","0.5854166666666667","0.4375","0.765625","0.58984375","0.421875","0.75"
"187125","0.9916666666666667","0.96875","1","0.955078125","0.8125","1"
"187132","1","1","1","1","1","1"
"187145","0.9427083333333334","0.859375","1","0.8984375","0.84375","0.984375"
"187176","0.3854166666666667","0.296875","0.46875","0.34765625","0.203125","0.515625"
"187180","1","1","1","1","1","1"
"187211","1","1","1","0.99609375","0.984375","1"
"187227","0.9822916666666667","0.9375","1","0.962890625","0.875","1"
"187259","1","1","1","1","1","1"
"187270","1","1","1","1","1","1"
"187305","0.996875","0.984375","1","0.998046875","0.984375","1"
"187343","0.40729166666666666","0.28125","0.515625","0.369140625","0.21875","0.53125"
"187345","1","1","1","1","1","1"
"187370","0.996875","0.984375","1","0.958984375","0.8125","1"
"187379","0.7708333333333334","0.703125","0.84375","0.712890625","0.5625","0.84375"
"187383","0.9979166666666667","0.984375","1","1","1","1"
"187399","1","1","1","1","1","1"
"187403","1","1","1","0.998046875","0.984375","1"
"187409","0.9989583333333333","0.984375","1","1","1","1"
"187413","1","1","1","1","1","1"
"187418","0.771875","0.640625","0.90625","0.69921875","0.546875","0.90625"
"187435","1","1","1","1","1","1"
"187455","0.8322916666666667","0.640625","0.90625","0.75390625","0.53125","0.953125"
"187458","1","1","1","1","1","1"
"187494","1","1","1","1","1","1"
"187498","0.9895833333333334","0.984375","1","0.98828125","0.984375","1"
"187529","0.9447916666666667","0.875","0.984375","0.900390625","0.828125","0.953125"
"187550","1","1","1","1","1","1"
"187588","0.7916666666666666","0.703125","0.890625","0.7578125","0.609375","0.875"
"187613","1","1","1","0.994140625","0.96875","1"
"187630","1","1","1","1","1","1"
"187658","1","1","1","1","1","1"
"187666","0.7864583333333334","0.6875","0.921875","0.703125","0.484375","0.828125"
"187702","1","1","1","1","1","1"
"187705","0.5822916666666667","0.453125","0.734375","0.54296875","0.421875","0.75"
"187743","1","1","1","1","1","1"
"187760","0.521875","0.375","0.65625","0.455078125","0.296875","0.703125"
"187784","0.7989583333333333","0.671875","0.875","0.712890625","0.5625","0.828125"
"187787","0.9625","0.921875","1","0.916015625","0.84375","0.96875"
"187839","0.65625","0.484375","0.78125","0.580078125","0.421875","0.765625"
"187850","0.953125","0.875","1","0.921875","0.8125","1"
"187881","1","1","1","1","1","1"
"187888","1","1","1","1","1","1"
"187899","1","1","1","1","1","1"
"187915","0.759375","0.703125","0.84375","0.708984375","0.59375","0.8125"
"187917","0.9989583333333333","0.984375","1","0.984375","0.9375","1"
"187923","0.665625","0.53125","0.734375","0.62109375","0.5","0.78125"
"187978","1","1","1","1","1","1"
"187999","1","1","1","1","1","1"
"188053","1","1","1","1","1","1"
"188065","1","1","1","0.998046875","0.984375","1"
"188076","0.7770833333333333","0.65625","0.890625","0.693359375","0.421875","0.921875"
"188099","1","1","1","1","1","1"
"188105","1","1","1","1","1","1"
"188143","1","1","1","1","1","1"
"188169","1","1","1","1","1","1"
"188187","0.99375","0.96875","1","0.974609375","0.90625","1"
"188207","1","1","1","1","1","1"
"188215","0.9729166666666667","0.890625","1","0.923828125","0.828125","1"
"188216","1","1","1","0.99609375","0.984375","1"
"188238","1","1","1","1","1","1"
"188258","0.990625","0.9375","1","0.947265625","0.828125","1"
"188261","1","1","1","1","1","1"
"188271","0.7520833333333333","0.671875","0.875","0.669921875","0.5625","0.796875"
"188283","1","1","1","1","1","1"
"188310","0.6260416666666667","0.453125","0.8125","0.533203125","0.421875","0.703125"
"188328","1","1","1","1","1","1"
"188405","0.596875","0.40625","0.703125","0.609375","0.5","0.78125"
"188431","0.428125","0.296875","0.53125","0.388671875","0.28125","0.5625"
"188447","0.990625","0.953125","1","0.96875","0.859375","1"
"188453","1","1","1","0.998046875","0.984375","1"
"188467","0.8322916666666667","0.734375","0.9375","0.765625","0.609375","0.96875"
"188481","0.56875","0.46875","0.65625","0.52734375","0.296875","0.78125"
"188522","1","1","1","0.998046875","0.984375","1"
"188535","0.9979166666666667","0.984375","1","0.986328125","0.953125","1"
"188599","1","1","1","1","1","1"
"188604","1","1","1","1","1","1"
"188641","0.9979166666666667","0.984375","1","0.970703125","0.859375","1"
"188659","0.7822916666666667","0.65625","0.875","0.705078125","0.5","0.875"
"188666","1","1","1","1","1","1"
"188693","1","1","1","1","1","1"
"188721","1","1","1","1","1","1"
"188751","0.9989583333333333","0.984375","1","1","1","1"
"188758","1","1","1","0.9921875","0.96875","1"
"188759","0.996875","0.984375","1","0.96875","0.875","1"
"188761","0.49270833333333336","0.421875","0.59375","0.40625","0.265625","0.609375"
"188796","0.825","0.703125","0.890625","0.755859375","0.5625","0.9375"
"188874","0.6104166666666667","0.515625","0.71875","0.55078125","0.328125","0.75"
"188916","0.675","0.5625","0.796875","0.650390625","0.515625","0.8125"
"188926","0.9979166666666667","0.984375","1","1","1","1"
"188946","1","1","1","1","1","1"
"188965","0.9989583333333333","0.984375","1","0.998046875","0.984375","1"
"188967","1","1","1","1","1","1"
"188985","1","1","1","1","1","1"
"189033","1","1","1","1","1","1"
"189054","1","1","1","1","1","1"
"189083","1","1","1","1","1","1"
"189102","0.828125","0.734375","0.90625","0.8046875","0.671875","0.921875"
"189117","1","1","1","1","1","1"
"189142","1","1","1","1","1","1"
"189145","1","1","1","1","1","1"
"189199","0.959375","0.90625","1","0.904296875","0.828125","1"
"189209","1","1","1","0.998046875","0.984375","1"
"189264","0.6041666666666666","0.484375","0.765625","0.53515625","0.390625","0.796875"
"189281","1","1","1","1","1","1"
"189286","1","1","1","0.98828125","0.96875","1"
"189304","1","1","1","1","1","1"
"189333","0.5322916666666667","0.390625","0.671875","0.447265625","0.28125","0.65625"
"189341","1","1","1","1","1","1"
"189344","0.6697916666666667","0.53125","0.796875","0.6171875","0.46875","0.84375"
