"Step","postactivation_production: kan - Train/Accuracies_every_step","postactivation_production: kan - Train/Accuracies_every_step__MIN","postactivation_production: kan - Train/Accuracies_every_step__MAX","postactivation_production: mlp - Train/Accuracies_every_step","postactivation_production: mlp - Train/Accuracies_every_step__MIN","postactivation_production: mlp - Train/Accuracies_every_step__MAX"
"31970","0.296875","0.296875","0.296875","0.9791666666666666","0.9375","1"
"31971","0.3125","0.3125","0.3125","0.5625","0.359375","0.96875"
"31974","0.984375","0.984375","0.984375","0.53125","0.125","0.734375"
"31978","","","","0.453125","0.453125","0.453125"
"31982","0.140625","0.140625","0.140625","0.515625","0.28125","0.984375"
"31985","","","","0.4375","0.4375","0.4375"
"31997","0.96875","0.96875","0.96875","0.9479166666666666","0.9375","0.96875"
"31998","0.359375","0.359375","0.359375","0.9895833333333334","0.984375","1"
"32001","0.96875","0.96875","0.96875","0.625","0.4375","1"
"32016","0.59375","0.59375","0.59375","0.53125","0.3125","0.96875"
"32021","0.96875","0.96875","0.96875","0.9479166666666666","0.84375","1"
"32023","","","","0.984375","0.984375","0.984375"
"32027","1","1","1","0.4322916666666667","0.171875","0.953125"
"32034","","","","0.984375","0.984375","0.984375"
"32038","0.25","0.25","0.25","0.3020833333333333","0.28125","0.34375"
"32040","","","","0.84375","0.84375","0.84375"
"32042","0.21875","0.21875","0.21875","0.9791666666666666","0.96875","1"
"32046","","","","0.96875","0.96875","0.96875"
"32048","0.21875","0.21875","0.21875","0.3385416666666667","0.171875","0.421875"
"32051","","","","0.890625","0.890625","0.890625"
"32053","","","","0.9114583333333334","0.828125","0.953125"
"32054","1","1","1","0.546875","0.34375","0.953125"
"32056","0.578125","0.578125","0.578125","0.4375","0.15625","0.578125"
"32066","0.15625","0.15625","0.15625","0.5052083333333334","0.265625","0.984375"
"32067","0.9375","0.9375","0.9375","0.6822916666666666","0.265625","0.890625"
"32068","","","","0.125","0.125","0.125"
"32080","","","","0.78125","0.78125","0.78125"
"32081","0.84375","0.84375","0.84375","0.734375","0.609375","0.984375"
"32082","0.5","0.5","0.5","0.6302083333333334","0.484375","0.921875"
"32086","0.96875","0.96875","0.96875","0.9895833333333334","0.984375","1"
"32090","","","","0.984375","0.984375","0.984375"
"32102","0.46875","0.46875","0.46875","0.3697916666666667","0.171875","0.46875"
"32106","0.96875","0.96875","0.96875","0.8541666666666666","0.78125","1"
"32107","","","","1","1","1"
"32122","0.21875","0.21875","0.21875","0.3020833333333333","0.15625","0.375"
"32125","0.734375","0.734375","0.734375","0.5572916666666666","0.34375","0.984375"
"32136","","","","0.21875","0.21875","0.21875"
"32139","","","","0.96875","0.96875","0.96875"
"32140","0.421875","0.421875","0.421875","0.65625","0.25","0.859375"
"32149","","","","0.3125","0.3125","0.3125"
"32158","0.9375","0.9375","0.9375","0.9375","0.921875","0.96875"
"32159","0.9375","0.9375","0.9375","0.9947916666666666","0.984375","1"
"32167","0.40625","0.40625","0.40625","0.40625","0.359375","0.5"
"32175","0.875","0.875","0.875","0.5","0.25","1"
"32179","","","","0.3125","0.3125","0.3125"
"32182","","","","0.265625","0.265625","0.265625"
"32187","0.953125","0.953125","0.953125","0.2760416666666667","0.21875","0.390625"
"32191","1","1","1","0.15625","0.109375","0.25"
"32200","0.625","0.625","0.625","0.3854166666666667","0.375","0.390625"
"32202","1","1","1","0.4895833333333333","0.40625","0.53125"
"32207","0.25","0.25","0.25","0.8697916666666666","0.8125","0.984375"
"32210","","","","0.96875","0.96875","0.96875"
"32216","","","","0.796875","0.796875","0.796875"
"32231","","","","0.984375","0.984375","0.984375"
"32247","0.1875","0.1875","0.1875","0.390625","0.15625","0.859375"
"32249","","","","0.265625","0.265625","0.265625"
"32252","0.984375","0.984375","0.984375","0.4791666666666667","0.21875","0.609375"
"32263","","","","0.171875","0.171875","0.171875"
"32266","0.5625","0.5625","0.5625","0.53125","0.296875","1"
"32273","0.234375","0.234375","0.234375","0.7395833333333334","0.21875","1"
"32283","","","","0.953125","0.953125","0.953125"
"32284","","","","0.203125","0.203125","0.203125"
"32285","","","","0.390625","0.390625","0.390625"
"32295","0.375","0.375","0.375","0.3333333333333333","0.15625","0.6875"
"32301","","","","0.953125","0.953125","0.953125"
"32302","1","1","1","0.6822916666666666","0.296875","0.875"
"32308","0.296875","0.296875","0.296875","0.9479166666666666","0.921875","1"
"32314","","","","0.4375","0.4375","0.4375"
"32316","","","","0.578125","0.578125","0.578125"
"32322","","","","0.390625","0.234375","0.703125"
"32325","0.46875","0.46875","0.46875","0.9270833333333334","0.8125","0.984375"
"32328","","","","0.875","0.875","0.875"
"32331","","","","0.34375","0.34375","0.34375"
"32332","0.9375","0.9375","0.9375","0.8802083333333334","0.859375","0.890625"
"32336","","","","0.421875","0.421875","0.421875"
"32339","0.21875","0.21875","0.21875","0.375","0.328125","0.46875"
"32348","","","","0.34375","0.34375","0.34375"
"32350","0.984375","0.984375","0.984375","0.9739583333333334","0.953125","0.984375"
"32357","","","","0.265625","0.265625","0.265625"
"32361","0.0625","0.0625","0.0625","0.3541666666666667","0.125","0.8125"
"32389","0.328125","0.328125","0.328125","0.2708333333333333","0.15625","0.5"
"32393","","","","0.75","0.75","0.75"
"32410","0.640625","0.640625","0.640625","0.7083333333333334","0.671875","0.78125"
"32411","","","","1","1","1"
"32412","0.984375","0.984375","0.984375","0.7291666666666666","0.40625","0.890625"
"32414","","","","0.859375","0.859375","0.859375"
"32427","","","","0.984375","0.953125","1"
"32432","0.5625","0.5625","0.5625","0.8645833333333334","0.796875","1"
"32435","0.984375","0.984375","0.984375","0.921875","0.765625","1"
"32436","0.5625","0.5625","0.5625","0.9479166666666666","0.84375","1"
"32437","0.578125","0.578125","0.578125","0.5260416666666666","0.421875","0.578125"
"32455","","","","0.953125","0.953125","0.953125"
"32459","","","","0.96875","0.96875","0.96875"
"32465","","","","0.609375","0.609375","0.609375"
"32466","","","","0.8229166666666666","0.5625","0.953125"
"32469","0.890625","0.890625","0.890625","0.9635416666666666","0.953125","0.984375"
"32470","0.15625","0.15625","0.15625","0.8072916666666666","0.71875","0.984375"
"32473","","","","0.96875","0.96875","0.96875"
"32492","","","","0.234375","0.234375","0.234375"
"32493","","","","0.921875","0.921875","0.921875"
"32495","0.46875","0.46875","0.46875","0.5989583333333334","0.421875","0.953125"
"32498","","","","0.75","0.625","1"
"32500","0.609375","0.609375","0.609375","0.7395833333333334","0.609375","1"
"32510","0.25","0.25","0.25","0.7552083333333334","0.296875","0.984375"
"32512","","","","0.484375","0.484375","0.484375"
"32514","","","","0.953125","0.953125","0.953125"
"32527","0.78125","0.78125","0.78125","0.9479166666666666","0.90625","0.96875"
"32529","","","","0.96875","0.96875","0.96875"
"32530","","","","0.203125","0.203125","0.203125"
"32539","0.359375","0.359375","0.359375","0.546875","0.515625","0.609375"
"32551","","","","0.875","0.875","0.875"
"32558","0.96875","0.96875","0.96875","0.3958333333333333","0.296875","0.59375"
"32565","","","","0.6875","0.6875","0.6875"
"32570","","","","0.640625","0.640625","0.640625"
"32571","","","","0.953125","0.953125","0.953125"
"32572","0.21875","0.21875","0.21875","0.9947916666666666","0.984375","1"
"32573","0.140625","0.140625","0.140625","0.5989583333333334","0.40625","0.984375"
"32575","","","","0.8541666666666666","0.5625","1"
"32578","","","","0.28125","0.28125","0.28125"
"32585","0.25","0.25","0.25","0.40625","0.1875","0.515625"
"32586","1","1","1","0.2552083333333333","0.140625","0.3125"
"32589","","","","0.75","0.75","0.75"
"32592","0.375","0.375","0.375","0.8958333333333334","0.84375","1"
"32602","1","1","1","0.46875","0.3125","0.78125"
"32604","","","","0.5677083333333334","0.4375","0.828125"
"32612","0.25","0.25","0.25","0.4375","0.40625","0.453125"
"32613","0.296875","0.296875","0.296875","0.984375","0.984375","0.984375"
"32627","0.8125","0.8125","0.8125","0.921875","0.828125","0.96875"
"32632","","","","0.96875","0.96875","0.96875"
"32635","0.71875","0.71875","0.71875","0.4947916666666667","0.390625","0.703125"
"32638","0.640625","0.640625","0.640625","0.765625","0.65625","0.984375"
"32640","0.828125","0.828125","0.828125","0.9895833333333334","0.96875","1"
"32641","","","","0.15625","0.15625","0.15625"
"32650","","","","0.5625","0.5625","0.5625"
"32658","","","","0.984375","0.984375","0.984375"
"32664","","","","0.484375","0.484375","0.484375"
"32671","","","","0.84375","0.84375","0.84375"
"32675","","","","0.5625","0.5625","0.5625"
"32677","","","","0.875","0.875","0.875"
"32679","0.984375","0.984375","0.984375","0.4010416666666667","0.25","0.703125"
"32690","","","","0.90625","0.90625","0.90625"
"32692","0.65625","0.65625","0.65625","0.7395833333333334","0.375","0.921875"
"32695","0.6875","0.6875","0.6875","0.2604166666666667","0.140625","0.5"
"32697","0.984375","0.984375","0.984375","0.71875","0.59375","0.96875"
"32702","0.390625","0.390625","0.390625","0.984375","0.984375","0.984375"
"32715","0.3125","0.3125","0.3125","0.4479166666666667","0.28125","0.78125"
"32722","0.578125","0.578125","0.578125","0.9947916666666666","0.984375","1"
"32725","0.875","0.875","0.875","0.5572916666666666","0.34375","0.984375"
"32726","","","","0.984375","0.984375","0.984375"
"32743","","","","0.28125","0.28125","0.28125"
"32745","0.953125","0.953125","0.953125","0.9895833333333334","0.96875","1"
"32746","","","","0.296875","0.296875","0.296875"
"32751","0.65625","0.65625","0.65625","0.7760416666666666","0.328125","1"
"32765","0.96875","0.96875","0.96875","0.625","0.4375","1"
"32770","0.40625","0.40625","0.40625","0.3645833333333333","0.28125","0.40625"
"32771","","","","0.140625","0.140625","0.140625"
"32794","0.640625","0.640625","0.640625","0.3854166666666667","0.171875","0.8125"
"32795","0.15625","0.15625","0.15625","0.8229166666666666","0.46875","1"
"32796","","","","0.484375","0.484375","0.484375"
"32803","0.421875","0.421875","0.421875","0.9010416666666666","0.859375","0.984375"
"32805","","","","0.921875","0.921875","0.921875"
"32813","0.734375","0.734375","0.734375","0.4947916666666667","0.25","0.984375"
"32822","0.53125","0.53125","0.53125","0.3697916666666667","0.21875","0.671875"
"32826","","","","0.8125","0.8125","0.8125"
"32838","","","","0.546875","0.546875","0.546875"
"32842","0.984375","0.984375","0.984375","0.515625","0.328125","0.609375"
"32844","","","","0.78125","0.78125","0.78125"
"32849","","","","0.765625","0.765625","0.765625"
"32851","","","","0.953125","0.953125","0.953125"
"32864","1","1","1","0.8854166666666666","0.84375","0.96875"
"32866","","","","0.84375","0.84375","0.84375"
"32868","0.90625","0.90625","0.90625","0.953125","0.859375","1"
"32874","","","","0.890625","0.890625","0.890625"
"32877","0.421875","0.421875","0.421875","0.9895833333333334","0.96875","1"
"32879","","","","0.390625","0.390625","0.390625"
"32882","","","","0.578125","0.578125","0.578125"
"32892","","","","0.515625","0.515625","0.515625"
"32899","0.890625","0.890625","0.890625","0.3229166666666667","0.3125","0.34375"
"32902","","","","0.78125","0.78125","0.78125"
"32904","0.375","0.375","0.375","0.4635416666666667","0.21875","0.953125"
"32909","1","1","1","0.625","0.59375","0.6875"
"32912","","","","0.375","0.375","0.375"
"32915","","","","0.96875","0.96875","0.96875"
"32916","","","","0.53125","0.53125","0.53125"
"32918","","","","0.921875","0.921875","0.921875"
"32926","0.96875","0.96875","0.96875","0.5833333333333334","0.5625","0.625"
"32929","","","","0.703125","0.359375","0.875"
"32939","0.359375","0.359375","0.359375","0.640625","0.609375","0.65625"
"32949","","","","0.984375","0.984375","0.984375"
"32950","0.984375","0.984375","0.984375","0.3645833333333333","0.1875","0.453125"
"32951","0.953125","0.953125","0.953125","0.5677083333333334","0.328125","0.6875"
"32956","","","","0.828125","0.828125","0.828125"
"32957","0.984375","0.984375","0.984375","0.8489583333333334","0.609375","0.96875"
"32962","0.984375","0.984375","0.984375","0.7708333333333334","0.375","0.96875"
"32971","0.96875","0.96875","0.96875","0.5833333333333334","0.375","1"
"32973","0.4375","0.4375","0.4375","0.6510416666666666","0.59375","0.765625"
"32977","0.265625","0.265625","0.265625","0.9114583333333334","0.859375","0.9375"
"32986","0.4375","0.4375","0.4375","0.8177083333333334","0.515625","0.96875"
"32995","0.390625","0.390625","0.390625","0.828125","0.671875","0.90625"
"32998","","","","0.34375","0.34375","0.34375"
"32999","0.28125","0.28125","0.28125","0.7552083333333334","0.328125","0.96875"
"33002","","","","1","1","1"
"33005","","","","0.96875","0.96875","0.96875"
"33015","","","","0.84375","0.84375","0.84375"
"33016","0.359375","0.359375","0.359375","0.5052083333333334","0.421875","0.546875"
"33020","0.234375","0.234375","0.234375","0.9895833333333334","0.96875","1"
"33022","","","","0.96875","0.96875","0.96875"
"33023","","","","0.96875","0.96875","0.96875"
"33024","","","","0.984375","0.984375","0.984375"
"33026","0.984375","0.984375","0.984375","0.9583333333333334","0.90625","0.984375"
"33028","0.46875","0.46875","0.46875","0.90625","0.78125","0.96875"
"33032","","","","0.421875","0.421875","0.421875"
"33034","","","","0.78125","0.78125","0.78125"
"33044","","","","0.8489583333333334","0.546875","1"
"33051","0.640625","0.640625","0.640625","0.9947916666666666","0.984375","1"
"33065","0.390625","0.390625","0.390625","0.5625","0.34375","1"
"33069","","","","0.8125","0.8125","0.8125"
"33072","0.328125","0.328125","0.328125","0.5729166666666666","0.40625","0.65625"
"33079","","","","0.9791666666666666","0.96875","0.984375"
"33083","","","","0.265625","0.265625","0.265625"
"33091","","","","0.234375","0.234375","0.234375"
"33097","0.609375","0.609375","0.609375","0.875","0.625","1"
"33109","","","","0.53125","0.53125","0.53125"
"33120","","","","0.984375","0.984375","0.984375"
"33124","0.96875","0.96875","0.96875","0.6822916666666666","0.53125","0.984375"
"33125","","","","0.96875","0.96875","0.96875"
"33127","","","","0.5625","0.5625","0.5625"
"33128","1","1","1","0.5677083333333334","0.46875","0.765625"
"33131","","","","0.609375","0.609375","0.609375"
"33134","0.359375","0.359375","0.359375","0.6145833333333334","0.4375","0.96875"
"33135","","","","0.96875","0.96875","0.96875"
"33137","0.390625","0.390625","0.390625","0.9791666666666666","0.96875","0.984375"
"33144","","","","0.34375","0.34375","0.34375"
"33145","","","","0.984375","0.984375","0.984375"
"33155","0.484375","0.484375","0.484375","0.265625","0.15625","0.484375"
"33163","","","","0.421875","0.421875","0.421875"
"33165","0.5","0.5","0.5","0.703125","0.171875","0.96875"
"33173","","","","0.390625","0.390625","0.390625"
"33176","0.1875","0.1875","0.1875","0.4583333333333333","0.4375","0.5"
"33181","","","","0.765625","0.359375","0.96875"
"33187","","","","0.7708333333333334","0.6875","0.9375"
"33188","","","","0.53125","0.53125","0.53125"
"33205","0.359375","0.359375","0.359375","0.6614583333333334","0.515625","0.953125"
"33207","0.953125","0.953125","0.953125","0.5572916666666666","0.34375","0.984375"
"33221","","","","0.984375","0.984375","0.984375"
"33223","0.15625","0.15625","0.15625","0.3489583333333333","0.21875","0.609375"
"33231","0.671875","0.671875","0.671875","0.9895833333333334","0.984375","1"
"33234","0.328125","0.328125","0.328125","0.71875","0.1875","0.984375"
"33238","0.265625","0.265625","0.265625","0.296875","0.234375","0.328125"
"33240","0.234375","0.234375","0.234375","0.40625","0.171875","0.875"
"33243","0.234375","0.234375","0.234375","0.796875","0.609375","0.890625"
"33263","","","","0.203125","0.203125","0.203125"
"33266","0.125","0.125","0.125","0.9375","0.90625","1"
"33269","0.125","0.125","0.125","0.84375","0.5625","0.984375"
"33280","0.828125","0.828125","0.828125","0.71875","0.3125","0.921875"
"33290","0.140625","0.140625","0.140625","0.6822916666666666","0.53125","0.984375"
"33291","","","","0.5625","0.5625","0.5625"
"33292","","","","0.796875","0.796875","0.796875"
"33300","","","","0.375","0.375","0.375"
"33305","","","","0.984375","0.984375","0.984375"
"33306","","","","0.9791666666666666","0.96875","1"
"33314","","","","0.5","0.5","0.5"
"33323","0.234375","0.234375","0.234375","0.59375","0.515625","0.75"
"33328","","","","0.984375","0.984375","0.984375"
"33329","","","","0.84375","0.84375","0.84375"
"33335","0.546875","0.546875","0.546875","0.6510416666666666","0.625","0.703125"
"33337","1","1","1","0.5052083333333334","0.390625","0.5625"
"33356","0.265625","0.265625","0.265625","0.5260416666666666","0.453125","0.5625"
"33360","","","","0.7395833333333334","0.609375","1"
"33370","0.984375","0.984375","0.984375","0.703125","0.453125","0.828125"
"33373","","","","1","1","1"
"33380","","","","0.984375","0.984375","0.984375"
"33384","","","","0.984375","0.984375","0.984375"
"33385","","","","0.8125","0.8125","0.8125"
"33388","0.15625","0.15625","0.15625","0.71875","0.6875","0.78125"
"33397","0.4375","0.4375","0.4375","0.9375","0.921875","0.96875"
"33405","0.40625","0.40625","0.40625","0.75","0.625","1"
"33407","","","","0.984375","0.984375","0.984375"
"33412","0.1875","0.1875","0.1875","0.4427083333333333","0.40625","0.515625"
"33422","","","","1","1","1"
"33425","","","","1","1","1"
"33431","0.140625","0.140625","0.140625","0.9583333333333334","0.9375","1"
"33432","0.21875","0.21875","0.21875","0.5","0.265625","0.96875"
"33433","0.65625","0.65625","0.65625","0.9583333333333334","0.9375","1"
"33435","","","","0.703125","0.703125","0.703125"
"33443","0.984375","0.984375","0.984375","0.8229166666666666","0.5","0.984375"
"33448","0.3125","0.3125","0.3125","0.765625","0.546875","0.875"
"33451","0.953125","0.953125","0.953125","0.8229166666666666","0.46875","1"
"33455","","","","0.5","0.5","0.5"
"33459","0.984375","0.984375","0.984375","0.9895833333333334","0.984375","1"
"33463","","","","0.75","0.34375","0.953125"
"33464","1","1","1","0.9583333333333334","0.9375","1"
"33468","","","","0.578125","0.578125","0.578125"
"33483","","","","0.9375","0.9375","0.9375"
"33491","","","","0.96875","0.96875","0.96875"
"33495","1","1","1","0.7447916666666666","0.328125","0.953125"
"33513","","","","0.96875","0.96875","0.96875"
"33516","0.390625","0.390625","0.390625","0.8541666666666666","0.796875","0.96875"
"33518","","","","0.984375","0.984375","0.984375"
"33524","0.734375","0.734375","0.734375","0.9322916666666666","0.921875","0.953125"
"33528","","","","0.671875","0.671875","0.671875"
"33545","0.484375","0.484375","0.484375","0.3177083333333333","0.234375","0.359375"
"33558","","","","0.21875","0.21875","0.21875"
"33568","","","","0.7447916666666666","0.625","0.984375"
"33576","","","","0.671875","0.671875","0.671875"
"33585","0.453125","0.453125","0.453125","0.5572916666666666","0.34375","0.984375"
"33586","","","","0.609375","0.609375","0.609375"
"33587","0.25","0.25","0.25","0.8854166666666666","0.65625","1"
"33588","","","","0.515625","0.515625","0.515625"
"33598","0.640625","0.640625","0.640625","0.2552083333333333","0.203125","0.359375"
"33607","0.609375","0.609375","0.609375","0.9010416666666666","0.734375","0.984375"
"33609","0.59375","0.59375","0.59375","0.5833333333333334","0.375","1"
"33627","","","","0.875","0.875","0.875"
"33632","0.25","0.25","0.25","0.890625","0.859375","0.90625"
"33634","1","1","1","0.8802083333333334","0.828125","0.984375"
"33638","0.46875","0.46875","0.46875","0.4375","0.40625","0.5"
"33651","1","1","1","0.7135416666666666","0.140625","1"
"33660","0.140625","0.140625","0.140625","0.75","0.71875","0.765625"
"33661","0.71875","0.71875","0.71875","0.9479166666666666","0.84375","1"
"33662","","","","0.875","0.875","0.875"
"33667","1","1","1","0.984375","0.984375","0.984375"
"33669","","","","0.96875","0.96875","0.96875"
"33678","","","","1","1","1"
"33680","0.96875","0.96875","0.96875","0.3072916666666667","0.265625","0.390625"
"33688","","","","0.875","0.875","0.875"
"33706","","","","0.984375","0.984375","0.984375"
"33716","0.734375","0.734375","0.734375","0.7395833333333334","0.34375","0.9375"
"33723","","","","1","1","1"
"33727","","","","0.21875","0.21875","0.21875"
"33732","","","","0.734375","0.734375","0.734375"
"33737","","","","0.921875","0.921875","0.921875"
"33754","1","1","1","0.6145833333333334","0.4375","0.96875"
"33764","0.234375","0.234375","0.234375","0.19270833333333334","0.140625","0.296875"
"33773","1","1","1","0.6770833333333334","0.578125","0.875"
"33785","0.390625","0.390625","0.390625","0.2864583333333333","0.203125","0.328125"
"33789","","","","0.984375","0.984375","0.984375"
"33792","0.9375","0.9375","0.9375","0.9739583333333334","0.96875","0.984375"
"33798","1","1","1","0.96875","0.953125","1"
"33812","","","","0.984375","0.984375","0.984375"
"33813","","","","0.734375","0.734375","0.734375"
"33820","0.40625","0.40625","0.40625","0.78125","0.34375","1"
"33821","","","","0.890625","0.890625","0.890625"
"33824","","","","0.21875","0.21875","0.21875"
"33825","","","","0.984375","0.984375","0.984375"
"33826","0.3125","0.3125","0.3125","0.7864583333333334","0.78125","0.796875"
"33827","0.953125","0.953125","0.953125","0.984375","0.984375","0.984375"
"33830","0.984375","0.984375","0.984375","0.84375","0.765625","1"
"33834","","","","0.765625","0.765625","0.765625"
"33841","","","","0.203125","0.203125","0.203125"
"33843","","","","0.5729166666666666","0.359375","1"
"33850","0.625","0.625","0.625","0.796875","0.546875","0.921875"
"33862","","","","0.8645833333333334","0.6875","0.953125"
"33870","0.0625","0.0625","0.0625","0.3958333333333333","0.21875","0.484375"
"33878","0.34375","0.34375","0.34375","0.984375","0.984375","0.984375"
"33882","","","","0.375","0.375","0.375"
"33886","","","","0.6510416666666666","0.59375","0.765625"
"33887","0.484375","0.484375","0.484375","0.25","0.203125","0.34375"
"33888","","","","0.28125","0.28125","0.28125"
"33892","0.984375","0.984375","0.984375","0.71875","0.1875","0.984375"
"33895","","","","0.875","0.875","0.875"
"33900","0.46875","0.46875","0.46875","0.9166666666666666","0.8125","0.96875"
"33903","0.96875","0.96875","0.96875","0.3020833333333333","0.28125","0.34375"
"33908","0.765625","0.765625","0.765625","0.7395833333333334","0.53125","0.84375"
"33923","0.3125","0.3125","0.3125","0.4739583333333333","0.328125","0.765625"
"33925","","","","0.984375","0.984375","0.984375"
"33937","0.953125","0.953125","0.953125","0.3385416666666667","0.328125","0.359375"
"33947","","","","1","1","1"
"33948","0.96875","0.96875","0.96875","0.8020833333333334","0.71875","0.96875"
"33951","","","","0.328125","0.328125","0.328125"
"33959","","","","0.984375","0.984375","0.984375"
"33968","","","","0.875","0.875","0.875"
"33972","","","","0.578125","0.578125","0.578125"
"33977","","","","1","1","1"
"33985","","","","0.828125","0.828125","0.828125"
"33992","","","","0.953125","0.953125","0.953125"
"33999","0.96875","0.96875","0.96875","0.3854166666666667","0.1875","0.78125"
"34007","1","1","1","0.7552083333333334","0.484375","0.890625"
"34009","0.375","0.375","0.375","0.3020833333333333","0.171875","0.5625"
"34016","","","","0.984375","0.984375","0.984375"
"34022","0.34375","0.34375","0.34375","0.9322916666666666","0.796875","1"
"34026","","","","0.515625","0.515625","0.515625"
"34027","","","","0.84375","0.84375","0.84375"
"34031","0.90625","0.90625","0.90625","0.16666666666666666","0.140625","0.21875"
"34038","","","","1","1","1"
"34043","","","","0.984375","0.984375","0.984375"
"34046","0.8125","0.8125","0.8125","0.96875","0.90625","1"
"34058","","","","0.40625","0.40625","0.40625"
"34061","0.703125","0.703125","0.703125","0.3229166666666667","0.296875","0.375"
"34063","","","","1","1","1"
"34078","","","","0.9583333333333334","0.9375","1"
"34087","","","","1","1","1"
"34088","","","","0.390625","0.390625","0.390625"
"34090","0.109375","0.109375","0.109375","0.421875","0.15625","0.953125"
"34098","0.9375","0.9375","0.9375","0.7604166666666666","0.65625","0.96875"
"34100","","","","0.546875","0.546875","0.546875"
"34104","","","","0.484375","0.484375","0.484375"
"34108","0.375","0.375","0.375","0.53125","0.515625","0.5625"
"34109","0.296875","0.296875","0.296875","0.9635416666666666","0.953125","0.984375"
"34118","","","","0.921875","0.828125","0.96875"
"34124","","","","0.234375","0.234375","0.234375"
"34129","0.65625","0.65625","0.65625","0.7083333333333334","0.5625","1"
"34137","","","","0.609375","0.609375","0.609375"
"34143","","","","0.40625","0.40625","0.40625"
"34146","0.203125","0.203125","0.203125","0.7552083333333334","0.265625","1"
"34148","0.984375","0.984375","0.984375","0.953125","0.890625","0.984375"
"34158","0.59375","0.59375","0.59375","0.4375","0.34375","0.484375"
"34165","","","","0.875","0.875","0.875"
"34174","1","1","1","0.6979166666666666","0.15625","0.96875"
"34183","0.53125","0.53125","0.53125","0.3854166666666667","0.25","0.65625"
"34186","","","","0.984375","0.984375","0.984375"
"34202","","","","0.984375","0.984375","0.984375"
"34203","","","","0.75","0.75","0.75"
"34207","0.96875","0.96875","0.96875","0.4583333333333333","0.390625","0.59375"
"34229","0.625","0.625","0.625","0.28125","0.25","0.296875"
"34230","0.921875","0.921875","0.921875","0.7083333333333334","0.625","0.75"
"34232","0.65625","0.65625","0.65625","0.8958333333333334","0.859375","0.96875"
"34240","","","","0.515625","0.515625","0.515625"
"34241","","","","0.375","0.3125","0.40625"
"34248","0.15625","0.15625","0.15625","0.71875","0.59375","0.96875"
"34254","","","","0.9375","0.9375","0.9375"
"34259","","","","0.765625","0.765625","0.765625"
"34264","0.140625","0.140625","0.140625","0.7135416666666666","0.578125","0.984375"
"34265","0.75","0.75","0.75","0.7864583333333334","0.703125","0.953125"
"34276","0.40625","0.40625","0.40625","0.75","0.3125","0.96875"
"34279","0.234375","0.234375","0.234375","0.6354166666666666","0.25","0.828125"
"34282","","","","0.640625","0.640625","0.640625"
"34290","","","","0.96875","0.96875","0.96875"
"34292","","","","0.84375","0.84375","0.84375"
"34294","0.5625","0.5625","0.5625","1","1","1"
"34300","0.296875","0.296875","0.296875","0.7291666666666666","0.375","0.90625"
"34302","0.984375","0.984375","0.984375","0.6927083333333334","0.59375","0.890625"
"34306","","","","0.59375","0.59375","0.59375"
"34308","0.953125","0.953125","0.953125","1","1","1"
"34311","","","","0.921875","0.921875","0.921875"
"34315","","","","0.21875","0.21875","0.21875"
"34335","","","","0.84375","0.84375","0.84375"
"34343","0.65625","0.65625","0.65625","0.9791666666666666","0.96875","1"
"34349","","","","0.484375","0.484375","0.484375"
"34351","","","","0.28125","0.28125","0.28125"
"34365","0.125","0.125","0.125","0.9479166666666666","0.875","0.984375"
"34380","","","","0.40625","0.40625","0.40625"
"34393","0.78125","0.78125","0.78125","0.9479166666666666","0.9375","0.96875"
"34406","","","","0.984375","0.984375","0.984375"
"34408","","","","0.953125","0.953125","0.953125"
"34420","","","","1","1","1"
"34439","","","","0.21875","0.21875","0.21875"
"34442","0.34375","0.34375","0.34375","0.7447916666666666","0.265625","0.984375"
"34445","0.671875","0.671875","0.671875","0.546875","0.515625","0.5625"
"34448","0.984375","0.984375","0.984375","0.7708333333333334","0.65625","1"
"34482","","","","0.828125","0.828125","0.828125"
"34485","","","","0.953125","0.953125","0.953125"
"34494","0.125","0.125","0.125","0.6145833333333334","0.53125","0.78125"
"34499","0.890625","0.890625","0.890625","0.921875","0.765625","1"
"34503","1","1","1","0.8072916666666666","0.453125","0.984375"
"34504","0.5625","0.5625","0.5625","0.6302083333333334","0.453125","0.71875"
"34506","","","","0.578125","0.578125","0.578125"
"34507","0.28125","0.28125","0.28125","0.9166666666666666","0.90625","0.9375"
"34508","","","","0.8489583333333334","0.546875","1"
"34509","","","","0.21875","0.21875","0.21875"
"34510","","","","0.9010416666666666","0.703125","1"
"34517","","","","0.984375","0.984375","0.984375"
"34525","1","1","1","0.890625","0.671875","1"
"34529","0.96875","0.96875","0.96875","0.9427083333333334","0.921875","0.984375"
"34533","","","","0.984375","0.984375","0.984375"
"34540","","","","0.546875","0.546875","0.546875"
"34544","0.984375","0.984375","0.984375","0.6666666666666666","0.625","0.6875"
"34549","0.28125","0.28125","0.28125","0.734375","0.484375","0.859375"
"34561","0.453125","0.453125","0.453125","0.6614583333333334","0.625","0.734375"
"34562","","","","0.65625","0.65625","0.65625"
"34565","","","","1","1","1"
"34574","","","","0.171875","0.171875","0.171875"
"34577","0.578125","0.578125","0.578125","0.7083333333333334","0.578125","0.96875"
"34583","","","","0.546875","0.546875","0.546875"
"34590","0.40625","0.40625","0.40625","0.640625","0.546875","0.828125"
"34605","","","","0.3125","0.3125","0.3125"
"34615","0.390625","0.390625","0.390625","0.8697916666666666","0.765625","0.921875"
