"Step","postactivation_production: mlp - Train/Accuracies_every_step","postactivation_production: mlp - Train/Accuracies_every_step__MIN","postactivation_production: mlp - Train/Accuracies_every_step__MAX"
"106614","0.7767857142857143","0.625","1"
"106616","0.8549107142857143","0.578125","1"
"106637","0.9888392857142857","0.953125","1"
"106674","0.9464285714285714","0.75","1"
"106705","0.8370535714285714","0.703125","1"
"106720","0.9575892857142857","0.859375","1"
"106729","0.7098214285714286","0.40625","1"
"106734","0.9575892857142857","0.859375","0.984375"
"106735","0.9196428571428571","0.78125","1"
"106746","0.9040178571428571","0.515625","1"
"106764","0.859375","0.625","1"
"106767","0.6339285714285714","0.421875","0.875"
"106795","0.8325892857142857","0.453125","1"
"106834","0.9375","0.71875","0.984375"
"106849","0.9419642857142857","0.8125","1"
"106885","0.9263392857142857","0.734375","1"
"106895","0.9598214285714286","0.875","1"
"106998","0.9196428571428571","0.75","1"
"107079","0.8973214285714286","0.4375","1"
"107081","0.9375","0.75","1"
"107088","0.8392857142857143","0.53125","0.984375"
"107094","0.6964285714285714","0.421875","1"
"107113","0.7678571428571429","0.484375","1"
"107124","0.9732142857142857","0.90625","1"
"107129","0.8058035714285714","0.40625","1"
"107130","0.9308035714285714","0.609375","1"
"107145","0.9107142857142857","0.609375","1"
"107185","0.9263392857142857","0.765625","0.984375"
"107224","0.7767857142857143","0.40625","1"
"107234","0.9196428571428571","0.765625","1"
"107248","0.9330357142857143","0.671875","1"
"107273","0.90625","0.671875","1"
"107281","0.8950892857142857","0.546875","1"
"107290","0.96875","0.828125","1"
"107295","0.9553571428571429","0.875","1"
"107303","0.9799107142857143","0.90625","1"
"107321","0.8258928571428571","0.375","1"
"107328","0.96875","0.78125","1"
"107335","0.8638392857142857","0.6875","0.984375"
"107362","0.7299107142857143","0.546875","1"
"107375","0.9508928571428571","0.84375","1"
"107376","0.9598214285714286","0.796875","1"
"107383","0.8258928571428571","0.40625","1"
"107384","0.9754464285714286","0.875","1"
"107426","0.9241071428571429","0.53125","1"
"107431","0.8348214285714286","0.453125","1"
"107439","0.9375","0.84375","1"
"107459","0.96875","0.9375","1"
"107544","0.828125","0.734375","1"
"107547","0.7767857142857143","0.453125","1"
"107552","0.9821428571428571","0.96875","1"
"107615","0.8816964285714286","0.703125","1"
"107622","0.8772321428571429","0.4375","1"
"107653","0.9174107142857143","0.734375","1"
"107655","0.8459821428571429","0.515625","1"
"107664","0.8013392857142857","0.515625","1"
"107685","0.9174107142857143","0.578125","1"
"107735","0.8169642857142857","0.625","1"
"107740","0.9665178571428571","0.90625","1"
"107786","0.9084821428571429","0.578125","1"
"107788","0.9486607142857143","0.8125","1"
"107790","0.9107142857142857","0.765625","1"
"107803","0.796875","0.609375","1"
"107831","0.7991071428571429","0.59375","1"
"107837","0.875","0.5625","1"
"107876","0.8816964285714286","0.5625","1"
"107891","0.84375","0.609375","1"
"107905","0.9464285714285714","0.875","1"
"107910","0.9419642857142857","0.796875","1"
"107924","0.9598214285714286","0.90625","1"
"107930","0.875","0.546875","1"
"107933","0.8035714285714286","0.5","1"
"107941","0.9174107142857143","0.484375","1"
"107961","0.7924107142857143","0.4375","1"
"107985","0.9709821428571429","0.90625","1"
"107998","0.8772321428571429","0.65625","1"
"108019","0.9285714285714286","0.75","1"
"108047","0.9732142857142857","0.828125","1"
"108099","0.8839285714285714","0.640625","1"
"108142","0.9196428571428571","0.65625","1"
"108149","0.7611607142857143","0.421875","1"
"108167","0.7098214285714286","0.484375","1"
"108183","0.9888392857142857","0.921875","1"
"108194","0.9441964285714286","0.765625","1"
"108336","0.9486607142857143","0.84375","1"
"108342","0.9308035714285714","0.828125","1"
"108351","0.84375","0.546875","1"
"108369","0.9732142857142857","0.953125","1"
"108403","0.8638392857142857","0.6875","1"
"108412","0.8482142857142857","0.484375","1"
"108425","0.6830357142857143","0.40625","1"
"108431","0.9129464285714286","0.8125","1"
"108496","0.9776785714285714","0.921875","1"
"108497","0.6986607142857143","0.484375","1"
"108513","0.8549107142857143","0.71875","0.953125"
"108520","0.8303571428571429","0.546875","1"
"108571","0.9330357142857143","0.75","1"
"108580","0.6383928571428571","0.421875","1"
"108581","0.96875","0.890625","1"
"108601","0.9754464285714286","0.90625","1"
"108637","0.875","0.734375","1"
"108656","0.8616071428571429","0.5625","0.984375"
"108739","0.7834821428571429","0.34375","1"
"108746","0.9017857142857143","0.75","1"
"108767","0.9441964285714286","0.796875","1"
"108811","0.9308035714285714","0.875","1"
"108864","0.8348214285714286","0.453125","1"
"108887","0.8794642857142857","0.765625","0.984375"
"108890","0.7946428571428571","0.46875","1"
"108891","0.8325892857142857","0.515625","1"
"108903","0.796875","0.359375","1"
"108911","0.9375","0.671875","1"
"108912","0.9174107142857143","0.734375","1"
"108940","0.9508928571428571","0.8125","1"
"108947","0.8973214285714286","0.671875","1"
"108951","0.7834821428571429","0.328125","1"
"109039","0.7767857142857143","0.671875","0.984375"
"109048","0.9955357142857143","0.984375","1"
"109087","0.9799107142857143","0.890625","1"
"109104","0.7232142857142857","0.46875","1"
"109107","0.9821428571428571","0.90625","1"
"109108","0.984375","0.921875","1"
"109144","0.8616071428571429","0.734375","1"
"109163","0.9017857142857143","0.65625","1"
"109206","0.9888392857142857","0.96875","1"
"109226","0.9397321428571429","0.859375","1"
"109234","0.8169642857142857","0.46875","1"
"109236","0.8147321428571429","0.46875","1"
"109245","0.9620535714285714","0.890625","1"
"109246","0.9776785714285714","0.890625","1"
"109265","0.9776785714285714","0.90625","1"
"109280","0.8727678571428571","0.59375","1"
"109367","0.875","0.703125","1"
"109372","0.9486607142857143","0.734375","1"
"109449","0.8727678571428571","0.59375","1"
"109469","0.9084821428571429","0.65625","1"
"109478","0.9464285714285714","0.84375","1"
"109513","0.9352678571428571","0.78125","1"
"109518","0.9709821428571429","0.875","1"
"109559","0.7566964285714286","0.359375","1"
"109561","0.8303571428571429","0.609375","0.984375"
"109578","0.9174107142857143","0.71875","1"
"109586","0.9620535714285714","0.765625","1"
"109609","0.9375","0.8125","1"
"109658","0.9821428571428571","0.953125","1"
"109759","0.8928571428571429","0.46875","1"
"109783","0.9241071428571429","0.515625","1"
"109786","0.9040178571428571","0.8125","1"
"109791","0.921875","0.78125","1"
"109798","0.90625","0.796875","0.984375"
"109817","0.8482142857142857","0.515625","1"
"109823","0.8638392857142857","0.671875","1"
"109846","0.9263392857142857","0.875","1"
"109855","0.7633928571428571","0.34375","0.984375"
"109892","0.8995535714285714","0.578125","1"
"109908","0.8794642857142857","0.484375","1"
"109918","0.7522321428571429","0.453125","1"
"109939","0.8995535714285714","0.796875","1"
"109966","0.8459821428571429","0.453125","1"
"109975","0.9888392857142857","0.984375","1"
"109995","0.9910714285714286","0.96875","1"
"110002","0.8995535714285714","0.578125","1"
"110005","0.84375","0.421875","1"
"110013","0.9330357142857143","0.8125","1"
"110018","0.921875","0.703125","1"
"110072","0.8883928571428571","0.59375","1"
"110081","0.9709821428571429","0.90625","1"
"110085","0.8995535714285714","0.421875","1"
"110096","0.9620535714285714","0.890625","1"
"110114","0.9241071428571429","0.78125","1"
"110119","0.8638392857142857","0.734375","0.984375"
"110133","0.8482142857142857","0.5","1"
"110134","0.9263392857142857","0.828125","1"
"110164","0.890625","0.71875","1"
"110208","0.9732142857142857","0.921875","1"
"110225","0.7991071428571429","0.5625","1"
"110240","0.8125","0.515625","0.984375"
"110257","0.9375","0.640625","1"
"110260","0.8303571428571429","0.4375","1"
"110269","0.9040178571428571","0.734375","1"
"110279","0.71875","0.53125","1"
"110291","0.8638392857142857","0.640625","1"
"110302","0.84375","0.71875","1"
"110306","0.90625","0.484375","1"
"110312","0.8504464285714286","0.5625","1"
"110315","0.8616071428571429","0.59375","1"
"110316","0.734375","0.5","0.890625"
"110319","0.953125","0.75","1"
"110440","0.9464285714285714","0.78125","1"
"110476","0.9553571428571429","0.875","1"
"110511","0.9754464285714286","0.859375","1"
"110518","0.9732142857142857","0.921875","1"
"110546","0.8325892857142857","0.640625","1"
"110605","0.9084821428571429","0.765625","1"
"110619","0.9598214285714286","0.859375","1"
"110638","0.8973214285714286","0.734375","0.984375"
"110641","0.90625","0.71875","1"
"110646","0.9308035714285714","0.578125","1"
"110656","0.84375","0.453125","1"
"110712","0.8705357142857143","0.640625","1"
"110728","0.9151785714285714","0.703125","1"
"110766","0.984375","0.9375","1"
"110768","0.9464285714285714","0.796875","1"
"110774","0.9129464285714286","0.65625","1"
"110787","0.9308035714285714","0.6875","1"
"110788","0.8258928571428571","0.46875","1"
"110806","0.8950892857142857","0.6875","1"
"110819","0.9821428571428571","0.953125","1"
"110822","0.8058035714285714","0.640625","1"
"110826","0.8392857142857143","0.65625","1"
"110861","0.9933035714285714","0.96875","1"
"110871","0.8638392857142857","0.6875","1"
"110873","0.90625","0.765625","1"
"110882","0.9821428571428571","0.90625","1"
"110906","0.9732142857142857","0.921875","1"
"110927","0.8816964285714286","0.703125","1"
"110950","0.875","0.734375","0.984375"
"110954","0.9107142857142857","0.78125","1"
"110958","0.9285714285714286","0.578125","1"
"111018","0.8950892857142857","0.796875","1"
"111034","0.8995535714285714","0.796875","1"
"111050","0.9308035714285714","0.5625","1"
"111086","0.9598214285714286","0.890625","1"
"111150","0.84375","0.609375","1"
"111162","0.9441964285714286","0.734375","1"
"111164","0.7857142857142857","0.515625","0.984375"
"111194","0.6919642857142857","0.40625","1"
"111283","0.9642857142857143","0.84375","1"
"111288","0.90625","0.671875","1"
"111290","0.84375","0.71875","1"
"111296","0.7991071428571429","0.546875","1"
"111300","0.7790178571428571","0.484375","1"
"111307","0.7232142857142857","0.390625","1"
"111323","0.7522321428571429","0.390625","1"
"111334","0.9375","0.84375","1"
"111354","0.921875","0.578125","1"
"111356","0.90625","0.53125","1"
"111410","0.8861607142857143","0.734375","1"
"111438","0.7991071428571429","0.5625","1"
"111457","0.8526785714285714","0.484375","1"
"111497","0.9732142857142857","0.890625","1"
"111505","0.890625","0.453125","1"
"111623","0.9821428571428571","0.953125","1"
"111641","0.9709821428571429","0.9375","1"
"111660","0.8236607142857143","0.734375","1"
"111681","0.7700892857142857","0.515625","1"
"111709","0.9352678571428571","0.703125","1"
"111724","0.9553571428571429","0.921875","1"
"111759","0.9464285714285714","0.765625","1"
"111760","0.8861607142857143","0.640625","1"
"111771","0.9709821428571429","0.921875","1"
"111787","0.8549107142857143","0.59375","1"
"111789","0.9732142857142857","0.859375","1"
"111817","0.9486607142857143","0.84375","1"
"111833","0.9107142857142857","0.796875","0.984375"
"111887","0.9575892857142857","0.890625","1"
"111897","0.8861607142857143","0.84375","0.96875"
"111905","0.859375","0.65625","1"
"111926","0.9665178571428571","0.890625","1"
"111944","0.953125","0.890625","1"
"111954","0.9017857142857143","0.65625","1"
"111978","0.8236607142857143","0.578125","1"
"111995","0.8794642857142857","0.71875","1"
"112007","0.7544642857142857","0.484375","1"
"112027","0.9821428571428571","0.96875","1"
"112066","0.8258928571428571","0.5625","1"
"112088","0.78125","0.28125","1"
"112092","0.8772321428571429","0.6875","1"
"112152","0.7991071428571429","0.4375","1"
"112159","0.96875","0.859375","1"
"112164","0.8504464285714286","0.5625","1"
"112165","0.9129464285714286","0.453125","1"
"112166","0.8616071428571429","0.546875","1"
"112186","0.859375","0.609375","1"
"112195","0.8683035714285714","0.59375","1"
"112196","0.8035714285714286","0.484375","1"
"112209","0.8258928571428571","0.390625","1"
"112223","0.9977678571428571","0.984375","1"
"112266","0.8683035714285714","0.765625","1"
"112287","0.9285714285714286","0.78125","1"
"112317","0.8459821428571429","0.546875","1"
"112321","0.8571428571428571","0.671875","1"
"112345","0.890625","0.75","1"
"112364","0.9732142857142857","0.859375","1"
"112388","0.9151785714285714","0.796875","0.984375"
"112417","0.9888392857142857","0.96875","1"
"112434","0.8013392857142857","0.609375","0.9375"
"112476","0.9955357142857143","0.96875","1"
"112505","0.8995535714285714","0.546875","1"
"112510","0.9553571428571429","0.84375","1"
"112532","0.9955357142857143","0.984375","1"
"112538","0.8147321428571429","0.515625","1"
"112539","0.8950892857142857","0.640625","1"
"112602","0.8526785714285714","0.578125","1"
"112614","0.8191964285714286","0.578125","1"
"112653","0.8861607142857143","0.75","1"
"112692","0.9330357142857143","0.671875","1"
"112726","0.8660714285714286","0.53125","1"
"112758","0.9665178571428571","0.84375","1"
"112867","0.9732142857142857","0.890625","1"
"112874","0.8258928571428571","0.46875","1"
"112894","0.9196428571428571","0.75","1"
"112902","0.8325892857142857","0.453125","1"
"112908","0.7321428571428571","0.328125","0.984375"
"112923","0.7611607142857143","0.5","1"
"112947","0.9642857142857143","0.78125","1"
"112998","0.890625","0.6875","1"
"113001","0.9508928571428571","0.921875","0.984375"
"113004","0.8995535714285714","0.703125","1"
"113013","0.7589285714285714","0.40625","1"
"113034","0.8883928571428571","0.65625","1"
"113040","0.9486607142857143","0.796875","1"
"113048","0.7410714285714286","0.53125","1"
"113094","0.7745535714285714","0.484375","1"
"113135","0.8504464285714286","0.484375","1"
"113160","0.9174107142857143","0.453125","1"
"113186","0.9642857142857143","0.8125","1"
"113188","0.9196428571428571","0.71875","1"
"113200","0.9196428571428571","0.609375","1"
"113210","0.9419642857142857","0.796875","1"
"113248","0.890625","0.703125","1"
"113257","0.9486607142857143","0.8125","1"
"113265","0.9263392857142857","0.53125","1"
"113273","0.90625","0.671875","0.984375"
"113316","0.8816964285714286","0.59375","1"
"113318","0.875","0.765625","1"
"113325","0.8839285714285714","0.4375","1"
"113326","0.9709821428571429","0.90625","1"
"113327","0.8370535714285714","0.703125","0.921875"
"113342","0.8705357142857143","0.703125","1"
"113348","0.96875","0.90625","0.984375"
"113389","0.9910714285714286","0.953125","1"
"113400","0.9486607142857143","0.796875","1"
"113438","0.84375","0.65625","0.984375"
"113448","0.8772321428571429","0.5625","1"
"113453","0.8638392857142857","0.578125","1"
"113462","0.9642857142857143","0.90625","0.984375"
"113509","0.9330357142857143","0.78125","1"
"113543","0.8705357142857143","0.484375","1"
"113549","0.8102678571428571","0.453125","1"
"113550","0.8482142857142857","0.515625","1"
"113559","0.9040178571428571","0.65625","1"
"113601","0.8459821428571429","0.5625","0.984375"
"113616","0.9285714285714286","0.671875","1"
"113628","0.8638392857142857","0.640625","1"
"113631","0.9375","0.796875","1"
"113636","0.9017857142857143","0.6875","0.984375"
"113637","0.8214285714285714","0.5","0.96875"
"113647","0.8459821428571429","0.4375","1"
"113675","0.9486607142857143","0.71875","1"
"113695","0.921875","0.671875","1"
"113734","0.8973214285714286","0.6875","1"
"113738","0.9017857142857143","0.75","1"
"113758","0.90625","0.65625","1"
"113775","0.8660714285714286","0.734375","0.984375"
"113807","0.921875","0.59375","1"
"113866","0.8683035714285714","0.75","1"
"113883","0.921875","0.671875","1"
"113888","0.8325892857142857","0.40625","1"
"113902","0.9174107142857143","0.546875","1"
"113925","0.8058035714285714","0.671875","0.96875"
"113987","0.9196428571428571","0.84375","1"
"113999","0.8816964285714286","0.671875","1"
"114003","0.921875","0.75","1"
"114024","0.9308035714285714","0.8125","1"
"114089","0.9799107142857143","0.890625","1"
"114108","0.9665178571428571","0.8125","1"
"114144","0.953125","0.796875","1"
"114145","0.9598214285714286","0.859375","1"
"114151","0.8459821428571429","0.609375","1"
"114190","0.7299107142857143","0.46875","1"
"114202","0.9866071428571429","0.921875","1"
"114209","0.8459821428571429","0.5625","1"
"114210","0.8928571428571429","0.609375","1"
"114215","0.8504464285714286","0.53125","1"
"114226","0.8549107142857143","0.6875","1"
"114233","0.8883928571428571","0.75","1"
"114273","0.9709821428571429","0.875","1"
"114279","0.8236607142857143","0.421875","1"
"114304","0.9330357142857143","0.5625","1"
"114325","0.9620535714285714","0.875","1"
"114353","0.7700892857142857","0.359375","1"
"114415","0.8303571428571429","0.5","1"
"114417","0.8236607142857143","0.5625","1"
"114430","0.8325892857142857","0.484375","1"
"114439","0.9017857142857143","0.5625","1"
"114468","0.8973214285714286","0.640625","1"
"114471","0.8705357142857143","0.703125","1"
"114473","0.9821428571428571","0.890625","1"
"114482","0.9933035714285714","0.984375","1"
"114490","0.953125","0.75","1"
"114536","0.9553571428571429","0.796875","1"
"114537","0.7589285714285714","0.28125","0.984375"
"114574","0.9375","0.625","1"
"114596","0.8058035714285714","0.5","1"
"114637","0.9508928571428571","0.890625","1"
"114640","0.8169642857142857","0.4375","0.984375"
"114661","0.7857142857142857","0.546875","1"
"114667","0.9263392857142857","0.65625","1"
"114677","0.9419642857142857","0.859375","1"
"114708","0.8772321428571429","0.78125","1"
"114712","0.9464285714285714","0.8125","1"
"114746","0.9665178571428571","0.90625","1"
"114750","0.9464285714285714","0.8125","1"
"114777","0.9397321428571429","0.796875","1"
"114781","0.9308035714285714","0.828125","1"
"114792","0.8415178571428571","0.59375","1"
"114831","0.9174107142857143","0.734375","1"
"114905","0.8950892857142857","0.65625","1"
"114913","0.9375","0.78125","1"
"114918","0.9486607142857143","0.859375","1"
"114920","0.9196428571428571","0.828125","1"
"114926","0.9308035714285714","0.78125","1"
"114931","0.9241071428571429","0.828125","1"
"114940","0.8950892857142857","0.8125","1"
"114960","0.8392857142857143","0.4375","1"
"115055","0.9174107142857143","0.6875","1"
"115058","0.9263392857142857","0.703125","1"
"115088","0.8928571428571429","0.796875","1"
"115103","0.890625","0.6875","1"
"115124","0.9754464285714286","0.90625","1"
"115127","0.9084821428571429","0.765625","1"
"115130","0.9866071428571429","0.953125","1"
"115138","0.8616071428571429","0.5","1"
"115153","0.9375","0.6875","1"
"115163","0.96875","0.8125","1"
"115169","0.8325892857142857","0.59375","1"
"115183","0.890625","0.625","1"
"115190","0.9933035714285714","0.984375","1"
"115193","0.9107142857142857","0.625","1"
"115207","0.8459821428571429","0.71875","0.984375"
"115255","0.7767857142857143","0.546875","1"
"115262","0.9285714285714286","0.765625","1"
"115279","0.9040178571428571","0.359375","1"
"115282","0.9352678571428571","0.828125","1"
"115328","0.9888392857142857","0.96875","1"
"115331","0.9508928571428571","0.796875","1"
"115338","0.7924107142857143","0.515625","1"
"115363","0.9419642857142857","0.765625","1"
"115399","0.8370535714285714","0.515625","1"
"115419","0.9330357142857143","0.84375","1"
"115447","0.9866071428571429","0.96875","1"
"115457","0.8995535714285714","0.640625","1"
"115481","0.8504464285714286","0.5625","1"
"115493","0.9196428571428571","0.75","1"
"115500","0.8883928571428571","0.765625","1"
"115520","0.8191964285714286","0.390625","1"
"115526","0.9620535714285714","0.796875","1"
"115541","0.7946428571428571","0.453125","1"
"115572","0.9196428571428571","0.703125","1"
"115593","0.9888392857142857","0.9375","1"
"115613","0.7410714285714286","0.453125","1"
"115620","0.9732142857142857","0.859375","1"
"115657","0.8258928571428571","0.40625","1"
"115677","0.96875","0.875","1"
"115692","0.890625","0.65625","1"
"115707","0.9330357142857143","0.609375","1"
"115715","0.9888392857142857","0.953125","1"
"115732","0.9196428571428571","0.796875","1"
"115749","0.859375","0.421875","1"
"115760","0.8928571428571429","0.609375","1"
"115812","0.90625","0.734375","1"
"115851","0.9017857142857143","0.59375","1"
"115852","0.9598214285714286","0.84375","1"
"115856","0.8392857142857143","0.40625","1"
"115874","0.9799107142857143","0.890625","1"
"115902","0.9575892857142857","0.84375","1"
"115906","0.9308035714285714","0.53125","1"
"115924","0.96875","0.828125","1"
"115927","0.8236607142857143","0.515625","1"
"115958","0.9575892857142857","0.765625","1"
"115967","0.8861607142857143","0.734375","1"
"116020","0.9196428571428571","0.75","1"
"116032","0.8705357142857143","0.671875","1"
"116065","0.8370535714285714","0.515625","1"
"116095","0.8883928571428571","0.75","1"
"116126","0.8236607142857143","0.484375","1"
"116141","0.9776785714285714","0.90625","1"
"116166","0.9017857142857143","0.78125","1"
"116187","0.890625","0.6875","1"
"116223","0.9375","0.765625","1"
"116282","0.9397321428571429","0.671875","1"
"116292","0.9866071428571429","0.96875","1"
"116302","0.8616071428571429","0.515625","1"
"116314","0.8950892857142857","0.765625","1"
"116330","0.9308035714285714","0.515625","1"
"116357","0.8504464285714286","0.53125","1"
"116363","0.9933035714285714","0.984375","1"
"116419","0.8660714285714286","0.515625","1"
"116420","0.796875","0.609375","1"
"116421","0.828125","0.609375","1"
"116427","0.9196428571428571","0.75","1"
"116474","0.9910714285714286","0.96875","1"
"116480","0.8660714285714286","0.578125","1"
"116505","0.9732142857142857","0.84375","1"
"116560","0.9866071428571429","0.96875","1"
"116569","0.9799107142857143","0.9375","1"
"116571","0.8102678571428571","0.40625","1"
"116587","0.9241071428571429","0.703125","1"
"116596","0.8504464285714286","0.5","1"
"116608","0.828125","0.5625","1"
"116632","0.8995535714285714","0.640625","1"
"116690","0.9508928571428571","0.734375","1"
"116709","0.9151785714285714","0.859375","1"
"116724","0.875","0.65625","1"
"116759","0.9151785714285714","0.703125","1"
"116764","0.9397321428571429","0.65625","1"
"116795","0.8616071428571429","0.65625","1"
"116801","0.984375","0.9375","1"
"116862","0.6584821428571429","0.515625","0.921875"
"116897","0.9397321428571429","0.84375","1"
"116924","0.8995535714285714","0.640625","1"
"116927","0.8727678571428571","0.75","0.96875"
"116936","0.9241071428571429","0.765625","1"
"116967","0.9040178571428571","0.65625","1"
"116975","0.7410714285714286","0.5","1"
"116976","0.9464285714285714","0.8125","1"
"116978","0.8258928571428571","0.453125","1"
"117030","0.8013392857142857","0.34375","1"
"117052","0.96875","0.875","1"
"117066","0.9397321428571429","0.796875","1"
"117071","0.9754464285714286","0.859375","1"
"117096","0.8102678571428571","0.515625","1"
"117145","0.8147321428571429","0.640625","0.984375"
"117157","0.7723214285714286","0.53125","1"
"117177","0.9709821428571429","0.8125","1"
"117221","0.9732142857142857","0.90625","1"
"117222","0.9776785714285714","0.921875","1"
"117246","0.9642857142857143","0.828125","1"
"117262","0.8236607142857143","0.5625","1"
"117274","0.765625","0.296875","1"
"117284","0.9375","0.65625","1"
"117301","0.8638392857142857","0.6875","1"
"117306","0.796875","0.5","1"
"117308","0.9352678571428571","0.65625","1"
"117323","0.8125","0.65625","0.953125"
"117349","0.8102678571428571","0.609375","1"
"117381","0.8035714285714286","0.4375","1"
"117386","0.9174107142857143","0.609375","1"
"117408","0.8683035714285714","0.6875","1"
"117476","0.8727678571428571","0.6875","1"
"117505","0.9196428571428571","0.515625","1"
"117508","0.953125","0.84375","1"
"117517","0.9464285714285714","0.84375","1"
"117576","0.9665178571428571","0.890625","1"
"117626","0.9508928571428571","0.890625","0.984375"
"117633","0.8816964285714286","0.75","0.984375"
"117653","0.8839285714285714","0.59375","1"
"117684","0.8236607142857143","0.71875","1"
"117694","0.7053571428571429","0.421875","1"
"117722","0.9375","0.5625","1"
"117733","0.8883928571428571","0.65625","1"
"117761","0.8214285714285714","0.359375","1"
"117793","0.9598214285714286","0.875","1"
"117794","0.8794642857142857","0.5625","1"
"117813","0.8482142857142857","0.46875","1"
"117868","0.6227678571428571","0.328125","1"
"117876","0.921875","0.828125","1"
"117909","0.8125","0.453125","1"
"117926","0.9330357142857143","0.75","1"
"117981","0.9285714285714286","0.796875","1"
"117996","0.8392857142857143","0.46875","1"
"118036","0.8303571428571429","0.5625","1"
"118045","0.7946428571428571","0.453125","1"
"118051","0.9888392857142857","0.96875","1"
"118066","0.9285714285714286","0.875","1"
"118076","0.9888392857142857","0.96875","1"
"118083","0.84375","0.4375","1"
"118111","0.9732142857142857","0.890625","1"
"118126","0.9709821428571429","0.875","1"
"118147","0.8191964285714286","0.625","1"
"118180","0.8772321428571429","0.71875","1"
"118182","0.8504464285714286","0.5625","1"
"118188","0.8950892857142857","0.71875","1"
"118237","0.9441964285714286","0.734375","1"
"118242","0.9776785714285714","0.921875","1"
"118259","0.8683035714285714","0.625","1"
"118261","0.8638392857142857","0.46875","1"
"118294","0.84375","0.53125","1"
"118309","0.796875","0.5625","1"
"118312","0.875","0.46875","1"
"118337","0.9776785714285714","0.921875","1"
"118432","0.9732142857142857","0.859375","1"
"118433","0.9866071428571429","0.9375","1"
"118440","0.9754464285714286","0.921875","1"
"118447","0.8392857142857143","0.578125","1"
"118452","0.9598214285714286","0.796875","1"
"118476","0.8950892857142857","0.609375","1"
"118494","0.96875","0.875","1"
"118506","0.7745535714285714","0.421875","1"
"118541","0.8214285714285714","0.59375","1"
"118548","0.7700892857142857","0.40625","1"
"118561","0.9754464285714286","0.90625","1"
"118587","1","1","1"
"118591","0.8325892857142857","0.59375","0.984375"
"118617","0.8839285714285714","0.71875","1"
"118626","0.9598214285714286","0.765625","1"
"118635","0.9575892857142857","0.859375","1"
"118639","0.890625","0.578125","1"
"118644","0.9575892857142857","0.71875","1"
"118672","0.9375","0.578125","1"
"118674","0.9977678571428571","0.984375","1"
"118701","0.765625","0.5","1"
"118725","0.8415178571428571","0.65625","1"
"118745","0.9263392857142857","0.75","1"
"118753","0.9508928571428571","0.875","0.984375"
"118822","0.9486607142857143","0.828125","1"
"118835","0.9308035714285714","0.765625","1"
"118847","0.9933035714285714","0.96875","1"
"118850","0.8549107142857143","0.671875","1"
"118875","0.953125","0.828125","1"
"118880","0.9933035714285714","0.96875","1"
"118890","0.8526785714285714","0.609375","1"
"118914","0.9955357142857143","0.984375","1"
"118934","0.9151785714285714","0.71875","1"
"118945","0.8058035714285714","0.5","1"
"118966","0.9866071428571429","0.921875","1"
"118972","0.8861607142857143","0.734375","1"
"119009","0.9598214285714286","0.828125","1"
"119022","0.9308035714285714","0.671875","1"
"119045","0.8772321428571429","0.578125","1"
"119057","0.9799107142857143","0.9375","1"
"119063","0.9799107142857143","0.953125","1"
"119065","0.9486607142857143","0.78125","1"
"119118","0.796875","0.4375","1"
"119138","0.8035714285714286","0.453125","1"
"119191","0.8236607142857143","0.484375","1"
"119226","0.828125","0.625","1"
"119229","0.8638392857142857","0.53125","1"
"119235","0.8616071428571429","0.640625","1"
"119239","0.9955357142857143","0.984375","1"
"119242","0.8415178571428571","0.6875","1"
"119252","0.8727678571428571","0.515625","1"
"119257","0.8303571428571429","0.65625","1"
"119292","0.8102678571428571","0.484375","1"
"119300","0.84375","0.703125","0.984375"
"119307","0.9151785714285714","0.703125","1"
"119314","0.8705357142857143","0.546875","1"
"119328","0.9620535714285714","0.8125","1"
"119349","0.8325892857142857","0.609375","1"
"119384","0.9241071428571429","0.703125","0.984375"
"119391","0.78125","0.484375","1"
"119417","0.9375","0.78125","1"
"119419","0.8883928571428571","0.796875","1"
"119423","0.9642857142857143","0.765625","1"
"119424","0.9129464285714286","0.640625","1"
"119427","0.7767857142857143","0.546875","1"
"119428","0.9709821428571429","0.9375","1"
"119433","0.9776785714285714","0.9375","1"
"119488","0.9352678571428571","0.765625","1"
"119490","0.8392857142857143","0.5625","1"
"119519","0.9977678571428571","0.984375","1"
"119567","0.9441964285714286","0.84375","1"
"119571","0.9397321428571429","0.84375","1"
"119602","0.9174107142857143","0.796875","1"
"119605","0.8816964285714286","0.59375","1"
"119622","0.9620535714285714","0.875","1"
"119633","0.8459821428571429","0.5625","1"
"119647","0.8147321428571429","0.5625","0.984375"
"119663","0.8504464285714286","0.625","1"
"119710","0.8370535714285714","0.53125","1"
"119713","0.8638392857142857","0.625","1"
"119729","0.9129464285714286","0.5625","1"
"119761","0.9441964285714286","0.671875","1"
"119802","0.9107142857142857","0.65625","1"
"119898","0.8125","0.4375","1"
"119905","0.9955357142857143","0.984375","1"
"119907","0.7767857142857143","0.46875","0.984375"
"119914","0.9776785714285714","0.9375","1"
"119928","0.9821428571428571","0.9375","1"
"119937","0.7522321428571429","0.484375","1"
"120041","0.9308035714285714","0.78125","1"
"120061","0.9151785714285714","0.703125","1"
"120077","0.9910714285714286","0.953125","1"
"120084","0.9665178571428571","0.8125","1"
"120125","0.9441964285714286","0.6875","1"
"120129","0.9620535714285714","0.84375","0.984375"
"120152","0.9598214285714286","0.796875","1"
"120174","0.875","0.625","0.984375"
