"Step","postactivation_production: mlp - Train/Losses_every_step","postactivation_production: mlp - Train/Losses_every_step__MIN","postactivation_production: mlp - Train/Losses_every_step__MAX"
"36765","0.7713904774614743","0.0377868190407753","1.6356737613677979"
"36768","1.0409545706851142","0.025296926498413086","1.696405053138733"
"36782","0.37176794808224906","0.0021687697153538465","0.8652167320251465"
"36785","0.983350086425032","0.02460382878780365","1.6290136575698853"
"36807","0.8402545473405293","0.13434089720249176","1.5881218910217285"
"36818","0.5763339836682592","0.06222248822450638","1.5557808876037598"
"36821","1.4452495745250158","0.8012877702713013","1.9184765815734863"
"36837","0.7480620986648968","0.07611417025327682","1.8584504127502441"
"36840","1.3028171786240168","0.04099586606025696","1.7758188247680664"
"36845","0.8630401577268328","0.5217419266700745","1.508317232131958"
"36850","1.0443955319268363","0.3008277416229248","1.8044538497924805"
"36854","0.8610637496624675","0.04564126580953598","1.464211344718933"
"36896","0.5493497417441436","0.02502225711941719","1.6462292671203613"
"36932","1.0912043963159834","0.3533021807670593","1.4419885873794556"
"36953","1.1078121832438879","0.09000635147094727","1.5319039821624756"
"36954","1.047597014744367","0.02213721163570881","1.6990373134613037"
"36961","0.7627852569733348","0.073109470307827","1.9514484405517578"
"36981","0.9731374524001565","0.0058720912784338","1.5622259378433228"
"36988","0.74864761947122","0.0024100833106786013","1.5272045135498047"
"36991","0.5876517572573253","0.14811648428440094","1.5835890769958496"
"37013","0.8455779073493821","0.051897503435611725","1.5021774768829346"
"37016","1.0427023922758443","0.020745832473039627","1.8160738945007324"
"37024","0.7762661352753639","0.03626116365194321","1.6748802661895752"
"37038","1.3550589850970678","0.4613381624221802","1.7586607933044434"
"37057","0.9643535656588418","0.4201814830303192","2.0067663192749023"
"37086","1.3755403075899397","1.1658353805541992","1.6338484287261963"
"37121","1.32783785036632","0.7019568681716919","1.7504467964172363"
"37137","0.48986225575208664","0.026678524911403656","1.633044958114624"
"37211","0.887870229780674","0.10993941873311996","1.629934549331665"
"37215","0.7522346004843712","0.0156797394156456","1.5364607572555542"
"37229","1.1473340394773655","0.015578331425786018","1.678139090538025"
"37241","0.6377098570976939","0.04312785714864731","1.5316458940505981"
"37252","0.7182787507772446","0.13502170145511627","1.3776204586029053"
"37281","1.405116081237793","1.0826458930969238","1.7774077653884888"
"37288","0.7133415743176427","0.0229796152561903","1.7488374710083008"
"37313","0.9936405420303345","0.6532715559005737","1.3247363567352295"
"37322","0.9417200812271663","0.42792436480522156","1.6814205646514893"
"37356","1.229428998061589","0.8872256278991699","1.638019323348999"
"37465","1.3636611483192869","0.008819309063255787","1.904998779296875"
"37501","0.973837462919099","0.13237608969211578","1.6874656677246094"
"37534","0.7581865255321775","0.09838412702083588","1.6918408870697021"
"37556","1.0533142281430108","0.030408337712287903","1.5626368522644043"
"37585","0.5395901022212846","0.057013146579265594","1.421301007270813"
"37590","0.41182843915053774","0.038012079894542694","1.3576593399047852"
"37591","1.092560453074319","0.39280688762664795","1.6169633865356445"
"37615","0.9205773857289127","0.014008638449013233","1.9149644374847412"
"37620","0.9338501319289207","0.07387783378362656","1.8839912414550781"
"37654","0.5740950682998768","0.0048607406206429005","1.3456640243530273"
"37658","0.818637842046363","0.03577227517962456","1.8927969932556152"
"37661","0.5418571771255561","0.056062836199998856","1.3714349269866943"
"37677","0.6468331867030689","0.05948910862207413","0.9678595066070557"
"37710","0.8926821670361927","0.15723352134227753","1.4670236110687256"
"37726","0.8539023463215146","0.044242724776268005","1.5982317924499512"
"37731","0.956370545817273","0.035711079835891724","1.7246946096420288"
"37781","1.0156856434685844","0.1415579617023468","1.7797044515609741"
"37793","0.691100364284856","0.0700174942612648","1.4890719652175903"
"37828","0.7360307755214828","0.0714084804058075","1.5981621742248535"
"37832","0.38161963117974146","0.07619059085845947","0.9027381539344788"
"37854","0.884335458278656","0.6849943399429321","1.2085493803024292"
"37856","1.121824941464833","0.13225620985031128","1.8943607807159424"
"37880","1.344775399525783","0.002132501918822527","1.6884522438049316"
"37899","0.9586645130600248","0.10482616722583771","1.609798550605774"
"37903","1.1470501508031572","0.06327071785926819","1.7415204048156738"
"37913","1.2205555619938033","0.01932895928621292","1.6714787483215332"
"37929","0.7205801129873309","0.03076358325779438","1.9128512144088745"
"37933","0.6588842783655439","0.08696913719177246","1.3852262496948242"
"37973","0.9240360480866262","0.022714665159583092","1.6492230892181396"
"38019","1.312568302665438","0.16370055079460144","1.7667179107666016"
"38035","1.0308250061103277","0.18377333879470825","2.0454232692718506"
"38040","1.0304870435169764","0.7963430881500244","1.2227001190185547"
"38044","0.7340123717273984","0.1048099547624588","1.8261702060699463"
"38057","1.240525484085083","0.8118301630020142","1.6103699207305908"
"38060","1.084829296384539","0.5048647522926331","1.5952774286270142"
"38066","1.1526408323219843","0.12799343466758728","1.8520781993865967"
"38074","1.093758614467723","0.011534374207258224","1.6995457410812378"
"38115","0.682149955204555","0.15521472692489624","1.5670607089996338"
"38182","0.9018495178648404","0.10025335103273392","1.7334179878234863"
"38196","1.0811158759253365","0.5521321296691895","1.5356802940368652"
"38199","0.7859367301571183","0.0009625231032259762","1.7997101545333862"
"38215","0.5991568389747824","0.045680489391088486","1.0600271224975586"
"38239","1.1114920212754182","0.024176839739084244","1.949377417564392"
"38240","1.4290047543389457","1.2113484144210815","1.6260900497436523"
"38301","0.7433539884431022","0.06691290438175201","1.758218765258789"
"38304","0.8019248236502919","0.052599646151065826","1.4471231698989868"
"38380","0.4294065141917339","0.0071374704129993916","0.8319792747497559"
"38384","0.576515884537782","0.009674012660980225","1.1864581108093262"
"38388","1.0092274527996778","0.02293926663696766","1.6484436988830566"
"38420","0.5336839170860392","0.01406904123723507","1.4227104187011719"
"38508","0.6858222394117287","0.015913691371679306","1.2947168350219727"
"38522","1.1633866684777396","0.5140404105186462","1.7640024423599243"
"38532","0.8485102493848119","0.06650077551603317","1.377646803855896"
"38567","1.1486374310084753","0.30143147706985474","1.7516438961029053"
"38582","1.326031165463584","0.6106749176979065","1.8851468563079834"
"38597","1.113769986799785","0.06047159433364868","1.653468132019043"
"38632","0.10060745770377773","0.012292532250285149","0.2530946433544159"
"38644","1.1780313806874412","0.1065421998500824","1.6121950149536133"
"38662","0.946956655010581","0.008964592590928078","1.5692812204360962"
"38693","0.5082574529307229","0.024757837876677513","1.3638660907745361"
"38699","1.0235132591000624","0.04475976899266243","1.5828874111175537"
"38733","0.6933467292359897","0.09171675145626068","1.6078219413757324"
"38791","1.4483891214643205","0.9726184606552124","1.9366180896759033"
"38802","1.3496238844735282","0.22402465343475342","1.6903469562530518"
"38824","0.8356038566146579","0.1657375544309616","1.3741443157196045"
"38829","0.527413211496813","0.017589902505278587","1.007936954498291"
"38846","0.8121957757643291","0.10049168765544891","1.6960699558258057"
"38879","0.6097489882792745","0.05611252039670944","1.0920069217681885"
"38909","1.13562970874565","0.044109903275966644","1.7097704410552979"
"38916","1.159964612552098","0.7021442651748657","1.4551173448562622"
"38920","0.20986553228327207","0.016859203577041626","0.5157567262649536"
"38935","0.8677000233105251","0.16297747194766998","1.528404712677002"
"38955","0.7327183671295643","0.04309055954217911","1.6560463905334473"
"38956","1.096242525747844","0.26911547780036926","1.916773796081543"
"38959","1.0745269586997372","0.015440553426742554","1.7495954036712646"
"38964","1.2219836115837097","0.3228985667228699","1.465386152267456"
"39025","1.154647137437548","0.4714658856391907","1.8421090841293335"
"39088","0.6232532544859818","0.027588550001382828","1.0229737758636475"
"39109","0.6152410752006939","0.03819870203733444","1.3314473628997803"
"39133","0.7659680800778526","0.3439788520336151","1.5354918241500854"
"39147","1.1989422483103616","0.45316067337989807","1.6076639890670776"
"39162","1.20905259677342","0.9799436330795288","1.716574788093567"
"39196","0.24022271590573446","0.036680810153484344","1.3220503330230713"
"39202","0.7252083516546658","0.07744965702295303","1.6018916368484497"
"39214","1.1062485490526472","0.24893206357955933","1.8975788354873657"
"39216","0.8215421885251999","0.010282464325428009","1.5971508026123047"
"39263","1.006239346095494","0.6248104572296143","1.449587106704712"
"39264","1.1460609521184648","0.10548311471939087","1.6412909030914307"
"39273","1.2137611593518938","0.08077865839004517","1.7692639827728271"
"39279","1.232252110327993","0.0873812884092331","1.7195379734039307"
"39286","0.574386364115136","0.03943505138158798","1.3127847909927368"
"39290","0.6978639936340707","0.024812480434775352","1.7747634649276733"
"39291","1.4004115632602148","0.5322994589805603","1.6983568668365479"
"39292","1.2282406283276421","0.24538733065128326","1.8272054195404053"
"39316","0.7556135728955269","0.03585418313741684","1.4677374362945557"
"39321","0.7178668613944735","0.09892045706510544","1.3776206970214844"
"39330","1.2380840565477098","0.2365473210811615","1.5704138278961182"
"39335","0.547357653932912","0.04051718860864639","1.3890011310577393"
"39346","1.181951446192605","0.3250812292098999","1.643873929977417"
"39370","1.1791255665676934","0.12304936349391937","1.929173469543457"
"39386","0.755389144378049","0.06855390965938568","1.636803150177002"
"39411","0.8887965349214417","0.08621162921190262","1.5139837265014648"
"39423","1.1606888004711695","0.27931302785873413","1.5383696556091309"
"39431","0.713550295148577","0.021448738873004913","1.7607715129852295"
"39436","1.1867124608584814","0.7560775279998779","1.764173150062561"
"39478","1.2207154291016715","0.428611695766449","1.5393109321594238"
"39482","0.4690597313123622","0.0015301492530852556","1.720935583114624"
"39538","0.7789744681545666","0.058012478053569794","1.7675254344940186"
"39565","0.3526351473161152","0.09635312855243683","0.9787320494651794"
"39574","1.0186880477038878","0.006981178652495146","1.8964736461639404"
"39582","0.8331720562917846","0.041194066405296326","1.5546491146087646"
"39595","0.6829091172133174","0.09942405670881271","1.6309723854064941"
"39635","0.5927509254376803","0.0063642337918281555","1.740415096282959"
"39639","1.340781467301505","1.1771072149276733","1.5570931434631348"
"39643","0.2789513749469604","0.008455784060060978","1.2696579694747925"
"39647","1.1790187683488642","0.0566319115459919","1.7329974174499512"
"39671","1.3622976882117135","1.1206552982330322","1.6497447490692139"
"39700","0.7691160866192409","0.34004855155944824","1.045477032661438"
"39716","1.1844785043171473","0.13739460706710815","1.7684144973754883"
"39736","0.6056082525423595","0.054360613226890564","0.9162627458572388"
"39745","0.3306420183341418","0.008510450832545757","0.8448344469070435"
"39764","0.7737313008734158","0.021305013447999954","1.6297938823699951"
"39794","0.5187423013682876","0.014630230143666267","1.2145271301269531"
"39805","0.8427328169345856","0.06858888268470764","1.706801414489746"
"39841","0.9149842677371842","0.07514666765928268","1.317865252494812"
"39861","0.49344535384859356","0.043803706765174866","0.8379267454147339"
"39890","1.360072380730084","0.22545425593852997","1.5831267833709717"
"39968","0.948227516242436","0.1291949450969696","1.6698062419891357"
"39970","0.9044306198401111","0.06032383814454079","1.5717580318450928"
"39972","0.9360425683802792","0.011806218884885311","1.90645170211792"
"39984","0.6157802782420602","0.003205111250281334","1.520167350769043"
"39987","1.1926859058439732","0.030165933072566986","1.816341519355774"
"39991","0.678423139665808","0.07167664170265198","1.46445894241333"
"40059","0.5699314581496375","0.09362991154193878","1.1623690128326416"
"40066","0.7078674770559051","0.0014411469455808401","1.597090482711792"
"40076","0.3911441782755511","0.04102716222405434","0.8255666494369507"
"40092","0.893816535228065","0.02454482577741146","1.8180999755859375"
"40130","0.834845266171864","0.032812535762786865","1.4558868408203125"
"40144","0.675169272880469","0.01941831223666668","1.6138246059417725"
"40145","0.8681462175611939","0.02992282249033451","2.005859613418579"
"40149","0.9989464751311711","0.07415983080863953","1.5395288467407227"
"40158","0.6187688910535404","0.015167556703090668","1.4466661214828491"
"40230","0.4534105605312756","0.05691228061914444","1.300694227218628"
"40251","0.44937923663694945","0.006893199402838945","1.2317084074020386"
"40263","1.0243944099971227","0.2080293893814087","1.5623459815979004"
"40277","0.7392918440912452","0.032892268151044846","1.1829123497009277"
"40293","1.0165962395923478","0.10091852396726608","1.6077344417572021"
"40294","1.2005905567535333","0.01874743029475212","1.7138603925704956"
"40315","1.133113098996026","0.08936971426010132","1.659589409828186"
"40351","0.7047745926039559","0.36639007925987244","1.76655113697052"
"40367","1.1166931598314218","0.019940879195928574","1.737365961074829"
"40394","0.8840219357184002","0.08379141986370087","1.427832841873169"
"40417","1.1695775968421782","0.006833734922111034","1.6739375591278076"
"40473","0.6752428497586932","0.066578209400177","1.6047430038452148"
"40480","1.0868897310325079","0.29833436012268066","2.013216257095337"
"40481","1.007429695555142","0.2085348516702652","1.5553590059280396"
"40491","0.6557417283100742","0.03805485740303993","1.502671718597412"
"40506","0.640385457447597","0.048764266073703766","1.4033911228179932"
"40508","0.35697724191205843","0.026081454008817673","0.8165433406829834"
"40523","0.4644614021692957","0.017743051052093506","1.602267861366272"
"40530","1.4008829082761491","1.2131733894348145","1.515794038772583"
"40552","1.407416632532009","0.006828661076724529","2.014857530593872"
"40560","0.7088417442781585","0.027396760880947113","1.063807487487793"
"40576","0.9261788832289832","0.07098738849163055","1.5102624893188477"
"40580","0.7523752417681473","0.014015383087098598","1.5490633249282837"
"40590","0.7116592269656914","0.014884880743920803","1.3977220058441162"
"40600","0.8769921149526324","0.5076475143432617","1.308253288269043"
"40666","0.5376262169863496","0.04660578444600105","1.8416993618011475"
"40678","0.8946439517395837","0.024131640791893005","1.6447954177856445"
"40679","1.0415520037391357","0.02783266268670559","1.6327955722808838"
"40683","1.0616965081010545","0.16350063681602478","1.7979276180267334"
"40723","0.5254067347518036","0.029885925352573395","1.769646406173706"
"40764","0.3715106802327292","0.004075158387422562","1.1656208038330078"
"40769","0.9824720142143113","0.08438029140233994","1.6338245868682861"
"40774","0.7468309753707477","0.022056370973587036","1.39711594581604"
"40775","1.1910956331661768","0.43829697370529175","1.5938739776611328"
"40782","0.7261287580643382","0.06222350150346756","1.1591525077819824"
"40807","0.9160301546965327","0.04004313796758652","1.580824851989746"
"40827","0.9710194894245693","0.667399525642395","1.389650583267212"
"40832","0.7290670560406787","0.01704508624970913","1.6390225887298584"
"40858","1.3414526326315743","1.0326123237609863","1.7857816219329834"
"40880","1.188036629131862","0.6528463363647461","1.705169677734375"
"40883","0.2345105835369655","0.04116079956293106","0.6883459687232971"
"40894","0.4603698732597487","0.06785193085670471","1.0247198343276978"
"40905","1.150166635534593","0.035266075283288956","1.6201269626617432"
"40928","1.0000842030027084","0.006127094849944115","1.8323025703430176"
"40937","1.3485164642333984","0.8545740842819214","1.7147352695465088"
"40944","1.0260093068437917","0.05092610791325569","1.6553804874420166"
"40959","0.6877780577966145","0.06849686801433563","1.0966269969940186"
"40962","0.6325257803712573","0.07298186421394348","1.4739341735839844"
"40994","0.685907165253801","0.01354245375841856","1.4659876823425293"
"41015","0.6740940042904445","0.23050135374069214","1.2467703819274902"
"41019","0.6475112661719322","0.09617716819047928","1.5724961757659912"
"41037","0.7794266446892705","0.022104991599917412","1.3873732089996338"
"41046","0.8541427852718958","0.0020493878982961178","1.8290789127349854"
"41049","1.38580983877182","0.8913295865058899","1.8091700077056885"
"41098","0.6458558703639677","0.0045280661433935165","0.9614604115486145"
"41108","1.0970368161797523","0.06991582363843918","1.697645902633667"
"41162","0.8780198863574437","0.3829701542854309","1.3349719047546387"
"41208","1.1847864730017525","0.7071971893310547","1.7273445129394531"
"41234","1.1169487562562739","0.04887228086590767","1.519369125366211"
"41264","0.9717431561356145","0.0025130012072622776","1.8315390348434448"
"41275","1.0862548777035304","0.7621077299118042","1.5537219047546387"
"41299","1.4396035500935145","0.5489292144775391","1.7894492149353027"
"41305","1.0210887515651328","0.02993069775402546","1.5102919340133667"
"41308","0.6634534810270581","0.14745846390724182","0.9943199753761292"
"41326","1.3981110623904638","0.937426745891571","1.7395869493484497"
"41328","0.7963549802079797","0.004292802885174751","1.695279598236084"
"41348","0.8961234263011387","0.17005181312561035","1.5292956829071045"
"41353","1.1652598237352711","0.05919303372502327","1.4361555576324463"
"41369","0.8366005037512098","0.334648072719574","1.3985223770141602"
"41385","0.6144470420799085","0.012444211170077324","0.9402183890342712"
"41410","0.9027457929083279","0.1188703253865242","1.4556856155395508"
"41416","0.8968002593943051","0.01609579473733902","1.8012981414794922"
"41461","0.9582746599834147","0.0010798991424962878","1.8439311981201172"
"41490","0.2750513883573668","0.03580385446548462","1.2611926794052124"
"41506","1.196280986070633","0.4895487129688263","1.7644948959350586"
"41556","0.9824774776186261","0.31946060061454773","1.7355237007141113"
"41612","0.8821373986346381","0.1635594218969345","1.8108949661254883"
"41642","1.1264039618628365","0.7869426012039185","1.6127865314483643"
"41652","0.8450477623513767","0.052695512771606445","1.5839341878890991"
"41700","0.9747865604502814","0.061429694294929504","1.6907761096954346"
"41705","1.1913174561091833","0.14822471141815186","1.8094069957733154"
"41709","1.1467171481677465","0.8200908303260803","1.7167303562164307"
"41726","0.6425805049283164","0.1031295657157898","1.2535123825073242"
"41771","0.3870657666453293","0.03346564248204231","1.5385761260986328"
"41781","0.7618625153388295","0.12488206475973129","1.4789572954177856"
"41792","0.6375838539430073","0.07125544548034668","1.6969943046569824"
"41801","0.6180222904575723","0.017725178971886635","1.3698699474334717"
"41840","1.101092943389501","0.010165276005864143","1.7416515350341797"
"41883","0.3335337887651154","0.00823823269456625","1.3351120948791504"
"41922","0.8545834871142038","0.002428100910037756","1.4283208847045898"
"41965","1.2058170352663313","0.36225008964538574","1.712918758392334"
"41977","0.984999053645879","0.00412767706438899","1.620802879333496"
"41997","0.6165765491979462","0.0662858709692955","1.3049826622009277"
"42013","0.9504215334142957","0.10544410347938538","1.4798915386199951"
"42043","0.4403295006070818","0.13078650832176208","1.2745823860168457"
"42152","1.3007225223949976","0.35915607213974","1.6523817777633667"
"42167","0.986129641532898","0.08583619445562363","1.7981467247009277"
"42173","0.8916795453988016","0.004960677120834589","1.4952529668807983"
"42187","0.7285111184631076","0.1477501094341278","1.7709274291992188"
"42188","0.9923738321023328","0.03757518157362938","1.6235437393188477"
"42209","0.8466438031090158","0.013827038928866386","1.3363640308380127"
"42223","0.6590218054396766","0.04988495260477066","1.3478126525878906"
"42233","0.7108126266726426","0.05679548159241676","1.5984622240066528"
"42238","0.34321866237691473","0.03140797093510628","1.0380942821502686"
"42257","0.8331988931500486","0.0012080734595656395","1.4496053457260132"
"42263","0.5537124877529485","0.008403483778238297","1.3982646465301514"
"42300","1.0296511266912733","0.12692531943321228","1.753076195716858"
"42307","0.8549548760056496","0.051242560148239136","1.511942744255066"
"42309","0.5208225819681372","0.011395949870347977","1.2257680892944336"
"42324","0.7191587107788239","0.005946044810116291","1.891129493713379"
"42348","0.7201274753149066","0.024513138458132744","1.551789402961731"
"42349","0.6353727990229215","0.009831470437347889","1.676379919052124"
"42381","0.8562320130211967","0.14549529552459717","1.561484694480896"
"42390","0.9217604611601148","0.2450438141822815","1.6436634063720703"
"42443","0.44718472652935554","0.005567814689129591","1.2333354949951172"
"42470","1.0442731423037392","0.16169637441635132","1.6506640911102295"
"42508","0.8415439267243657","0.018546201288700104","1.4367194175720215"
"42516","0.6765716636021223","0.014816061593592167","1.8478693962097168"
"42527","1.1616599061193742","0.0034271564800292253","1.8808536529541016"
"42547","0.9295444557709354","0.043206918984651566","1.3868398666381836"
"42566","0.8048576222998756","0.11799664795398712","1.8136072158813477"
"42586","1.0048856394631522","0.13526278734207153","1.438760757446289"
"42591","0.7002059136118207","0.09317292273044586","1.5026170015335083"
"42597","0.7289607043245009","0.016362039372324944","1.5955393314361572"
"42620","0.6498611878071513","0.033183299005031586","1.1287622451782227"
"42633","0.7048685396356242","0.05137094482779503","1.5326417684555054"
"42653","0.6455436242478234","0.03364334627985954","1.5320292711257935"
"42655","0.6662835744874818","0.059063620865345","1.0598437786102295"
"42678","1.0146941824683122","0.03424676135182381","1.632431983947754"
"42680","0.9816481673291751","0.0990913137793541","1.8908913135528564"
"42743","0.25096013796116623","0.013044571503996849","0.5175223350524902"
"42781","0.5852319039404392","0.020920004695653915","1.4483416080474854"
"42800","1.3544593112809318","0.5032364726066589","1.7854194641113281"
"42831","0.7361621484160423","0.07143823057413101","1.2222537994384766"
"42839","1.0417668308530534","0.4942293167114258","1.6103074550628662"
"42867","1.1532119086810522","0.3108763098716736","1.6273844242095947"
"42890","1.0526027179190092","0.09855080395936966","1.6263024806976318"
"42914","1.0824480567659651","0.14493422210216522","1.8761544227600098"
"42924","0.802163631788322","0.02703724056482315","1.652126669883728"
"42993","0.5709260026259082","0.06031997874379158","1.5450191497802734"
"43020","0.6222370388651532","0.007323760073632002","1.159394383430481"
"43029","1.0568904706409998","0.26660382747650146","1.7428306341171265"
"43064","0.9039568305015564","0.1333003044128418","1.414786458015442"
"43067","0.7913792221141713","0.005436716601252556","1.5841560363769531"
"43076","0.7962195197386401","0.04833759739995003","1.73506498336792"
"43088","0.848038592508861","0.1631762683391571","1.623457431793213"
"43089","1.2759737287248885","0.2692735195159912","1.702589988708496"
"43102","0.7397092101829392","0.030383490025997162","1.3319076299667358"
"43123","0.6924737891448396","0.007022874429821968","1.5502064228057861"
"43166","1.348583459854126","1.1460893154144287","1.5778203010559082"
"43225","1.1972627682345254","0.24132025241851807","1.8059272766113281"
"43236","0.6135305677141462","0.5201548933982849","0.7146285772323608"
"43277","1.118579579251153","0.29186734557151794","1.7500011920928955"
"43285","0.8714018251214709","0.03522554039955139","1.3967881202697754"
"43287","0.9795437317807227","0.0028981200885027647","1.787806510925293"
"43309","1.3433805874415807","1.1274340152740479","1.6165084838867188"
"43320","1.2350651345082693","0.11453793942928314","1.7086386680603027"
"43345","0.5155424002025809","0.026150569319725037","1.3340189456939697"
"43346","1.045882718903678","0.6176865100860596","1.3852771520614624"
"43351","0.8999179431370327","0.06500989198684692","1.6777071952819824"
"43365","0.33546182992202894","0.019026704132556915","1.6627826690673828"
"43407","0.7272732723504305","0.01980292610824108","1.5110774040222168"
"43415","0.6576854629176003","0.0077767930924892426","1.7736055850982666"
"43440","0.7596784718334675","0.04851406440138817","1.6874384880065918"
"43453","1.0150634885898657","0.04274571314454079","1.7433114051818848"
"43512","0.5925072907869305","0.01628173142671585","1.476069450378418"
"43526","1.0118372653211867","0.148967444896698","1.6932830810546875"
"43539","0.8234809030379567","0.09554273635149002","1.6413347721099854"
"43545","0.7768309946571078","0.13166357576847076","1.0705441236495972"
"43552","1.3188626595905848","1.0270731449127197","1.6495943069458008"
"43577","0.4636130833200046","0.04793599992990494","1.0296485424041748"
"43586","0.7169900813273021","0.21860487759113312","0.9418275952339172"
"43596","0.8268328351633889","0.19380098581314087","1.2677233219146729"
"43628","1.1899540254047938","0.6192467212677002","1.5493700504302979"
"43652","0.5092973251427922","0.022776231169700623","1.5104308128356934"
"43723","0.9597283889140401","0.11236514896154404","1.3955819606781006"
"43726","0.9423422100288528","0.10635704547166824","1.6656825542449951"
"43740","0.884427085518837","0.2234361618757248","1.5579522848129272"
"43783","0.8479644911629813","0.6561999917030334","1.0953664779663086"
"43810","0.8586968079741512","0.025990629568696022","1.768629789352417"
"43823","1.1965190507471561","0.04766589030623436","1.5963029861450195"
"43824","0.6292693056166172","0.047970470041036606","1.7614794969558716"
"43829","0.7549165330295052","0.02534913457930088","1.4725315570831299"
"43850","0.9487805680504867","0.009380662813782692","1.7693785429000854"
"43851","1.1898412672536713","0.08493003994226456","1.6449552774429321"
"43853","0.8140079623886517","0.12416898459196091","1.4955825805664062"
"43855","0.6251361157212939","0.17848926782608032","1.2996867895126343"
"43870","0.8752258163876832","0.0021672802977263927","1.3810878992080688"
"43873","0.9567723385989666","0.059621889144182205","1.6258697509765625"
"43882","0.7644153907895088","0.07054343819618225","1.718974232673645"
"43901","0.37293116961206707","0.017071913927793503","1.187717318534851"
"43904","0.2723963935693194","0.0009728380246087909","1.0752999782562256"
"43913","0.4995000999686973","0.0046125417575240135","1.3641128540039062"
"43935","0.7369192053696939","0.011488871648907661","1.1882667541503906"
"43967","1.067053667136601","0.22690266370773315","1.450812578201294"
"43969","0.6300365882260459","0.05829005688428879","1.5656328201293945"
"43987","1.0254039905433143","0.007957199588418007","1.4942078590393066"
"44000","1.028885387897897","0.1136263342840331","1.4742029394422258"
"44032","1.3597595367048467","0.035528551787137985","1.8168662786483765"
"44033","0.8329612084531358","0.0016732914373278618","1.3970980644226074"
"44050","0.7516558627997126","0.04471161216497421","1.713639259338379"
"44075","0.9980951377323696","0.19580164551734924","1.6371506452560425"
"44084","0.988616807120187","0.2846156358718872","1.5379230976104736"
"44086","1.0039594447506326","0.01783306710422039","1.6392823457717896"
"44093","0.5561024520014014","0.02006060816347599","1.654703140258789"
"44099","0.9206947599138532","0.5099401473999023","1.5152767896652222"
"44152","1.2366958175386702","0.9658665657043457","1.3676705360412598"
"44172","0.5888701389942851","0.03049180656671524","1.3871713876724243"
"44237","0.3642700878637178","0.050151243805885315","1.1335147619247437"
"44260","0.32916866668633055","0.021977797150611877","0.6949625611305237"
"44271","0.8097479423241956","0.028080757707357407","1.6699353456497192"
"44298","1.3092872500419617","0.4872751832008362","1.5371042490005493"
"44311","0.8322701251932553","0.04854501038789749","1.5537793636322021"
"44364","0.7571666208761079","0.046224337071180344","1.4777908325195312"
"44377","0.1002002629850592","0.021449629217386246","0.2254609614610672"
"44418","0.6558330341109208","0.03534795716404915","1.347530484199524"
"44426","0.8352859576365778","0.003632977604866028","1.7834053039550781"
"44434","0.9738151329968657","0.014007657766342163","1.4435958862304688"
"44476","0.7965650941644397","0.2708989381790161","1.1585861444473267"
"44489","1.1112410596438818","0.6758565306663513","1.5350114107131958"
"44513","0.2166513436074768","0.013446001335978508","0.5915918946266174"
"44564","0.5774611734918186","0.059799984097480774","1.2706142663955688"
"44584","1.1771641203335352","0.6375110149383545","1.642833948135376"
"44630","0.9039523902216128","0.011144163087010384","1.812610149383545"
"44640","0.6004083050148827","0.03024749830365181","1.6806806325912476"
"44647","0.6855441548728517","0.0041590360924601555","1.302445888519287"
"44655","0.911824672882046","0.010214637964963913","1.6396589279174805"
"44702","0.9698465852332967","0.002882273867726326","1.7780790328979492"
"44704","0.7684731749551637","0.11917626112699509","1.6477625370025635"
"44706","0.5676424621737429","0.010389870963990688","1.0062003135681152"
"44714","1.1028163858822413","0.8048723936080933","1.6836936473846436"
"44728","0.3620082640222141","0.03720667213201523","0.8393398523330688"
"44761","0.9327080750039646","0.03381555527448654","1.6159780025482178"
"44780","1.021724291944078","0.015864012762904167","1.7133445739746094"
"44800","0.9599087642771857","0.05887483060359955","1.495354175567627"
"44806","0.5788677739245551","0.044752947986125946","1.5615019798278809"
"44830","1.1520732260708297","0.011278660967946053","1.5873891115188599"
"44917","0.7854469908135278","0.17398080229759216","1.5249090194702148"
"44928","0.8041478294347014","0.059454578906297684","1.5496925115585327"
"44934","0.2835724573316319","0.006331798620522022","1.1954820156097412"
"44941","0.5310669829403716","0.002350762952119112","1.8900084495544434"
"44949","0.495640722236463","0.0045547448098659515","1.3261103630065918"
"44959","1.0079998906169618","0.14493604004383087","1.7396526336669922"
"44965","0.8092752998428685","0.035484787076711655","1.7263147830963135"
"44986","0.8362744684730258","0.03824751079082489","1.3609025478363037"
"44999","0.8068388222849795","0.0061889523640275","1.6341760158538818"
"45001","0.36603649486122386","0.001279426272958517","0.7208685874938965"
"45008","1.0044159242617232","0.011678004637360573","1.2635836601257324"
"45020","0.5897996441594192","0.014740284532308578","1.2311735153198242"
"45024","0.5417456379426377","0.006880300119519234","1.42520272731781"
"45038","0.7590926097972053","0.07660166919231415","1.384535789489746"
"45039","1.0265800104077374","0.020227016881108284","1.776377558708191"
"45049","1.0073311919612544","0.04725511744618416","1.6916673183441162"
"45072","0.5055531222813963","0.000475670414743945","1.5439441204071045"
"45076","0.8206882519381387","0.04525640606880188","1.2620435953140259"
"45112","0.9370771391051156","0.30363723635673523","1.6301586627960205"
"45127","0.25572329806163907","0.005273784976452589","0.7765778303146362"
"45143","0.7966621188180787","0.09145285189151764","1.531907558441162"
"45164","1.0357134033526694","0.12029411643743515","1.7773256301879883"
