"Step","postactivation_production: kan - Train/Losses_every_step","postactivation_production: kan - Train/Losses_every_step__MIN","postactivation_production: kan - Train/Losses_every_step__MAX","postactivation_production: mlp - Train/Losses_every_step","postactivation_production: mlp - Train/Losses_every_step__MIN","postactivation_production: mlp - Train/Losses_every_step__MAX"
"177","2.2320504188537598","2.2320504188537598","2.2320504188537598","2.3071393966674805","2.3071393966674805","2.3071393966674805"
"178","2.218501567840576","2.218501567840576","2.218501567840576","","",""
"179","2.2245230674743652","2.2245230674743652","2.2245230674743652","","",""
"180","2.2405099868774414","2.2405099868774414","2.2405099868774414","","",""
"181","2.3023526668548584","2.3023526668548584","2.3023526668548584","","",""
"182","2.3156630992889404","2.3156630992889404","2.3156630992889404","1.983030080795288","1.983030080795288","1.983030080795288"
"183","2.2504312992095947","2.2504312992095947","2.2504312992095947","","",""
"184","2.2459689378738403","2.15798282623291","2.3339550495147705","2.3162951469421387","2.248422622680664","2.3449082374572754"
"185","2.3110666275024414","2.3110666275024414","2.3110666275024414","1.8708384037017822","1.8708384037017822","1.8708384037017822"
"186","2.116560459136963","2.116560459136963","2.116560459136963","","",""
"187","2.084108352661133","2.084108352661133","2.084108352661133","2.345017910003662","2.345017910003662","2.345017910003662"
"188","2.173707962036133","2.173707962036133","2.173707962036133","","",""
"189","2.2998602390289307","2.2998602390289307","2.2998602390289307","2.1600897312164307","2.1600897312164307","2.1600897312164307"
"190","2.218827724456787","2.218827724456787","2.218827724456787","","",""
"191","2.3187594413757324","2.3187594413757324","2.3187594413757324","","",""
"192","2.178354859352112","2.1178550720214844","2.2388546466827393","2.0454646050930023","1.8327728509902954","2.3087546825408936"
"193","","","","2.3336973190307617","2.3336973190307617","2.3336973190307617"
"194","","","","2.225419282913208","2.2048211097717285","2.2460174560546875"
"195","","","","2.318077325820923","2.318077325820923","2.318077325820923"
"196","","","","2.4658145904541016","2.4658145904541016","2.4658145904541016"
"197","","","","2.2544212341308594","2.2544212341308594","2.2544212341308594"
"202","","","","2.3396005630493164","2.3396005630493164","2.3396005630493164"
"209","","","","2.2541186809539795","2.2541186809539795","2.2541186809539795"
"211","","","","2.1241170167922974","2.082798719406128","2.165435314178467"
"213","","","","1.9780546426773071","1.9780546426773071","1.9780546426773071"
"221","","","","2.296383261680603","2.2850019931793213","2.3077645301818848"
"222","","","","2.2830076217651367","2.2830076217651367","2.2830076217651367"
"223","","","","2.0961313247680664","2.0961313247680664","2.0961313247680664"
"224","2.379885196685791","2.379885196685791","2.379885196685791","2.319641411304474","2.2293224334716797","2.462315320968628"
"225","","","","2.3297648429870605","2.3297648429870605","2.3297648429870605"
"226","","","","2.316873073577881","2.316873073577881","2.316873073577881"
"227","","","","2.269562005996704","2.269562005996704","2.269562005996704"
"229","","","","2.3028087615966797","2.2937169075012207","2.3119006156921387"
"230","","","","2.141679883003235","2.0955259799957275","2.187833786010742"
"231","","","","1.8466100692749023","1.8466100692749023","1.8466100692749023"
"233","","","","2.1997666358947754","2.1997666358947754","2.1997666358947754"
"234","","","","2.218020439147949","2.218020439147949","2.218020439147949"
"235","","","","2.2419700622558594","2.2419700622558594","2.2419700622558594"
"237","","","","2.3788199424743652","2.3788199424743652","2.3788199424743652"
"238","","","","2.3338534832000732","2.3338534832000732","2.3338534832000732"
"240","","","","2.197944402694702","2.197944402694702","2.197944402694702"
"243","","","","2.1922669410705566","2.1922669410705566","2.1922669410705566"
"244","","","","2.2784032821655273","2.2784032821655273","2.2784032821655273"
"246","","","","2.2978618144989014","2.2758822441101074","2.3198413848876953"
"247","","","","2.3036460876464844","2.3036460876464844","2.3036460876464844"
"249","2.1683244705200195","2.1683244705200195","2.1683244705200195","2.3546957969665527","2.3367209434509277","2.365009307861328"
"253","","","","2.302189588546753","2.302189588546753","2.302189588546753"
"254","","","","1.9880167245864868","1.9880167245864868","1.9880167245864868"
"255","","","","2.2438149452209473","2.2438149452209473","2.2438149452209473"
"256","","","","2.0449867248535156","2.0449867248535156","2.0449867248535156"
"258","2.366976737976074","2.366976737976074","2.366976737976074","2.352798044681549","2.3314785957336426","2.371854543685913"
"265","2.2702722549438477","2.2702722549438477","2.2702722549438477","2.30950129032135","2.2803568840026855","2.32588529586792"
"267","","","","1.8260765075683594","1.8260765075683594","1.8260765075683594"
"269","","","","2.3204245567321777","2.3204245567321777","2.3204245567321777"
"272","","","","1.599457025527954","1.599457025527954","1.599457025527954"
"273","","","","2.0915896892547607","2.0155389308929443","2.167640447616577"
"275","","","","1.5547552108764648","1.5547552108764648","1.5547552108764648"
"276","","","","1.9676685333251953","1.879537582397461","2.0557994842529297"
"277","2.169046640396118","2.169046640396118","2.169046640396118","2.392693340778351","2.2829179763793945","2.480571746826172"
"279","","","","2.2332842350006104","2.2332842350006104","2.2332842350006104"
"280","1.9071743488311768","1.9071743488311768","1.9071743488311768","2.3314293026924133","2.2869906425476074","2.364506244659424"
"283","","","","2.4190478324890137","2.4190478324890137","2.4190478324890137"
"286","","","","2.2450461387634277","2.2450461387634277","2.2450461387634277"
"289","","","","2.0779213905334473","1.977841854095459","2.1780009269714355"
"291","2.3365097045898438","2.3365097045898438","2.3365097045898438","1.8341392874717712","1.3926594257354736","2.3190865516662598"
"293","","","","1.9689574241638184","1.9689574241638184","1.9689574241638184"
"294","2.291975736618042","2.291975736618042","2.291975736618042","2.310351252555847","2.2355918884277344","2.3680472373962402"
"300","2.2216196060180664","2.2216196060180664","2.2216196060180664","2.3189072608947754","2.230724811553955","2.366469383239746"
"302","","","","1.6924049854278564","1.6924049854278564","1.6924049854278564"
"303","","","","2.2231420278549194","2.160536289215088","2.285747766494751"
"304","2.318474292755127","2.318474292755127","2.318474292755127","2.353950023651123","2.2275454998016357","2.432445764541626"
"305","","","","2.05692195892334","2.05692195892334","2.05692195892334"
"308","1.977651596069336","1.977651596069336","1.977651596069336","2.3837239146232605","2.3630239963531494","2.399346351623535"
"309","","","","1.9720966815948486","1.9720966815948486","1.9720966815948486"
"313","","","","2.3835309743881226","2.319666862487793","2.447395086288452"
"314","","","","2.165668249130249","2.165668249130249","2.165668249130249"
"315","","","","2.309948205947876","2.309948205947876","2.309948205947876"
"316","","","","2.2689911127090454","2.2252471446990967","2.312735080718994"
"317","2.2951784133911133","2.2951784133911133","2.2951784133911133","2.2107545137405396","2.08823823928833","2.26346755027771"
"318","","","","2.063396453857422","2.063396453857422","2.063396453857422"
"319","","","","2.2580080032348633","2.2580080032348633","2.2580080032348633"
"322","","","","2.06884503364563","2.06884503364563","2.06884503364563"
"324","","","","1.8169862031936646","1.8169862031936646","1.8169862031936646"
"325","","","","1.8614027500152588","1.8614027500152588","1.8614027500152588"
"330","","","","2.0958378314971924","2.0958378314971924","2.0958378314971924"
"331","","","","2.188591480255127","2.188591480255127","2.188591480255127"
"332","","","","2.177910327911377","2.177910327911377","2.177910327911377"
"333","","","","1.5032238960266113","1.5032238960266113","1.5032238960266113"
"335","","","","2.1497044563293457","2.1497044563293457","2.1497044563293457"
"336","1.7912410497665405","1.7912410497665405","1.7912410497665405","2.228117346763611","2.1069464683532715","2.2920451164245605"
"337","","","","2.0213124752044678","2.0213124752044678","2.0213124752044678"
"339","","","","2.1205368041992188","2.1205368041992188","2.1205368041992188"
"343","","","","1.9780769348144531","1.9780769348144531","1.9780769348144531"
"346","","","","2.2342538833618164","2.2342538833618164","2.2342538833618164"
"348","","","","2.230193614959717","2.230193614959717","2.230193614959717"
"350","","","","2.282536506652832","2.282536506652832","2.282536506652832"
"352","2.16575026512146","2.16575026512146","2.16575026512146","2.1633249521255493","1.9925100803375244","2.3057868480682373"
"355","","","","2.1834828853607178","2.1834828853607178","2.1834828853607178"
"360","","","","1.8893080949783325","1.7581219673156738","2.020494222640991"
"361","","","","2.2723705768585205","2.2723705768585205","2.2723705768585205"
"364","","","","2.2272751331329346","2.2272751331329346","2.2272751331329346"
"366","","","","1.0174171924591064","1.0174171924591064","1.0174171924591064"
"367","2.2725677490234375","2.2725677490234375","2.2725677490234375","2.26745069026947","2.2263917922973633","2.297666549682617"
"369","","","","1.0487022399902344","1.0487022399902344","1.0487022399902344"
